Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202408,144,14020,2,Bloomington  IN ,30,30,8062,0,0,0,0,0,0,2,11,2100,20,20,4921,0,0,0,0,0,0,2,11,2100
202408,145,14010,2,Bloomington  IL ,25,25,6837,1,2,456,0,0,0,1,12,1275,24,24,6462,1,2,456,0,0,0,1,12,1275
202408,145,38700,5,Pontiac  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,146,14100,5,Bloomsburg-Berwick  PA ,5,5,4896,0,0,0,0,0,0,0,0,0,2,2,4000,0,0,0,0,0,0,0,0,0
202408,146,30260,5,Lewisburg  PA ,4,4,1840,0,0,0,0,0,0,0,0,0,1,1,467,0,0,0,0,0,0,0,0,0
202408,146,42780,5,Selinsgrove  PA ,2,2,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,146,44980,5,Sunbury  PA ,8,8,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,147,14260,2,Boise City  ID ,671,671,171281,0,0,0,2,7,735,3,64,12204,550,550,135393,0,0,0,0,0,0,2,54,10519
202408,147,34300,5,Mountain Home  ID ,18,18,3821,0,0,0,0,0,0,0,0,0,17,17,3585,0,0,0,0,0,0,0,0,0
202408,147,36620,5,Ontario  OR-ID ,16,16,3785,1,2,425,0,0,0,0,0,0,10,10,1996,0,0,0,0,0,0,0,0,0
202408,148,12700,2,Barnstable Town  MA ,322,322,30266,0,0,0,0,0,0,0,0,0,311,311,23629,0,0,0,0,0,0,0,0,0
202408,148,14460,2,Boston-Cambridge-Newton  MA-NH ,308,308,123909,11,22,6386,18,65,8915,30,676,269606,140,140,58119,3,6,2240,15,56,6778,12,526,238887
202408,148,18180,5,Concord  NH ,27,27,8727,1,2,425,1,3,495,0,0,0,14,14,4676,0,0,0,0,0,0,0,0,0
202408,148,29060,5,Laconia  NH ,19,19,11956,4,8,2320,0,0,0,0,0,0,8,8,7600,4,8,2320,0,0,0,0,0,0
202408,148,31700,2,Manchester-Nashua  NH ,50,50,20641,5,10,2464,1,3,473,3,113,20248,24,24,13194,3,6,1370,0,0,0,2,95,16273
202408,148,39300,2,Providence-Warwick  RI-MA ,117,117,35273,12,24,3445,1,3,525,1,5,308,46,46,15495,6,12,2129,0,0,0,0,0,0
202408,148,49340,2,Worcester  MA ,78,78,24351,4,8,1433,0,0,0,4,105,29163,39,39,11502,2,4,580,0,0,0,4,105,29163
202408,150,14540,2,Bowling Green  KY ,75,75,22456,0,0,0,1,4,925,0,0,0,75,75,22456,0,0,0,1,4,925,0,0,0
202408,150,23190,5,Franklin  KY ,13,13,2937,0,0,0,0,0,0,0,0,0,13,13,2937,0,0,0,0,0,0,0,0,0
202408,150,23980,5,Glasgow  KY ,12,12,4200,1,2,400,0,0,0,0,0,0,12,12,4200,1,2,400,0,0,0,0,0,0
202408,152,15060,5,Brookings  OR ,6,6,2788,0,0,0,0,0,0,0,0,0,6,6,2788,0,0,0,0,0,0,0,0,0
202408,152,18860,5,Crescent City  CA ,2,2,642,0,0,0,0,0,0,1,5,665,0,0,0,0,0,0,0,0,0,0,0,0
202408,154,15180,2,Brownsville-Harlingen  TX ,150,150,31079,4,8,1168,4,12,1143,1,6,493,60,60,13603,2,4,580,2,6,405,0,0,0
202408,154,39700,5,Raymondville  TX ,3,3,742,0,0,0,0,0,0,0,0,0,3,3,742,0,0,0,0,0,0,0,0,0
202408,160,15380,2,Buffalo-Cheektowaga  NY ,74,74,30860,0,0,0,3,10,1846,4,40,8072,59,59,26728,0,0,0,1,4,900,2,24,4800
202408,160,36460,5,Olean  NY ,9,9,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,161,15460,5,Burlington  IA-IL ,0,0,0,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202408,161,22800,5,Fort Madison  IA ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,162,12740,5,Barre  VT ,12,12,4482,1,2,475,2,8,1600,0,0,0,4,4,1440,0,0,0,2,8,1600,0,0,0
202408,162,15540,2,Burlington-South Burlington  VT ,49,49,18841,4,8,1156,2,8,1600,1,5,992,26,26,11951,2,4,527,2,8,1600,0,0,0
202408,163,15980,2,Cape Coral-Fort Myers  FL ,1064,1064,359851,12,24,3389,1,4,433,10,492,45473,1064,1064,359851,12,24,3389,1,4,433,10,492,45473
202408,163,17500,5,Clewiston  FL ,46,46,9098,0,0,0,0,0,0,0,0,0,45,45,8908,0,0,0,0,0,0,0,0,0
202408,163,34940,2,Naples-Marco Island  FL ,261,261,126166,1,2,703,2,7,1071,3,47,55898,8,8,9835,0,0,0,0,0,0,0,0,0
202408,164,16020,2,Cape Girardeau  MO-IL ,8,8,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,164,43460,5,Sikeston  MO ,7,7,1083,0,0,0,0,0,0,0,0,0,4,4,500,0,0,0,0,0,0,0,0,0
202408,166,16060,5,Carbondale  IL ,1,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,166,32060,5,Marion-Herrin  IL ,6,6,917,1,2,143,2,6,441,0,0,0,1,1,210,0,0,0,0,0,0,0,0,0
202408,168,16300,2,Cedar Rapids  IA ,40,40,11386,1,2,400,0,0,0,1,52,4272,34,34,9462,1,2,400,0,0,0,1,52,4272
202408,168,26980,2,Iowa City  IA ,59,59,23714,2,4,704,1,3,657,2,37,5366,45,45,19758,0,0,0,0,0,0,1,32,4400
202408,169,16580,2,Champaign-Urbana  IL ,18,18,6601,1,2,340,0,0,0,2,122,16501,13,13,5090,0,0,0,0,0,0,2,122,16501
202408,169,19180,5,Danville  IL ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,170,16620,2,Charleston  WV ,4,4,573,0,0,0,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,0,0,0
202408,170,26580,2,Huntington-Ashland  WV-KY-OH ,23,23,4391,0,0,0,0,0,0,0,0,0,4,4,620,0,0,0,0,0,0,0,0,0
202408,170,39020,5,Portsmouth  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,172,10620,5,Albemarle  NC ,31,31,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1711,1711,502472,17,34,8166,0,0,0,11,602,79717,1450,1450,413573,17,34,8166,0,0,0,8,565,74981
202408,172,25860,2,Hickory-Lenoir-Morganton  NC ,214,214,53298,9,18,2395,0,0,0,2,10,557,175,175,43833,9,18,2395,0,0,0,0,0,0
202408,172,32000,5,Marion  NC ,16,16,7332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,172,43140,5,Shelby-Kings Mountain  NC ,40,40,7365,0,0,0,0,0,0,1,24,3494,27,27,5489,0,0,0,0,0,0,0,0,0
202408,174,11940,5,Athens  TN ,9,9,1915,2,4,456,0,0,0,0,0,0,6,6,1541,2,4,456,0,0,0,0,0,0
202408,174,16860,2,Chattanooga  TN-GA ,205,205,44489,6,12,999,4,15,1443,3,64,6196,141,141,29221,0,0,0,2,8,891,1,22,2000
202408,174,17420,2,Cleveland  TN ,77,77,20211,0,0,0,0,0,0,0,0,0,58,58,16770,0,0,0,0,0,0,0,0,0
202408,174,19140,2,Dalton  GA ,33,33,6358,2,4,261,1,3,451,2,10,1042,0,0,0,0,0,0,0,0,0,0,0,0
202408,174,42460,5,Scottsboro  AL ,4,4,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,899,899,302843,9,18,3630,15,46,9735,28,983,153612,750,750,250233,7,14,2950,12,37,9093,22,946,147712
202408,176,28100,2,Kankakee  IL ,5,5,1783,0,0,0,0,0,0,0,0,0,1,1,405,0,0,0,0,0,0,0,0,0
202408,176,28450,2,Kenosha  WI ,18,18,9374,0,0,0,0,0,0,0,0,0,14,14,7786,0,0,0,0,0,0,0,0,0
202408,176,33140,2,Michigan City-La Porte  IN ,16,16,5052,0,0,0,0,0,0,1,7,887,0,0,0,0,0,0,0,0,0,0,0,0
202408,176,36837,5,Ottawa  IL ,7,7,1920,0,0,0,0,0,0,0,0,0,5,5,1238,0,0,0,0,0,0,0,0,0
202408,178,17140,2,Cincinnati  OH-KY-IN ,291,291,102626,16,32,4887,3,9,1509,14,189,25741,256,256,92394,14,28,4136,3,9,1509,12,171,23367
202408,178,48940,5,Wilmington  OH ,3,3,780,0,0,0,0,0,0,1,5,313,3,3,780,0,0,0,0,0,0,0,0,0
202408,184,10420,2,Akron  OH ,69,69,18503,0,0,0,1,4,1370,2,44,7876,59,59,14048,0,0,0,1,4,1370,1,39,6959
202408,184,15940,2,Canton-Massillon  OH ,31,31,11275,0,0,0,2,6,1001,2,10,768,27,27,10808,0,0,0,1,3,847,0,0,0
202408,184,17410,2,Cleveland  OH ,242,242,86669,1,2,450,4,13,2205,1,7,2238,168,168,64611,1,2,450,3,10,2020,0,0,0
202408,184,18740,5,Coshocton  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,184,23380,5,Fremont  OH ,2,2,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,184,35420,5,New Philadelphia-Dover  OH ,26,26,7799,1,2,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,184,35940,5,Norwalk  OH ,2,2,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,184,41780,2,Sandusky  OH ,20,20,8045,0,0,0,0,0,0,2,10,798,2,2,473,0,0,0,0,0,0,0,0,0
202408,184,49300,5,Wooster  OH ,12,12,4226,0,0,0,0,0,0,0,0,0,12,12,4226,0,0,0,0,0,0,0,0,0
202408,190,17860,2,Columbia  MO ,72,72,15676,0,0,0,0,0,0,0,0,0,70,70,15241,0,0,0,0,0,0,0,0,0
202408,190,27620,2,Jefferson City  MO ,17,17,4064,1,2,288,1,3,283,0,0,0,1,1,353,0,0,0,0,0,0,0,0,0
202408,190,33020,5,Mexico  MO ,3,3,918,0,0,0,0,0,0,0,0,0,3,3,918,0,0,0,0,0,0,0,0,0
202408,190,33620,5,Moberly  MO ,5,5,1218,2,4,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,192,17900,2,Columbia  SC ,408,408,100064,4,8,1484,3,10,1227,1,47,10462,212,212,59652,2,4,887,0,0,0,0,0,0
202408,192,35140,5,Newberry  SC ,16,16,6578,0,0,0,0,0,0,0,0,0,16,16,6578,0,0,0,0,0,0,0,0,0
202408,192,36700,5,Orangeburg  SC ,7,7,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,192,44940,2,Sumter  SC ,31,31,5121,2,4,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,194,10760,5,Alexander City  AL ,20,20,12266,0,0,0,0,0,0,0,0,0,19,19,11980,0,0,0,0,0,0,0,0,0
202408,194,12220,2,Auburn-Opelika  AL ,106,106,30601,1,2,135,0,0,0,0,0,0,54,54,17860,0,0,0,0,0,0,0,0,0
202408,194,17980,2,Columbus  GA-AL ,68,68,35182,2,4,200,0,0,0,1,5,515,31,31,23989,2,4,200,0,0,0,0,0,0
202408,198,11900,5,Athens  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,198,13340,5,Bellefontaine  OH ,15,15,4839,0,0,0,0,0,0,0,0,0,14,14,4539,0,0,0,0,0,0,0,0,0
202408,198,15740,5,Cambridge  OH ,7,7,1170,0,0,0,0,0,0,0,0,0,6,6,897,0,0,0,0,0,0,0,0,0
202408,198,17060,5,Chillicothe  OH ,2,2,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,198,18140,2,Columbus  OH ,518,518,195613,4,8,907,1,3,600,17,570,43025,417,417,158179,3,6,550,1,3,600,17,570,43025
202408,198,32020,5,Marion  OH ,5,5,1118,0,0,0,0,0,0,0,0,0,1,1,150,0,0,0,0,0,0,0,0,0
202408,198,34540,5,Mount Vernon  OH ,15,15,5574,0,0,0,0,0,0,0,0,0,10,10,3381,0,0,0,0,0,0,0,0,0
202408,198,47920,5,Washington Court House  OH ,4,4,1100,0,0,0,0,0,0,0,0,0,4,4,1100,0,0,0,0,0,0,0,0,0
202408,198,49780,5,Zanesville  OH ,4,4,1243,0,0,0,0,0,0,1,13,1571,1,1,353,0,0,0,0,0,0,0,0,0
202408,204,10860,5,Alice  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,204,18580,2,Corpus Christi  TX ,151,151,41124,1,2,310,0,0,0,1,6,446,9,9,2603,0,0,0,0,0,0,0,0,0
202408,204,28780,5,Kingsville  TX ,2,2,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,206,11980,5,Athens  TX ,26,26,6245,1,2,230,0,0,0,0,0,0,20,20,4624,0,0,0,0,0,0,0,0,0
202408,206,14300,5,Bonham  TX ,2,2,341,2,4,560,0,0,0,0,0,0,1,1,122,2,4,560,0,0,0,0,0,0
202408,206,18620,5,Corsicana  TX ,41,41,10373,0,0,0,0,0,0,0,0,0,2,2,481,0,0,0,0,0,0,0,0,0
202408,206,19100,2,Dallas-Fort Worth-Arlington  TX ,4121,4121,1257864,44,88,13360,12,43,6056,23,1156,155859,3117,3117,915049,24,48,7580,7,27,4358,18,1049,144777
202408,206,20460,5,Durant  OK ,16,16,1872,0,0,0,0,0,0,0,0,0,16,16,1872,0,0,0,0,0,0,0,0,0
202408,206,23620,5,Gainesville  TX ,6,6,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,206,24180,5,Granbury  TX ,7,7,2008,0,0,0,0,0,0,0,0,0,3,3,917,0,0,0,0,0,0,0,0,0
202408,206,33420,5,Mineral Wells  TX ,1,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,206,43300,2,Sherman-Denison  TX ,126,126,36098,0,0,0,0,0,0,3,72,10333,90,90,25691,0,0,0,0,0,0,3,72,10333
202408,206,44860,5,Sulphur Springs  TX ,7,7,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,209,17540,5,Clinton  IA ,2,2,988,8,16,1954,0,0,0,1,5,833,2,2,988,7,14,1508,0,0,0,0,0,0
202408,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,23,23,7201,0,0,0,0,0,0,2,35,7304,20,20,6418,0,0,0,0,0,0,1,30,6780
202408,209,34700,5,Muscatine  IA ,1,1,13,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0
202408,212,19430,2,Dayton-Kettering-Beavercreek  OH ,106,106,41279,14,28,5307,3,9,1616,1,26,3154,98,98,39319,13,26,4955,3,9,1616,0,0,0
202408,212,24820,5,Greenville  OH ,1,1,500,0,0,0,0,0,0,0,0,0,1,1,500,0,0,0,0,0,0,0,0,0
202408,212,43380,5,Sidney  OH ,13,13,3649,1,2,767,0,0,0,0,0,0,12,12,3351,0,0,0,0,0,0,0,0,0
202408,212,44220,2,Springfield  OH ,7,7,1943,0,0,0,0,0,0,0,0,0,7,7,1943,0,0,0,0,0,0,0,0,0
202408,212,46500,5,Urbana  OH ,7,7,230,0,0,0,0,0,0,0,0,0,7,7,230,0,0,0,0,0,0,0,0,0
202408,216,14500,2,Boulder  CO ,46,46,31833,0,0,0,2,6,2039,2,62,12941,20,20,8820,0,0,0,1,3,1224,1,50,9721
202408,216,19740,2,Denver-Aurora-Centennial  CO ,606,606,196457,0,0,0,2,8,1509,12,163,23007,512,512,165150,0,0,0,2,8,1509,9,131,17846
202408,216,24540,2,Greeley  CO ,229,229,95754,2,4,884,2,6,1277,1,12,1385,172,172,76228,0,0,0,0,0,0,0,0,0
202408,218,11180,2,Ames  IA ,12,12,4364,1,2,560,0,0,0,0,0,0,9,9,3627,1,2,560,0,0,0,0,0,0
202408,218,19780,2,Des Moines-West Des Moines  IA ,277,277,110164,0,0,0,1,4,1168,9,270,37258,273,273,108953,0,0,0,1,4,1168,9,270,37258
202408,218,36820,5,Oskaloosa  IA ,1,1,360,0,0,0,0,0,0,0,0,0,1,1,360,0,0,0,0,0,0,0,0,0
202408,218,37800,5,Pella  IA ,10,10,3732,0,0,0,0,0,0,0,0,0,8,8,3184,0,0,0,0,0,0,0,0,0
202408,220,10300,5,Adrian  MI ,11,11,4821,0,0,0,0,0,0,0,0,0,5,5,3155,0,0,0,0,0,0,0,0,0
202408,220,11460,2,Ann Arbor  MI ,40,40,17400,0,0,0,1,4,1121,2,31,32103,29,29,14229,0,0,0,1,4,1121,0,0,0
202408,220,19820,2,Detroit-Warren-Dearborn  MI ,408,408,145981,24,48,3169,8,32,6249,21,426,68480,310,310,115501,24,48,3169,8,32,6249,20,413,66084
202408,220,22420,2,Flint  MI ,20,20,6891,0,0,0,0,0,0,1,6,998,10,10,4147,0,0,0,0,0,0,1,6,998
202408,220,33780,2,Monroe  MI ,12,12,2943,0,0,0,0,0,0,0,0,0,7,7,1793,0,0,0,0,0,0,0,0,0
202408,221,19940,5,Dixon  IL ,1,1,250,0,0,0,0,0,0,0,0,0,1,1,250,0,0,0,0,0,0,0,0,0
202408,221,44580,5,Sterling  IL ,1,1,230,0,0,0,0,0,0,0,0,0,1,1,230,0,0,0,0,0,0,0,0,0
202408,222,20020,2,Dothan  AL ,33,33,9928,0,0,0,1,3,143,0,0,0,22,22,7468,0,0,0,0,0,0,0,0,0
202408,222,21460,5,Enterprise  AL ,20,20,3614,0,0,0,0,0,0,0,0,0,20,20,3614,0,0,0,0,0,0,0,0,0
202408,222,37120,5,Ozark  AL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,228,20260,2,Duluth  MN-WI ,51,51,13816,1,2,550,0,0,0,1,60,13483,46,46,12368,1,2,550,0,0,0,1,60,13483
202408,228,24330,5,Grand Rapids  MN ,18,18,6309,0,0,0,0,0,0,0,0,0,17,17,6005,0,0,0,0,0,0,0,0,0
202408,232,20740,2,Eau Claire  WI ,38,38,17002,13,26,5486,0,0,0,1,6,1400,35,35,15790,13,26,5486,0,0,0,1,6,1400
202408,232,32860,5,Menomonie  WI ,19,19,6211,1,2,340,0,0,0,0,0,0,15,15,5185,0,0,0,0,0,0,0,0,0
202408,233,20780,5,Edwards  CO ,6,6,5504,0,0,0,0,0,0,0,0,0,6,6,5504,0,0,0,0,0,0,0,0,0
202408,233,40090,5,Rifle  CO ,13,13,23608,1,2,384,0,0,0,0,0,0,8,8,11972,1,2,384,0,0,0,0,0,0
202408,236,18500,5,Corning  NY ,16,16,2386,0,0,0,1,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,236,21300,2,Elmira  NY ,1,1,215,0,0,0,0,0,0,1,5,560,0,0,0,0,0,0,0,0,0,0,0,0
202408,238,21340,2,El Paso  TX ,179,179,42752,3,6,777,1,4,527,2,15,1768,0,0,0,0,0,0,0,0,0,0,0,0
202408,238,29740,2,Las Cruces  NM ,68,68,6535,11,22,3360,0,0,0,0,0,0,51,51,1274,11,22,3360,0,0,0,0,0,0
202408,240,21500,2,Erie  PA ,17,17,6051,0,0,0,0,0,0,1,6,1100,11,11,4235,0,0,0,0,0,0,1,6,1100
202408,240,32740,5,Meadville  PA ,6,6,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,241,21780,2,Evansville  IN ,62,62,24585,3,6,681,0,0,0,1,5,283,38,38,16813,1,2,200,0,0,0,0,0,0
202408,241,25775,5,Henderson  KY ,16,16,5735,3,6,1095,0,0,0,0,0,0,16,16,5735,3,6,1095,0,0,0,0,0,0
202408,242,17220,5,Clarksburg  WV ,8,8,2284,0,0,0,0,0,0,0,0,0,7,7,2109,0,0,0,0,0,0,0,0,0
202408,242,21900,5,Fairmont  WV ,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,244,22020,2,Fargo  ND-MN ,72,72,23998,0,0,0,0,0,0,1,153,19000,70,70,23060,0,0,0,0,0,0,1,153,19000
202408,244,47420,5,Wahpeton  ND-MN ,6,6,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,246,22180,2,Fayetteville  NC ,110,110,30105,0,0,0,0,0,0,0,0,0,110,110,30105,0,0,0,0,0,0,0,0,0
202408,246,29900,5,Laurinburg  NC ,2,2,404,0,0,0,0,0,0,0,0,0,2,2,404,0,0,0,0,0,0,0,0,0
202408,246,31300,5,Lumberton  NC ,28,28,5281,0,0,0,0,0,0,0,0,0,27,27,5062,0,0,0,0,0,0,0,0,0
202408,246,38240,2,Pinehurst-Southern Pines  NC ,74,74,10395,0,0,0,0,0,0,0,0,0,58,58,6113,0,0,0,0,0,0,0,0,0
202408,246,40460,5,Rockingham  NC ,4,4,1150,1,2,310,0,0,0,0,0,0,4,4,1150,1,2,310,0,0,0,0,0,0
202408,248,22300,5,Findlay  OH ,8,8,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
