Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200110,0040,9999,,Abilene  TX MSA ,14,14,1716,0,0,0,0,0,0,0,0,0,14,14,1716,0,0,0,0,0,0,0,0,0
200110,0120,9999,,Albany  GA MSA ,38,38,4048,0,0,0,0,0,0,0,0,0,14,14,1308,0,0,0,0,0,0,0,0,0
200110,0160,9999,,Albany-Schenectady-Troy  NY MSA ,170,170,28200,1,2,120,0,0,0,4,29,1567,129,129,22375,1,2,120,0,0,0,3,24,1278
200110,0200,9999,,Albuquerque  NM MSA ,411,411,40055,0,0,0,0,0,0,5,36,1091,341,341,33638,0,0,0,0,0,0,5,36,1091
200110,0220,9999,,Alexandria  LA MSA ,31,31,3786,0,0,0,0,0,0,0,0,0,7,7,1143,0,0,0,0,0,0,0,0,0
200110,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,175,175,22094,0,0,0,11,43,1965,12,255,11812,118,118,15267,0,0,0,10,40,1735,12,255,11812
200110,0280,9999,,Altoona  PA MSA ,8,8,1028,0,0,0,0,0,0,0,0,0,8,8,1028,0,0,0,0,0,0,0,0,0
200110,0320,9999,,Amarillo  TX MSA ,15,15,2168,0,0,0,8,32,2057,0,0,0,15,15,2168,0,0,0,8,32,2057,0,0,0
200110,0380,9999,,Anchorage  AK MSA ,93,93,16845,25,50,6572,3,10,1703,0,0,0,93,93,16845,25,50,6572,3,10,1703,0,0,0
200110,0450,9999,,Anniston  AL MSA ,20,20,3287,0,0,0,0,0,0,0,0,0,1,1,110,0,0,0,0,0,0,0,0,0
200110,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,124,124,18169,12,24,2099,0,0,0,12,171,7366,96,96,14122,11,22,1990,0,0,0,8,146,6446
200110,0480,9999,,Asheville  NC MSA ,93,93,14050,3,6,389,0,0,0,2,21,1575,26,26,4057,1,2,50,0,0,0,1,16,1365
200110,0500,9999,,Athens  GA MSA ,57,57,8023,1,2,67,0,0,0,17,203,11131,45,45,6624,1,2,67,0,0,0,17,203,11131
200110,0520,9999,,Atlanta  GA MSA ,3572,3572,407886,12,24,1421,14,52,3152,68,982,57418,3314,3314,381656,12,24,1421,14,52,3152,67,967,56998
200110,0580,9999,,Auburn-Opelika  AL MSA ,28,28,3416,2,4,258,1,3,235,21,242,10432,28,28,3416,2,4,258,1,3,235,21,242,10432
200110,0600,9999,,Augusta-Aiken  GA-SC MSA ,180,180,22173,0,0,0,0,0,0,0,0,0,174,174,21601,0,0,0,0,0,0,0,0,0
200110,0640,9999,,Austin-San Marcos  TX MSA ,337,337,56839,4,8,123,5,20,1384,34,951,38917,337,337,56839,4,8,123,5,20,1384,34,951,38917
200110,0680,9999,,Bakersfield  CA MSA ,243,243,29060,0,0,0,1,4,222,1,7,500,89,89,9547,0,0,0,0,0,0,0,0,0
200110,0730,9999,,Bangor  ME MSA ,21,21,2031,0,0,0,0,0,0,0,0,0,15,15,1317,0,0,0,0,0,0,0,0,0
200110,0740,9999,,Barnstable-Yarmouth  MA MSA ,68,68,16637,0,0,0,0,0,0,0,0,0,43,43,10812,0,0,0,0,0,0,0,0,0
200110,0760,9999,,Baton Rouge  LA MSA ,97,97,8557,0,0,0,0,0,0,3,27,1180,4,4,635,0,0,0,0,0,0,0,0,0
200110,0840,9999,,Beaumont-Port Arthur  TX MSA ,28,28,2776,0,0,0,0,0,0,1,148,8000,28,28,2776,0,0,0,0,0,0,1,148,8000
200110,0860,9999,,Bellingham  WA MSA ,85,85,10415,2,4,416,1,3,241,2,29,1509,52,52,6717,0,0,0,0,0,0,0,0,0
200110,0870,9999,,Benton Harbor  MI MSA ,13,13,2305,0,0,0,0,0,0,0,0,0,11,11,1925,0,0,0,0,0,0,0,0,0
200110,0880,9999,,Billings  MT MSA ,30,30,4669,5,10,999,0,0,0,0,0,0,30,30,4669,5,10,999,0,0,0,0,0,0
200110,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,174,174,17766,1,2,82,0,0,0,0,0,0,162,162,16233,1,2,82,0,0,0,0,0,0
200110,0960,9999,,Binghamton  NY MSA ,6,6,1172,0,0,0,0,0,0,0,0,0,3,3,535,0,0,0,0,0,0,0,0,0
200110,1000,9999,,Birmingham  AL MSA ,366,366,50939,0,0,0,0,0,0,1,5,419,257,257,38932,0,0,0,0,0,0,0,0,0
200110,1010,9999,,Bismarck  ND MSA ,59,59,8707,0,0,0,0,0,0,0,0,0,57,57,8598,0,0,0,0,0,0,0,0,0
200110,1020,9999,,Bloomington  IN MSA ,51,51,7367,2,4,253,0,0,0,0,0,0,50,50,7292,1,2,171,0,0,0,0,0,0
200110,1040,9999,,Bloomington-Normal  IL MSA ,73,73,7069,1,2,80,0,0,0,19,126,6509,73,73,7069,1,2,80,0,0,0,19,126,6509
