Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201508,104,10580,C,Albany-Schenectady-Troy  NY ,126,126,29563,10,20,1857,6,20,2502,18,205,20404,105,105,24894,9,18,1767,5,17,1902,15,189,19098
201508,104,24020, ,Glens Falls  NY ,12,12,1675,0,0,0,0,0,0,0,0,0,5,5,1179,0,0,0,0,0,0,0,0,0
201508,106,10740,C,Albuquerque  NM ,168,168,36768,0,0,0,0,0,0,1,5,208,154,154,34504,0,0,0,0,0,0,0,0,0
201508,106,42140,C,Santa Fe  NM ,10,10,2659,0,0,0,0,0,0,0,0,0,10,10,2659,0,0,0,0,0,0,0,0,0
201508,108,11100, ,Amarillo  TX ,19,19,4560,0,0,0,0,0,0,0,0,0,19,19,4560,0,0,0,0,0,0,0,0,0
201508,118,11540, ,Appleton  WI ,38,38,9687,0,0,0,0,0,0,8,96,5798,38,38,9687,0,0,0,0,0,0,8,96,5798
201508,118,36780, ,Oshkosh-Neenah  WI ,18,18,3989,0,0,0,0,0,0,0,0,0,18,18,3989,0,0,0,0,0,0,0,0,0
201508,120,11700, ,Asheville  NC ,112,112,32672,0,0,0,0,0,0,4,85,7026,32,32,10904,0,0,0,0,0,0,2,48,3750
201508,122,12020, ,Athens-Clarke County  GA ,36,36,9023,1,2,300,0,0,0,0,0,0,36,36,9023,1,2,300,0,0,0,0,0,0
201508,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,1741,1741,360784,1,2,475,5,20,4718,6,176,21813,1635,1635,334992,1,2,475,5,20,4718,4,129,17391
201508,122,23580, ,Gainesville  GA ,100,100,17518,0,0,0,0,0,0,0,0,0,100,100,17518,0,0,0,0,0,0,0,0,0
201508,140,13460, ,Bend-Redmond  OR ,142,142,37061,1,2,513,0,0,0,1,5,180,46,46,14806,0,0,0,0,0,0,0,0,0
201508,142,13820,C,Birmingham-Hoover  AL ,208,208,46337,0,0,0,0,0,2347,11,572,57188,137,137,30521,0,0,0,0,0,2347,10,567,57022
201508,144,14020,C,Bloomington  IN ,23,23,5143,0,0,0,0,0,0,0,0,0,23,23,5143,0,0,0,0,0,0,0,0,0
201508,145,14010, ,Bloomington  IL ,23,23,3404,0,0,0,1,3,185,0,0,0,13,13,1501,0,0,0,1,3,185,0,0,0
201508,146,14100,C,Bloomsburg-Berwick  PA ,13,13,1953,0,0,0,0,0,0,0,0,0,9,9,979,0,0,0,0,0,0,0,0,0
201508,147,14260,C,Boise City  ID ,439,439,100378,0,0,0,0,0,0,2,42,6819,367,367,86052,0,0,0,0,0,0,1,26,5571
201508,148,12700, ,Barnstable Town  MA ,26,26,10238,0,0,0,0,0,0,0,0,0,22,22,9010,0,0,0,0,0,0,0,0,0
201508,148,14460,C,Boston-Cambridge-Newton  MA-NH ,441,441,122521,12,24,3822,10,31,4242,21,481,74637,299,299,84008,8,16,2721,8,25,3474,10,354,59110
201508,148,31700, ,Manchester-Nashua  NH ,35,35,7746,1,2,278,0,0,0,1,31,3400,25,25,5921,0,0,0,0,0,0,1,31,3400
201508,148,39300,C,Providence-Warwick  RI-MA ,140,140,31200,0,0,0,0,0,0,2,41,1507,104,104,23810,0,0,0,0,0,0,1,36,1149
201508,148,49340, ,Worcester  MA-CT ,14,14,2768,0,0,0,0,0,0,0,0,0,2,2,500,0,0,0,0,0,0,0,0,0
201508,150,14540, ,Bowling Green  KY ,45,45,10155,1,2,150,0,0,0,0,0,0,45,45,10155,1,2,150,0,0,0,0,0,0
201508,154,15180, ,Brownsville-Harlingen  TX ,66,66,8095,7,14,1141,0,0,0,0,0,0,66,66,8095,7,14,1141,0,0,0,0,0,0
201508,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,109,109,28268,0,0,0,1,3,390,3,31,2552,88,88,22744,0,0,0,0,0,0,1,8,398
201508,162,15980,C,Cape Coral-Fort Myers  FL ,326,326,94539,1,2,180,6,24,5388,5,142,12136,326,326,94539,1,2,180,6,24,5388,5,142,12136
201508,162,34940, ,Naples-Immokalee-Marco Island  FL ,217,217,53336,0,0,0,9,34,517,5,62,6631,217,217,53336,0,0,0,9,34,517,5,62,6631
201508,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201508,168,16300, ,Cedar Rapids  IA ,38,38,4100,3,6,555,1,3,305,0,0,0,37,37,3870,3,6,555,1,3,305,0,0,0
201508,168,26980, ,Iowa City  IA ,33,33,6781,0,0,0,0,0,0,3,84,8757,17,17,3731,0,0,0,0,0,0,2,76,7840
201508,170,16620, ,Charleston  WV ,4,4,675,2,4,740,2,8,480,0,0,0,4,4,675,2,4,740,2,8,480,0,0,0
201508,170,26580, ,Huntington-Ashland  WV-KY-OH ,7,7,747,0,0,0,0,0,0,0,0,0,5,5,602,0,0,0,0,0,0,0,0,0
201508,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1084,1084,275221,1,2,100,5,19,1123,4,270,30183,1066,1066,268172,1,2,100,5,19,1123,4,270,30183
201508,174,16860, ,Chattanooga  TN-GA ,105,105,19399,0,0,0,0,0,0,0,0,0,103,103,19046,0,0,0,0,0,0,0,0,0
201508,174,17420, ,Cleveland  TN ,23,23,4207,0,0,0,3,12,781,0,0,0,10,10,1865,0,0,0,3,12,781,0,0,0
201508,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,721,721,193667,9,18,2420,11,37,5584,17,802,109909,591,591,157421,7,14,2000,10,34,5070,11,741,99386
