Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201704,104,10580,C,Albany-Schenectady-Troy  NY ,101,101,26540,2,4,496,1,4,220,7,46,4724,75,75,19517,2,4,496,0,0,0,1,6,480
201704,104,24020, ,Glens Falls  NY ,16,16,2957,0,0,0,0,0,0,0,0,0,10,10,2481,0,0,0,0,0,0,0,0,0
201704,106,10740,C,Albuquerque  NM ,148,148,32473,1,2,178,0,0,0,3,38,3518,44,44,12215,1,2,178,0,0,0,0,0,0
201704,106,42140,C,Santa Fe  NM ,11,11,2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201704,108,11100, ,Amarillo  TX ,49,49,13180,1,2,305,0,0,0,0,0,0,49,49,13180,1,2,305,0,0,0,0,0,0
201704,118,11540, ,Appleton  WI ,62,62,15432,1,2,358,0,0,0,1,60,4844,62,62,15432,1,2,358,0,0,0,1,60,4844
201704,118,36780, ,Oshkosh-Neenah  WI ,20,20,4208,0,0,0,0,0,0,2,12,1000,20,20,4208,0,0,0,0,0,0,2,12,1000
201704,120,11700, ,Asheville  NC ,147,147,38547,0,0,0,0,0,0,3,72,4769,42,42,9734,0,0,0,0,0,0,0,0,0
201704,122,12020, ,Athens-Clarke County  GA ,49,49,10804,0,0,0,0,0,0,0,0,0,49,49,10804,0,0,0,0,0,0,0,0,0
201704,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,2036,2036,465516,0,0,0,2,8,806,10,203,29019,1860,1860,425614,0,0,0,2,8,806,8,167,25240
201704,122,23580, ,Gainesville  GA ,62,62,11195,0,0,0,0,0,0,0,0,0,62,62,11195,0,0,0,0,0,0,0,0,0
201704,140,13460, ,Bend-Redmond  OR ,139,139,36000,2,4,497,0,0,0,0,0,0,113,113,30359,2,4,497,0,0,0,0,0,0
201704,142,13820,C,Birmingham-Hoover  AL ,219,219,51225,0,0,0,0,0,0,1,5,767,149,149,36111,0,0,0,0,0,0,0,0,0
201704,144,14020,C,Bloomington  IN ,38,38,8686,4,8,969,0,0,0,1,48,5572,38,38,8686,4,8,969,0,0,0,1,48,5572
201704,145,14010, ,Bloomington  IL ,17,17,2647,0,0,0,0,0,0,0,0,0,17,17,2647,0,0,0,0,0,0,0,0,0
201704,146,14100,C,Bloomsburg-Berwick  PA ,10,10,2059,0,0,0,1,3,387,0,0,0,7,7,1378,0,0,0,0,0,0,0,0,0
201704,147,14260,C,Boise City  ID ,571,571,129189,1,2,418,4,16,1061,7,179,23457,569,569,128953,1,2,418,4,16,1061,6,174,23158
201704,148,12700, ,Barnstable Town  MA ,5,5,1921,1,2,58,0,0,0,0,0,0,0,0,0,1,2,58,0,0,0,0,0,0
201704,148,14460,C,Boston-Cambridge-Newton  MA-NH ,391,391,119667,24,48,8565,8,25,6617,23,253,36726,239,239,78609,19,38,6067,6,19,5055,10,125,19653
201704,148,31700, ,Manchester-Nashua  NH ,36,36,6133,1,2,290,0,0,0,1,10,1283,24,24,4270,0,0,0,0,0,0,0,0,0
201704,148,39300,C,Providence-Warwick  RI-MA ,128,128,28390,1,2,290,1,3,125,1,7,836,82,82,17516,1,2,290,0,0,0,0,0,0
201704,148,49340, ,Worcester  MA-CT ,24,24,4847,1,2,180,0,0,0,0,0,0,20,20,4191,1,2,180,0,0,0,0,0,0
201704,150,14540, ,Bowling Green  KY ,85,85,19656,3,6,540,1,4,290,1,8,360,85,85,19656,3,6,540,1,4,290,1,8,360
201704,154,15180, ,Brownsville-Harlingen  TX ,84,84,8466,4,8,424,2,8,302,0,0,0,84,84,8466,4,8,424,2,8,302,0,0,0
201704,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,85,85,26305,1,2,105,0,0,0,2,40,7068,70,70,22293,1,2,105,0,0,0,0,0,0
201704,162,15980,C,Cape Coral-Fort Myers  FL ,355,355,90933,7,14,1789,3,12,3098,8,60,10861,355,355,90933,7,14,1789,3,12,3098,8,60,10861
201704,162,34940, ,Naples-Immokalee-Marco Island  FL ,241,241,50026,0,0,0,7,28,8412,8,328,29508,241,241,50026,0,0,0,7,28,8412,8,328,29508
201704,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201704,168,16300, ,Cedar Rapids  IA ,46,46,5511,6,12,1219,1,3,294,2,24,1428,46,46,5511,6,12,1219,1,3,294,2,24,1428
201704,168,26980, ,Iowa City  IA ,32,32,7171,0,0,0,0,0,0,0,0,0,31,31,7033,0,0,0,0,0,0,0,0,0
201704,170,16620, ,Charleston  WV ,7,7,1330,0,0,0,1,3,201,1,5,318,4,4,715,0,0,0,0,0,0,0,0,0
201704,170,26580, ,Huntington-Ashland  WV-KY-OH ,18,18,3586,1,2,200,0,0,0,1,8,722,16,16,3427,0,0,0,0,0,0,1,8,722
201704,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1144,1144,288701,0,0,0,0,0,0,2,29,3046,992,992,239091,0,0,0,0,0,0,0,0,0
201704,174,16860, ,Chattanooga  TN-GA ,147,147,26332,1,2,188,0,0,0,1,34,2753,94,94,16031,0,0,0,0,0,0,0,0,0
201704,174,17420, ,Cleveland  TN ,20,20,3686,0,0,0,0,0,0,3,36,1350,5,5,985,0,0,0,0,0,0,3,36,1350
201704,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,687,687,191669,13,26,3523,20,66,13138,31,1892,137794,527,527,148335,12,24,3440,19,63,12690,25,1839,131438
