Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200404,102,18700,C,Corvallis  OR ,18,18,3259,0,0,0,0,0,0,0,0,0,17,17,3136,0,0,0,0,0,0,0,0,0
200404,104,10580, ,Albany-Schenectady-Troy  NY ,162,162,28428,0,0,0,0,0,0,2,10,580,130,130,23741,0,0,0,0,0,0,0,0,0
200404,104,24020, ,Glens Falls  NY ,66,66,9857,0,0,0,0,0,0,2,10,428,31,31,5114,0,0,0,0,0,0,0,0,0
200404,112,11180, ,Ames  IA ,41,41,7818,0,0,0,0,0,0,3,52,2562,38,38,7177,0,0,0,0,0,0,3,52,2562
200404,118,11540, ,Appleton  WI ,152,152,21211,1,2,192,0,0,0,0,0,0,133,133,17988,1,2,192,0,0,0,0,0,0
200404,118,36780, ,Oshkosh-Neenah  WI ,74,74,12889,2,4,387,0,0,0,5,26,1230,33,33,5638,2,4,387,0,0,0,5,26,1230
200404,120,11700, ,Asheville  NC ,276,276,49349,3,6,1074,2,8,585,0,0,0,261,261,47607,3,6,1074,2,8,585,0,0,0
200404,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,5041,5041,643161,16,32,2150,3,9,423,19,543,37044,4644,4644,597141,15,30,2075,1,3,175,16,528,36574
200404,122,23580, ,Gainesville  GA ,146,146,21762,0,0,0,0,0,0,0,0,0,146,146,21762,0,0,0,0,0,0,0,0,0
200404,132,12940, ,Baton Rouge  LA ,326,326,36085,0,0,0,0,0,0,0,0,0,228,228,24247,0,0,0,0,0,0,0,0,0
200404,140,13460,C,Bend  OR ,278,278,50537,18,36,3081,6,23,1289,0,0,0,278,278,50537,18,36,3081,6,23,1289,0,0,0
200404,142,13820,C,Birmingham-Hoover  AL ,705,705,103138,0,0,0,0,0,0,5,40,2205,551,551,82066,0,0,0,0,0,0,5,40,2205
200404,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,770,770,153033,22,44,4349,9,31,3139,38,460,44216,487,487,100502,11,22,1770,4,14,1786,24,334,34700
200404,148,31700, ,Manchester-Nashua  NH ,130,130,22271,5,10,1153,0,0,0,1,6,393,98,98,17572,4,8,853,0,0,0,0,0,0
200404,148,49340, ,Worcester  MA ,246,246,40727,4,8,841,1,3,207,2,10,948,137,137,23993,3,6,701,0,0,0,0,0,0
200404,154,15180, ,Brownsville-Harlingen  TX ,242,242,18373,3,6,196,2,8,701,2,11,1032,166,166,14356,2,4,138,2,8,701,2,11,1032
200404,160,15380, ,Buffalo-Niagara Falls  NY ,166,166,30973,2,4,280,1,4,400,1,5,235,97,97,19606,2,4,280,1,4,400,0,0,0
200404,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1894,1894,279643,13,26,1812,3,10,550,27,234,14074,1894,1894,279643,13,26,1812,3,10,550,27,234,14074
200404,174,16860, ,Chattanooga  TN-GA ,263,263,38244,4,8,358,2,8,318,3,18,1035,152,152,23717,0,0,0,1,4,170,1,6,615
200404,174,17420, ,Cleveland  TN ,56,56,5114,0,0,0,1,4,150,0,0,0,56,56,5114,0,0,0,1,4,150,0,0,0
200404,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,3293,3293,672233,38,76,9012,16,59,4667,26,381,37550,2525,2525,538440,31,62,7384,15,56,4368,14,248,28007
200404,176,28100,C,Kankakee-Bradley  IL ,56,56,9470,2,4,449,1,4,224,0,0,0,20,20,3933,0,0,0,0,0,0,0,0,0
200404,176,33140, ,Michigan City-La Porte  IN ,34,34,4176,0,0,0,1,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200404,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,1147,1147,174739,4,8,545,10,35,2507,18,199,9371,1078,1078,165895,4,8,545,10,35,2507,13,174,8165
200404,184,10420,C,Akron  OH ,261,261,43631,4,8,998,2,7,549,1,23,804,154,154,32034,3,6,800,2,7,549,0,0,0
200404,184,17460,C,Cleveland-Elyria-Mentor  OH ,635,635,124368,3,6,573,8,25,4365,1,5,530,412,412,88478,1,2,200,5,15,3870,0,0,0
200404,192,17900,C,Columbia  SC ,533,533,61968,0,0,0,0,0,0,10,105,6090,225,225,25280,0,0,0,0,0,0,5,30,1935
200404,194,12220,C,Auburn-Opelika  AL ,97,97,12627,8,16,1205,1,4,428,2,32,1800,97,97,12627,8,16,1205,1,4,428,2,32,1800
200404,194,17980, ,Columbus  GA-AL ,142,142,23937,1,2,85,0,0,0,7,56,2739,142,142,23937,1,2,85,0,0,0,7,56,2739
200404,198,18140,C,Columbus  OH ,1085,1085,196677,2,4,658,28,110,6659,33,319,14332,743,743,131579,2,4,658,25,99,6053,31,304,13924
200404,204,18580, ,Corpus Christi  TX ,142,142,14405,1,2,113,1,3,181,2,19,655,17,17,2015,0,0,0,0,0,0,0,0,0
200404,206,19100,C,Dallas-Fort Worth-Arlington  TX ,4593,4593,738535,31,62,4969,9,36,814,20,520,24043,4044,4044,640452,29,58,4710,1,4,515,16,455,20355
200404,212,19380, ,Dayton  OH ,252,252,45728,5,10,853,2,8,1074,10,128,8052,227,227,42235,4,8,593,2,8,1074,10,128,8052
200404,212,44220, ,Springfield  OH ,27,27,4250,0,0,0,0,0,0,0,0,0,27,27,4250,0,0,0,0,0,0,0,0,0
200404,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,450,450,73451,0,0,0,0,0,0,4,100,24414,434,434,71113,0,0,0,0,0,0,1,67,21270
200404,216,14500,C,Boulder  CO ,119,119,23704,1,2,199,0,0,0,2,15,1198,119,119,23704,1,2,199,0,0,0,2,15,1198
