Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201103,102,18700, ,Corvallis  OR ,1,1,208,0,0,0,0,0,0,5,48,4894,1,1,208,0,0,0,0,0,0,5,48,4894
201103,104,10580, ,Albany-Schenectady-Troy  NY ,52,52,13760,3,6,969,0,0,0,1,5,274,43,43,11985,3,6,969,0,0,0,0,0,0
201103,104,24020, ,Glens Falls  NY ,19,19,2832,0,0,0,0,0,0,0,0,0,8,8,1695,0,0,0,0,0,0,0,0,0
201103,112,11180, ,Ames  IA ,11,11,2685,0,0,0,0,0,0,0,0,0,10,10,2462,0,0,0,0,0,0,0,0,0
201103,118,11540, ,Appleton  WI ,18,18,4034,2,4,415,0,0,0,6,60,3923,18,18,4034,2,4,415,0,0,0,6,60,3923
201103,118,36780, ,Oshkosh-Neenah  WI ,14,14,2255,1,2,280,0,0,0,1,28,1500,14,14,2255,1,2,280,0,0,0,1,28,1500
201103,120,11700, ,Asheville  NC ,86,86,17015,1,2,1131,1,3,500,2,37,1765,32,32,5203,1,2,1131,0,0,0,0,0,0
201103,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,564,564,107248,1,2,800,2,7,788,6,142,5507,500,500,96145,1,2,800,1,4,738,5,137,4633
201103,122,23580, ,Gainesville  GA ,21,21,3373,0,0,0,0,0,0,0,0,0,4,4,557,0,0,0,0,0,0,0,0,0
201103,126,12420,C,Austin-Round Rock-San Marcos  TX ,697,697,122121,0,0,0,4,16,2200,4,40,2149,623,623,111025,0,0,0,4,16,2200,2,10,482
201103,132,12940, ,Baton Rouge  LA ,201,201,36725,0,0,0,0,0,0,1,9,733,118,118,23741,0,0,0,0,0,0,0,0,0
201103,140,13460,C,Bend  OR ,36,36,7773,0,0,0,0,0,0,0,0,0,35,35,7545,0,0,0,0,0,0,0,0,0
201103,142,13820,C,Birmingham-Hoover  AL ,151,151,25098,0,0,0,0,0,0,0,0,0,102,102,14874,0,0,0,0,0,0,0,0,0
201103,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,265,265,75132,5,10,1149,2,7,1021,9,80,8358,185,185,57217,4,8,986,1,4,346,3,47,4738
201103,148,31700, ,Manchester-Nashua  NH ,39,39,6954,0,0,0,1,4,302,1,7,535,33,33,5857,0,0,0,0,0,0,0,0,0
201103,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,84,84,13923,4,8,581,3,9,1055,1,5,604,49,49,7829,0,0,0,2,6,430,0,0,0
201103,148,49340, ,Worcester  MA ,23,23,4694,1,2,550,0,0,0,1,15,905,8,8,1747,1,2,550,0,0,0,0,0,0
201103,154,15180, ,Brownsville-Harlingen  TX ,85,85,8485,1,2,144,1,4,194,1,5,193,51,51,5146,0,0,0,0,0,0,0,0,0
201103,160,15380, ,Buffalo-Niagara Falls  NY ,44,44,9578,0,0,0,1,4,451,3,21,1872,36,36,8113,0,0,0,1,4,451,2,15,1350
201103,164,16020, ,Cape Girardeau-Jackson  MO-IL ,6,6,904,1,2,198,0,0,0,1,5,285,0,0,0,0,0,0,0,0,0,0,0,0
201103,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,363,363,68524,1,2,184,0,0,0,10,271,24205,237,237,45823,0,0,0,0,0,0,3,48,5705
201103,174,16860, ,Chattanooga  TN-GA ,75,75,11149,1,2,92,0,0,0,1,5,464,56,56,8469,0,0,0,0,0,0,0,0,0
201103,174,17420, ,Cleveland  TN ,21,21,2469,0,0,0,1,4,250,0,0,0,21,21,2469,0,0,0,1,4,250,0,0,0
201103,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,370,370,89814,2,4,586,0,0,0,5,77,16453,283,283,68075,2,4,586,0,0,0,2,54,14600
201103,176,28100, ,Kankakee-Bradley  IL ,4,4,396,0,0,0,0,0,0,0,0,0,3,3,284,0,0,0,0,0,0,0,0,0
201103,176,33140, ,Michigan City-La Porte  IN ,7,7,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,246,246,46140,0,0,0,0,0,0,5,46,7694,201,201,37671,0,0,0,0,0,0,4,41,7331
201103,184,10420, ,Akron  OH ,41,41,6873,0,0,0,0,0,0,1,5,177,36,36,6375,0,0,0,0,0,0,0,0,0
201103,184,17460,C,Cleveland-Elyria-Mentor  OH ,165,165,30334,0,0,0,1,3,377,0,0,0,103,103,18908,0,0,0,0,0,0,0,0,0
201103,192,17900,C,Columbia  SC ,228,228,32774,0,0,0,0,0,0,6,113,7792,66,66,7822,0,0,0,0,0,0,3,48,2640
201103,194,12220,C,Auburn-Opelika  AL ,49,49,10951,0,0,0,0,0,0,0,0,0,49,49,10951,0,0,0,0,0,0,0,0,0
201103,194,17980, ,Columbus  GA-AL ,69,69,11221,0,0,0,0,0,0,1,13,986,38,38,6664,0,0,0,0,0,0,0,0,0
201103,198,18140,C,Columbus  OH ,256,256,45412,1,2,255,0,0,0,13,220,9720,233,233,40795,1,2,255,0,0,0,12,215,9303
201103,204,18580, ,Corpus Christi  TX ,72,72,10471,0,0,0,2,8,818,5,96,6719,69,69,10268,0,0,0,2,8,818,5,96,6719
201103,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1407,1407,317812,2,4,576,2,7,657,32,881,58027,1267,1267,289139,2,4,576,1,4,581,30,854,56700
201103,206,43300, ,Sherman-Denison  TX ,1,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
