Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9401,0040,9999, ,Abilene TX MSA,19,19,2025,0,0,0,0,0,0,10,200,5200,19,19,2025,0,0,0,0,0,0,10,200,5200
9401,0120,9999, ,Albany GA MSA,31,31,2112,7,14,427,0,0,0,1,6,80,31,31,2112,7,14,427,0,0,0,1,6,80
9401,0160,9999, ,Albany-Schenectady-Troy NY MSA,63,63,7390,0,0,0,0,0,0,0,0,0,58,58,6923,0,0,0,0,0,0,0,0,0
9401,0200,9999, ,Albuquerque NM MSA,312,312,27607,0,0,0,0,0,0,0,0,0,312,312,27607,0,0,0,0,0,0,0,0,0
9401,0220,9999, ,Alexandria LA MSA,26,26,2248,0,0,0,0,0,0,0,0,0,26,26,2248,0,0,0,0,0,0,0,0,0
9401,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,72,72,7916,2,4,161,0,0,0,1,20,800,71,71,7817,2,4,161,0,0,0,1,20,800
9401,0280,9999, ,Altoona PA MSA,4,4,271,0,0,0,0,0,0,0,0,0,3,3,200,0,0,0,0,0,0,0,0,0
9401,0320,9999, ,Amarillo TX MSA,26,26,3245,0,0,0,0,0,0,0,0,0,26,26,3245,0,0,0,0,0,0,0,0,0
9401,0380,9999, ,Anchorage AK MSA,26,26,3845,0,0,0,0,0,0,0,0,0,26,26,3845,0,0,0,0,0,0,0,0,0
9401,0450,9999, ,Anniston AL MSA,9,9,778,0,0,0,6,24,500,0,0,0,9,9,778,0,0,0,6,24,500,0,0,0
9401,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,62,62,6638,3,6,388,2,7,234,1,5,108,35,35,4172,1,2,150,2,7,234,0,0,0
9401,0480,9999, ,Asheville NC MSA,33,33,2835,3,6,430,2,7,343,0,0,0,33,33,2835,3,6,430,2,7,343,0,0,0
9401,0500,9999, ,Athens GA MSA,58,58,5266,0,0,0,0,0,0,0,0,0,50,50,4556,0,0,0,0,0,0,0,0,0
9401,0520,9999, ,Atlanta GA MSA,2191,2191,207265,4,8,211,0,0,0,0,0,0,2169,2169,206157,4,8,211,0,0,0,0,0,0
9401,0600,9999, ,Augusta-Aiken GA-SC MSA,230,230,19715,1,2,82,0,0,0,0,0,0,230,230,19715,1,2,82,0,0,0,0,0,0
9401,0640,9999, ,Austin-San Marcos TX MSA,563,563,65001,19,38,1648,0,0,0,0,0,0,556,556,64447,18,36,1598,0,0,0,0,0,0
9401,0680,9999, ,Bakersfield CA MSA,159,159,17152,1,2,107,21,81,5205,0,0,0,159,159,17152,1,2,107,21,81,5205,0,0,0
9401,0730,9999, ,Bangor ME MSA,4,4,349,0,0,0,0,0,0,0,0,0,3,3,278,0,0,0,0,0,0,0,0,0
9401,0740,9999, ,Barnstable-Yarmouth MA MSA,68,68,8233,1,2,246,3,9,999,0,0,0,68,68,8233,1,2,246,3,9,999,0,0,0
9401,0760,9999, ,Baton Rouge LA MSA,163,163,12485,6,12,324,0,0,0,0,0,0,162,162,12396,6,12,324,0,0,0,0,0,0
9401,0840,9999, ,Beaumont-Port Arthur TX MSA,33,33,3061,0,0,0,0,0,0,0,0,0,33,33,3061,0,0,0,0,0,0,0,0,0
9401,0860,9999, ,Bellingham WA MSA,78,78,8777,3,6,600,25,100,7458,1,20,573,74,74,8438,3,6,600,25,100,7458,1,20,573
9401,0870,9999, ,Benton Harbor MI MSA,5,5,509,0,0,0,1,3,199,0,0,0,2,2,152,0,0,0,0,0,0,0,0,0
9401,0880,9999, ,Billings MT MSA,13,13,1575,1,2,40,0,0,0,0,0,0,13,13,1575,1,2,40,0,0,0,0,0,0
9401,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,157,157,9768,1,2,85,0,0,0,0,0,0,147,147,9170,1,2,85,0,0,0,0,0,0
9401,0960,9999, ,Binghamton NY MSA,2,2,145,0,0,0,0,0,0,0,0,0,2,2,145,0,0,0,0,0,0,0,0,0
9401,1000,9999, ,Birmingham AL MSA,291,291,22878,0,0,0,0,0,0,11,177,4001,230,230,17528,0,0,0,0,0,0,10,172,3888
9401,1010,9999, ,Bismarck ND MSA,0,0,0,0,0,0,0,0,0,2,32,914,0,0,0,0,0,0,0,0,0,2,32,914
9401,1020,9999, ,Bloomington IN MSA,33,33,2369,1,2,100,1,4,80,0,0,0,33,33,2369,1,2,100,1,4,80,0,0,0
9401,1040,9999, ,Bloomington-Normal IL MSA,29,29,2354,0,0,0,0,0,0,10,120,4202,29,29,2354,0,0,0,0,0,0,10,120,4202
9401,1080,9999, ,Boise City ID MSA,310,310,26682,77,154,7415,4,15,625,0,0,0,310,310,26682,77,154,7415,4,15,625,0,0,0
9401,1122,1120, ,Boston MA-NH PMSA,372,372,48139,1,2,107,0,0,0,3,40,1436,356,356,46594,0,0,0,0,0,0,1,30,250
