Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202204,104,10580,C,Albany-Schenectady-Troy  NY ,99,99,30029,1,2,550,1,4,523,4,51,9038,73,73,23497,0,0,0,0,0,0,0,0,0
202204,104,24020,C,Glens Falls  NY ,19,19,5101,0,0,0,0,0,0,0,0,0,11,11,3137,0,0,0,0,0,0,0,0,0
202204,106,10740,C,Albuquerque  NM ,214,214,53541,0,0,0,0,0,0,4,260,34696,180,180,42291,0,0,0,0,0,0,2,250,34279
202204,106,42140,C,Santa Fe  NM ,11,11,7674,0,0,0,0,0,0,0,0,0,11,11,7674,0,0,0,0,0,0,0,0,0
202204,107,11020,C,Altoona  PA ,5,5,1237,0,0,0,0,0,0,0,0,0,1,1,299,0,0,0,0,0,0,0,0,0
202204,108,11100,C,Amarillo  TX ,77,77,19689,0,0,0,0,0,0,0,0,0,75,75,19216,0,0,0,0,0,0,0,0,0
202204,118,11540,C,Appleton  WI ,57,57,21580,0,0,0,0,0,0,2,20,1770,42,42,17458,0,0,0,0,0,0,0,0,0
202204,118,36780,C,Oshkosh-Neenah  WI ,30,30,11055,1,2,250,0,0,0,6,46,4600,27,27,10284,1,2,250,0,0,0,6,46,4600
202204,120,11700,C,Asheville  NC ,270,270,93797,0,0,0,0,0,0,4,100,10468,107,107,40817,0,0,0,0,0,0,0,0,0
202204,122,12020,C,Athens-Clarke County  GA ,85,85,27796,0,0,0,0,0,0,7,102,11163,44,44,16000,0,0,0,0,0,0,7,102,11163
202204,122,12060,C,Atlanta-Sandy Springs-Alpharetta  GA ,2508,2508,655394,9,18,2822,6,22,2200,25,1769,220845,2245,2245,600026,9,18,2822,6,22,2200,23,1755,218277
202204,122,23580,C,Gainesville  GA ,114,114,28722,0,0,0,3,11,1089,2,163,37685,19,19,6421,0,0,0,3,11,1089,2,163,37685
202204,122,40660,C,Rome  GA ,29,29,5759,0,0,0,0,0,0,0,0,0,29,29,5759,0,0,0,0,0,0,0,0,0
202204,140,13460,C,Bend  OR ,125,125,43739,8,16,3291,2,8,1038,7,115,13536,125,125,43739,8,16,3291,2,8,1038,7,115,13536
202204,142,13820,C,Birmingham-Hoover  AL ,258,258,91605,0,0,0,0,0,0,0,0,0,188,188,67147,0,0,0,0,0,0,0,0,0
202204,144,14020,C,Bloomington  IN ,27,27,7601,0,0,0,0,0,0,4,230,25240,6,6,1870,0,0,0,0,0,0,0,0,0
202204,145,14010,C,Bloomington  IL ,20,20,5316,0,0,0,0,0,0,0,0,0,19,19,4967,0,0,0,0,0,0,0,0,0
202204,146,14100,C,Bloomsburg-Berwick  PA ,7,7,1819,0,0,0,0,0,0,1,5,454,4,4,1291,0,0,0,0,0,0,0,0,0
202204,147,14260,C,Boise City  ID ,687,687,191756,0,0,0,5,20,2004,18,396,42663,494,494,141066,0,0,0,5,20,2004,10,292,27398
202204,148,12700,C,Barnstable Town  MA ,50,50,29810,2,4,422,0,0,0,0,0,0,17,17,12869,1,2,150,0,0,0,0,0,0
202204,148,14460,C,Boston-Cambridge-Newton  MA-NH ,348,348,130058,15,30,5483,7,23,4348,36,1274,334658,206,206,83535,12,24,3674,5,17,3100,20,1085,300278
202204,148,31700,C,Manchester-Nashua  NH ,51,51,17049,2,4,581,1,3,539,0,0,0,21,21,8811,0,0,0,0,0,0,0,0,0
202204,148,39300,C,Providence-Warwick  RI-MA ,142,142,34917,19,38,4711,1,4,650,2,10,958,66,66,18470,15,30,3491,1,4,650,0,0,0
202204,148,49340,C,Worcester  MA-CT ,96,96,27587,7,14,2920,0,0,0,6,61,6978,48,48,14598,5,10,2100,0,0,0,0,0,0
202204,150,14540,C,Bowling Green  KY ,67,67,17434,2,4,400,1,4,400,2,16,1205,67,67,17434,2,4,400,1,4,400,2,16,1205
202204,154,15180,C,Brownsville-Harlingen  TX ,145,145,21930,4,8,792,2,7,952,2,22,2201,54,54,11629,0,0,0,0,0,0,0,0,0
202204,160,15380,C,Buffalo-Cheektowaga  NY ,87,87,30300,1,2,380,0,0,0,3,33,5489,68,68,25024,1,2,380,0,0,0,2,14,1229
202204,162,15540,C,Burlington-South Burlington  VT ,34,34,11622,2,4,749,0,0,0,3,29,2588,14,14,5272,0,0,0,0,0,0,0,0,0
202204,163,15980,C,Cape Coral-Fort Myers  FL ,952,952,239474,9,18,2421,4,16,2741,9,56,7654,952,952,239474,9,18,2421,4,16,2741,9,56,7654
202204,163,34940,C,Naples-Marco Island  FL ,376,376,127139,1,2,293,5,17,3003,8,214,37073,22,22,33052,0,0,0,0,0,0,0,0,0
202204,164,16020,C,Cape Girardeau  MO-IL ,15,15,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,168,16300,C,Cedar Rapids  IA ,39,39,8286,3,6,1150,0,0,0,2,99,7630,28,28,6409,2,4,750,0,0,0,2,99,7630
202204,168,26980,C,Iowa City  IA ,77,77,23516,0,0,0,0,0,0,2,81,11468,55,55,18022,0,0,0,0,0,0,1,68,9605
202204,170,16620,C,Charleston  WV ,17,17,1852,0,0,0,0,0,0,0,0,0,12,12,1178,0,0,0,0,0,0,0,0,0
202204,170,26580,C,Huntington-Ashland  WV-KY-OH ,27,27,5535,3,6,300,0,0,0,0,0,0,0,0,0,3,6,300,0,0,0,0,0,0
202204,172,16740,C,Charlotte-Concord-Gastonia  NC-SC ,2127,2127,583331,0,0,0,0,0,0,18,724,92062,1878,1878,510742,0,0,0,0,0,0,14,662,84462
