Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201908,104,10580,C,Albany-Schenectady-Troy  NY ,106,106,30917,1,2,200,3,12,1540,4,32,2423,86,86,25047,1,2,200,3,12,1540,2,16,800
201908,104,24020, ,Glens Falls  NY ,22,22,5340,0,0,0,0,0,0,0,0,0,14,14,3461,0,0,0,0,0,0,0,0,0
201908,106,10740,C,Albuquerque  NM ,180,180,40742,0,0,0,0,0,0,1,5,208,24,24,8323,0,0,0,0,0,0,0,0,0
201908,106,42140,C,Santa Fe  NM ,53,53,7552,0,0,0,0,0,0,0,0,0,53,53,7552,0,0,0,0,0,0,0,0,0
201908,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201908,108,11100, ,Amarillo  TX ,26,26,6174,1,2,224,0,0,0,0,0,0,26,26,6174,1,2,224,0,0,0,0,0,0
201908,118,11540, ,Appleton  WI ,36,36,11438,4,8,1051,0,0,0,0,0,0,36,36,11438,4,8,1051,0,0,0,0,0,0
201908,118,36780, ,Oshkosh-Neenah  WI ,18,18,6359,0,0,0,0,0,0,0,0,0,16,16,6048,0,0,0,0,0,0,0,0,0
201908,120,11700, ,Asheville  NC ,190,190,54268,0,0,0,0,0,0,2,27,3082,55,55,14277,0,0,0,0,0,0,0,0,0
201908,122,12020, ,Athens-Clarke County  GA ,61,61,14296,6,12,1450,1,4,368,3,15,1379,61,61,14296,6,12,1450,1,4,368,3,15,1379
201908,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,2283,2283,530454,4,8,415,3,11,2584,10,386,48600,1996,1996,472671,4,8,415,3,11,2584,7,304,37175
201908,122,23580, ,Gainesville  GA ,70,70,16449,0,0,0,0,0,0,1,76,10700,15,15,3603,0,0,0,0,0,0,1,76,10700
201908,122,40660,C,Rome  GA ,20,20,3336,0,0,0,0,0,0,0,0,0,20,20,3336,0,0,0,0,0,0,0,0,0
201908,140,13460,C,Bend  OR ,136,136,37511,7,14,1971,1,4,274,2,18,1782,136,136,37511,7,14,1971,1,4,274,2,18,1782
201908,142,13820,C,Birmingham-Hoover  AL ,288,288,75001,1,2,247,1,3,280,3,23,2414,164,164,39104,0,0,0,1,3,280,0,0,0
201908,144,14020,C,Bloomington  IN ,21,21,5464,3,6,807,0,0,0,1,12,1381,3,3,812,0,0,0,0,0,0,0,0,0
201908,145,14010, ,Bloomington  IL ,3,3,238,0,0,0,0,0,0,0,0,0,3,3,238,0,0,0,0,0,0,0,0,0
201908,146,14100,C,Bloomsburg-Berwick  PA ,9,9,2356,0,0,0,0,0,0,1,7,922,5,5,1302,0,0,0,0,0,0,0,0,0
201908,147,14260,C,Boise City  ID ,645,645,141397,7,14,1303,7,28,2126,23,537,54531,573,573,120149,6,12,1162,7,28,2126,23,537,54531
201908,148,12700, ,Barnstable Town  MA ,1,1,600,0,0,0,0,0,0,0,0,0,1,1,600,0,0,0,0,0,0,0,0,0
201908,148,14460,C,Boston-Cambridge-Newton  MA-NH ,415,415,135824,17,34,6828,7,22,3538,29,940,152378,216,216,69650,9,18,3668,5,16,1606,9,586,102538
201908,148,31700, ,Manchester-Nashua  NH ,45,45,7934,2,4,563,0,0,0,2,139,18057,30,30,5532,1,2,300,0,0,0,1,133,17300
201908,148,39300,C,Providence-Warwick  RI-MA ,134,134,30107,5,10,1003,1,4,203,1,5,828,71,71,17027,1,2,260,1,4,203,0,0,0
201908,148,49340, ,Worcester  MA-CT ,18,18,4178,0,0,0,0,0,0,0,0,0,12,12,2685,0,0,0,0,0,0,0,0,0
201908,150,14540, ,Bowling Green  KY ,65,65,15435,1,2,68,1,4,710,8,40,4600,65,65,15435,1,2,68,1,4,710,8,40,4600
201908,154,15180, ,Brownsville-Harlingen  TX ,80,80,8053,1,2,154,0,0,0,0,0,0,17,17,1659,1,2,154,0,0,0,0,0,0
201908,160,15380,C,Buffalo-Cheektowaga  NY ,78,78,26115,0,0,0,2,8,2540,6,77,9819,59,59,21648,0,0,0,2,8,2540,4,44,3120
201908,162,15540, ,Burlington-South Burlington  VT ,24,24,5989,0,0,0,1,3,263,1,5,115,19,19,4727,0,0,0,0,0,0,0,0,0
201908,163,15980,C,Cape Coral-Fort Myers  FL ,469,469,100560,7,14,1797,3,12,3048,3,166,13806,469,469,100560,7,14,1797,3,12,3048,3,166,13806
201908,163,34940, ,Naples-Marco Island  FL ,263,263,57172,0,0,0,1,4,1010,14,358,38444,263,263,57172,0,0,0,1,4,1010,14,358,38444
201908,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201908,168,16300, ,Cedar Rapids  IA ,34,34,5813,1,2,168,0,0,0,0,0,0,34,34,5813,1,2,168,0,0,0,0,0,0
201908,168,26980, ,Iowa City  IA ,24,24,6080,1,2,407,0,0,0,1,32,3800,16,16,4245,0,0,0,0,0,0,1,32,3800
201908,170,16620, ,Charleston  WV ,10,10,985,0,0,0,0,0,0,0,0,0,3,3,560,0,0,0,0,0,0,0,0,0
201908,170,26580, ,Huntington-Ashland  WV-KY-OH ,18,18,3648,0,0,0,0,0,0,0,0,0,11,11,2612,0,0,0,0,0,0,0,0,0
201908,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1476,1476,375392,2,4,389,2,6,778,25,670,77974,1269,1269,303730,2,4,389,2,6,778,24,654,76158
