Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200509,102,18700, ,Corvallis  OR ,14,14,2991,0,0,0,0,0,0,5,36,6341,14,14,2991,0,0,0,0,0,0,5,36,6341
200509,104,10580, ,Albany-Schenectady-Troy  NY ,150,150,34297,1,2,170,0,0,0,7,216,18758,91,91,19944,0,0,0,0,0,0,4,201,17889
200509,104,24020, ,Glens Falls  NY ,87,87,14635,0,0,0,0,0,0,1,6,139,57,57,10115,0,0,0,0,0,0,0,0,0
200509,112,11180, ,Ames  IA ,27,27,4970,0,0,0,0,0,0,2,38,2122,24,24,4376,0,0,0,0,0,0,2,38,2122
200509,118,11540, ,Appleton  WI ,73,73,11922,6,12,1034,0,0,0,0,0,0,67,67,10915,6,12,1034,0,0,0,0,0,0
200509,118,36780, ,Oshkosh-Neenah  WI ,36,36,7783,7,14,1479,1,4,316,0,0,0,36,36,7783,7,14,1479,1,4,316,0,0,0
200509,120,11700, ,Asheville  NC ,306,306,67783,2,4,400,1,3,365,1,6,360,306,306,67783,2,4,400,1,3,365,1,6,360
200509,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4970,4970,734681,6,12,765,2,8,534,43,1548,84517,4771,4771,711649,6,12,765,1,4,334,42,1531,83895
200509,122,23580, ,Gainesville  GA ,125,125,25841,0,0,0,0,0,0,0,0,0,125,125,25841,0,0,0,0,0,0,0,0,0
200509,132,12940, ,Baton Rouge  LA ,610,610,60189,2,4,207,0,0,0,2,16,1227,425,425,42243,2,4,207,0,0,0,0,0,0
200509,140,13460,C,Bend  OR ,322,322,70921,13,26,3947,1,3,251,4,42,3603,322,322,70921,13,26,3947,1,3,251,4,42,3603
200509,142,13820,C,Birmingham-Hoover  AL ,591,591,94486,0,0,0,1,3,150,0,0,0,402,402,57524,0,0,0,1,3,150,0,0,0
200509,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,853,853,183390,29,58,6410,10,34,3791,29,307,37910,547,547,123323,18,36,4124,6,22,2263,15,166,25818
200509,148,31700, ,Manchester-Nashua  NH ,148,148,25224,2,4,381,0,0,0,1,6,359,126,126,22136,1,2,200,0,0,0,0,0,0
200509,148,49340, ,Worcester  MA ,186,186,35411,3,6,580,0,0,0,2,17,1700,110,110,21427,2,4,300,0,0,0,1,12,1000
200509,154,15180, ,Brownsville-Harlingen  TX ,226,226,17540,3,6,242,6,22,1268,3,24,1284,145,145,12878,2,4,184,5,19,1066,3,24,1284
200509,160,15380, ,Buffalo-Niagara Falls  NY ,129,129,24052,1,2,400,1,4,200,1,8,400,126,126,23602,1,2,400,1,4,200,1,8,400
200509,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1741,1741,273201,2,4,314,1,4,408,16,378,29414,1586,1586,245457,2,4,314,0,0,0,13,363,27802
200509,174,16860, ,Chattanooga  TN-GA ,287,287,41922,5,10,630,0,0,0,4,24,1764,225,225,33316,2,4,362,0,0,0,3,17,1458
200509,174,17420, ,Cleveland  TN ,51,51,7279,0,0,0,1,4,491,0,0,0,51,51,7279,0,0,0,1,4,491,0,0,0
200509,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,3445,3445,709305,46,92,10720,81,268,19628,71,1092,87109,2970,2970,610775,38,76,8953,75,249,18106,58,955,74038
200509,176,28100, ,Kankakee-Bradley  IL ,19,19,3793,0,0,0,0,0,0,0,0,0,18,18,3693,0,0,0,0,0,0,0,0,0
200509,176,33140, ,Michigan City-La Porte  IN ,25,25,3609,0,0,0,0,0,0,0,0,0,1,1,116,0,0,0,0,0,0,0,0,0
200509,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,1051,1051,149267,18,36,3384,11,37,2674,20,278,11897,980,980,140732,16,32,2979,10,34,2577,15,216,9565
200509,184,10420, ,Akron  OH ,157,157,26598,1,2,136,1,3,69,1,19,673,101,101,19311,0,0,0,0,0,0,0,0,0
200509,184,17460,C,Cleveland-Elyria-Mentor  OH ,531,531,116115,4,8,873,5,16,1431,4,31,1936,397,397,97330,2,4,610,1,3,360,3,26,1406
200509,192,17900,C,Columbia  SC ,540,540,67413,1,2,108,0,0,0,4,65,5244,274,274,36649,0,0,0,0,0,0,0,0,0
200509,194,12220,C,Auburn-Opelika  AL ,122,122,19755,0,0,0,0,0,0,0,0,0,122,122,19755,0,0,0,0,0,0,0,0,0
200509,194,17980, ,Columbus  GA-AL ,138,138,19967,0,0,0,1,4,175,2,29,2736,72,72,13096,0,0,0,0,0,0,0,0,0
200509,198,18140,C,Columbus  OH ,757,757,128681,1,2,297,37,146,11511,19,177,9957,717,717,122591,0,0,0,35,140,11215,18,170,9814
200509,204,18580, ,Corpus Christi  TX ,188,188,21681,5,10,564,0,0,0,0,0,0,184,184,21382,5,10,564,0,0,0,0,0,0
200509,206,19100,C,Dallas-Fort Worth-Arlington  TX ,3921,3921,648441,9,18,1377,1,3,251,18,419,21662,3561,3561,580596,8,16,1256,1,3,251,13,352,16891
200509,212,19380, ,Dayton  OH ,158,158,35452,0,0,0,0,0,0,0,0,0,144,144,33271,0,0,0,0,0,0,0,0,0
200509,212,44220, ,Springfield  OH ,19,19,3248,1,2,154,1,3,360,0,0,0,19,19,3248,1,2,154,1,3,360,0,0,0
200509,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,324,324,58136,0,0,0,0,0,0,4,58,15409,290,290,52125,0,0,0,0,0,0,1,23,10417
200509,216,14500, ,Boulder  CO ,41,41,14196,1,2,308,0,0,0,1,14,1027,34,34,12968,1,2,308,0,0,0,0,0,0
