Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200407,102,18700,C,Corvallis  OR ,39,39,7535,0,0,0,0,0,0,0,0,0,38,38,7412,0,0,0,0,0,0,0,0,0
200407,104,10580, ,Albany-Schenectady-Troy  NY ,188,188,35337,1,2,206,0,0,0,3,42,2663,159,159,31018,1,2,206,0,0,0,1,30,1968
200407,104,24020, ,Glens Falls  NY ,54,54,7745,0,0,0,1,3,78,2,16,370,38,38,6706,0,0,0,0,0,0,2,16,370
200407,112,11180, ,Ames  IA ,24,24,4195,0,0,0,0,0,0,0,0,0,24,24,4195,0,0,0,0,0,0,0,0,0
200407,118,11540, ,Appleton  WI ,100,100,17322,3,6,553,0,0,0,0,0,0,82,82,14267,3,6,553,0,0,0,0,0,0
200407,118,36780, ,Oshkosh-Neenah  WI ,76,76,12642,0,0,0,0,0,0,0,0,0,27,27,4147,0,0,0,0,0,0,0,0,0
200407,120,11700, ,Asheville  NC ,280,280,46345,2,4,257,1,3,186,2,16,1395,243,243,40253,1,2,132,1,3,186,2,16,1395
200407,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4759,4759,607219,13,26,5119,3,12,1038,37,2758,168648,4428,4428,568535,12,24,1669,3,12,1038,33,2738,168070
200407,122,23580, ,Gainesville  GA ,149,149,26962,0,0,0,3,12,1320,0,0,0,148,148,26727,0,0,0,3,12,1320,0,0,0
200407,132,12940, ,Baton Rouge  LA ,363,363,38911,0,0,0,0,0,0,0,0,0,249,249,25410,0,0,0,0,0,0,0,0,0
200407,140,13460,C,Bend  OR ,284,284,59941,8,16,1249,3,9,730,0,0,0,284,284,59941,8,16,1249,3,9,730,0,0,0
200407,142,13820,C,Birmingham-Hoover  AL ,592,592,96885,2,4,223,0,0,0,2,13,805,431,431,74575,1,2,130,0,0,0,1,6,280
200407,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,775,775,157819,44,88,9151,19,60,5794,24,325,43456,511,511,112946,14,28,3346,5,16,1916,9,149,31720
200407,148,31700, ,Manchester-Nashua  NH ,119,119,21342,3,6,956,2,7,895,1,6,393,89,89,16766,1,2,385,2,7,895,0,0,0
200407,148,49340, ,Worcester  MA ,307,307,47601,1,2,250,5,20,2261,1,6,547,245,245,38600,0,0,0,4,16,1985,0,0,0
200407,154,15180, ,Brownsville-Harlingen  TX ,230,230,18404,2,4,192,0,0,0,1,6,381,154,154,14307,1,2,134,0,0,0,1,6,381
200407,160,15380, ,Buffalo-Niagara Falls  NY ,124,124,24094,0,0,0,0,0,0,4,78,4260,122,122,23763,0,0,0,0,0,0,4,78,4260
200407,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1576,1576,230530,19,38,2751,21,84,6271,54,940,63607,1501,1501,220331,19,38,2751,21,84,6271,53,929,62759
200407,174,16860, ,Chattanooga  TN-GA ,225,225,32401,4,8,371,3,11,534,2,14,487,159,159,23648,0,0,0,0,0,0,0,0,0
200407,174,17420, ,Cleveland  TN ,51,51,6500,0,0,0,1,3,153,0,0,0,51,51,6500,0,0,0,1,3,153,0,0,0
200407,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,3471,3471,650821,39,78,6930,78,252,21301,49,646,64003,2745,2745,532393,32,64,5509,70,228,19494,39,557,57427
200407,176,28100,C,Kankakee-Bradley  IL ,66,66,12195,0,0,0,0,0,0,0,0,0,52,52,10389,0,0,0,0,0,0,0,0,0
200407,176,33140, ,Michigan City-La Porte  IN ,33,33,4140,0,0,0,0,0,0,0,0,0,26,26,3484,0,0,0,0,0,0,0,0,0
200407,178,17140, ,Cincinnati-Middletown  OH-KY-IN ,982,982,146470,4,8,577,3,11,907,19,150,10213,869,869,130821,4,8,577,2,8,749,14,119,8790
200407,184,10420,C,Akron  OH ,249,249,40371,1,2,198,3,11,934,1,18,629,137,137,26673,0,0,0,3,11,934,0,0,0
200407,184,17460,C,Cleveland-Elyria-Mentor  OH ,554,554,104040,3,6,601,6,19,2410,0,0,0,375,375,79891,1,2,360,3,9,1935,0,0,0
200407,192,17900,C,Columbia  SC ,520,520,60764,1,2,57,0,0,0,5,88,4870,234,234,26735,0,0,0,0,0,0,0,0,0
200407,194,12220,C,Auburn-Opelika  AL ,42,42,6616,0,0,0,0,0,0,6,48,2800,42,42,6616,0,0,0,0,0,0,6,48,2800
200407,194,17980, ,Columbus  GA-AL ,103,103,15308,5,10,584,0,0,0,0,0,0,103,103,15308,5,10,584,0,0,0,0,0,0
200407,198,18140, ,Columbus  OH ,894,894,166332,7,14,1660,29,115,11003,16,110,8895,661,661,120101,7,14,1660,28,111,10745,16,110,8895
200407,204,18580, ,Corpus Christi  TX ,133,133,16070,3,6,730,0,0,0,0,0,0,128,128,15761,3,6,730,0,0,0,0,0,0
200407,206,19100,C,Dallas-Fort Worth-Arlington  TX ,4072,4072,665832,15,30,2112,21,79,3721,65,982,59445,3526,3526,572254,12,24,1597,13,48,3431,62,926,56422
200407,212,19380, ,Dayton  OH ,259,259,47864,3,6,595,0,0,0,0,0,0,233,233,44478,3,6,595,0,0,0,0,0,0
200407,212,44220, ,Springfield  OH ,31,31,5015,0,0,0,0,0,0,0,0,0,31,31,5015,0,0,0,0,0,0,0,0,0
200407,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,488,488,85528,1,2,181,0,0,0,7,199,45441,421,421,74152,0,0,0,0,0,0,3,142,39130
200407,216,14500,C,Boulder  CO ,85,85,19415,0,0,0,0,0,0,0,0,0,68,68,16611,0,0,0,0,0,0,0,0,0
