Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9407,0040,9999, ,Abilene TX MSA,20,20,2277,0,0,0,0,0,0,0,0,0,20,20,2277,0,0,0,0,0,0,0,0,0
9407,0120,9999, ,Albany GA MSA,27,27,1881,6,12,368,0,0,0,0,0,0,27,27,1881,6,12,368,0,0,0,0,0,0
9407,0160,9999, ,Albany-Schenectady-Troy NY MSA,220,220,22767,3,6,212,2,8,250,3,21,686,193,193,20284,1,2,50,2,8,250,1,8,233
9407,0200,9999, ,Albuquerque NM MSA,348,348,31463,0,0,0,1,4,126,1,5,157,266,266,26880,0,0,0,1,4,126,0,0,0
9407,0220,9999, ,Alexandria LA MSA,28,28,2026,0,0,0,0,0,0,0,0,0,28,28,2026,0,0,0,0,0,0,0,0,0
9407,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,197,197,20690,1,2,100,0,0,0,2,32,1230,193,193,20316,1,2,100,0,0,0,2,32,1230
9407,0280,9999, ,Altoona PA MSA,8,8,759,0,0,0,0,0,0,0,0,0,6,6,617,0,0,0,0,0,0,0,0,0
9407,0320,9999, ,Amarillo TX MSA,42,42,5517,0,0,0,0,0,0,0,0,0,42,42,5517,0,0,0,0,0,0,0,0,0
9407,0380,9999, ,Anchorage AK MSA,42,42,4759,0,0,0,0,0,0,12,130,7144,42,42,4759,0,0,0,0,0,0,12,130,7144
9407,0450,9999, ,Anniston AL MSA,12,12,925,0,0,0,0,0,0,1,5,185,3,3,323,0,0,0,0,0,0,0,0,0
9407,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,140,140,13973,11,22,1389,0,0,0,3,18,513,86,86,8902,7,14,939,0,0,0,1,7,275
9407,0480,9999, ,Asheville NC MSA,65,65,6124,3,6,720,0,0,0,0,0,0,65,65,6124,3,6,720,0,0,0,0,0,0
9407,0500,9999, ,Athens GA MSA,44,44,4460,0,0,0,0,0,0,1,50,1313,36,36,3750,0,0,0,0,0,0,1,50,1313
9407,0520,9999, ,Atlanta GA MSA,2173,2173,205436,5,10,392,2,7,224,36,646,28524,2149,2149,204239,5,10,392,2,7,224,36,646,28524
9407,0600,9999, ,Augusta-Aiken GA-SC MSA,218,218,20448,0,0,0,0,0,0,0,0,0,218,218,20448,0,0,0,0,0,0,0,0,0
9407,0640,9999, ,Austin-San Marcos TX MSA,545,545,53524,0,0,0,0,0,0,12,240,6614,537,537,52918,0,0,0,0,0,0,12,240,6614
9407,0680,9999, ,Bakersfield CA MSA,198,198,19649,3,6,243,0,0,0,0,0,0,198,198,19649,3,6,243,0,0,0,0,0,0
9407,0730,9999, ,Bangor ME MSA,21,21,2132,0,0,0,1,4,125,0,0,0,19,19,1989,0,0,0,1,4,125,0,0,0
9407,0740,9999, ,Barnstable-Yarmouth MA MSA,110,110,12953,0,0,0,0,0,0,1,18,1750,110,110,12953,0,0,0,0,0,0,1,18,1750
9407,0760,9999, ,Baton Rouge LA MSA,132,132,10483,0,0,0,6,24,1504,27,288,12175,129,129,10268,0,0,0,6,24,1504,27,288,12175
9407,0840,9999, ,Beaumont-Port Arthur TX MSA,49,49,4857,0,0,0,0,0,0,0,0,0,39,39,3924,0,0,0,0,0,0,0,0,0
9407,0860,9999, ,Bellingham WA MSA,106,106,14098,1,2,159,1,4,194,5,83,5012,100,100,13579,1,2,159,1,4,194,5,83,5012
9407,0870,9999, ,Benton Harbor MI MSA,17,17,1472,0,0,0,0,0,0,0,0,0,11,11,801,0,0,0,0,0,0,0,0,0
9407,0880,9999, ,Billings MT MSA,58,58,6572,1,2,147,0,0,0,0,0,0,58,58,6572,1,2,147,0,0,0,0,0,0
9407,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,141,141,9269,2,4,96,0,0,0,0,0,0,130,130,8586,2,4,96,0,0,0,0,0,0
9407,0960,9999, ,Binghamton NY MSA,5,5,579,0,0,0,0,0,0,0,0,0,4,4,501,0,0,0,0,0,0,0,0,0
9407,1000,9999, ,Birmingham AL MSA,277,277,31563,1,2,70,1,3,35,15,256,9929,204,204,25238,0,0,0,0,0,0,15,256,9929
9407,1010,9999, ,Bismarck ND MSA,63,63,5873,3,6,540,1,4,356,2,19,562,63,63,5873,3,6,540,1,4,356,2,19,562
9407,1020,9999, ,Bloomington IN MSA,69,69,6516,2,4,180,0,0,0,2,16,450,69,69,6516,2,4,180,0,0,0,2,16,450
9407,1040,9999, ,Bloomington-Normal IL MSA,53,53,5059,0,0,0,1,4,164,2,16,564,53,53,5059,0,0,0,1,4,164,2,16,564
9407,1080,9999, ,Boise City ID MSA,302,302,33487,2,4,212,14,53,4197,8,72,2028,302,302,33487,2,4,212,14,53,4197,8,72,2028
