Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201511,104,10580,C,Albany-Schenectady-Troy  NY ,116,116,28656,5,10,988,9,34,3892,21,308,79415,94,94,24478,4,8,777,7,28,2764,18,290,78055
201511,104,24020, ,Glens Falls  NY ,17,17,3117,0,0,0,0,0,0,1,8,200,11,11,2692,0,0,0,0,0,0,1,8,200
201511,106,10740,C,Albuquerque  NM ,120,120,26681,0,0,0,0,0,0,0,0,0,106,106,23763,0,0,0,0,0,0,0,0,0
201511,106,42140,C,Santa Fe  NM ,8,8,1404,0,0,0,0,0,0,0,0,0,8,8,1404,0,0,0,0,0,0,0,0,0
201511,108,11100, ,Amarillo  TX ,35,35,10418,0,0,0,0,0,0,0,0,0,35,35,10418,0,0,0,0,0,0,0,0,0
201511,118,11540, ,Appleton  WI ,24,24,5321,1,2,250,0,0,0,0,0,0,24,24,5321,1,2,250,0,0,0,0,0,0
201511,118,36780, ,Oshkosh-Neenah  WI ,19,19,4599,2,4,466,0,0,0,0,0,0,19,19,4599,2,4,466,0,0,0,0,0,0
201511,120,11700, ,Asheville  NC ,89,89,23273,0,0,0,0,0,0,2,40,3432,24,24,5619,0,0,0,0,0,0,0,0,0
201511,122,12020, ,Athens-Clarke County  GA ,26,26,5444,0,0,0,0,0,0,0,0,0,26,26,5444,0,0,0,0,0,0,0,0,0
201511,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,1384,1384,288424,2,4,923,6,24,6132,18,1092,128523,1304,1304,269156,2,4,923,6,24,6132,15,1003,119135
201511,122,23580, ,Gainesville  GA ,38,38,7989,0,0,0,0,0,0,0,0,0,38,38,7989,0,0,0,0,0,0,0,0,0
201511,140,13460, ,Bend-Redmond  OR ,101,101,28367,0,0,0,0,0,0,3,119,9430,89,89,25535,0,0,0,0,0,0,3,119,9430
201511,142,13820,C,Birmingham-Hoover  AL ,166,166,40397,0,0,0,0,0,0,2,91,6566,101,101,25833,0,0,0,0,0,0,1,86,6400
201511,144,14020,C,Bloomington  IN ,16,16,3766,1,2,252,0,0,0,1,34,3137,0,0,0,0,0,0,0,0,0,0,0,0
201511,145,14010, ,Bloomington  IL ,16,16,2728,0,0,0,0,0,0,3,40,2662,8,8,1205,0,0,0,0,0,0,3,40,2662
201511,146,14100,C,Bloomsburg-Berwick  PA ,7,7,1248,0,0,0,0,0,0,0,0,0,2,2,157,0,0,0,0,0,0,0,0,0
201511,147,14260,C,Boise City  ID ,340,340,83583,1,2,98,7,27,2374,7,112,12775,313,313,78228,1,2,98,7,27,2374,7,112,12775
201511,148,12700, ,Barnstable Town  MA ,7,7,2301,0,0,0,0,0,0,0,0,0,2,2,623,0,0,0,0,0,0,0,0,0
201511,148,14460,C,Boston-Cambridge-Newton  MA-NH ,460,460,123686,15,30,5118,7,23,3424,35,746,66650,318,318,86552,10,20,3761,5,16,2480,17,541,40778
201511,148,31700, ,Manchester-Nashua  NH ,27,27,5616,1,2,278,0,0,0,0,0,0,18,18,4030,0,0,0,0,0,0,0,0,0
201511,148,39300,C,Providence-Warwick  RI-MA ,154,154,41279,3,6,1163,1,3,246,3,49,5184,115,115,33452,2,4,1000,0,0,0,2,44,4826
201511,148,49340, ,Worcester  MA-CT ,11,11,2147,0,0,0,1,3,540,0,0,0,3,3,600,0,0,0,1,3,540,0,0,0
201511,150,14540, ,Bowling Green  KY ,29,29,6544,0,0,0,0,0,0,0,0,0,29,29,6544,0,0,0,0,0,0,0,0,0
201511,154,15180, ,Brownsville-Harlingen  TX ,49,49,3901,0,0,0,0,0,0,0,0,0,49,49,3901,0,0,0,0,0,0,0,0,0
201511,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,79,79,18850,2,4,410,1,3,390,9,72,4996,62,62,14676,2,4,410,0,0,0,6,44,2448
201511,162,15980,C,Cape Coral-Fort Myers  FL ,244,244,59903,0,0,0,0,0,0,4,178,24236,244,244,59903,0,0,0,0,0,0,4,178,24236
201511,162,34940, ,Naples-Immokalee-Marco Island  FL ,202,202,56591,1,2,250,4,15,4322,3,132,102366,202,202,56591,1,2,250,4,15,4322,3,132,102366
201511,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511,168,16300, ,Cedar Rapids  IA ,35,35,3494,2,4,339,0,0,0,1,70,4399,34,34,3264,2,4,339,0,0,0,1,70,4399
201511,168,26980, ,Iowa City  IA ,28,28,6688,0,0,0,0,0,0,0,0,0,26,26,6412,0,0,0,0,0,0,0,0,0
201511,170,16620, ,Charleston  WV ,6,6,1494,0,0,0,1,4,190,1,6,440,6,6,1494,0,0,0,1,4,190,1,6,440
201511,170,26580, ,Huntington-Ashland  WV-KY-OH ,13,13,2817,0,0,0,0,0,0,0,0,0,11,11,2238,0,0,0,0,0,0,0,0,0
201511,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,813,813,190484,0,0,0,0,0,0,18,269,59015,733,733,167965,0,0,0,0,0,0,14,198,52362
201511,174,16860, ,Chattanooga  TN-GA ,80,80,14214,0,0,0,0,0,0,3,72,4680,80,80,14214,0,0,0,0,0,0,3,72,4680
201511,174,17420, ,Cleveland  TN ,19,19,3394,0,0,0,0,0,0,0,0,0,8,8,1412,0,0,0,0,0,0,0,0,0
201511,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,628,628,193711,6,12,3519,16,53,10083,38,1473,489176,514,514,161628,5,10,3269,16,53,10083,31,1408,483317
