Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202502,144,14020,2,Bloomington  IN ,24,24,9614,8,16,2535,0,0,0,1,219,30000,17,17,7362,8,16,2535,0,0,0,1,219,30000
202502,145,14010,2,Bloomington  IL ,13,13,4213,0,0,0,0,0,0,0,0,0,11,11,3409,0,0,0,0,0,0,0,0,0
202502,145,38700,5,Pontiac  IL ,2,2,809,0,0,0,0,0,0,0,0,0,1,1,500,0,0,0,0,0,0,0,0,0
202502,146,14100,5,Bloomsburg-Berwick  PA ,11,11,3281,0,0,0,0,0,0,0,0,0,3,3,750,0,0,0,0,0,0,0,0,0
202502,146,30260,5,Lewisburg  PA ,3,3,1822,0,0,0,0,0,0,0,0,0,1,1,518,0,0,0,0,0,0,0,0,0
202502,146,42780,5,Selinsgrove  PA ,8,8,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,146,44980,5,Sunbury  PA ,5,5,1615,0,0,0,0,0,0,0,0,0,1,1,305,0,0,0,0,0,0,0,0,0
202502,147,14260,2,Boise City  ID ,553,553,153877,17,34,2255,7,28,2064,3,89,15045,547,547,152090,17,34,2255,7,28,2064,3,89,15045
202502,147,34300,5,Mountain Home  ID ,8,8,1594,0,0,0,0,0,0,0,0,0,6,6,1123,0,0,0,0,0,0,0,0,0
202502,147,36620,5,Ontario  OR-ID ,15,15,2891,0,0,0,0,0,0,0,0,0,9,9,1276,0,0,0,0,0,0,0,0,0
202502,148,12700,2,Barnstable Town  MA ,21,21,14132,6,12,1351,1,3,600,4,40,6000,14,14,9728,6,12,1351,1,3,600,4,40,6000
202502,148,14460,2,Boston-Cambridge-Newton  MA-NH ,182,182,79562,6,12,3338,3,9,2323,23,362,92347,108,108,53278,2,4,1075,1,3,274,10,252,73743
202502,148,18180,5,Concord  NH ,9,9,3225,0,0,0,0,0,0,0,0,0,2,2,1040,0,0,0,0,0,0,0,0,0
202502,148,29060,5,Laconia  NH ,13,13,7115,2,4,1160,0,0,0,0,0,0,8,8,4872,2,4,1160,0,0,0,0,0,0
202502,148,31700,2,Manchester-Nashua  NH ,25,25,7304,2,4,1146,0,0,0,1,30,6568,18,18,5146,0,0,0,0,0,0,0,0,0
202502,148,39300,2,Providence-Warwick  RI-MA ,84,84,26734,19,38,5044,2,6,902,0,0,0,53,53,18895,15,30,4015,2,6,902,0,0,0
202502,148,49340,2,Worcester  MA ,33,33,10784,10,20,3332,0,0,0,6,152,26982,17,17,5686,9,18,2674,0,0,0,6,152,26982
202502,150,14540,2,Bowling Green  KY ,45,45,11577,0,0,0,0,0,0,4,32,3646,44,44,11427,0,0,0,0,0,0,4,32,3646
202502,150,23190,5,Franklin  KY ,13,13,2689,0,0,0,0,0,0,0,0,0,13,13,2689,0,0,0,0,0,0,0,0,0
202502,150,23980,5,Glasgow  KY ,12,12,3700,0,0,0,0,0,0,0,0,0,12,12,3700,0,0,0,0,0,0,0,0,0
202502,152,15060,5,Brookings  OR ,4,4,2450,0,0,0,0,0,0,0,0,0,4,4,2450,0,0,0,0,0,0,0,0,0
202502,152,18860,5,Crescent City  CA ,1,1,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,154,15180,2,Brownsville-Harlingen  TX ,152,152,32106,10,20,2813,2,7,1013,3,16,2629,66,66,15091,8,16,2225,1,4,584,1,6,861
202502,154,39700,5,Raymondville  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,160,15380,2,Buffalo-Cheektowaga  NY ,53,53,22995,0,0,0,0,0,0,1,5,1121,40,40,18320,0,0,0,0,0,0,0,0,0
202502,160,36460,5,Olean  NY ,11,11,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,161,15460,5,Burlington  IA-IL ,0,0,0,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202502,161,22800,5,Fort Madison  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,162,12740,5,Barre  VT ,5,5,1757,1,2,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,162,15540,2,Burlington-South Burlington  VT ,22,22,8676,0,0,0,0,0,0,1,5,347,15,15,6049,0,0,0,0,0,0,0,0,0
202502,163,15980,2,Cape Coral-Fort Myers  FL ,893,893,248449,10,20,2421,1,4,820,12,574,95526,893,893,248449,10,20,2421,1,4,820,12,574,95526
202502,163,17500,5,Clewiston  FL ,43,43,6984,0,0,0,0,0,0,0,0,0,43,43,6984,0,0,0,0,0,0,0,0,0
202502,163,34940,2,Naples-Marco Island  FL ,222,222,114857,1,2,703,2,8,1224,2,46,55071,11,11,17860,0,0,0,0,0,0,0,0,0
202502,164,16020,2,Cape Girardeau  MO-IL ,4,4,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,164,43460,5,Sikeston  MO ,11,11,1305,0,0,0,0,0,0,0,0,0,9,9,1115,0,0,0,0,0,0,0,0,0
202502,166,16060,5,Carbondale  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,166,32060,5,Marion-Herrin  IL ,6,6,1276,0,0,0,2,6,441,0,0,0,2,2,707,0,0,0,0,0,0,0,0,0
202502,168,16300,2,Cedar Rapids  IA ,9,9,2310,4,8,1545,0,0,0,0,0,0,7,7,1741,4,8,1545,0,0,0,0,0,0
202502,168,26980,2,Iowa City  IA ,24,24,8317,1,2,329,0,0,0,4,166,26292,15,15,5538,0,0,0,0,0,0,4,166,26292
202502,169,16580,2,Champaign-Urbana  IL ,15,15,6222,0,0,0,0,0,0,2,104,21875,12,12,5378,0,0,0,0,0,0,2,104,21875
202502,169,19180,5,Danville  IL ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,170,16620,2,Charleston  WV ,14,14,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,170,26580,2,Huntington-Ashland  WV-KY-OH ,18,18,3434,0,0,0,1,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,170,39020,5,Portsmouth  OH ,2,2,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,172,10620,5,Albemarle  NC ,31,31,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1374,1374,390164,5,10,2154,0,0,0,13,443,64582,1028,1028,262917,5,10,2154,0,0,0,10,426,62537
202502,172,25860,2,Hickory-Lenoir-Morganton  NC ,189,189,47475,5,10,1280,0,0,0,5,96,9282,152,152,38453,5,10,1280,0,0,0,3,86,8725
202502,172,32000,5,Marion  NC ,16,16,7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,172,43140,5,Shelby-Kings Mountain  NC ,27,27,5061,2,4,76,0,0,0,2,19,2766,15,15,3329,2,4,76,0,0,0,0,0,0
202502,174,11940,5,Athens  TN ,11,11,2556,0,0,0,0,0,0,0,0,0,3,3,283,0,0,0,0,0,0,0,0,0
202502,174,16860,2,Chattanooga  TN-GA ,186,186,44650,3,6,876,1,4,379,2,28,3285,124,124,30378,1,2,589,0,0,0,1,6,1088
202502,174,17420,2,Cleveland  TN ,121,121,23512,0,0,0,0,0,0,0,0,0,105,105,20614,0,0,0,0,0,0,0,0,0
202502,174,19140,2,Dalton  GA ,31,31,5951,1,2,130,0,0,0,0,0,0,6,6,1726,0,0,0,0,0,0,0,0,0
202502,174,42460,5,Scottsboro  AL ,4,4,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,602,602,209384,13,26,6229,19,66,11419,12,239,23560,511,511,175020,10,20,5233,15,53,9931,6,205,18095
202502,176,28100,2,Kankakee  IL ,13,13,3073,0,0,0,0,0,0,0,0,0,10,10,2180,0,0,0,0,0,0,0,0,0
202502,176,28450,2,Kenosha  WI ,7,7,3872,0,0,0,0,0,0,0,0,0,6,6,3018,0,0,0,0,0,0,0,0,0
202502,176,33140,2,Michigan City-La Porte  IN ,13,13,4054,0,0,0,0,0,0,1,6,760,0,0,0,0,0,0,0,0,0,0,0,0
202502,176,36837,5,Ottawa  IL ,5,5,1453,0,0,0,0,0,0,0,0,0,3,3,654,0,0,0,0,0,0,0,0,0
202502,178,17140,2,Cincinnati  OH-KY-IN ,284,284,81383,16,32,5458,4,13,3566,10,384,26311,253,253,73637,15,30,5077,3,10,2994,9,372,24816
202502,178,48940,5,Wilmington  OH ,8,8,1599,0,0,0,0,0,0,0,0,0,8,8,1599,0,0,0,0,0,0,0,0,0
202502,184,10420,2,Akron  OH ,35,35,12885,0,0,0,1,3,630,0,0,0,33,33,11578,0,0,0,1,3,630,0,0,0
202502,184,15940,2,Canton-Massillon  OH ,35,35,14338,0,0,0,2,6,960,1,7,538,32,32,13988,0,0,0,1,3,806,0,0,0
202502,184,17410,2,Cleveland  OH ,153,153,51009,0,0,0,1,3,185,1,7,2238,80,80,30042,0,0,0,0,0,0,0,0,0
202502,184,18740,5,Coshocton  OH ,1,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,184,23380,5,Fremont  OH ,3,3,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,184,35420,5,New Philadelphia-Dover  OH ,21,21,6494,1,2,340,0,0,0,0,0,0,3,3,1053,0,0,0,0,0,0,0,0,0
202502,184,35940,5,Norwalk  OH ,3,3,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,184,41780,2,Sandusky  OH ,27,27,11065,0,0,0,0,0,0,0,0,0,22,22,9735,0,0,0,0,0,0,0,0,0
202502,184,49300,5,Wooster  OH ,16,16,5348,0,0,0,0,0,0,0,0,0,16,16,5348,0,0,0,0,0,0,0,0,0
202502,190,17860,2,Columbia  MO ,42,42,17323,0,0,0,1,3,525,0,0,0,42,42,17323,0,0,0,1,3,525,0,0,0
202502,190,27620,2,Jefferson City  MO ,14,14,4494,0,0,0,0,0,0,0,0,0,11,11,3888,0,0,0,0,0,0,0,0,0
202502,190,33020,5,Mexico  MO ,2,2,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,190,33620,5,Moberly  MO ,3,3,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,192,17900,2,Columbia  SC ,365,365,92474,3,6,604,3,9,1002,1,36,8013,144,144,48913,0,0,0,0,0,0,0,0,0
202502,192,35140,5,Newberry  SC ,17,17,7086,0,0,0,0,0,0,0,0,0,17,17,7086,0,0,0,0,0,0,0,0,0
202502,192,36700,5,Orangeburg  SC ,7,7,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,192,44940,2,Sumter  SC ,30,30,4955,2,4,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,194,10760,5,Alexander City  AL ,24,24,8758,0,0,0,0,0,0,0,0,0,24,24,8758,0,0,0,0,0,0,0,0,0
202502,194,12220,2,Auburn-Opelika  AL ,115,115,34867,1,2,135,0,0,0,0,0,0,69,69,23596,0,0,0,0,0,0,0,0,0
202502,194,17980,2,Columbus  GA-AL ,49,49,13691,0,0,0,0,0,0,1,5,515,11,11,2300,0,0,0,0,0,0,0,0,0
202502,198,11900,5,Athens  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,198,13340,5,Bellefontaine  OH ,1,1,663,0,0,0,0,0,0,0,0,0,1,1,663,0,0,0,0,0,0,0,0,0
202502,198,15740,5,Cambridge  OH ,5,5,1240,0,0,0,0,0,0,0,0,0,4,4,967,0,0,0,0,0,0,0,0,0
202502,198,17060,5,Chillicothe  OH ,2,2,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,198,18140,2,Columbus  OH ,417,417,169427,15,30,4816,47,177,30408,46,1197,97601,368,368,151602,14,28,4573,47,177,30408,46,1197,97601
202502,198,32020,5,Marion  OH ,2,2,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,198,34540,5,Mount Vernon  OH ,8,8,3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,198,47920,5,Washington Court House  OH ,7,7,2505,0,0,0,0,0,0,0,0,0,7,7,2505,0,0,0,0,0,0,0,0,0
202502,198,49780,5,Zanesville  OH ,3,3,890,0,0,0,0,0,0,1,11,1329,0,0,0,0,0,0,0,0,0,0,0,0
202502,204,10860,5,Alice  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,204,18580,2,Corpus Christi  TX ,232,232,63758,1,2,310,0,0,0,3,57,7834,168,168,48108,1,2,310,0,0,0,2,52,7463
202502,204,28780,5,Kingsville  TX ,2,2,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,206,11980,5,Athens  TX ,16,16,4519,0,0,0,0,0,0,0,0,0,4,4,1463,0,0,0,0,0,0,0,0,0
202502,206,14300,5,Bonham  TX ,4,4,845,2,4,391,0,0,0,0,0,0,1,1,195,0,0,0,0,0,0,0,0,0
202502,206,18620,5,Corsicana  TX ,39,39,9753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,206,19100,2,Dallas-Fort Worth-Arlington  TX ,3828,3828,1149717,21,42,6149,8,28,4403,10,1037,154598,3171,3171,969890,8,16,2484,5,18,3431,8,1001,150754
202502,206,20460,5,Durant  OK ,33,33,8595,3,6,960,0,0,0,0,0,0,33,33,8595,3,6,960,0,0,0,0,0,0
202502,206,23620,5,Gainesville  TX ,5,5,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,206,24180,5,Granbury  TX ,16,16,5231,0,0,0,0,0,0,0,0,0,15,15,4975,0,0,0,0,0,0,0,0,0
202502,206,33420,5,Mineral Wells  TX ,2,2,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,206,43300,2,Sherman-Denison  TX ,96,96,28089,0,0,0,0,0,0,0,0,0,92,92,26650,0,0,0,0,0,0,0,0,0
202502,206,44860,5,Sulphur Springs  TX ,7,7,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,209,17540,5,Clinton  IA ,3,3,808,1,2,446,0,0,0,1,5,833,0,0,0,0,0,0,0,0,0,0,0,0
202502,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,21,21,5897,1,2,325,0,0,0,2,14,1060,9,9,3170,0,0,0,0,0,0,0,0,0
202502,209,34700,5,Muscatine  IA ,2,2,380,0,0,0,0,0,0,0,0,0,2,2,380,0,0,0,0,0,0,0,0,0
202502,212,19430,2,Dayton-Kettering-Beavercreek  OH ,60,60,25657,1,2,200,3,9,1616,2,33,5725,54,54,24068,0,0,0,3,9,1616,1,10,2935
202502,212,24820,5,Greenville  OH ,3,3,980,0,0,0,0,0,0,0,0,0,3,3,980,0,0,0,0,0,0,0,0,0
202502,212,43380,5,Sidney  OH ,7,7,2818,0,0,0,0,0,0,0,0,0,6,6,2520,0,0,0,0,0,0,0,0,0
202502,212,44220,2,Springfield  OH ,22,22,5958,0,0,0,1,4,424,4,34,4104,22,22,5958,0,0,0,1,4,424,4,34,4104
202502,212,46500,5,Urbana  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,216,14500,2,Boulder  CO ,44,44,21241,0,0,0,0,0,0,2,30,5937,16,16,8798,0,0,0,0,0,0,0,0,0
202502,216,19740,2,Denver-Aurora-Centennial  CO ,604,604,224994,1,2,462,2,7,1639,28,747,117777,588,588,219472,0,0,0,2,7,1639,26,728,114743
202502,216,24540,2,Greeley  CO ,208,208,73680,1,2,354,1,3,457,4,34,4889,118,118,40307,0,0,0,0,0,0,0,0,0
202502,218,11180,2,Ames  IA ,12,12,3883,0,0,0,0,0,0,0,0,0,10,10,3437,0,0,0,0,0,0,0,0,0
202502,218,19780,2,Des Moines-West Des Moines  IA ,283,283,108876,0,0,0,0,0,0,1,180,2650,280,280,107963,0,0,0,0,0,0,1,180,2650
202502,218,36820,5,Oskaloosa  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,218,37800,5,Pella  IA ,5,5,1928,0,0,0,0,0,0,0,0,0,2,2,1100,0,0,0,0,0,0,0,0,0
202502,220,10300,5,Adrian  MI ,12,12,2715,0,0,0,0,0,0,0,0,0,2,2,460,0,0,0,0,0,0,0,0,0
202502,220,11460,2,Ann Arbor  MI ,46,46,19328,0,0,0,0,0,0,2,92,45461,46,46,19328,0,0,0,0,0,0,1,65,17500
202502,220,19820,2,Detroit-Warren-Dearborn  MI ,262,262,85152,21,42,2386,4,15,1508,3,253,35672,209,209,66631,21,42,2386,4,15,1508,2,242,33644
202502,220,22420,2,Flint  MI ,17,17,3857,0,0,0,0,0,0,0,0,0,9,9,1740,0,0,0,0,0,0,0,0,0
202502,220,33780,2,Monroe  MI ,11,11,2974,0,0,0,0,0,0,0,0,0,8,8,2274,0,0,0,0,0,0,0,0,0
202502,221,19940,5,Dixon  IL ,2,2,508,0,0,0,0,0,0,0,0,0,2,2,508,0,0,0,0,0,0,0,0,0
202502,221,44580,5,Sterling  IL ,1,1,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,222,20020,2,Dothan  AL ,24,24,6688,0,0,0,0,0,0,0,0,0,14,14,4354,0,0,0,0,0,0,0,0,0
202502,222,21460,5,Enterprise  AL ,17,17,4818,0,0,0,0,0,0,0,0,0,17,17,4818,0,0,0,0,0,0,0,0,0
202502,222,37120,5,Ozark  AL ,6,6,457,0,0,0,0,0,0,0,0,0,4,4,280,0,0,0,0,0,0,0,0,0
202502,228,20260,2,Duluth  MN-WI ,9,9,3508,0,0,0,0,0,0,0,0,0,7,7,2751,0,0,0,0,0,0,0,0,0
202502,228,24330,5,Grand Rapids  MN ,1,1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,232,20740,2,Eau Claire  WI ,14,14,6458,2,4,1162,1,4,633,1,8,1265,10,10,5117,1,2,629,1,4,633,1,8,1265
202502,232,32860,5,Menomonie  WI ,4,4,1220,0,0,0,0,0,0,0,0,0,2,2,614,0,0,0,0,0,0,0,0,0
202502,233,20780,5,Edwards  CO ,7,7,7425,0,0,0,0,0,0,1,5,1857,5,5,4124,0,0,0,0,0,0,0,0,0
202502,233,40090,5,Rifle  CO ,9,9,27797,0,0,0,0,0,0,0,0,0,7,7,27079,0,0,0,0,0,0,0,0,0
202502,236,18500,5,Corning  NY ,13,13,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,236,21300,2,Elmira  NY ,4,4,810,0,0,0,0,0,0,1,5,560,0,0,0,0,0,0,0,0,0,0,0,0
202502,238,21340,2,El Paso  TX ,167,167,39697,2,4,518,1,3,395,1,8,943,0,0,0,0,0,0,0,0,0,0,0,0
202502,238,29740,2,Las Cruces  NM ,75,75,22707,0,0,0,0,0,0,0,0,0,60,60,18065,0,0,0,0,0,0,0,0,0
202502,240,21500,2,Erie  PA ,10,10,3910,0,0,0,0,0,0,0,0,0,4,4,2115,0,0,0,0,0,0,0,0,0
202502,240,32740,5,Meadville  PA ,14,14,1896,0,0,0,0,0,0,0,0,0,10,10,982,0,0,0,0,0,0,0,0,0
202502,241,21780,2,Evansville  IN ,41,41,13638,6,12,1521,2,6,494,0,0,0,8,8,2939,2,4,400,1,3,250,0,0,0
202502,241,25775,5,Henderson  KY ,5,5,1708,0,0,0,0,0,0,0,0,0,4,4,1422,0,0,0,0,0,0,0,0,0
202502,242,17220,5,Clarksburg  WV ,5,5,319,0,0,0,0,0,0,0,0,0,4,4,144,0,0,0,0,0,0,0,0,0
202502,242,21900,5,Fairmont  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,244,22020,2,Fargo  ND-MN ,17,17,6899,0,0,0,0,0,0,0,0,0,15,15,5961,0,0,0,0,0,0,0,0,0
202502,244,47420,5,Wahpeton  ND-MN ,4,4,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,246,22180,2,Fayetteville  NC ,119,119,31352,0,0,0,0,0,0,0,0,0,119,119,31352,0,0,0,0,0,0,0,0,0
202502,246,29900,5,Laurinburg  NC ,1,1,200,0,0,0,0,0,0,0,0,0,1,1,200,0,0,0,0,0,0,0,0,0
202502,246,31300,5,Lumberton  NC ,41,41,7219,0,0,0,0,0,0,0,0,0,12,12,1200,0,0,0,0,0,0,0,0,0
202502,246,38240,2,Pinehurst-Southern Pines  NC ,87,87,18313,1,2,205,0,0,0,0,0,0,72,72,14273,1,2,205,0,0,0,0,0,0
202502,246,40460,5,Rockingham  NC ,4,4,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,248,22300,5,Findlay  OH ,7,7,1827,1,2,410,0,0,0,0,0,0,4,4,1043,1,2,410,0,0,0,0,0,0
