Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201007,102,18700, ,Corvallis  OR ,2,2,447,0,0,0,0,0,0,0,0,0,2,2,447,0,0,0,0,0,0,0,0,0
201007,104,10580, ,Albany-Schenectady-Troy  NY ,69,69,15110,0,0,0,0,0,0,1,6,750,56,56,12903,0,0,0,0,0,0,1,6,750
201007,104,24020, ,Glens Falls  NY ,20,20,2979,0,0,0,0,0,0,0,0,0,12,12,2508,0,0,0,0,0,0,0,0,0
201007,112,11180, ,Ames  IA ,4,4,1008,0,0,0,0,0,0,0,0,0,2,2,567,0,0,0,0,0,0,0,0,0
201007,118,11540, ,Appleton  WI ,25,25,5951,1,2,180,0,0,0,1,48,1160,24,24,5786,1,2,180,0,0,0,1,48,1160
201007,118,36780, ,Oshkosh-Neenah  WI ,15,15,2086,1,2,366,0,0,0,3,24,1026,15,15,2086,1,2,366,0,0,0,3,24,1026
201007,120,11700, ,Asheville  NC ,87,87,18214,0,0,0,1,3,500,2,28,1336,41,41,8062,0,0,0,0,0,0,0,0,0
201007,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,511,511,93098,0,0,0,1,4,446,0,0,0,469,469,84858,0,0,0,1,4,446,0,0,0
201007,122,23580, ,Gainesville  GA ,11,11,2070,0,0,0,0,0,0,0,0,0,11,11,2070,0,0,0,0,0,0,0,0,0
201007,126,12420,C,Austin-Round Rock-San Marcos  TX ,518,518,88750,0,0,0,0,0,0,3,20,1122,436,436,75126,0,0,0,0,0,0,0,0,0
201007,132,12940, ,Baton Rouge  LA ,190,190,31399,0,0,0,1,3,249,1,7,570,125,125,21266,0,0,0,0,0,0,0,0,0
201007,140,13460,C,Bend  OR ,42,42,10066,0,0,0,0,0,0,0,0,0,42,42,10066,0,0,0,0,0,0,0,0,0
201007,142,13820,C,Birmingham-Hoover  AL ,128,128,22144,1,2,99,1,3,315,0,0,0,78,78,12338,0,0,0,0,0,0,0,0,0
201007,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,331,331,85786,10,20,2463,2,7,1735,15,338,59295,249,249,67156,8,16,1942,1,4,1060,7,260,52093
201007,148,31700, ,Manchester-Nashua  NH ,24,24,4203,3,6,772,2,8,605,1,7,535,19,19,3424,3,6,772,0,0,0,0,0,0
201007,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,89,89,20409,1,2,168,0,0,0,0,0,0,57,57,14852,0,0,0,0,0,0,0,0,0
201007,148,49340, ,Worcester  MA ,60,60,11172,0,0,0,0,0,0,1,17,1026,48,48,8944,0,0,0,0,0,0,0,0,0
201007,154,15180, ,Brownsville-Harlingen  TX ,85,85,8906,1,2,91,0,0,0,2,16,602,85,85,8906,1,2,91,0,0,0,2,16,602
201007,160,15380, ,Buffalo-Niagara Falls  NY ,55,55,13793,0,0,0,1,4,250,1,8,871,53,53,13520,0,0,0,1,4,250,0,0,0
201007,164,16020, ,Cape Girardeau-Jackson  MO-IL ,4,4,671,0,0,0,0,0,0,0,0,0,4,4,671,0,0,0,0,0,0,0,0,0
201007,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,304,304,57224,0,0,0,0,0,0,7,166,13771,197,197,37988,0,0,0,0,0,0,0,0,0
201007,174,16860, ,Chattanooga  TN-GA ,79,79,11630,1,2,92,0,0,0,1,5,464,58,58,8428,0,0,0,0,0,0,0,0,0
201007,174,17420, ,Cleveland  TN ,14,14,2105,0,0,0,1,4,280,0,0,0,14,14,2105,0,0,0,1,4,280,0,0,0
201007,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,402,402,94947,4,8,782,4,13,1910,7,208,14216,318,318,73507,3,6,545,3,10,1370,4,184,12288
201007,176,28100, ,Kankakee-Bradley  IL ,5,5,1116,0,0,0,0,0,0,0,0,0,4,4,1004,0,0,0,0,0,0,0,0,0
201007,176,33140, ,Michigan City-La Porte  IN ,11,11,1939,0,0,0,0,0,0,0,0,0,11,11,1939,0,0,0,0,0,0,0,0,0
201007,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,237,237,43274,1,2,246,2,8,840,1,5,447,161,161,28430,1,2,246,2,8,840,0,0,0
201007,184,10420, ,Akron  OH ,48,48,8255,0,0,0,0,0,0,1,5,177,42,42,7657,0,0,0,0,0,0,0,0,0
201007,184,17460,C,Cleveland-Elyria-Mentor  OH ,177,177,38857,0,0,0,0,0,0,1,5,530,150,150,33749,0,0,0,0,0,0,0,0,0
201007,192,17900,C,Columbia  SC ,214,214,31890,0,0,0,0,0,0,3,98,6881,52,52,7767,0,0,0,0,0,0,1,48,2792
201007,194,12220,C,Auburn-Opelika  AL ,35,35,7600,0,0,0,0,0,0,0,0,0,35,35,7600,0,0,0,0,0,0,0,0,0
201007,194,17980, ,Columbus  GA-AL ,56,56,8894,0,0,0,1,3,136,3,30,2024,6,6,1412,0,0,0,0,0,0,0,0,0
201007,198,18140,C,Columbus  OH ,466,466,57228,0,0,0,6,24,2201,22,232,17757,445,445,52973,0,0,0,6,24,2201,22,232,17757
201007,204,18580, ,Corpus Christi  TX ,67,67,9559,0,0,0,0,0,0,0,0,0,64,64,9356,0,0,0,0,0,0,0,0,0
201007,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1244,1244,293987,2,4,377,5,16,1546,29,633,33229,1121,1121,265167,1,2,211,5,16,1546,26,593,30122
201007,206,43300, ,Sherman-Denison  TX ,1,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
