Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202602,144,14020,2,Bloomington  IN ,30,30,8052,0,0,0,0,0,0,0,0,0,23,23,5589,0,0,0,0,0,0,0,0,0
202602,145,14010,2,Bloomington  IL ,13,13,4444,0,0,0,0,0,0,0,0,0,12,12,3936,0,0,0,0,0,0,0,0,0
202602,145,38700,5,Pontiac  IL ,4,4,1530,0,0,0,0,0,0,0,0,0,1,1,380,0,0,0,0,0,0,0,0,0
202602,146,14100,5,Bloomsburg-Berwick  PA ,4,4,1283,0,0,0,0,0,0,0,0,0,2,2,840,0,0,0,0,0,0,0,0,0
202602,146,30260,5,Lewisburg  PA ,5,5,2143,0,0,0,0,0,0,0,0,0,3,3,1435,0,0,0,0,0,0,0,0,0
202602,146,42780,5,Selinsgrove  PA ,2,2,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,146,44980,5,Sunbury  PA ,3,3,1007,0,0,0,0,0,0,0,0,0,3,3,1007,0,0,0,0,0,0,0,0,0
202602,147,14260,2,Boise City  ID ,788,788,219913,0,0,0,1,3,351,2,24,4649,701,701,201224,0,0,0,0,0,0,1,8,2295
202602,147,34300,5,Mountain Home  ID ,19,19,3848,0,0,0,0,0,0,0,0,0,17,17,3383,0,0,0,0,0,0,0,0,0
202602,147,36620,5,Ontario  OR-ID ,40,40,10923,0,0,0,0,0,0,0,0,0,38,38,10095,0,0,0,0,0,0,0,0,0
202602,148,12700,2,Barnstable Town  MA ,20,20,22201,0,0,0,0,0,0,0,0,0,15,15,19172,0,0,0,0,0,0,0,0,0
202602,148,14460,2,Boston-Cambridge-Newton  MA-NH ,168,168,82678,7,14,3479,11,36,10854,19,163,35184,105,105,56616,4,8,2113,9,30,10018,5,78,21500
202602,148,18180,5,Concord  NH ,17,17,5919,0,0,0,0,0,0,1,14,2495,9,9,3106,0,0,0,0,0,0,1,14,2495
202602,148,29060,5,Laconia  NH ,31,31,15709,1,2,700,0,0,0,0,0,0,28,28,14531,1,2,700,0,0,0,0,0,0
202602,148,31700,2,Manchester-Nashua  NH ,22,22,7630,0,0,0,1,3,473,1,8,1997,14,14,4935,0,0,0,0,0,0,0,0,0
202602,148,39300,2,Providence-Warwick  RI-MA ,63,63,17838,11,22,3301,2,6,780,8,308,41191,38,38,11290,10,20,2845,2,6,780,7,302,40142
202602,148,49340,2,Worcester  MA ,23,23,10122,2,4,719,1,3,800,0,0,0,12,12,5866,1,2,429,1,3,800,0,0,0
202602,150,14540,2,Bowling Green  KY ,42,42,13136,0,0,0,0,0,0,2,16,2178,42,42,13136,0,0,0,0,0,0,2,16,2178
202602,150,23190,5,Franklin  KY ,24,24,5405,0,0,0,0,0,0,0,0,0,11,11,2511,0,0,0,0,0,0,0,0,0
202602,150,23980,5,Glasgow  KY ,12,12,3552,0,0,0,0,0,0,0,0,0,12,12,3552,0,0,0,0,0,0,0,0,0
202602,152,15060,5,Brookings  OR ,4,4,1222,0,0,0,0,0,0,0,0,0,4,4,1222,0,0,0,0,0,0,0,0,0
202602,152,18860,5,Crescent City  CA ,0,0,0,0,0,0,0,0,0,1,37,11693,0,0,0,0,0,0,0,0,0,0,0,0
202602,154,15180,2,Brownsville-Harlingen  TX ,125,125,24884,3,6,703,0,0,0,3,51,11706,12,12,2761,0,0,0,0,0,0,0,0,0
202602,154,39700,5,Raymondville  TX ,5,5,551,0,0,0,0,0,0,0,0,0,5,5,551,0,0,0,0,0,0,0,0,0
202602,160,15380,2,Buffalo-Cheektowaga  NY ,39,39,23283,0,0,0,0,0,0,1,16,3588,31,31,21432,0,0,0,0,0,0,0,0,0
202602,160,36460,5,Olean  NY ,3,3,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,161,15460,5,Burlington  IA-IL ,0,0,0,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202602,161,22800,5,Fort Madison  IA ,1,1,303,0,0,0,0,0,0,1,5,990,0,0,0,0,0,0,0,0,0,0,0,0
202602,162,12740,5,Barre  VT ,9,9,3030,1,2,481,0,0,0,0,0,0,2,2,657,0,0,0,0,0,0,0,0,0
202602,162,15540,2,Burlington-South Burlington  VT ,26,26,9620,1,2,337,0,0,0,0,0,0,22,22,8349,0,0,0,0,0,0,0,0,0
202602,163,15980,2,Cape Coral-Fort Myers  FL ,648,648,169129,8,16,3643,1,4,2279,6,388,79005,648,648,169129,8,16,3643,1,4,2279,6,388,79005
202602,163,17500,5,Clewiston  FL ,38,38,7303,0,0,0,0,0,0,0,0,0,33,33,6165,0,0,0,0,0,0,0,0,0
202602,163,34940,2,Naples-Marco Island  FL ,154,154,80885,1,2,1500,0,0,0,5,267,61832,144,144,45068,1,2,1500,0,0,0,4,262,40692
202602,164,16020,2,Cape Girardeau  MO-IL ,5,5,2431,1,2,250,0,0,0,0,0,0,2,2,1310,1,2,250,0,0,0,0,0,0
202602,164,43460,5,Sikeston  MO ,6,6,616,0,0,0,0,0,0,0,0,0,4,4,423,0,0,0,0,0,0,0,0,0
202602,166,16060,5,Carbondale  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,166,32060,5,Marion-Herrin  IL ,3,3,320,0,0,0,1,3,225,0,0,0,1,1,40,0,0,0,0,0,0,0,0,0
202602,168,16300,2,Cedar Rapids  IA ,31,31,10205,3,6,1445,2,8,1622,0,0,0,29,29,9539,3,6,1445,2,8,1622,0,0,0
202602,168,26980,2,Iowa City  IA ,30,30,10939,3,6,1378,5,18,4790,0,0,0,30,30,10939,3,6,1378,5,18,4790,0,0,0
202602,169,16580,2,Champaign-Urbana  IL ,26,26,9042,0,0,0,0,0,0,3,153,35310,24,24,8438,0,0,0,0,0,0,3,153,35310
202602,169,19180,5,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,170,16620,2,Charleston  WV ,8,8,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,170,26580,2,Huntington-Ashland  WV-KY-OH ,16,16,4057,0,0,0,0,0,0,1,28,5455,2,2,1185,0,0,0,0,0,0,0,0,0
202602,170,39020,5,Portsmouth  OH ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,172,10620,5,Albemarle  NC ,26,26,4378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1016,1016,334511,4,8,1401,0,0,0,13,970,148614,946,946,309159,4,8,1401,0,0,0,12,956,147025
202602,172,25860,2,Hickory-Lenoir-Morganton  NC ,296,296,61226,5,10,1250,0,0,0,2,114,22390,265,265,54034,5,10,1250,0,0,0,1,107,22000
202602,172,32000,5,Marion  NC ,13,13,6148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,172,43140,5,Shelby-Kings Mountain  NC ,18,18,5447,1,2,330,0,0,0,3,16,1986,5,5,1986,0,0,0,0,0,0,2,11,1265
202602,174,11940,5,Athens  TN ,16,16,3348,0,0,0,0,0,0,0,0,0,7,7,1072,0,0,0,0,0,0,0,0,0
202602,174,16860,2,Chattanooga  TN-GA ,188,188,44224,7,14,1417,5,17,1927,4,45,4486,111,111,28549,2,4,698,3,11,1461,0,0,0
202602,174,17420,2,Cleveland  TN ,76,76,20154,1,2,360,0,0,0,0,0,0,35,35,10639,0,0,0,0,0,0,0,0,0
202602,174,19140,2,Dalton  GA ,43,43,9284,1,2,184,1,3,451,0,0,0,35,35,7214,1,2,184,0,0,0,0,0,0
202602,174,42460,5,Scottsboro  AL ,5,5,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,709,709,269804,6,12,2622,8,25,5350,22,283,60318,641,641,243370,4,8,2145,8,25,5350,11,205,36616
202602,176,28100,2,Kankakee  IL ,5,5,1462,0,0,0,0,0,0,1,5,500,2,2,645,0,0,0,0,0,0,0,0,0
202602,176,28450,2,Kenosha  WI ,10,10,4059,1,2,340,0,0,0,0,0,0,5,5,1338,1,2,340,0,0,0,0,0,0
202602,176,33140,2,Michigan City-La Porte  IN ,15,15,5811,0,0,0,0,0,0,1,5,633,0,0,0,0,0,0,0,0,0,0,0,0
202602,176,36837,5,Ottawa  IL ,9,9,3523,0,0,0,2,8,380,0,0,0,7,7,2677,0,0,0,2,8,380,0,0,0
202602,178,17140,2,Cincinnati  OH-KY-IN ,360,360,94938,4,8,1323,8,31,3859,33,320,42062,337,337,89689,4,8,1323,7,28,3321,32,314,41487
202602,178,48940,5,Wilmington  OH ,9,9,2655,0,0,0,0,0,0,0,0,0,5,5,849,0,0,0,0,0,0,0,0,0
202602,184,10420,2,Akron  OH ,42,42,19587,0,0,0,0,0,0,0,0,0,40,40,18280,0,0,0,0,0,0,0,0,0
202602,184,15940,2,Canton-Massillon  OH ,30,30,8911,1,2,393,0,0,0,1,5,384,26,26,8248,0,0,0,0,0,0,0,0,0
202602,184,17410,2,Cleveland  OH ,182,182,76525,0,0,0,0,0,0,4,20,3837,144,144,57382,0,0,0,0,0,0,0,0,0
202602,184,18740,5,Coshocton  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,184,23380,5,Fremont  OH ,3,3,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,184,35420,5,New Philadelphia-Dover  OH ,2,2,563,1,2,600,0,0,0,0,0,0,0,0,0,1,2,600,0,0,0,0,0,0
202602,184,35940,5,Norwalk  OH ,3,3,881,0,0,0,0,0,0,0,0,0,1,1,405,0,0,0,0,0,0,0,0,0
202602,184,41780,2,Sandusky  OH ,16,16,5544,0,0,0,0,0,0,1,6,2070,12,12,4343,0,0,0,0,0,0,1,6,2070
202602,184,49300,5,Wooster  OH ,20,20,6340,0,0,0,0,0,0,0,0,0,20,20,6340,0,0,0,0,0,0,0,0,0
202602,190,17860,2,Columbia  MO ,61,61,26207,0,0,0,0,0,0,0,0,0,59,59,25801,0,0,0,0,0,0,0,0,0
202602,190,27620,2,Jefferson City  MO ,20,20,6757,0,0,0,0,0,0,0,0,0,16,16,5874,0,0,0,0,0,0,0,0,0
202602,190,33020,5,Mexico  MO ,2,2,429,0,0,0,0,0,0,0,0,0,2,2,429,0,0,0,0,0,0,0,0,0
202602,190,33620,5,Moberly  MO ,2,2,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,192,17900,2,Columbia  SC ,374,374,104672,6,12,1127,0,0,0,0,0,0,269,269,83140,6,12,1127,0,0,0,0,0,0
202602,192,35140,5,Newberry  SC ,22,22,6339,0,0,0,0,0,0,0,0,0,11,11,1716,0,0,0,0,0,0,0,0,0
202602,192,36700,5,Orangeburg  SC ,7,7,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,192,44940,2,Sumter  SC ,25,25,4219,1,2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,194,10760,5,Alexander City  AL ,26,26,19487,0,0,0,0,0,0,0,0,0,26,26,19487,0,0,0,0,0,0,0,0,0
202602,194,12220,2,Auburn-Opelika  AL ,199,199,52505,5,10,1702,1,3,330,5,30,1649,199,199,52505,5,10,1702,1,3,330,5,30,1649
202602,194,17980,2,Columbus  GA-AL ,48,48,14398,0,0,0,0,0,0,1,5,515,16,16,4224,0,0,0,0,0,0,0,0,0
202602,198,11900,5,Athens  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,198,13340,5,Bellefontaine  OH ,10,10,3070,1,2,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,198,15740,5,Cambridge  OH ,3,3,949,0,0,0,0,0,0,0,0,0,3,3,949,0,0,0,0,0,0,0,0,0
202602,198,17060,5,Chillicothe  OH ,2,2,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,198,18140,2,Columbus  OH ,387,387,217046,6,12,1150,0,0,0,2,30,3805,347,347,201691,6,12,1150,0,0,0,2,30,3805
202602,198,32020,5,Marion  OH ,2,2,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,198,34540,5,Mount Vernon  OH ,27,27,8996,0,0,0,0,0,0,0,0,0,17,17,5631,0,0,0,0,0,0,0,0,0
202602,198,47920,5,Washington Court House  OH ,2,2,525,1,2,200,0,0,0,0,0,0,2,2,525,1,2,200,0,0,0,0,0,0
202602,198,49780,5,Zanesville  OH ,2,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,204,10860,5,Alice  TX ,1,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,204,18580,2,Corpus Christi  TX ,161,161,45041,0,0,0,0,0,0,2,10,1089,13,13,3553,0,0,0,0,0,0,0,0,0
202602,204,28780,5,Kingsville  TX ,1,1,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,206,11980,5,Athens  TX ,14,14,3816,0,0,0,0,0,0,0,0,0,7,7,1786,0,0,0,0,0,0,0,0,0
202602,206,14300,5,Bonham  TX ,7,7,2213,0,0,0,0,0,0,0,0,0,6,6,1926,0,0,0,0,0,0,0,0,0
202602,206,18620,5,Corsicana  TX ,40,40,9954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,206,19100,2,Dallas-Fort Worth-Arlington  TX ,3258,3258,1060390,43,86,13581,5,18,2718,52,3912,652918,2593,2593,826960,33,66,10664,4,15,2307,47,3732,627636
202602,206,20460,5,Durant  OK ,5,5,665,1,2,320,0,0,0,0,0,0,5,5,665,1,2,320,0,0,0,0,0,0
202602,206,23620,5,Gainesville  TX ,2,2,592,0,0,0,0,0,0,0,0,0,2,2,592,0,0,0,0,0,0,0,0,0
202602,206,24180,5,Granbury  TX ,13,13,3113,0,0,0,0,0,0,0,0,0,12,12,2856,0,0,0,0,0,0,0,0,0
202602,206,33420,5,Mineral Wells  TX ,1,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,206,43300,2,Sherman-Denison  TX ,123,123,35569,1,2,250,0,0,0,0,0,0,119,119,34612,1,2,250,0,0,0,0,0,0
202602,206,44860,5,Sulphur Springs  TX ,4,4,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,209,17540,5,Clinton  IA ,1,1,370,1,2,446,0,0,0,1,5,833,0,0,0,0,0,0,0,0,0,0,0,0
202602,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,32,32,10295,1,2,368,1,3,250,1,5,524,29,29,9708,0,0,0,0,0,0,0,0,0
202602,209,34700,5,Muscatine  IA ,4,4,1313,0,0,0,0,0,0,0,0,0,3,3,960,0,0,0,0,0,0,0,0,0
202602,212,19430,2,Dayton-Kettering-Beavercreek  OH ,83,83,28722,1,2,500,0,0,0,2,18,2146,82,82,28384,0,0,0,0,0,0,1,6,690
202602,212,24820,5,Greenville  OH ,1,1,3000,0,0,0,0,0,0,0,0,0,1,1,3000,0,0,0,0,0,0,0,0,0
202602,212,43380,5,Sidney  OH ,7,7,1819,0,0,0,0,0,0,1,12,1881,7,7,1819,0,0,0,0,0,0,0,0,0
202602,212,44220,2,Springfield  OH ,11,11,2972,0,0,0,1,3,810,0,0,0,11,11,2972,0,0,0,1,3,810,0,0,0
202602,212,46500,5,Urbana  OH ,2,2,625,0,0,0,0,0,0,0,0,0,2,2,625,0,0,0,0,0,0,0,0,0
202602,216,14500,2,Boulder  CO ,49,49,19159,0,0,0,0,0,0,0,0,0,48,48,18877,0,0,0,0,0,0,0,0,0
202602,216,19740,2,Denver-Aurora-Centennial  CO ,604,604,214068,0,0,0,0,0,0,4,648,82167,593,593,209727,0,0,0,0,0,0,3,642,81171
202602,216,24540,2,Greeley  CO ,213,213,85155,0,0,0,1,4,1193,25,182,28758,205,205,82526,0,0,0,1,4,1193,25,182,28758
202602,218,11180,2,Ames  IA ,28,28,8270,0,0,0,0,0,0,0,0,0,25,25,7394,0,0,0,0,0,0,0,0,0
202602,218,19780,2,Des Moines-West Des Moines  IA ,242,242,92782,11,22,3060,1,3,645,0,0,0,235,235,90513,10,20,2907,0,0,0,0,0,0
202602,218,36820,5,Oskaloosa  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,218,37800,5,Pella  IA ,7,7,3164,0,0,0,0,0,0,0,0,0,6,6,2769,0,0,0,0,0,0,0,0,0
202602,220,10300,5,Adrian  MI ,9,9,2455,0,0,0,0,0,0,0,0,0,2,2,992,0,0,0,0,0,0,0,0,0
202602,220,11460,2,Ann Arbor  MI ,41,41,17580,0,0,0,3,12,2028,6,45,20082,39,39,16841,0,0,0,3,12,2028,4,20,3398
202602,220,19820,2,Detroit-Warren-Dearborn  MI ,268,268,92056,16,32,1464,4,15,1310,3,337,27175,236,236,80453,16,32,1464,3,12,725,3,337,27175
202602,220,22420,2,Flint  MI ,19,19,7938,5,10,2000,0,0,0,1,5,1384,14,14,6377,5,10,2000,0,0,0,0,0,0
202602,220,33780,2,Monroe  MI ,15,15,4284,0,0,0,0,0,0,0,0,0,9,9,2691,0,0,0,0,0,0,0,0,0
202602,221,19940,5,Dixon  IL ,1,1,500,0,0,0,0,0,0,0,0,0,1,1,500,0,0,0,0,0,0,0,0,0
202602,221,44580,5,Sterling  IL ,2,2,408,0,0,0,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,0,0,0
202602,222,20020,2,Dothan  AL ,37,37,11212,2,4,705,0,0,0,0,0,0,23,23,8220,2,4,705,0,0,0,0,0,0
202602,222,21460,5,Enterprise  AL ,20,20,6429,0,0,0,0,0,0,0,0,0,19,19,6055,0,0,0,0,0,0,0,0,0
202602,222,37120,5,Ozark  AL ,1,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,228,20260,2,Duluth  MN-WI ,12,12,2887,0,0,0,0,0,0,0,0,0,8,8,1951,0,0,0,0,0,0,0,0,0
202602,228,24330,5,Grand Rapids  MN ,5,5,1750,0,0,0,0,0,0,0,0,0,4,4,1469,0,0,0,0,0,0,0,0,0
202602,232,20740,2,Eau Claire  WI ,20,20,10096,4,8,1974,0,0,0,0,0,0,18,18,9343,4,8,1974,0,0,0,0,0,0
202602,232,32860,5,Menomonie  WI ,7,7,2652,2,4,780,0,0,0,0,0,0,5,5,1945,2,4,780,0,0,0,0,0,0
202602,233,20780,5,Edwards  CO ,19,19,13069,0,0,0,0,0,0,0,0,0,15,15,6198,0,0,0,0,0,0,0,0,0
202602,233,40090,5,Rifle  CO ,3,3,46099,0,0,0,0,0,0,0,0,0,2,2,45691,0,0,0,0,0,0,0,0,0
202602,236,18500,5,Corning  NY ,6,6,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,236,21300,2,Elmira  NY ,2,2,465,0,0,0,0,0,0,1,7,784,0,0,0,0,0,0,0,0,0,0,0,0
202602,238,21340,2,El Paso  TX ,162,162,39407,2,4,518,1,3,395,1,15,1768,27,27,7655,0,0,0,0,0,0,0,0,0
202602,238,29740,2,Las Cruces  NM ,58,58,14935,3,6,985,1,3,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,240,21500,2,Erie  PA ,3,3,1656,1,2,341,0,0,0,0,0,0,3,3,1656,0,0,0,0,0,0,0,0,0
202602,240,32740,5,Meadville  PA ,4,4,977,0,0,0,0,0,0,0,0,0,1,1,357,0,0,0,0,0,0,0,0,0
202602,241,21780,2,Evansville  IN ,40,40,17320,2,4,531,0,0,0,0,0,0,16,16,9299,0,0,0,0,0,0,0,0,0
202602,241,25775,5,Henderson  KY ,7,7,2509,0,0,0,0,0,0,0,0,0,6,6,2259,0,0,0,0,0,0,0,0,0
202602,242,17220,5,Clarksburg  WV ,6,6,1666,0,0,0,0,0,0,0,0,0,5,5,1378,0,0,0,0,0,0,0,0,0
202602,242,21900,5,Fairmont  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,244,22020,2,Fargo  ND-MN ,11,11,4791,0,0,0,0,0,0,0,0,0,10,10,4452,0,0,0,0,0,0,0,0,0
202602,244,47420,5,Wahpeton  ND-MN ,3,3,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202602,246,22180,2,Fayetteville  NC ,105,105,28628,0,0,0,0,0,0,0,0,0,105,105,28628,0,0,0,0,0,0,0,0,0
202602,246,29900,5,Laurinburg  NC ,7,7,2069,0,0,0,0,0,0,0,0,0,7,7,2069,0,0,0,0,0,0,0,0,0
202602,246,31300,5,Lumberton  NC ,22,22,3730,0,0,0,0,0,0,0,0,0,1,1,131,0,0,0,0,0,0,0,0,0
202602,246,38240,2,Pinehurst-Southern Pines  NC ,91,91,24030,0,0,0,0,0,0,1,42,3030,79,79,20796,0,0,0,0,0,0,1,42,3030
202602,246,40460,5,Rockingham  NC ,4,4,1184,0,0,0,0,0,0,0,0,0,4,4,1184,0,0,0,0,0,0,0,0,0
202602,248,22300,5,Findlay  OH ,4,4,1617,0,0,0,0,0,0,0,0,0,1,1,740,0,0,0,0,0,0,0,0,0
