Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202410,144,14020,2,Bloomington  IN ,41,41,15435,0,0,0,0,0,0,4,184,65800,30,30,11819,0,0,0,0,0,0,4,184,65800
202410,145,14010,2,Bloomington  IL ,7,7,1865,5,10,1380,0,0,0,0,0,0,6,6,1645,4,8,900,0,0,0,0,0,0
202410,145,38700,5,Pontiac  IL ,2,2,801,0,0,0,0,0,0,0,0,0,1,1,529,0,0,0,0,0,0,0,0,0
202410,146,14100,5,Bloomsburg-Berwick  PA ,4,4,1473,0,0,0,0,0,0,0,0,0,2,2,909,0,0,0,0,0,0,0,0,0
202410,146,30260,5,Lewisburg  PA ,5,5,2087,0,0,0,0,0,0,0,0,0,2,2,911,0,0,0,0,0,0,0,0,0
202410,146,42780,5,Selinsgrove  PA ,4,4,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,146,44980,5,Sunbury  PA ,12,12,3823,0,0,0,0,0,0,0,0,0,1,1,275,0,0,0,0,0,0,0,0,0
202410,147,14260,2,Boise City  ID ,670,670,184049,2,4,557,1,4,600,2,124,27329,534,534,134809,2,4,557,1,4,600,2,124,27329
202410,147,34300,5,Mountain Home  ID ,24,24,3586,0,0,0,0,0,0,0,0,0,22,22,3115,0,0,0,0,0,0,0,0,0
202410,147,36620,5,Ontario  OR-ID ,21,21,6054,0,0,0,0,0,0,0,0,0,13,13,4014,0,0,0,0,0,0,0,0,0
202410,148,12700,2,Barnstable Town  MA ,56,56,40662,1,2,450,1,3,900,2,18,3086,46,46,34180,1,2,450,0,0,0,1,13,1300
202410,148,14460,2,Boston-Cambridge-Newton  MA-NH ,354,354,155471,20,40,9329,2,8,1643,23,250,51626,187,187,91243,15,30,6542,2,8,1643,8,118,26884
202410,148,18180,5,Concord  NH ,26,26,9141,0,0,0,1,3,495,0,0,0,9,9,3843,0,0,0,0,0,0,0,0,0
202410,148,29060,5,Laconia  NH ,27,27,11144,1,2,500,1,4,550,0,0,0,15,15,6343,1,2,500,1,4,550,0,0,0
202410,148,31700,2,Manchester-Nashua  NH ,52,52,19206,4,8,2149,0,0,0,2,36,7238,23,23,11147,2,4,960,0,0,0,0,0,0
202410,148,39300,2,Providence-Warwick  RI-MA ,133,133,42464,9,18,2429,3,9,920,5,160,27236,56,56,20206,6,12,1686,2,6,650,5,160,27236
202410,148,49340,2,Worcester  MA ,70,70,22358,4,8,1768,0,0,0,5,286,64506,20,20,5689,3,6,1110,0,0,0,5,286,64506
202410,150,14540,2,Bowling Green  KY ,64,64,19644,2,4,540,2,8,934,4,32,3696,63,63,19444,2,4,540,2,8,934,4,32,3696
202410,150,23190,5,Franklin  KY ,17,17,4416,1,2,195,0,0,0,0,0,0,17,17,4416,1,2,195,0,0,0,0,0,0
202410,150,23980,5,Glasgow  KY ,21,21,7200,3,6,1200,0,0,0,0,0,0,21,21,7200,3,6,1200,0,0,0,0,0,0
202410,152,15060,5,Brookings  OR ,3,3,2027,0,0,0,0,0,0,0,0,0,3,3,2027,0,0,0,0,0,0,0,0,0
202410,152,18860,5,Crescent City  CA ,2,2,642,1,2,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,154,15180,2,Brownsville-Harlingen  TX ,131,131,25534,3,6,766,2,7,1014,2,10,1539,36,36,6985,1,2,247,0,0,0,1,5,1128
202410,154,39700,5,Raymondville  TX ,4,4,2562,0,0,0,0,0,0,0,0,0,3,3,562,0,0,0,0,0,0,0,0,0
202410,160,15380,2,Buffalo-Cheektowaga  NY ,81,81,34334,0,0,0,1,3,473,4,79,24181,62,62,28827,0,0,0,0,0,0,2,65,21767
202410,160,36460,5,Olean  NY ,11,11,2196,0,0,0,0,0,0,0,0,0,1,1,400,0,0,0,0,0,0,0,0,0
202410,161,15460,5,Burlington  IA-IL ,2,2,646,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202410,161,22800,5,Fort Madison  IA ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,162,12740,5,Barre  VT ,10,10,4788,1,2,475,0,0,0,0,0,0,1,1,1500,0,0,0,0,0,0,0,0,0
202410,162,15540,2,Burlington-South Burlington  VT ,40,40,16265,1,2,337,0,0,0,2,27,3113,18,18,9301,1,2,337,0,0,0,1,22,2800
202410,163,15980,2,Cape Coral-Fort Myers  FL ,946,946,230570,10,20,4141,1,4,433,9,414,68634,946,946,230570,10,20,4141,1,4,433,9,414,68634
202410,163,17500,5,Clewiston  FL ,59,59,10217,0,0,0,0,0,0,0,0,0,16,16,2395,0,0,0,0,0,0,0,0,0
202410,163,34940,2,Naples-Marco Island  FL ,246,246,114332,1,2,703,2,7,1071,3,37,47622,6,6,7975,0,0,0,0,0,0,0,0,0
202410,164,16020,2,Cape Girardeau  MO-IL ,9,9,3021,0,0,0,0,0,0,0,0,0,4,4,1136,0,0,0,0,0,0,0,0,0
202410,164,43460,5,Sikeston  MO ,13,13,938,0,0,0,0,0,0,0,0,0,11,11,700,0,0,0,0,0,0,0,0,0
202410,166,16060,5,Carbondale  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,166,32060,5,Marion-Herrin  IL ,5,5,707,0,0,0,1,4,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,168,16300,2,Cedar Rapids  IA ,58,58,17070,10,20,2876,2,7,1208,0,0,0,56,56,16383,9,18,2576,2,7,1208,0,0,0
202410,168,26980,2,Iowa City  IA ,100,100,29671,3,6,2026,0,0,0,0,0,0,97,97,28944,3,6,2026,0,0,0,0,0,0
202410,169,16580,2,Champaign-Urbana  IL ,28,28,11599,1,2,340,0,0,0,1,30,4355,23,23,10148,0,0,0,0,0,0,1,30,4355
202410,169,19180,5,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,170,16620,2,Charleston  WV ,19,19,2616,0,0,0,0,0,0,0,0,0,7,7,1090,0,0,0,0,0,0,0,0,0
202410,170,26580,2,Huntington-Ashland  WV-KY-OH ,21,21,4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,170,39020,5,Portsmouth  OH ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,172,10620,5,Albemarle  NC ,30,30,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1508,1508,450134,3,6,260,0,0,0,4,231,46000,1364,1364,397040,3,6,260,0,0,0,2,215,44069
202410,172,25860,2,Hickory-Lenoir-Morganton  NC ,176,176,49235,3,6,550,0,0,0,1,6,334,140,140,40484,3,6,550,0,0,0,0,0,0
202410,172,32000,5,Marion  NC ,16,16,7332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,172,43140,5,Shelby-Kings Mountain  NC ,41,41,6922,0,0,0,0,0,0,0,0,0,41,41,6922,0,0,0,0,0,0,0,0,0
202410,174,11940,5,Athens  TN ,12,12,3130,0,0,0,0,0,0,0,0,0,2,2,433,0,0,0,0,0,0,0,0,0
202410,174,16860,2,Chattanooga  TN-GA ,197,197,44771,5,10,719,4,14,1297,1,32,3197,135,135,30341,0,0,0,2,7,745,0,0,0
202410,174,17420,2,Cleveland  TN ,82,82,19429,0,0,0,0,0,0,0,0,0,64,64,16169,0,0,0,0,0,0,0,0,0
202410,174,19140,2,Dalton  GA ,32,32,6091,2,4,261,2,6,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,174,42460,5,Scottsboro  AL ,4,4,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,1010,1010,375171,6,12,3670,10,31,6236,31,717,146509,848,848,318609,5,10,3290,7,22,5733,26,683,140949
202410,176,28100,2,Kankakee  IL ,6,6,2242,0,0,0,0,0,0,0,0,0,3,3,1208,0,0,0,0,0,0,0,0,0
202410,176,28450,2,Kenosha  WI ,15,15,7678,0,0,0,0,0,0,0,0,0,11,11,5065,0,0,0,0,0,0,0,0,0
202410,176,33140,2,Michigan City-La Porte  IN ,18,18,9027,0,0,0,0,0,0,1,7,887,0,0,0,0,0,0,0,0,0,0,0,0
202410,176,36837,5,Ottawa  IL ,6,6,2357,0,0,0,0,0,0,0,0,0,4,4,1600,0,0,0,0,0,0,0,0,0
202410,178,17140,2,Cincinnati  OH-KY-IN ,369,369,124512,6,12,2007,11,36,3318,16,326,33304,337,337,116925,4,8,1257,11,36,3318,15,314,31809
202410,178,48940,5,Wilmington  OH ,10,10,3298,1,2,304,0,0,0,0,0,0,3,3,589,1,2,304,0,0,0,0,0,0
202410,184,10420,2,Akron  OH ,71,71,25442,0,0,0,0,0,0,0,0,0,63,63,21956,0,0,0,0,0,0,0,0,0
202410,184,15940,2,Canton-Massillon  OH ,36,36,20044,2,4,691,2,6,948,2,10,768,30,30,19148,1,2,300,1,3,794,0,0,0
202410,184,17410,2,Cleveland  OH ,279,279,105483,26,52,6375,0,0,0,2,70,8668,177,177,74228,26,52,6375,0,0,0,0,0,0
202410,184,18740,5,Coshocton  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,184,23380,5,Fremont  OH ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,184,35420,5,New Philadelphia-Dover  OH ,28,28,8285,1,2,340,0,0,0,0,0,0,1,1,225,0,0,0,0,0,0,0,0,0
202410,184,35940,5,Norwalk  OH ,5,5,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,184,41780,2,Sandusky  OH ,32,32,13407,0,0,0,1,3,450,0,0,0,24,24,11070,0,0,0,0,0,0,0,0,0
202410,184,49300,5,Wooster  OH ,13,13,3950,0,0,0,0,0,0,0,0,0,13,13,3950,0,0,0,0,0,0,0,0,0
202410,190,17860,2,Columbia  MO ,84,84,31563,1,2,377,0,0,0,1,10,1883,81,81,31018,1,2,377,0,0,0,1,10,1883
202410,190,27620,2,Jefferson City  MO ,20,20,4743,0,0,0,1,3,304,0,0,0,1,1,353,0,0,0,0,0,0,0,0,0
202410,190,33020,5,Mexico  MO ,3,3,377,0,0,0,0,0,0,0,0,0,3,3,377,0,0,0,0,0,0,0,0,0
202410,190,33620,5,Moberly  MO ,5,5,1218,2,4,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,192,17900,2,Columbia  SC ,366,366,90575,5,10,2198,5,19,2413,0,0,0,253,253,68310,5,10,2198,5,19,2413,0,0,0
202410,192,35140,5,Newberry  SC ,12,12,5579,0,0,0,0,0,0,0,0,0,12,12,5579,0,0,0,0,0,0,0,0,0
202410,192,36700,5,Orangeburg  SC ,7,7,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,192,44940,2,Sumter  SC ,30,30,4955,2,4,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,194,10760,5,Alexander City  AL ,15,15,8282,0,0,0,0,0,0,0,0,0,15,15,8282,0,0,0,0,0,0,0,0,0
202410,194,12220,2,Auburn-Opelika  AL ,118,118,33003,1,2,135,0,0,0,0,0,0,68,68,20752,0,0,0,0,0,0,0,0,0
202410,194,17980,2,Columbus  GA-AL ,50,50,13565,0,0,0,0,0,0,1,5,515,14,14,2692,0,0,0,0,0,0,0,0,0
202410,198,11900,5,Athens  OH ,1,1,1500,0,0,0,0,0,0,0,0,0,1,1,1500,0,0,0,0,0,0,0,0,0
202410,198,13340,5,Bellefontaine  OH ,17,17,7466,2,4,700,0,0,0,0,0,0,15,15,6859,2,4,700,0,0,0,0,0,0
202410,198,15740,5,Cambridge  OH ,1,1,406,0,0,0,0,0,0,0,0,0,1,1,406,0,0,0,0,0,0,0,0,0
202410,198,17060,5,Chillicothe  OH ,2,2,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,198,18140,2,Columbus  OH ,573,573,223163,5,10,2207,4,14,2136,12,490,48730,485,485,188590,4,8,2066,2,8,1903,12,490,48730
202410,198,32020,5,Marion  OH ,7,7,2004,0,0,0,0,0,0,0,0,0,2,2,707,0,0,0,0,0,0,0,0,0
202410,198,34540,5,Mount Vernon  OH ,11,11,3931,0,0,0,0,0,0,0,0,0,3,3,1513,0,0,0,0,0,0,0,0,0
202410,198,47920,5,Washington Court House  OH ,10,10,1607,0,0,0,0,0,0,0,0,0,10,10,1607,0,0,0,0,0,0,0,0,0
202410,198,49780,5,Zanesville  OH ,3,3,890,0,0,0,0,0,0,1,13,1571,0,0,0,0,0,0,0,0,0,0,0,0
202410,204,10860,5,Alice  TX ,1,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,204,18580,2,Corpus Christi  TX ,145,145,39446,1,2,310,0,0,0,1,5,372,16,16,4376,0,0,0,0,0,0,0,0,0
202410,204,28780,5,Kingsville  TX ,2,2,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,206,11980,5,Athens  TX ,20,20,7703,0,0,0,0,0,0,0,0,0,3,3,3238,0,0,0,0,0,0,0,0,0
202410,206,14300,5,Bonham  TX ,6,6,1270,0,0,0,0,0,0,0,0,0,6,6,1270,0,0,0,0,0,0,0,0,0
202410,206,18620,5,Corsicana  TX ,45,45,10372,1,2,230,0,0,0,0,0,0,8,8,1171,0,0,0,0,0,0,0,0,0
202410,206,19100,2,Dallas-Fort Worth-Arlington  TX ,3643,3643,1176077,151,302,49483,9,32,5119,58,1916,217555,2931,2931,974194,132,264,44143,5,19,3850,57,1911,216845
202410,206,20460,5,Durant  OK ,2,2,575,1,2,310,0,0,0,0,0,0,2,2,575,1,2,310,0,0,0,0,0,0
202410,206,23620,5,Gainesville  TX ,4,4,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,206,24180,5,Granbury  TX ,4,4,1344,0,0,0,0,0,0,0,0,0,3,3,1088,0,0,0,0,0,0,0,0,0
202410,206,33420,5,Mineral Wells  TX ,1,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,206,43300,2,Sherman-Denison  TX ,129,129,37939,0,0,0,0,0,0,0,0,0,94,94,27802,0,0,0,0,0,0,0,0,0
202410,206,44860,5,Sulphur Springs  TX ,6,6,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,209,17540,5,Clinton  IA ,7,7,1444,1,2,215,0,0,0,1,5,833,4,4,570,1,2,215,0,0,0,0,0,0
202410,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,37,37,9696,1,2,325,1,3,250,1,5,524,29,29,7870,0,0,0,0,0,0,0,0,0
202410,209,34700,5,Muscatine  IA ,1,1,353,0,0,0,0,0,0,0,0,0,1,1,353,0,0,0,0,0,0,0,0,0
202410,212,19430,2,Dayton-Kettering-Beavercreek  OH ,112,112,42302,0,0,0,2,6,1750,2,25,3033,69,69,27828,0,0,0,2,6,1750,0,0,0
202410,212,24820,5,Greenville  OH ,4,4,1394,0,0,0,0,0,0,0,0,0,4,4,1394,0,0,0,0,0,0,0,0,0
202410,212,43380,5,Sidney  OH ,14,14,4319,1,2,767,0,0,0,0,0,0,14,14,4319,0,0,0,0,0,0,0,0,0
202410,212,44220,2,Springfield  OH ,9,9,3540,0,0,0,0,0,0,0,0,0,9,9,3540,0,0,0,0,0,0,0,0,0
202410,212,46500,5,Urbana  OH ,5,5,2166,0,0,0,0,0,0,0,0,0,5,5,2166,0,0,0,0,0,0,0,0,0
202410,216,14500,2,Boulder  CO ,44,44,35733,1,2,333,6,23,2565,7,310,55182,19,19,13001,0,0,0,5,20,1750,6,297,51695
202410,216,19740,2,Denver-Aurora-Centennial  CO ,749,749,246293,2,4,846,6,23,4536,28,459,67255,710,710,230846,2,4,846,6,23,4536,25,423,61457
202410,216,24540,2,Greeley  CO ,230,230,94282,1,2,405,2,6,1277,4,23,4105,176,176,75787,0,0,0,0,0,0,1,5,1602
202410,218,11180,2,Ames  IA ,29,29,12709,0,0,0,0,0,0,2,16,1924,26,26,11618,0,0,0,0,0,0,2,16,1924
202410,218,19780,2,Des Moines-West Des Moines  IA ,404,404,159585,2,4,798,6,24,5160,2,14,4029,400,400,158297,2,4,798,6,24,5160,2,14,4029
202410,218,36820,5,Oskaloosa  IA ,2,2,647,0,0,0,0,0,0,0,0,0,2,2,647,0,0,0,0,0,0,0,0,0
202410,218,37800,5,Pella  IA ,10,10,3538,2,4,1188,0,0,0,0,0,0,3,3,1450,1,2,650,0,0,0,0,0,0
202410,220,10300,5,Adrian  MI ,12,12,4951,0,0,0,0,0,0,0,0,0,4,4,2844,0,0,0,0,0,0,0,0,0
202410,220,11460,2,Ann Arbor  MI ,64,64,22548,0,0,0,0,0,0,2,233,103665,52,52,19088,0,0,0,0,0,0,1,202,71561
202410,220,19820,2,Detroit-Warren-Dearborn  MI ,450,450,177997,14,28,1660,9,36,10450,21,238,56434,349,349,147828,14,28,1660,9,36,10450,20,226,54222
202410,220,22420,2,Flint  MI ,41,41,11903,2,4,640,0,0,0,1,5,977,33,33,9673,2,4,640,0,0,0,0,0,0
202410,220,33780,2,Monroe  MI ,21,21,6124,0,0,0,0,0,0,2,10,859,14,14,4501,0,0,0,0,0,0,0,0,0
202410,221,19940,5,Dixon  IL ,3,3,1000,0,0,0,0,0,0,0,0,0,3,3,1000,0,0,0,0,0,0,0,0,0
202410,221,44580,5,Sterling  IL ,5,5,1467,0,0,0,0,0,0,0,0,0,3,3,790,0,0,0,0,0,0,0,0,0
202410,222,20020,2,Dothan  AL ,61,61,16429,0,0,0,1,3,143,0,0,0,48,48,13556,0,0,0,0,0,0,0,0,0
202410,222,21460,5,Enterprise  AL ,11,11,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,222,37120,5,Ozark  AL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,228,20260,2,Duluth  MN-WI ,54,54,17008,1,2,433,0,0,0,0,0,0,44,44,13301,0,0,0,0,0,0,0,0,0
202410,228,24330,5,Grand Rapids  MN ,10,10,3405,0,0,0,0,0,0,0,0,0,8,8,2828,0,0,0,0,0,0,0,0,0
202410,232,20740,2,Eau Claire  WI ,65,65,21722,3,6,1485,0,0,0,2,12,2600,62,62,20724,3,6,1485,0,0,0,2,12,2600
202410,232,32860,5,Menomonie  WI ,14,14,4337,2,4,681,0,0,0,0,0,0,12,12,3731,0,0,0,0,0,0,0,0,0
202410,233,20780,5,Edwards  CO ,13,13,13623,0,0,0,0,0,0,0,0,0,11,11,10322,0,0,0,0,0,0,0,0,0
202410,233,40090,5,Rifle  CO ,11,11,28138,0,0,0,0,0,0,0,0,0,8,8,22230,0,0,0,0,0,0,0,0,0
202410,236,18500,5,Corning  NY ,18,18,3058,1,2,12,1,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,236,21300,2,Elmira  NY ,3,3,720,0,0,0,0,0,0,1,5,560,0,0,0,0,0,0,0,0,0,0,0,0
202410,238,21340,2,El Paso  TX ,170,170,40552,3,6,777,1,3,395,1,12,1414,0,0,0,0,0,0,0,0,0,0,0,0
202410,238,29740,2,Las Cruces  NM ,59,59,17421,14,28,4885,4,15,879,0,0,0,42,42,12160,14,28,4885,4,15,879,0,0,0
202410,240,21500,2,Erie  PA ,26,26,10034,0,0,0,0,0,0,0,0,0,16,16,7033,0,0,0,0,0,0,0,0,0
202410,240,32740,5,Meadville  PA ,8,8,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,241,21780,2,Evansville  IN ,69,69,30585,5,10,2021,0,0,0,1,5,283,23,23,15973,1,2,900,0,0,0,0,0,0
202410,241,25775,5,Henderson  KY ,10,10,2960,0,0,0,0,0,0,0,0,0,10,10,2960,0,0,0,0,0,0,0,0,0
202410,242,17220,5,Clarksburg  WV ,3,3,618,0,0,0,0,0,0,0,0,0,3,3,618,0,0,0,0,0,0,0,0,0
202410,242,21900,5,Fairmont  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,244,22020,2,Fargo  ND-MN ,94,94,35473,0,0,0,11,43,9460,1,83,12742,91,91,34309,0,0,0,11,43,9460,1,83,12742
202410,244,47420,5,Wahpeton  ND-MN ,6,6,2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202410,246,22180,2,Fayetteville  NC ,142,142,41177,0,0,0,2,8,1305,0,0,0,142,142,41177,0,0,0,2,8,1305,0,0,0
202410,246,29900,5,Laurinburg  NC ,6,6,925,0,0,0,0,0,0,0,0,0,6,6,925,0,0,0,0,0,0,0,0,0
202410,246,31300,5,Lumberton  NC ,31,31,6199,0,0,0,0,0,0,0,0,0,30,30,5980,0,0,0,0,0,0,0,0,0
202410,246,38240,2,Pinehurst-Southern Pines  NC ,87,87,12336,0,0,0,0,0,0,0,0,0,73,73,8566,0,0,0,0,0,0,0,0,0
202410,246,40460,5,Rockingham  NC ,3,3,863,0,0,0,0,0,0,0,0,0,3,3,863,0,0,0,0,0,0,0,0,0
202410,248,22300,5,Findlay  OH ,7,7,2227,0,0,0,2,8,1208,2,12,1812,2,2,808,0,0,0,2,8,1208,2,12,1812
