Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9209,0040,9999, ,Abilene TX MSA,22,22,2180,0,0,0,0,0,0,0,0,0,22,22,2180,0,0,0,0,0,0,0,0,0
9209,0120,9999, ,Albany GA MSA,11,11,1031,3,6,190,0,0,0,0,0,0,11,11,1031,3,6,190,0,0,0,0,0,0
9209,0160,9999, ,Albany-Schenectady-Troy NY MSA,238,238,25454,4,8,602,3,12,664,6,85,2172,191,191,21545,4,8,602,3,12,664,5,80,1984
9209,0200,9999, ,Albuquerque NM MSA,176,176,17249,0,0,0,0,0,0,0,0,0,176,176,17249,0,0,0,0,0,0,0,0,0
9209,0220,9999, ,Alexandria LA MSA,9,9,1004,0,0,0,0,0,0,0,0,0,9,9,1004,0,0,0,0,0,0,0,0,0
9209,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,202,202,21147,1,2,45,1,4,255,1,9,300,190,190,20188,1,2,45,1,4,255,1,9,300
9209,0280,9999, ,Altoona PA MSA,17,17,753,0,0,0,0,0,0,0,0,0,16,16,687,0,0,0,0,0,0,0,0,0
9209,0320,9999, ,Amarillo TX MSA,29,29,3586,0,0,0,0,0,0,0,0,0,29,29,3586,0,0,0,0,0,0,0,0,0
9209,0380,9999, ,Anchorage AK MSA,75,75,11844,2,4,345,0,0,0,0,0,0,75,75,11844,2,4,345,0,0,0,0,0,0
9209,0400,9999, ,Anderson IN MSA,16,16,1400,3,6,305,0,0,0,1,12,180,4,4,345,3,6,305,0,0,0,1,12,180
9209,0405,9999, ,Anderson SC MSA,51,51,3525,1,2,50,1,3,125,0,0,0,51,51,3525,1,2,50,1,3,125,0,0,0
9209,0450,9999, ,Anniston AL MSA,12,12,789,0,0,0,0,0,0,0,0,0,6,6,358,0,0,0,0,0,0,0,0,0
9209,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,110,110,10096,6,12,592,0,0,0,6,52,1392,21,21,1983,2,4,215,0,0,0,0,0,0
9209,0480,9999, ,Asheville NC MSA,59,59,4698,4,8,132,1,4,50,19,253,5068,59,59,4698,4,8,132,1,4,50,19,253,5068
9209,0500,9999, ,Athens GA MSA,52,52,4560,0,0,0,0,0,0,0,0,0,52,52,4560,0,0,0,0,0,0,0,0,0
9209,0520,9999, ,Atlanta GA MSA,2376,2376,203982,4,8,268,0,0,0,1,40,924,2371,2371,203717,4,8,268,0,0,0,1,40,924
9209,0560,9999, ,Atlantic City NJ MSA,44,44,4149,1,2,120,0,0,0,0,0,0,38,38,3081,1,2,120,0,0,0,0,0,0
9209,0600,9999, ,Augusta GA-SC MSA,202,202,19430,0,0,0,0,0,0,0,0,0,192,192,18407,0,0,0,0,0,0,0,0,0
9209,0640,9999, ,Austin TX MSA,331,331,31299,0,0,0,0,0,0,14,246,5631,323,323,30641,0,0,0,0,0,0,14,246,5631
9209,0680,9999, ,Bakersfield CA MSA,323,323,30380,4,8,341,3,11,487,0,0,0,181,181,17642,3,6,258,1,4,242,0,0,0
9209,0720,9999, ,Baltimore MD MSA,656,656,56291,0,0,0,0,0,0,17,260,9117,650,650,55967,0,0,0,0,0,0,17,260,9117
9209,0730,9999, ,Bangor ME MSA,17,17,1216,0,0,0,0,0,0,0,0,0,10,10,699,0,0,0,0,0,0,0,0,0
9209,0760,9999, ,Baton Rouge LA MSA,123,123,9803,0,0,0,0,0,0,9,112,4545,119,119,9535,0,0,0,0,0,0,9,112,4545
9209,0780,9999, ,Battle Creek MI MSA,7,7,594,0,0,0,0,0,0,0,0,0,5,5,499,0,0,0,0,0,0,0,0,0
9209,0840,9999, ,Beaumont-Port Arthur TX MSA,29,29,2494,0,0,0,0,0,0,0,0,0,29,29,2494,0,0,0,0,0,0,0,0,0
9209,0860,9999, ,Bellingham WA MSA,74,74,6953,3,6,350,1,4,300,4,44,2111,7,7,804,0,0,0,1,4,300,1,12,712
9209,0870,9999, ,Benton Harbor MI MSA,6,6,606,0,0,0,0,0,0,0,0,0,5,5,440,0,0,0,0,0,0,0,0,0
9209,0880,9999, ,Billings MT MSA,45,45,4464,1,2,146,0,0,0,0,0,0,45,45,4464,1,2,146,0,0,0,0,0,0
9209,0920,9999, ,Biloxi-Gulfport MS MSA,69,69,4318,1,2,86,0,0,0,0,0,0,63,63,4107,1,2,86,0,0,0,0,0,0
9209,0960,9999, ,Binghamton NY MSA,39,39,3193,0,0,0,0,0,0,0,0,0,38,38,3107,0,0,0,0,0,0,0,0,0
9209,1000,9999, ,Birmingham AL MSA,301,301,30669,0,0,0,0,0,0,3,49,1284,194,194,21744,0,0,0,0,0,0,2,44,1217
9209,1010,9999, ,Bismarck ND MSA,52,52,5033,0,0,0,1,4,176,1,8,360,52,52,5033,0,0,0,1,4,176,1,8,360
