Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9404,0040,9999, ,Abilene TX MSA,27,27,2807,0,0,0,0,0,0,0,0,0,27,27,2807,0,0,0,0,0,0,0,0,0
9404,0120,9999, ,Albany GA MSA,31,31,2012,9,18,606,0,0,0,1,18,316,31,31,2012,9,18,606,0,0,0,1,18,316
9404,0160,9999, ,Albany-Schenectady-Troy NY MSA,239,239,24491,1,2,112,0,0,0,3,21,603,220,220,22792,1,2,112,0,0,0,2,16,420
9404,0200,9999, ,Albuquerque NM MSA,493,493,43749,0,0,0,0,0,0,38,424,17485,493,493,43749,0,0,0,0,0,0,38,424,17485
9404,0220,9999, ,Alexandria LA MSA,32,32,3128,0,0,0,0,0,0,0,0,0,32,32,3128,0,0,0,0,0,0,0,0,0
9404,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,203,203,20421,0,0,0,2,6,387,3,30,1140,200,200,20110,0,0,0,2,6,387,3,30,1140
9404,0280,9999, ,Altoona PA MSA,7,7,664,0,0,0,0,0,0,0,0,0,6,6,593,0,0,0,0,0,0,0,0,0
9404,0320,9999, ,Amarillo TX MSA,52,52,6291,0,0,0,0,0,0,0,0,0,52,52,6291,0,0,0,0,0,0,0,0,0
9404,0380,9999, ,Anchorage AK MSA,110,110,18555,0,0,0,0,0,0,0,0,0,110,110,18555,0,0,0,0,0,0,0,0,0
9404,0450,9999, ,Anniston AL MSA,37,37,1918,0,0,0,0,0,0,2,16,350,37,37,1918,0,0,0,0,0,0,2,16,350
9404,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,200,200,20567,18,36,2318,0,0,0,6,74,1772,136,136,14578,14,28,1868,0,0,0,4,64,1556
9404,0480,9999, ,Asheville NC MSA,57,57,6353,0,0,0,1,4,100,0,0,0,57,57,6353,0,0,0,1,4,100,0,0,0
9404,0500,9999, ,Athens GA MSA,52,52,5203,0,0,0,2,6,276,4,20,835,42,42,4315,0,0,0,2,6,276,4,20,835
9404,0520,9999, ,Atlanta GA MSA,3012,3012,279639,5,10,292,4,15,485,34,530,21029,2984,2984,278221,5,10,292,4,15,485,34,530,21029
9404,0600,9999, ,Augusta-Aiken GA-SC MSA,195,195,16613,0,0,0,0,0,0,2,33,1511,195,195,16613,0,0,0,0,0,0,2,33,1511
9404,0640,9999, ,Austin-San Marcos TX MSA,692,692,75824,3,6,419,0,0,0,34,835,24299,683,683,75103,3,6,419,0,0,0,34,835,24299
9404,0680,9999, ,Bakersfield CA MSA,287,287,28631,0,0,0,2,8,405,8,40,906,287,287,28631,0,0,0,2,8,405,8,40,906
9404,0730,9999, ,Bangor ME MSA,12,12,1062,0,0,0,0,0,0,0,0,0,10,10,904,0,0,0,0,0,0,0,0,0
9404,0740,9999, ,Barnstable-Yarmouth MA MSA,98,98,10220,0,0,0,0,0,0,0,0,0,98,98,10220,0,0,0,0,0,0,0,0,0
9404,0760,9999, ,Baton Rouge LA MSA,174,174,13435,0,0,0,1,4,75,0,0,0,171,171,13220,0,0,0,1,4,75,0,0,0
9404,0840,9999, ,Beaumont-Port Arthur TX MSA,70,70,6232,1,2,103,0,0,0,4,92,1200,57,57,5019,1,2,103,0,0,0,4,92,1200
9404,0860,9999, ,Bellingham WA MSA,133,133,13339,4,8,925,2,8,364,0,0,0,126,126,12725,4,8,925,2,8,364,0,0,0
9404,0870,9999, ,Benton Harbor MI MSA,13,13,1249,2,4,140,0,0,0,0,0,0,4,4,308,2,4,140,0,0,0,0,0,0
9404,0880,9999, ,Billings MT MSA,39,39,3857,0,0,0,0,0,0,0,0,0,39,39,3857,0,0,0,0,0,0,0,0,0
9404,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,210,210,12591,1,2,70,0,0,0,0,0,0,197,197,11788,1,2,70,0,0,0,0,0,0
9404,0960,9999, ,Binghamton NY MSA,15,15,2121,1,2,115,0,0,0,0,0,0,15,15,2121,1,2,115,0,0,0,0,0,0
9404,1000,9999, ,Birmingham AL MSA,413,413,48578,0,0,0,0,0,0,4,60,1945,335,335,41723,0,0,0,0,0,0,3,55,1832
9404,1010,9999, ,Bismarck ND MSA,75,75,8128,1,2,148,0,0,0,0,0,0,75,75,8128,1,2,148,0,0,0,0,0,0
9404,1020,9999, ,Bloomington IN MSA,87,87,8948,3,6,556,2,8,600,6,44,1850,87,87,8948,3,6,556,2,8,600,6,44,1850
9404,1040,9999, ,Bloomington-Normal IL MSA,80,80,7647,2,4,243,0,0,0,3,24,668,80,80,7647,2,4,243,0,0,0,3,24,668
9404,1080,9999, ,Boise City ID MSA,502,502,48286,34,68,3945,26,103,4463,4,24,1067,502,502,48286,34,68,3945,26,103,4463,4,24,1067
