Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201211,102,18700, ,Corvallis  OR ,3,3,720,1,2,307,2,8,527,4,25,2767,0,0,0,0,0,0,0,0,0,0,0,0
201211,104,10580, ,Albany-Schenectady-Troy  NY ,58,58,15338,1,2,343,1,3,281,6,36,1713,40,40,11320,1,2,343,0,0,0,1,8,812
201211,104,24020, ,Glens Falls  NY ,16,16,3432,0,0,0,0,0,0,0,0,0,9,9,1890,0,0,0,0,0,0,0,0,0
201211,112,11180, ,Ames  IA ,17,17,3786,0,0,0,0,0,0,7,204,9514,17,17,3786,0,0,0,0,0,0,7,204,9514
201211,118,11540, ,Appleton  WI ,29,29,5722,0,0,0,4,16,1385,5,46,2200,29,29,5722,0,0,0,4,16,1385,5,46,2200
201211,118,36780, ,Oshkosh-Neenah  WI ,10,10,1701,0,0,0,0,0,0,0,0,0,10,10,1701,0,0,0,0,0,0,0,0,0
201211,120,11700, ,Asheville  NC ,67,67,13838,0,0,0,0,0,0,0,0,0,66,66,13709,0,0,0,0,0,0,0,0,0
201211,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,699,699,139567,3,6,522,2,8,1354,1,48,4771,641,641,126146,3,6,522,2,8,1354,0,0,0
201211,122,23580, ,Gainesville  GA ,16,16,2058,0,0,0,0,0,0,0,0,0,16,16,2058,0,0,0,0,0,0,0,0,0
201211,126,12420,C,Austin-Round Rock-San Marcos  TX ,496,496,86047,0,0,0,2,8,217,24,936,42741,411,411,72455,0,0,0,2,8,217,10,786,32684
201211,132,12940, ,Baton Rouge  LA ,264,264,45866,0,0,0,0,0,0,1,10,815,137,137,26844,0,0,0,0,0,0,0,0,0
201211,140,13460,C,Bend  OR ,64,64,16061,0,0,0,0,0,0,0,0,0,64,64,16061,0,0,0,0,0,0,0,0,0
201211,142,13820,C,Birmingham-Hoover  AL ,123,123,27504,0,0,0,0,0,0,3,277,16071,97,97,21924,0,0,0,0,0,0,2,270,15721
201211,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,375,375,104027,19,38,4683,8,27,3468,19,276,33186,303,303,85435,8,16,3279,6,21,2493,8,207,27101
201211,148,31700, ,Manchester-Nashua  NH ,27,27,5011,0,0,0,0,0,0,0,0,0,24,24,4527,0,0,0,0,0,0,0,0,0
201211,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,80,80,13895,5,10,897,2,6,755,1,5,350,56,56,9560,2,4,390,0,0,0,1,5,350
201211,148,49340, ,Worcester  MA ,38,38,8228,1,2,100,1,3,360,3,84,4080,25,25,5234,1,2,100,1,3,360,3,84,4080
201211,154,15180, ,Brownsville-Harlingen  TX ,70,70,7839,4,8,213,0,0,0,0,0,0,59,59,6454,4,8,213,0,0,0,0,0,0
201211,160,15380, ,Buffalo-Niagara Falls  NY ,56,56,10917,0,0,0,0,0,0,5,58,6424,56,56,10917,0,0,0,0,0,0,5,58,6424
201211,164,16020, ,Cape Girardeau-Jackson  MO-IL ,21,21,3858,0,0,0,0,0,0,0,0,0,20,20,3838,0,0,0,0,0,0,0,0,0
201211,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,534,534,106164,5,10,1390,0,0,0,12,423,41662,529,529,104901,5,10,1390,0,0,0,12,423,41662
201211,174,16860, ,Chattanooga  TN-GA ,84,84,14013,0,0,0,0,0,0,1,10,930,65,65,11333,0,0,0,0,0,0,0,0,0
201211,174,17420, ,Cleveland  TN ,23,23,2598,0,0,0,0,0,0,0,0,0,23,23,2598,0,0,0,0,0,0,0,0,0
201211,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,523,523,140055,5,10,1395,10,34,2449,21,660,55714,447,447,122624,4,8,1104,10,34,2449,16,617,52758
201211,176,28100, ,Kankakee-Bradley  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201211,176,33140, ,Michigan City-La Porte  IN ,2,2,528,0,0,0,0,0,0,0,0,0,2,2,528,0,0,0,0,0,0,0,0,0
201211,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,221,221,44297,3,6,764,1,4,1009,2,39,2594,171,171,33755,3,6,764,1,4,1009,1,6,750
201211,184,10420, ,Akron  OH ,41,41,7551,0,0,0,0,0,0,0,0,0,41,41,7551,0,0,0,0,0,0,0,0,0
201211,184,17460,C,Cleveland-Elyria-Mentor  OH ,166,166,33482,0,0,0,0,0,0,4,79,6011,130,130,26439,0,0,0,0,0,0,2,69,4950
201211,192,17900,C,Columbia  SC ,221,221,34611,0,0,0,0,0,0,9,106,8247,62,62,9395,0,0,0,0,0,0,6,46,3919
201211,194,12220,C,Auburn-Opelika  AL ,33,33,8720,0,0,0,0,0,0,0,0,0,33,33,8720,0,0,0,0,0,0,0,0,0
201211,194,17980, ,Columbus  GA-AL ,38,38,5653,0,0,0,1,3,136,1,17,1289,18,18,3536,0,0,0,0,0,0,0,0,0
201211,198,18140,C,Columbus  OH ,205,205,48577,11,22,3608,14,54,6297,10,569,45720,192,192,45860,11,22,3608,14,54,6297,10,569,45720
201211,204,18580, ,Corpus Christi  TX ,76,76,10799,0,0,0,1,3,307,3,32,1895,17,17,1227,0,0,0,0,0,0,0,0,0
201211,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1532,1532,399233,9,18,2168,0,0,0,36,865,69022,1459,1459,373644,9,18,2168,0,0,0,36,865,69022
201211,206,43300, ,Sherman-Denison  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
