Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201608,104,10580,C,Albany-Schenectady-Troy  NY ,129,129,31007,4,8,1063,9,35,3447,7,150,15795,99,99,24159,4,8,1063,9,35,3447,3,120,12183
201608,104,24020, ,Glens Falls  NY ,19,19,4056,0,0,0,0,0,0,0,0,0,13,13,3564,0,0,0,0,0,0,0,0,0
201608,106,10740,C,Albuquerque  NM ,190,190,39791,0,0,0,1,4,335,1,5,208,102,102,23421,0,0,0,0,0,0,0,0,0
201608,106,42140,C,Santa Fe  NM ,11,11,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201608,108,11100, ,Amarillo  TX ,40,40,9017,1,2,257,0,0,0,0,0,0,40,40,9017,1,2,257,0,0,0,0,0,0
201608,118,11540, ,Appleton  WI ,45,45,12636,4,8,956,0,0,0,0,0,0,44,44,12436,4,8,956,0,0,0,0,0,0
201608,118,36780, ,Oshkosh-Neenah  WI ,33,33,9162,1,2,233,0,0,0,0,0,0,33,33,9162,1,2,233,0,0,0,0,0,0
201608,120,11700, ,Asheville  NC ,143,143,36144,0,0,0,0,0,0,2,23,2395,43,43,8100,0,0,0,0,0,0,0,0,0
201608,122,12020, ,Athens-Clarke County  GA ,40,40,9689,0,0,0,0,0,0,0,0,0,40,40,9689,0,0,0,0,0,0,0,0,0
201608,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,2167,2167,463085,5,10,1013,2,8,1723,11,465,64386,2078,2078,442640,5,10,1013,2,8,1723,9,439,61814
201608,122,23580, ,Gainesville  GA ,98,98,18924,0,0,0,0,0,0,0,0,0,98,98,18924,0,0,0,0,0,0,0,0,0
201608,140,13460, ,Bend-Redmond  OR ,175,175,46047,2,4,647,15,50,5132,2,36,4084,156,156,41618,2,4,647,15,50,5132,2,36,4084
201608,142,13820,C,Birmingham-Hoover  AL ,227,227,52206,0,0,0,0,0,0,2,67,5555,123,123,28619,0,0,0,0,0,0,0,0,0
201608,144,14020,C,Bloomington  IN ,17,17,4066,3,6,695,0,0,0,0,0,0,15,15,3812,3,6,695,0,0,0,0,0,0
201608,145,14010, ,Bloomington  IL ,10,10,1146,0,0,0,0,0,0,1,16,2200,10,10,1146,0,0,0,0,0,0,1,16,2200
201608,146,14100,C,Bloomsburg-Berwick  PA ,9,9,1837,0,0,0,0,0,0,0,0,0,2,2,575,0,0,0,0,0,0,0,0,0
201608,147,14260,C,Boise City  ID ,548,548,122459,3,6,947,4,16,1610,8,194,21136,459,459,105356,3,6,947,4,16,1610,8,194,21136
201608,148,12700, ,Barnstable Town  MA ,10,10,3439,0,0,0,0,0,0,0,0,0,10,10,3439,0,0,0,0,0,0,0,0,0
201608,148,14460,C,Boston-Cambridge-Newton  MA-NH ,485,485,143073,29,58,9116,6,21,1670,17,193,46383,319,319,96436,22,44,6926,4,14,953,5,82,29736
201608,148,31700, ,Manchester-Nashua  NH ,35,35,6309,2,4,513,0,0,0,2,47,6434,23,23,4080,1,2,200,0,0,0,1,41,5627
201608,148,39300,C,Providence-Warwick  RI-MA ,166,166,34863,3,6,748,5,18,2440,1,5,459,122,122,26604,1,2,317,4,15,1837,0,0,0
201608,148,49340, ,Worcester  MA-CT ,25,25,6546,0,0,0,1,3,540,0,0,0,22,22,5952,0,0,0,0,0,0,0,0,0
201608,150,14540, ,Bowling Green  KY ,51,51,11621,0,0,0,0,0,0,2,16,1606,51,51,11621,0,0,0,0,0,0,2,16,1606
201608,154,15180, ,Brownsville-Harlingen  TX ,68,68,8947,1,2,46,2,8,259,0,0,0,68,68,8947,1,2,46,2,8,259,0,0,0
201608,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,92,92,23895,0,0,0,0,0,0,5,94,10908,78,78,20900,0,0,0,0,0,0,4,89,10172
201608,162,15980,C,Cape Coral-Fort Myers  FL ,400,400,94866,4,8,497,4,16,3391,1,40,6200,400,400,94866,4,8,497,4,16,3391,1,40,6200
201608,162,34940, ,Naples-Immokalee-Marco Island  FL ,230,230,55210,0,0,0,5,20,3041,4,28,6249,230,230,55210,0,0,0,5,20,3041,4,28,6249
201608,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201608,168,16300, ,Cedar Rapids  IA ,52,52,6092,6,12,1250,1,3,328,0,0,0,49,49,5220,5,10,730,1,3,328,0,0,0
201608,168,26980, ,Iowa City  IA ,37,37,8590,0,0,0,0,0,0,3,45,4170,36,36,8452,0,0,0,0,0,0,3,45,4170
201608,170,16620, ,Charleston  WV ,6,6,1317,1,2,265,1,3,205,1,10,628,1,1,298,0,0,0,0,0,0,0,0,0
201608,170,26580, ,Huntington-Ashland  WV-KY-OH ,10,10,1950,0,0,0,0,0,0,0,0,0,8,8,1804,0,0,0,0,0,0,0,0,0
201608,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1302,1302,316250,1,2,249,1,3,395,23,1001,104271,1196,1196,287186,1,2,249,1,3,395,21,964,100770
201608,174,16860, ,Chattanooga  TN-GA ,135,135,24670,0,0,0,0,0,0,1,11,833,89,89,15719,0,0,0,0,0,0,0,0,0
201608,174,17420, ,Cleveland  TN ,31,31,5157,5,10,796,1,3,300,0,0,0,15,15,2275,5,10,796,1,3,300,0,0,0
201608,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,805,805,239964,11,22,4466,16,53,8695,31,639,109323,652,652,198723,9,18,4112,13,43,7575,26,571,102344
