Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9904,0040,9999,,Abilene  TX MSA ,20,20,3453,0,0,0,0,0,0,0,0,0,20,20,3453,0,0,0,0,0,0,0,0,0
9904,0120,9999,,Albany  GA MSA ,51,51,5734,2,4,262,0,0,0,0,0,0,51,51,5734,2,4,262,0,0,0,0,0,0
9904,0160,9999,,Albany-Schenectady-Troy  NY MSA ,175,175,24945,2,4,206,2,6,462,2,13,832,149,149,21868,1,2,120,2,6,462,1,8,542
9904,0200,9999,,Albuquerque  NM MSA ,646,646,61871,1,2,169,19,57,2880,0,0,0,492,492,49417,1,2,169,19,57,2880,0,0,0
9904,0220,9999,,Alexandria  LA MSA ,36,36,4095,0,0,0,0,0,0,0,0,0,8,8,1118,0,0,0,0,0,0,0,0,0
9904,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,189,189,19819,0,0,0,2,7,329,0,0,0,170,170,17513,0,0,0,0,0,0,0,0,0
9904,0280,9999,,Altoona  PA MSA ,9,9,841,1,2,53,0,0,0,0,0,0,9,9,841,1,2,53,0,0,0,0,0,0
9904,0320,9999,,Amarillo  TX MSA ,66,66,9448,0,0,0,0,0,0,0,0,0,66,66,9448,0,0,0,0,0,0,0,0,0
9904,0380,9999,,Anchorage  AK MSA ,86,86,17168,10,20,2243,0,0,0,6,39,2862,86,86,17168,10,20,2243,0,0,0,6,39,2862
9904,0450,9999,,Anniston  AL MSA ,16,16,1461,0,0,0,0,0,0,1,6,275,6,6,500,0,0,0,0,0,0,0,0,0
9904,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,173,173,24105,11,22,1435,0,0,0,1,16,703,159,159,22034,9,18,1155,0,0,0,0,0,0
9904,0480,9999,,Asheville  NC MSA ,121,121,15735,6,12,900,2,8,269,0,0,0,121,121,15735,6,12,900,2,8,269,0,0,0
9904,0500,9999,,Athens  GA MSA ,77,77,8843,4,8,287,0,0,0,0,0,0,60,60,7424,4,8,287,0,0,0,0,0,0
9904,0520,9999,,Atlanta  GA MSA ,4344,4344,479648,16,32,2135,11,42,1510,42,1016,46493,4254,4254,472485,16,32,2135,11,42,1510,42,1016,46493
9904,0600,9999,,Augusta-Aiken  GA-SC MSA ,200,200,21135,0,0,0,1,4,51,1,9,115,174,174,18030,0,0,0,0,0,0,0,0,0
9904,0640,9999,,Austin-San Marcos  TX MSA ,777,777,86687,2,4,232,0,0,0,37,474,23563,777,777,86687,2,4,232,0,0,0,37,474,23563
9904,0680,9999,,Bakersfield  CA MSA ,259,259,26979,0,0,0,3,9,613,1,15,952,91,91,9811,0,0,0,0,0,0,0,0,0
9904,0730,9999,,Bangor  ME MSA ,18,18,1690,0,0,0,0,0,0,0,0,0,8,8,759,0,0,0,0,0,0,0,0,0
9904,0740,9999,,Barnstable-Yarmouth  MA MSA ,94,94,16743,0,0,0,1,3,393,2,16,1165,62,62,10967,0,0,0,0,0,0,1,11,865
9904,0760,9999,,Baton Rouge  LA MSA ,153,153,11305,0,0,0,0,0,0,16,196,8898,152,152,11253,0,0,0,0,0,0,16,196,8898
9904,0840,9999,,Beaumont-Port Arthur  TX MSA ,55,55,6276,0,0,0,0,0,0,1,6,323,55,55,6276,0,0,0,0,0,0,1,6,323
9904,0860,9999,,Bellingham  WA MSA ,78,78,10543,1,2,152,0,0,0,2,15,819,31,31,4339,1,2,152,0,0,0,2,15,819
9904,0870,9999,,Benton Harbor  MI MSA ,3,3,289,0,0,0,0,0,0,1,10,485,2,2,118,0,0,0,0,0,0,0,0,0
9904,0880,9999,,Billings  MT MSA ,45,45,5859,0,0,0,0,0,0,0,0,0,45,45,5859,0,0,0,0,0,0,0,0,0
9904,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,224,224,18753,7,14,813,0,0,0,0,0,0,210,210,17449,7,14,813,0,0,0,0,0,0
9904,0960,9999,,Binghamton  NY MSA ,10,10,1343,0,0,0,0,0,0,0,0,0,8,8,917,0,0,0,0,0,0,0,0,0
9904,1000,9999,,Birmingham  AL MSA ,474,474,58641,0,0,0,0,0,0,2,16,628,331,331,42240,0,0,0,0,0,0,2,16,628
9904,1010,9999,,Bismarck  ND MSA ,67,67,8912,1,2,284,3,12,825,2,36,895,67,67,8912,1,2,284,3,12,825,2,36,895
9904,1020,9999,,Bloomington  IN MSA ,76,76,9697,3,6,461,0,0,0,0,0,0,76,76,9697,3,6,461,0,0,0,0,0,0
9904,1040,9999,,Bloomington-Normal  IL MSA ,92,92,8703,0,0,0,0,0,0,0,0,0,92,92,8703,0,0,0,0,0,0,0,0,0
9904,1080,9999,,Boise City  ID MSA ,495,495,64004,1,2,153,1,3,165,0,0,0,361,361,46179,1,2,153,1,3,165,0,0,0
