Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202208,104,10580,C,Albany-Schenectady-Troy  NY ,113,113,38522,1,2,297,1,4,523,13,337,83153,76,76,28797,0,0,0,0,0,0,10,320,81439
202208,104,24020,C,Glens Falls  NY ,18,18,5180,0,0,0,0,0,0,0,0,0,9,9,2966,0,0,0,0,0,0,0,0,0
202208,106,10740,C,Albuquerque  NM ,107,107,31621,0,0,0,0,0,0,1,8,333,96,96,28729,0,0,0,0,0,0,0,0,0
202208,106,42140,C,Santa Fe  NM ,18,18,7260,0,0,0,0,0,0,0,0,0,18,18,7260,0,0,0,0,0,0,0,0,0
202208,107,11020,C,Altoona  PA ,7,7,1262,0,0,0,0,0,0,0,0,0,2,2,260,0,0,0,0,0,0,0,0,0
202208,108,11100,C,Amarillo  TX ,60,60,15373,5,10,1302,0,0,0,0,0,0,60,60,15373,5,10,1302,0,0,0,0,0,0
202208,118,11540,C,Appleton  WI ,48,48,22857,8,16,2242,0,0,0,4,67,3257,41,41,20432,8,16,2242,0,0,0,2,50,1750
202208,118,36780,C,Oshkosh-Neenah  WI ,33,33,13690,7,14,3015,0,0,0,0,0,0,32,32,13301,7,14,3015,0,0,0,0,0,0
202208,120,11700,C,Asheville  NC ,213,213,71328,1,2,313,0,0,0,6,117,11927,25,25,8985,0,0,0,0,0,0,0,0,0
202208,122,12020,C,Athens-Clarke County  GA ,66,66,22750,0,0,0,1,4,499,3,180,17684,32,32,13086,0,0,0,1,4,499,3,180,17684
202208,122,12060,C,Atlanta-Sandy Springs-Alpharetta  GA ,2182,2182,509988,8,16,2369,12,47,11092,52,2339,308692,1898,1898,444443,8,16,2369,12,47,11092,50,2324,305824
202208,122,23580,C,Gainesville  GA ,116,116,26737,0,0,0,1,3,427,3,66,8186,24,24,5224,0,0,0,0,0,0,0,0,0
202208,122,40660,C,Rome  GA ,27,27,5916,0,0,0,0,0,0,0,0,0,27,27,5916,0,0,0,0,0,0,0,0,0
202208,140,13460,C,Bend  OR ,87,87,35477,4,8,1739,0,0,0,8,92,13649,87,87,35477,4,8,1739,0,0,0,8,92,13649
202208,142,13820,C,Birmingham-Hoover  AL ,250,250,75848,28,56,8194,12,46,6912,13,71,13309,203,203,58040,28,56,8194,12,46,6912,13,71,13309
202208,144,14020,C,Bloomington  IN ,21,21,5575,0,0,0,1,3,433,4,191,20960,2,2,380,0,0,0,0,0,0,0,0,0
202208,145,14010,C,Bloomington  IL ,18,18,5418,1,2,146,0,0,0,0,0,0,11,11,3598,0,0,0,0,0,0,0,0,0
202208,146,14100,C,Bloomsburg-Berwick  PA ,6,6,1682,0,0,0,0,0,0,1,5,454,3,3,864,0,0,0,0,0,0,0,0,0
202208,147,14260,C,Boise City  ID ,518,518,147054,4,8,1317,14,56,3861,5,146,27374,468,468,128854,4,8,1317,14,56,3861,5,146,27374
202208,148,12700,C,Barnstable Town  MA ,69,69,34151,0,0,0,0,0,0,0,0,0,39,39,17262,0,0,0,0,0,0,0,0,0
202208,148,14460,C,Boston-Cambridge-Newton  MA-NH ,334,334,132378,14,28,6210,10,35,9000,46,460,85499,185,185,85155,6,12,2869,7,26,7297,9,205,55114
202208,148,31700,C,Manchester-Nashua  NH ,47,47,17962,2,4,530,1,3,539,2,114,11500,23,23,10336,1,2,60,0,0,0,2,114,11500
202208,148,39300,C,Providence-Warwick  RI-MA ,140,140,41434,6,12,1894,5,19,3195,3,15,1234,61,61,24130,1,2,482,4,16,2880,0,0,0
202208,148,49340,C,Worcester  MA-CT ,96,96,31373,4,8,1676,0,0,0,5,55,6116,48,48,17521,3,6,1423,0,0,0,1,12,750
202208,150,14540,C,Bowling Green  KY ,71,71,19730,0,0,0,2,8,870,29,284,31900,71,71,19730,0,0,0,2,8,870,29,284,31900
202208,154,15180,C,Brownsville-Harlingen  TX ,116,116,16634,4,8,792,3,9,1221,3,32,2791,10,10,2852,0,0,0,0,0,0,0,0,0
202208,160,15380,C,Buffalo-Cheektowaga  NY ,70,70,31296,1,2,400,3,12,3585,5,41,6384,54,54,26838,1,2,400,3,12,3585,3,20,2099
202208,162,15540,C,Burlington-South Burlington  VT ,36,36,10781,2,4,853,0,0,0,2,18,1730,14,14,4251,0,0,0,0,0,0,0,0,0
202208,163,15980,C,Cape Coral-Fort Myers  FL ,817,817,171283,15,30,4146,1,3,629,13,285,28882,514,514,107233,2,4,733,0,0,0,10,192,21983
202208,163,34940,C,Naples-Marco Island  FL ,314,314,157975,0,0,0,6,22,4975,5,102,11647,314,314,157975,0,0,0,6,22,4975,5,102,11647
202208,164,16020,C,Cape Girardeau  MO-IL ,13,13,3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,168,16300,C,Cedar Rapids  IA ,27,27,14817,3,6,1162,0,0,0,0,0,0,25,25,13979,1,2,400,0,0,0,0,0,0
202208,168,26980,C,Iowa City  IA ,80,80,23541,0,0,0,0,0,0,4,131,18795,64,64,19607,0,0,0,0,0,0,3,120,17218
202208,170,16620,C,Charleston  WV ,14,14,3084,0,0,0,0,0,0,0,0,0,11,11,2517,0,0,0,0,0,0,0,0,0
202208,170,26580,C,Huntington-Ashland  WV-KY-OH ,20,20,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,172,16740,C,Charlotte-Concord-Gastonia  NC-SC ,1348,1348,364858,5,10,1610,0,0,0,10,376,45723,1173,1173,312614,5,10,1610,0,0,0,8,354,43225
