Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200511,102,18700, ,Corvallis  OR ,18,18,3890,0,0,0,0,0,0,0,0,0,18,18,3890,0,0,0,0,0,0,0,0,0
200511,104,10580, ,Albany-Schenectady-Troy  NY ,109,109,24678,0,0,0,0,0,0,5,35,2101,65,65,14796,0,0,0,0,0,0,2,16,1000
200511,104,24020, ,Glens Falls  NY ,38,38,6947,0,0,0,5,20,1809,0,0,0,25,25,5617,0,0,0,5,20,1809,0,0,0
200511,112,11180, ,Ames  IA ,18,18,3941,0,0,0,0,0,0,0,0,0,18,18,3941,0,0,0,0,0,0,0,0,0
200511,118,11540, ,Appleton  WI ,54,54,12715,0,0,0,0,0,0,0,0,0,54,54,12715,0,0,0,0,0,0,0,0,0
200511,118,36780, ,Oshkosh-Neenah  WI ,35,35,7193,2,4,506,1,4,369,0,0,0,35,35,7193,2,4,506,1,4,369,0,0,0
200511,120,11700, ,Asheville  NC ,248,248,47658,5,10,892,0,0,0,2,23,1533,144,144,27462,5,10,892,0,0,0,1,8,800
200511,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4436,4436,656739,4,8,628,3,11,833,16,600,48662,4301,4301,642674,4,8,628,3,11,833,13,584,47711
200511,122,23580, ,Gainesville  GA ,106,106,20233,0,0,0,0,0,0,0,0,0,106,106,20233,0,0,0,0,0,0,0,0,0
200511,132,12940, ,Baton Rouge  LA ,430,430,43936,0,0,0,1,4,297,4,28,2081,201,201,23070,0,0,0,0,0,0,2,16,1102
200511,140,13460,C,Bend  OR ,287,287,64740,0,0,0,3,10,1181,3,29,1969,238,238,57891,0,0,0,1,4,677,2,24,1728
200511,142,13820,C,Birmingham-Hoover  AL ,601,601,94989,0,0,0,0,0,0,2,10,610,478,478,76063,0,0,0,0,0,0,0,0,0
200511,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,628,628,142684,31,62,6236,6,18,2373,31,526,48915,369,369,93944,21,42,4149,3,9,1160,8,233,19974
200511,148,31700, ,Manchester-Nashua  NH ,92,92,19682,0,0,0,0,0,0,1,7,581,74,74,17189,0,0,0,0,0,0,0,0,162
200511,148,49340, ,Worcester  MA ,170,170,27021,6,12,1775,2,6,299,1,15,2024,118,118,19072,6,12,1775,2,6,299,1,15,2024
200511,154,15180, ,Brownsville-Harlingen  TX ,207,207,16680,5,10,381,1,3,202,0,0,0,136,136,12550,4,8,323,0,0,0,0,0,0
200511,160,15380, ,Buffalo-Niagara Falls  NY ,66,66,13986,0,0,0,0,0,0,0,0,0,66,66,13986,0,0,0,0,0,0,0,0,0
200511,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1630,1630,261579,26,52,3450,2,8,842,3,212,16546,1491,1491,236924,25,50,3250,1,4,433,1,202,15471
200511,174,16860, ,Chattanooga  TN-GA ,204,204,30060,2,4,179,1,4,334,1,5,219,151,151,22703,0,0,0,1,4,334,0,0,0
200511,174,17420, ,Cleveland  TN ,36,36,5995,8,16,981,0,0,0,0,0,0,36,36,5995,8,16,981,0,0,0,0,0,0
200511,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,2865,2865,631745,40,80,7836,60,204,22087,56,1299,112963,2658,2658,583232,36,72,7014,57,194,21144,48,1174,103187
200511,176,28100, ,Kankakee-Bradley  IL ,12,12,3120,0,0,0,0,0,0,0,0,0,12,12,3120,0,0,0,0,0,0,0,0,0
200511,176,33140, ,Michigan City-La Porte  IN ,20,20,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200511,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,836,836,157615,9,18,2345,5,17,2126,12,144,9162,733,733,137012,9,18,2345,5,17,2126,7,100,6890
200511,184,10420, ,Akron  OH ,85,85,19816,4,8,715,1,3,69,1,24,850,65,65,17824,4,8,715,0,0,0,0,0,0
200511,184,17460,C,Cleveland-Elyria-Mentor  OH ,473,473,104825,3,6,893,9,32,3299,2,10,734,375,375,91683,2,4,768,6,22,2519,0,0,0
200511,192,17900,C,Columbia  SC ,510,510,61903,0,0,0,0,0,0,3,46,3857,281,281,35126,0,0,0,0,0,0,0,0,0
200511,194,12220,C,Auburn-Opelika  AL ,123,123,20437,0,0,0,0,0,0,2,72,3400,123,123,20437,0,0,0,0,0,0,2,72,3400
200511,194,17980, ,Columbus  GA-AL ,102,102,14401,0,0,0,1,3,131,1,20,1887,46,46,8572,0,0,0,0,0,0,0,0,0
200511,198,18140,C,Columbus  OH ,680,680,126841,11,22,2597,24,92,9953,51,356,33006,589,589,110315,10,20,2300,22,86,9657,50,346,32801
200511,204,18580, ,Corpus Christi  TX ,129,129,17692,6,12,689,2,6,140,0,0,0,120,120,16757,6,12,689,2,6,140,0,0,0
200511,206,19100,C,Dallas-Fort Worth-Arlington  TX ,4365,4365,734542,13,26,2041,0,0,0,15,322,28276,4009,4009,668957,13,26,2041,0,0,0,14,317,28142
200511,212,19380, ,Dayton  OH ,159,159,32848,0,0,0,0,0,0,2,12,800,148,148,31146,0,0,0,0,0,0,2,12,800
200511,212,44220, ,Springfield  OH ,24,24,5100,0,0,0,0,0,0,0,0,0,24,24,5100,0,0,0,0,0,0,0,0,0
200511,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,296,296,56245,0,0,0,0,0,0,5,157,49418,240,240,46362,0,0,0,0,0,0,2,118,46279
200511,216,14500, ,Boulder  CO ,44,44,12075,0,0,0,1,3,270,1,12,880,38,38,11023,0,0,0,0,0,0,0,0,0
