Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9905,0040,9999,,Abilene  TX MSA ,12,12,1599,1,2,112,0,0,0,0,0,0,12,12,1599,1,2,112,0,0,0,0,0,0
9905,0120,9999,,Albany  GA MSA ,51,51,5997,1,2,188,0,0,0,0,0,0,51,51,5997,1,2,188,0,0,0,0,0,0
9905,0160,9999,,Albany-Schenectady-Troy  NY MSA ,178,178,24051,0,0,0,0,0,0,3,60,5591,160,160,22061,0,0,0,0,0,0,2,55,5300
9905,0200,9999,,Albuquerque  NM MSA ,517,517,45986,1,2,23,1,3,133,1,5,157,341,341,31456,1,2,23,1,3,133,0,0,0
9905,0220,9999,,Alexandria  LA MSA ,36,36,4261,0,0,0,0,0,0,0,0,0,36,36,4261,0,0,0,0,0,0,0,0,0
9905,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,193,193,21224,0,0,0,1,3,85,1,7,210,177,177,19050,0,0,0,0,0,0,1,7,210
9905,0280,9999,,Altoona  PA MSA ,5,5,395,0,0,0,0,0,0,0,0,0,5,5,395,0,0,0,0,0,0,0,0,0
9905,0320,9999,,Amarillo  TX MSA ,43,43,5010,0,0,0,0,0,0,0,0,0,43,43,5010,0,0,0,0,0,0,0,0,0
9905,0380,9999,,Anchorage  AK MSA ,129,129,23136,5,10,1083,6,22,2628,0,0,0,129,129,23136,5,10,1083,6,22,2628,0,0,0
9905,0450,9999,,Anniston  AL MSA ,13,13,1155,0,0,0,2,8,400,1,5,229,4,4,290,0,0,0,2,8,400,0,0,0
9905,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,139,139,18968,7,14,988,0,0,0,11,124,2966,134,134,18282,6,12,818,0,0,0,11,124,2966
9905,0480,9999,,Asheville  NC MSA ,90,90,13010,3,6,339,0,0,0,3,24,1005,90,90,13010,3,6,339,0,0,0,3,24,1005
9905,0500,9999,,Athens  GA MSA ,50,50,6673,13,26,940,1,4,403,9,72,2315,37,37,5698,13,26,940,1,4,403,9,72,2315
9905,0520,9999,,Atlanta  GA MSA ,3952,3952,418690,26,52,3960,4,13,515,12,141,5650,3336,3336,348940,26,52,3960,3,10,324,9,82,3297
9905,0600,9999,,Augusta-Aiken  GA-SC MSA ,162,162,16290,0,0,0,1,3,38,1,5,64,136,136,13185,0,0,0,0,0,0,0,0,0
9905,0640,9999,,Austin-San Marcos  TX MSA ,843,843,88470,9,18,986,4,16,912,73,928,40207,843,843,88470,9,18,986,4,16,912,73,928,40207
9905,0680,9999,,Bakersfield  CA MSA ,265,265,28352,0,0,0,3,10,692,1,17,1079,36,36,3474,0,0,0,0,0,0,0,0,0
9905,0730,9999,,Bangor  ME MSA ,17,17,1443,0,0,0,0,0,0,0,0,0,9,9,732,0,0,0,0,0,0,0,0,0
9905,0740,9999,,Barnstable-Yarmouth  MA MSA ,98,98,17214,0,0,0,0,0,0,0,0,0,66,66,11438,0,0,0,0,0,0,0,0,0
9905,0760,9999,,Baton Rouge  LA MSA ,136,136,10680,0,0,0,0,0,0,0,0,0,136,136,10680,0,0,0,0,0,0,0,0,0
9905,0840,9999,,Beaumont-Port Arthur  TX MSA ,44,44,5010,0,0,0,0,0,0,0,0,0,33,33,3830,0,0,0,0,0,0,0,0,0
9905,0860,9999,,Bellingham  WA MSA ,84,84,11493,2,4,405,0,0,0,5,86,3442,35,35,5056,2,4,405,0,0,0,5,86,3442
9905,0870,9999,,Benton Harbor  MI MSA ,7,7,685,0,0,0,0,0,0,1,13,630,7,7,685,0,0,0,0,0,0,0,0,0
9905,0880,9999,,Billings  MT MSA ,38,38,4576,0,0,0,0,0,0,0,0,0,38,38,4576,0,0,0,0,0,0,0,0,0
9905,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,187,187,16726,5,10,447,1,4,248,22,168,5716,179,179,16045,5,10,447,1,4,248,22,168,5716
9905,0960,9999,,Binghamton  NY MSA ,10,10,1450,0,0,0,0,0,0,0,0,0,8,8,1024,0,0,0,0,0,0,0,0,0
9905,1000,9999,,Birmingham  AL MSA ,406,406,53009,0,0,0,0,0,0,1,16,628,311,311,41827,0,0,0,0,0,0,1,16,628
9905,1010,9999,,Bismarck  ND MSA ,39,39,5049,1,2,226,0,0,0,0,0,0,39,39,5049,1,2,226,0,0,0,0,0,0
9905,1020,9999,,Bloomington  IN MSA ,58,58,8063,4,8,707,0,0,0,16,188,11298,58,58,8063,4,8,707,0,0,0,16,188,11298
9905,1040,9999,,Bloomington-Normal  IL MSA ,103,103,10285,13,26,1456,6,24,1344,8,162,4263,103,103,10285,13,26,1456,6,24,1344,8,162,4263
9905,1080,9999,,Boise City  ID MSA ,476,476,65345,1,2,138,3,12,838,0,0,0,381,381,53994,1,2,138,3,12,838,0,0,0
