Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200010,0040,9999,,Abilene  TX MSA ,14,14,2137,0,0,0,0,0,0,0,0,0,14,14,2137,0,0,0,0,0,0,0,0,0
200010,0120,9999,,Albany  GA MSA ,36,36,4052,0,0,0,0,0,0,0,0,0,14,14,1530,0,0,0,0,0,0,0,0,0
200010,0160,9999,,Albany-Schenectady-Troy  NY MSA ,138,138,21908,0,0,0,0,0,0,9,88,3493,111,111,18179,0,0,0,0,0,0,5,68,2666
200010,0200,9999,,Albuquerque  NM MSA ,351,351,34408,0,0,0,0,0,0,0,0,0,336,336,33043,0,0,0,0,0,0,0,0,0
200010,0220,9999,,Alexandria  LA MSA ,26,26,2930,0,0,0,0,0,0,0,0,0,2,2,410,0,0,0,0,0,0,0,0,0
200010,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,151,151,19440,1,2,147,2,7,328,2,48,1500,127,127,16014,0,0,0,0,0,0,2,48,1500
200010,0280,9999,,Altoona  PA MSA ,1,1,96,0,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,0,0,0,0
200010,0320,9999,,Amarillo  TX MSA ,43,43,4376,0,0,0,0,0,0,0,0,0,43,43,4376,0,0,0,0,0,0,0,0,0
200010,0380,9999,,Anchorage  AK MSA ,79,79,14476,25,50,6286,1,4,356,0,0,0,79,79,14476,25,50,6286,1,4,356,0,0,0
200010,0450,9999,,Anniston  AL MSA ,13,13,1189,0,0,0,0,0,0,1,5,229,2,2,195,0,0,0,0,0,0,0,0,0
200010,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,127,127,20744,10,20,1512,0,0,0,9,110,3018,95,95,15885,8,16,1194,0,0,0,5,72,1710
200010,0480,9999,,Asheville  NC MSA ,94,94,12316,4,8,1000,2,7,842,0,0,0,94,94,12316,4,8,1000,2,7,842,0,0,0
200010,0500,9999,,Athens  GA MSA ,75,75,10793,0,0,0,0,0,0,0,0,0,61,61,9221,0,0,0,0,0,0,0,0,0
200010,0520,9999,,Atlanta  GA MSA ,3831,3831,418924,5,10,721,9,35,1714,7,148,8549,3790,3790,415120,5,10,721,9,35,1714,6,134,6979
200010,0580,9999,,Auburn-Opelika  AL MSA ,17,17,2370,1,2,74,1,3,198,1,6,413,17,17,2370,1,2,74,1,3,198,1,6,413
200010,0600,9999,,Augusta-Aiken  GA-SC MSA ,197,197,19781,0,0,0,0,0,0,0,0,0,172,172,16947,0,0,0,0,0,0,0,0,0
200010,0640,9999,,Austin-San Marcos  TX MSA ,657,657,79117,14,28,1714,5,20,1070,66,1179,53275,657,657,79117,14,28,1714,5,20,1070,66,1179,53275
200010,0680,9999,,Bakersfield  CA MSA ,210,210,27843,1,2,32,1,4,154,0,0,0,209,209,27729,1,2,32,1,4,154,0,0,0
200010,0730,9999,,Bangor  ME MSA ,15,15,1779,0,0,0,0,0,0,0,0,0,10,10,1332,0,0,0,0,0,0,0,0,0
200010,0740,9999,,Barnstable-Yarmouth  MA MSA ,90,90,21238,0,0,0,0,0,0,0,0,0,61,61,15822,0,0,0,0,0,0,0,0,0
200010,0760,9999,,Baton Rouge  LA MSA ,90,90,8716,0,0,0,0,0,0,3,24,1374,90,90,8716,0,0,0,0,0,0,3,24,1374
200010,0840,9999,,Beaumont-Port Arthur  TX MSA ,53,53,5331,0,0,0,0,0,0,0,0,0,51,51,5011,0,0,0,0,0,0,0,0,0
200010,0860,9999,,Bellingham  WA MSA ,81,81,11330,3,6,632,1,4,322,2,30,1580,54,54,7528,0,0,0,0,0,0,0,0,0
200010,0870,9999,,Benton Harbor  MI MSA ,8,8,1310,0,0,0,0,0,0,0,0,0,8,8,1310,0,0,0,0,0,0,0,0,0
200010,0880,9999,,Billings  MT MSA ,32,32,3869,1,2,130,0,0,0,0,0,0,32,32,3869,1,2,130,0,0,0,0,0,0
200010,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,186,186,17054,3,6,345,2,8,197,0,0,0,175,175,15558,3,6,345,2,8,197,0,0,0
200010,0960,9999,,Binghamton  NY MSA ,5,5,985,0,0,0,0,0,0,0,0,0,5,5,985,0,0,0,0,0,0,0,0,0
200010,1000,9999,,Birmingham  AL MSA ,349,349,48712,0,0,0,0,0,0,10,128,5159,250,250,35121,0,0,0,0,0,0,10,128,5159
200010,1010,9999,,Bismarck  ND MSA ,41,41,5220,6,12,1832,1,4,420,0,0,0,38,38,4836,6,12,1832,1,4,420,0,0,0
200010,1020,9999,,Bloomington  IN MSA ,50,50,6892,5,10,661,0,0,0,0,0,0,50,50,6892,5,10,661,0,0,0,0,0,0
200010,1040,9999,,Bloomington-Normal  IL MSA ,46,46,5222,0,0,0,0,0,0,2,44,1000,46,46,5222,0,0,0,0,0,0,2,44,1000
