Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9210,0040,9999, ,Abilene TX MSA,18,18,1605,1,2,46,0,0,0,0,0,0,18,18,1605,1,2,46,0,0,0,0,0,0
9210,0120,9999, ,Albany GA MSA,12,12,828,4,8,317,0,0,0,0,0,0,12,12,828,4,8,317,0,0,0,0,0,0
9210,0160,9999, ,Albany-Schenectady-Troy NY MSA,236,236,24739,3,6,250,0,0,0,1,5,129,187,187,20548,3,6,250,0,0,0,0,0,0
9210,0200,9999, ,Albuquerque NM MSA,213,213,19808,0,0,0,0,0,0,0,0,0,213,213,19808,0,0,0,0,0,0,0,0,0
9210,0220,9999, ,Alexandria LA MSA,8,8,755,0,0,0,0,0,0,0,0,0,8,8,755,0,0,0,0,0,0,0,0,0
9210,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,232,232,22400,0,0,0,0,0,0,0,0,0,211,211,20443,0,0,0,0,0,0,0,0,0
9210,0280,9999, ,Altoona PA MSA,7,7,751,0,0,0,0,0,0,0,0,0,6,6,685,0,0,0,0,0,0,0,0,0
9210,0320,9999, ,Amarillo TX MSA,20,20,2202,0,0,0,0,0,0,0,0,0,20,20,2202,0,0,0,0,0,0,0,0,0
9210,0380,9999, ,Anchorage AK MSA,36,36,5257,0,0,0,0,0,0,0,0,0,36,36,5257,0,0,0,0,0,0,0,0,0
9210,0400,9999, ,Anderson IN MSA,22,22,2827,0,0,0,0,0,0,0,0,0,22,22,2827,0,0,0,0,0,0,0,0,0
9210,0405,9999, ,Anderson SC MSA,64,64,5506,0,0,0,0,0,0,0,0,0,64,64,5506,0,0,0,0,0,0,0,0,0
9210,0450,9999, ,Anniston AL MSA,9,9,642,0,0,0,0,0,0,0,0,0,3,3,211,0,0,0,0,0,0,0,0,0
9210,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,112,112,10316,4,8,418,0,0,0,3,58,695,42,42,3638,1,2,100,0,0,0,2,48,480
9210,0480,9999, ,Asheville NC MSA,70,70,6617,1,2,251,1,4,70,0,0,0,70,70,6617,1,2,251,1,4,70,0,0,0
9210,0500,9999, ,Athens GA MSA,52,52,4021,0,0,0,0,0,0,1,6,577,52,52,4021,0,0,0,0,0,0,1,6,577
9210,0520,9999, ,Atlanta GA MSA,2466,2466,213001,0,0,0,0,0,0,0,0,0,2461,2461,212727,0,0,0,0,0,0,0,0,0
9210,0560,9999, ,Atlantic City NJ MSA,60,60,4986,3,6,437,0,0,0,0,0,0,58,58,4521,3,6,437,0,0,0,0,0,0
9210,0600,9999, ,Augusta GA-SC MSA,194,194,16591,0,0,0,0,0,0,0,0,0,184,184,15568,0,0,0,0,0,0,0,0,0
9210,0640,9999, ,Austin TX MSA,375,375,35249,6,12,656,0,0,0,15,165,2450,361,361,34094,6,12,656,0,0,0,15,165,2450
9210,0680,9999, ,Bakersfield CA MSA,305,305,27658,8,16,657,11,40,1704,0,0,0,163,163,14920,8,16,657,9,32,1425,0,0,0
9210,0720,9999, ,Baltimore MD MSA,565,565,49183,1,2,86,0,0,0,11,204,7235,559,559,48859,1,2,86,0,0,0,11,204,7235
9210,0730,9999, ,Bangor ME MSA,24,24,1950,1,2,85,0,0,0,1,5,212,17,17,1363,1,2,85,0,0,0,0,0,0
9210,0760,9999, ,Baton Rouge LA MSA,136,136,10612,0,0,0,0,0,0,0,0,0,134,134,10434,0,0,0,0,0,0,0,0,0
9210,0780,9999, ,Battle Creek MI MSA,5,5,319,0,0,0,0,0,0,0,0,0,4,4,267,0,0,0,0,0,0,0,0,0
9210,0840,9999, ,Beaumont-Port Arthur TX MSA,13,13,1118,0,0,0,0,0,0,0,0,0,13,13,1118,0,0,0,0,0,0,0,0,0
9210,0860,9999, ,Bellingham WA MSA,78,78,7371,3,6,350,0,0,0,2,27,1179,14,14,1453,0,0,0,0,0,0,0,0,0
9210,0870,9999, ,Benton Harbor MI MSA,5,5,661,0,0,0,0,0,0,0,0,0,4,4,495,0,0,0,0,0,0,0,0,0
9210,0880,9999, ,Billings MT MSA,36,36,4135,1,2,113,0,0,0,0,0,0,36,36,4135,1,2,113,0,0,0,0,0,0
9210,0920,9999, ,Biloxi-Gulfport MS MSA,71,71,4709,1,2,86,1,4,60,0,0,0,65,65,4498,1,2,86,1,4,60,0,0,0
9210,0960,9999, ,Binghamton NY MSA,20,20,2064,1,2,74,0,0,0,0,0,0,20,20,2064,1,2,74,0,0,0,0,0,0
9210,1000,9999, ,Birmingham AL MSA,304,304,29779,0,0,0,0,0,0,1,5,67,199,199,21118,0,0,0,0,0,0,0,0,0
9210,1010,9999, ,Bismarck ND MSA,44,44,4265,0,0,0,1,4,90,1,24,750,44,44,4265,0,0,0,1,4,90,1,24,750
