Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9903,0040,9999,,Abilene  TX MSA ,24,24,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9903,0120,9999,,Albany  GA MSA ,67,67,7175,0,0,0,0,0,0,0,0,0,67,67,7175,0,0,0,0,0,0,0,0,0
9903,0160,9999,,Albany-Schenectady-Troy  NY MSA ,144,144,20089,3,6,323,0,0,0,5,141,5297,127,127,18428,1,2,200,0,0,0,3,130,4860
9903,0200,9999,,Albuquerque  NM MSA ,597,597,54666,0,0,0,0,0,0,1,5,157,399,399,39272,0,0,0,0,0,0,0,0,0
9903,0220,9999,,Alexandria  LA MSA ,38,38,3656,0,0,0,0,0,0,0,0,0,11,11,1113,0,0,0,0,0,0,0,0,0
9903,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,173,173,19338,1,2,73,1,4,113,1,6,173,142,142,16192,1,2,73,0,0,0,0,0,0
9903,0280,9999,,Altoona  PA MSA ,8,8,696,0,0,0,0,0,0,0,0,0,8,8,696,0,0,0,0,0,0,0,0,0
9903,0320,9999,,Amarillo  TX MSA ,52,52,6555,0,0,0,0,0,0,0,0,0,52,52,6555,0,0,0,0,0,0,0,0,0
9903,0380,9999,,Anchorage  AK MSA ,64,64,12017,10,20,2655,2,7,594,0,0,0,64,64,12017,10,20,2655,2,7,594,0,0,0
9903,0450,9999,,Anniston  AL MSA ,20,20,2012,0,0,0,0,0,0,1,6,275,10,10,1049,0,0,0,0,0,0,0,0,0
9903,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,118,118,16217,4,8,590,2,8,350,3,39,1148,110,110,15066,2,4,278,2,8,350,0,0,0
9903,0480,9999,,Asheville  NC MSA ,100,100,13950,4,8,441,2,8,510,2,16,1247,83,83,12271,2,4,270,0,0,0,1,7,840
9903,0500,9999,,Athens  GA MSA ,94,94,11774,0,0,0,0,0,0,9,72,4118,78,78,10156,0,0,0,0,0,0,9,72,4118
9903,0520,9999,,Atlanta  GA MSA ,4541,4541,483073,30,60,3467,28,99,5560,6,439,20669,4256,4256,458406,29,58,3366,28,99,5560,6,439,20669
9903,0600,9999,,Augusta-Aiken  GA-SC MSA ,265,265,27482,0,0,0,0,0,0,0,0,0,233,233,24076,0,0,0,0,0,0,0,0,0
9903,0640,9999,,Austin-San Marcos  TX MSA ,874,874,101521,26,52,2752,4,16,1170,16,179,10346,786,786,89323,26,52,2752,4,16,1170,15,169,9909
9903,0680,9999,,Bakersfield  CA MSA ,227,227,24088,0,0,0,2,7,354,1,9,373,5,5,391,0,0,0,0,0,0,0,0,0
9903,0730,9999,,Bangor  ME MSA ,8,8,711,0,0,0,0,0,0,0,0,0,3,3,291,0,0,0,0,0,0,0,0,0
9903,0740,9999,,Barnstable-Yarmouth  MA MSA ,164,164,22012,0,0,0,1,3,346,1,5,368,130,130,17183,0,0,0,0,0,0,0,0,0
9903,0760,9999,,Baton Rouge  LA MSA ,174,174,12811,1,2,102,0,0,0,2,10,420,168,168,12156,0,0,0,0,0,0,2,10,420
9903,0840,9999,,Beaumont-Port Arthur  TX MSA ,56,56,6795,0,0,0,0,0,0,0,0,0,56,56,6795,0,0,0,0,0,0,0,0,0
9903,0860,9999,,Bellingham  WA MSA ,105,105,14522,2,4,369,2,8,705,2,18,1153,49,49,8162,2,4,369,2,8,705,0,0,90
9903,0870,9999,,Benton Harbor  MI MSA ,4,4,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9903,0880,9999,,Billings  MT MSA ,55,55,6462,0,0,0,0,0,0,0,0,0,55,55,6462,0,0,0,0,0,0,0,0,0
9903,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,217,217,18980,0,0,0,0,0,0,0,0,0,207,207,18129,0,0,0,0,0,0,0,0,0
9903,0960,9999,,Binghamton  NY MSA ,9,9,1237,0,0,0,0,0,0,0,0,0,7,7,876,0,0,0,0,0,0,0,0,0
9903,1000,9999,,Birmingham  AL MSA ,408,408,50764,0,0,0,1,3,35,17,318,18819,281,281,37647,0,0,0,0,0,0,15,300,18098
9903,1010,9999,,Bismarck  ND MSA ,30,30,3640,1,2,303,0,0,0,0,0,0,30,30,3640,1,2,303,0,0,0,0,0,0
9903,1020,9999,,Bloomington  IN MSA ,50,50,5281,3,6,312,0,0,0,2,12,562,50,50,5281,3,6,312,0,0,0,2,12,562
9903,1040,9999,,Bloomington-Normal  IL MSA ,107,107,9588,0,0,0,2,8,230,2,16,238,107,107,9588,0,0,0,2,8,230,2,16,238
9903,1080,9999,,Boise City  ID MSA ,484,484,64990,9,18,1248,0,0,0,1,5,383,384,384,55723,9,18,1248,0,0,0,0,0,0
