Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201409,104,10580, ,Albany-Schenectady-Troy  NY ,77,77,21286,1,2,246,3,12,1929,5,49,5931,65,65,18119,1,2,246,3,12,1929,4,42,5406
201409,104,24020, ,Glens Falls  NY ,21,21,4606,0,0,0,3,10,1081,5,38,880,15,15,3983,0,0,0,3,10,1081,5,38,880
201409,106,10740,C,Albuquerque  NM ,158,158,29893,1,2,283,1,4,335,1,5,208,88,88,17442,0,0,0,0,0,0,0,0,0
201409,106,42140,C,Santa Fe  NM ,9,9,1249,0,0,0,0,0,0,0,0,0,9,9,1249,0,0,0,0,0,0,0,0,0
201409,108,11100, ,Amarillo  TX ,33,33,9759,0,0,0,0,0,0,0,0,0,33,33,9759,0,0,0,0,0,0,0,0,0
201409,118,11540, ,Appleton  WI ,27,27,5894,2,4,996,0,0,0,0,0,0,25,25,5558,1,2,763,0,0,0,0,0,0
201409,118,36780, ,Oshkosh-Neenah  WI ,28,28,6824,0,0,0,0,0,0,7,84,3010,28,28,6824,0,0,0,0,0,0,7,84,3010
201409,120,11700, ,Asheville  NC ,108,108,26289,0,0,0,0,0,0,1,7,224,30,30,7218,0,0,0,0,0,0,0,0,0
201409,122,12020, ,Athens-Clarke County  GA ,35,35,9041,0,0,0,0,0,0,0,0,0,35,35,9041,0,0,0,0,0,0,0,0,0
201409,122,12060,C,Atlanta-Sandy Springs-Roswell  GA ,1349,1349,298618,1,2,320,8,27,4703,10,305,6617,1296,1296,288248,1,2,320,8,27,4703,9,300,6546
201409,122,23580, ,Gainesville  GA ,44,44,10212,0,0,0,0,0,0,0,0,0,44,44,10212,0,0,0,0,0,0,0,0,0
201409,140,13460,C,Bend-Redmond  OR ,102,102,23779,1,2,481,0,0,0,0,0,0,93,93,22081,1,2,481,0,0,0,0,0,0
201409,142,13820, ,Birmingham-Hoover  AL ,186,186,41527,0,0,0,0,0,0,2,241,24109,143,143,32008,0,0,0,0,0,0,1,236,23790
201409,144,14020, ,Bloomington  IN ,15,15,2719,2,4,410,0,0,0,5,46,3663,0,0,0,0,0,0,0,0,0,0,0,0
201409,145,14010, ,Bloomington  IL ,28,28,4901,0,0,0,0,0,0,2,24,1265,10,10,1247,0,0,0,0,0,0,0,0,0
201409,146,14100, ,Bloomsburg-Berwick  PA ,1,1,161,0,0,0,0,0,0,0,0,0,1,1,161,0,0,0,0,0,0,0,0,0
201409,147,14260,C,Boise City  ID ,281,281,66138,0,0,0,9,36,2384,4,104,9662,279,279,65897,0,0,0,9,36,2384,4,104,9662
201409,148,12700, ,Barnstable Town  MA ,30,30,11610,0,0,0,0,0,0,1,8,1093,13,13,4611,0,0,0,0,0,0,0,0,0
201409,148,14460,C,Boston-Cambridge-Newton  MA-NH ,488,488,141342,16,32,4751,5,15,2050,22,364,49657,380,380,111925,11,22,3260,2,6,775,7,131,22420
201409,148,31700, ,Manchester-Nashua  NH ,36,36,8043,2,4,712,0,0,0,0,0,0,32,32,7055,2,4,712,0,0,0,0,0,0
201409,148,39300, ,Providence-Warwick  RI-MA ,111,111,28407,4,8,940,0,0,0,3,29,5373,60,60,18364,1,2,86,0,0,0,1,6,1000
201409,148,49340, ,Worcester  MA-CT ,79,79,15344,1,2,427,1,3,439,1,13,607,52,52,10181,1,2,427,0,0,0,0,0,0
201409,150,14540, ,Bowling Green  KY ,29,29,6252,0,0,0,9,36,1250,1,6,380,29,29,6252,0,0,0,9,36,1250,1,6,380
201409,154,15180, ,Brownsville-Harlingen  TX ,64,64,6035,4,8,459,1,4,154,0,0,0,64,64,6035,4,8,459,1,4,154,0,0,0
201409,160,15380, ,Buffalo-Cheektowaga-Niagara Falls  NY ,62,62,18415,0,0,0,0,0,0,2,108,16581,55,55,16690,0,0,0,0,0,0,1,100,16023
201409,162,15980,C,Cape Coral-Fort Myers  FL ,275,275,69758,1,2,380,1,4,917,5,36,10729,275,275,69758,1,2,380,1,4,917,5,36,10729
201409,162,34940,C,Naples-Immokalee-Marco Island  FL ,183,183,69296,0,0,0,3,11,2330,4,60,4626,170,170,52210,0,0,0,2,8,1205,4,60,4626
201409,164,16020, ,Cape Girardeau  MO-IL ,13,13,2748,0,0,0,0,0,0,1,12,850,13,13,2748,0,0,0,0,0,0,1,12,850
201409,168,16300, ,Cedar Rapids  IA ,55,55,5923,4,8,637,1,3,209,1,24,2440,31,31,3389,2,4,366,0,0,0,0,0,0
201409,168,26980, ,Iowa City  IA ,49,49,10415,0,0,0,0,0,0,4,93,12783,46,46,9815,0,0,0,0,0,0,4,93,12783
201409,170,16620, ,Charleston  WV ,3,3,713,0,0,0,0,0,0,0,0,0,3,3,713,0,0,0,0,0,0,0,0,0
201409,170,26580, ,Huntington-Ashland  WV-KY-OH ,12,12,2331,0,0,0,0,0,0,0,0,0,9,9,1940,0,0,0,0,0,0,0,0,0
201409,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,830,830,189955,0,0,0,10,39,2156,27,1130,73356,734,734,163416,0,0,0,10,39,2156,26,1122,72454
201409,174,16860, ,Chattanooga  TN-GA ,93,93,18170,1,2,140,0,0,0,2,235,16000,93,93,18170,1,2,140,0,0,0,2,235,16000
201409,174,17420, ,Cleveland  TN ,20,20,2892,0,0,0,1,3,220,0,0,0,11,11,1892,0,0,0,0,0,0,0,0,0
201409,174,19140,C,Dalton  GA ,6,6,916,0,0,0,0,0,0,0,0,0,2,2,431,0,0,0,0,0,0,0,0,0
