Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200504,102,18700, ,Corvallis  OR ,16,16,3240,0,0,0,0,0,0,0,0,0,16,16,3240,0,0,0,0,0,0,0,0,0
200504,104,10580, ,Albany-Schenectady-Troy  NY ,145,145,34038,0,0,0,0,0,0,13,119,20101,109,109,25735,0,0,0,0,0,0,10,100,19000
200504,104,24020, ,Glens Falls  NY ,55,55,8674,0,0,0,0,0,0,1,5,116,30,30,4907,0,0,0,0,0,0,0,0,0
200504,112,11180, ,Ames  IA ,47,47,9189,0,0,0,0,0,0,5,157,14600,44,44,8339,0,0,0,0,0,0,5,157,14600
200504,118,11540, ,Appleton  WI ,113,113,19146,0,0,0,0,0,0,5,87,3800,110,110,18621,0,0,0,0,0,0,5,87,3800
200504,118,36780, ,Oshkosh-Neenah  WI ,45,45,7376,4,8,760,0,0,0,0,0,0,45,45,7376,4,8,760,0,0,0,0,0,0
200504,120,11700, ,Asheville  NC ,274,274,52869,3,6,577,0,0,0,0,0,0,237,237,45737,3,6,577,0,0,0,0,0,0
200504,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4834,4834,687251,7,14,870,1,4,576,22,697,54768,4479,4479,643597,7,14,870,1,4,576,20,669,52870
200504,122,23580, ,Gainesville  GA ,153,153,23540,0,0,0,0,0,0,0,0,0,151,151,23185,0,0,0,0,0,0,0,0,0
200504,132,12940, ,Baton Rouge  LA ,368,368,38839,0,0,0,2,7,608,2,15,1719,267,267,30021,0,0,0,1,3,311,2,15,1719
200504,140,13460,C,Bend  OR ,379,379,79465,4,8,965,4,16,2944,0,0,0,379,379,79465,4,8,965,4,16,2944,0,0,0
200504,142,13820,C,Birmingham-Hoover  AL ,665,665,109928,1,2,36,14,56,1892,3,17,2884,526,526,87969,1,2,36,14,56,1892,2,12,2580
200504,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,636,636,133897,38,76,9739,8,27,3218,32,496,51883,378,378,87139,25,50,6764,5,18,2569,13,250,25582
200504,148,31700, ,Manchester-Nashua  NH ,113,113,22436,9,18,2136,0,0,0,2,12,1044,89,89,18789,9,18,2136,0,0,0,1,5,625
200504,148,49340, ,Worcester  MA ,190,190,31668,5,10,1162,7,24,2004,0,0,0,124,124,20654,5,10,1162,4,15,1095,0,0,0
200504,154,15180, ,Brownsville-Harlingen  TX ,266,266,21223,3,6,325,2,7,362,0,0,0,182,182,16331,2,4,267,1,4,160,0,0,0
200504,160,15380, ,Buffalo-Niagara Falls  NY ,132,132,23962,1,2,160,0,0,0,0,0,0,129,129,23578,1,2,160,0,0,0,0,0,0
200504,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1596,1596,248211,1,2,200,5,20,1745,9,313,24405,1438,1438,219930,0,0,0,4,16,1336,7,299,22900
200504,174,16860, ,Chattanooga  TN-GA ,211,211,28750,1,2,89,5,18,1501,2,13,922,148,148,20005,0,0,0,4,15,1253,1,6,615
200504,174,17420, ,Cleveland  TN ,38,38,6279,0,0,0,0,0,0,0,0,0,38,38,6279,0,0,0,0,0,0,0,0,0
200504,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,3177,3177,689281,35,70,8125,78,258,24250,65,1080,125198,2700,2700,594009,27,54,6173,72,239,22468,53,945,114513
200504,176,28100, ,Kankakee-Bradley  IL ,19,19,4057,0,0,0,0,0,0,0,0,0,19,19,4057,0,0,0,0,0,0,0,0,0
200504,176,33140, ,Michigan City-La Porte  IN ,25,25,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200504,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,993,993,173653,3,6,425,6,20,1593,16,185,10494,592,592,99521,2,4,340,4,13,1031,10,140,8360
200504,184,10420, ,Akron  OH ,162,162,30443,1,2,220,2,8,744,1,17,602,136,136,27853,1,2,220,2,8,744,0,0,0
200504,184,17460,C,Cleveland-Elyria-Mentor  OH ,576,576,124322,5,10,965,6,22,2702,4,22,2059,444,444,104047,4,8,840,4,14,2270,2,12,1325
200504,192,17900,C,Columbia  SC ,560,560,66456,1,2,102,0,0,0,4,67,5514,127,127,15643,1,2,102,0,0,0,0,0,0
200504,194,12220,C,Auburn-Opelika  AL ,117,117,15591,2,4,277,0,0,0,1,14,896,54,54,6615,0,0,0,0,0,0,0,0,0
200504,194,17980, ,Columbus  GA-AL ,127,127,18071,0,0,0,4,16,750,17,128,5606,127,127,18071,0,0,0,4,16,750,17,128,5606
200504,198,18140,C,Columbus  OH ,947,947,175788,12,24,3068,11,39,3731,28,255,17468,887,887,167643,12,24,3068,8,30,3371,27,247,17304
200504,204,18580, ,Corpus Christi  TX ,135,135,16425,1,2,180,0,0,0,0,0,0,131,131,16126,1,2,180,0,0,0,0,0,0
200504,206,19100,C,Dallas-Fort Worth-Arlington  TX ,4341,4341,732417,16,32,2286,2,8,1187,43,1167,75725,4003,4003,676173,16,32,2286,2,8,1187,40,1118,72750
200504,212,19380, ,Dayton  OH ,203,203,42115,1,2,400,0,0,0,0,0,0,189,189,39934,0,0,0,0,0,0,0,0,0
200504,212,44220, ,Springfield  OH ,23,23,3669,0,0,0,0,0,0,0,0,0,23,23,3669,0,0,0,0,0,0,0,0,0
200504,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,517,517,88473,2,4,359,0,0,0,34,313,30440,308,308,53304,1,2,198,0,0,0,29,232,19064
200504,216,14500, ,Boulder  CO ,73,73,13147,0,0,0,0,0,0,1,9,660,66,66,11920,0,0,0,0,0,0,0,0,0
