Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9612,0040,9999, ,Abilene TX MSA,17,17,1915,0,0,0,1,3,270,1,19,494,0,0,0,0,0,0,0,0,0,0,0,0
9612,0120,9999, ,Albany GA MSA,32,32,2663,0,0,0,1,4,55,0,0,0,32,32,2663,0,0,0,1,4,55,0,0,0
9612,0160,9999, ,Albany-Schenectady-Troy NY MSA,76,76,10165,0,0,0,0,0,0,0,0,0,69,69,9595,0,0,0,0,0,0,0,0,0
9612,0200,9999, ,Albuquerque NM MSA,352,352,32315,0,0,0,1,4,216,19,213,7392,212,212,21484,0,0,0,1,4,216,17,200,7104
9612,0220,9999, ,Alexandria LA MSA,10,10,1830,0,0,0,0,0,0,0,0,0,10,10,1830,0,0,0,0,0,0,0,0,0
9612,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,76,76,7374,1,2,130,0,0,0,2,20,700,58,58,5706,1,2,130,0,0,0,2,20,700
9612,0280,9999, ,Altoona PA MSA,2,2,247,0,0,0,0,0,0,0,0,0,2,2,247,0,0,0,0,0,0,0,0,0
9612,0320,9999, ,Amarillo TX MSA,35,35,4243,0,0,0,0,0,0,0,0,0,35,35,4243,0,0,0,0,0,0,0,0,0
9612,0380,9999, ,Anchorage AK MSA,30,30,4667,0,0,0,0,0,0,0,0,0,30,30,4667,0,0,0,0,0,0,0,0,0
9612,0450,9999, ,Anniston AL MSA,11,11,865,0,0,0,0,0,0,9,49,1836,0,0,0,0,0,0,0,0,0,8,42,1500
9612,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,68,68,6823,6,12,807,1,3,327,0,0,0,61,61,6031,5,10,638,1,3,327,0,0,0
9612,0480,9999, ,Asheville NC MSA,56,56,6711,1,2,91,0,0,0,24,192,6000,49,49,5997,0,0,0,0,0,0,24,192,6000
9612,0500,9999, ,Athens GA MSA,42,42,5155,2,4,224,0,0,0,0,0,0,33,33,4290,2,4,224,0,0,0,0,0,0
9612,0520,9999, ,Atlanta GA MSA,2422,2422,246323,18,36,1118,2,8,386,114,1571,75751,2296,2296,236590,18,36,1118,2,8,386,114,1571,75751
9612,0600,9999, ,Augusta-Aiken GA-SC MSA,131,131,12763,0,0,0,0,0,0,0,0,0,131,131,12763,0,0,0,0,0,0,0,0,0
9612,0640,9999, ,Austin-San Marcos TX MSA,480,480,52652,2,4,149,0,0,0,26,1550,56943,480,480,52652,2,4,149,0,0,0,26,1550,56943
9612,0680,9999, ,Bakersfield CA MSA,155,155,16090,0,0,0,2,8,405,0,0,0,154,154,15997,0,0,0,2,8,405,0,0,0
9612,0730,9999, ,Bangor ME MSA,9,9,835,0,0,0,0,0,0,0,0,0,4,4,410,0,0,0,0,0,0,0,0,0
9612,0740,9999, ,Barnstable-Yarmouth MA MSA,75,75,8029,0,0,0,1,3,430,1,25,875,68,68,7052,0,0,0,1,3,430,1,25,875
9612,0760,9999, ,Baton Rouge LA MSA,72,72,5485,0,0,0,0,0,0,1,120,3534,72,72,5485,0,0,0,0,0,0,1,120,3534
9612,0840,9999, ,Beaumont-Port Arthur TX MSA,23,23,2310,0,0,0,0,0,0,0,0,0,23,23,2310,0,0,0,0,0,0,0,0,0
9612,0860,9999, ,Bellingham WA MSA,62,62,7378,1,2,195,2,6,315,3,33,1502,11,11,1076,0,0,0,0,0,0,0,0,0
9612,0870,9999, ,Benton Harbor MI MSA,3,3,223,0,0,0,1,3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9612,0880,9999, ,Billings MT MSA,12,12,1351,2,4,358,0,0,0,0,0,0,12,12,1351,2,4,358,0,0,0,0,0,0
9612,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,100,100,7320,1,2,97,0,0,0,0,0,0,95,95,6895,1,2,97,0,0,0,0,0,0
9612,0960,9999, ,Binghamton NY MSA,3,3,459,0,0,0,0,0,0,0,0,0,3,3,459,0,0,0,0,0,0,0,0,0
9612,1000,9999, ,Birmingham AL MSA,244,244,28698,0,0,0,1,3,35,8,54,2227,199,199,24297,0,0,0,0,0,0,7,48,2091
9612,1010,9999, ,Bismarck ND MSA,6,6,596,0,0,0,0,0,0,0,0,0,6,6,596,0,0,0,0,0,0,0,0,0
9612,1020,9999, ,Bloomington IN MSA,32,32,2598,0,0,0,0,0,0,0,0,0,28,28,2366,0,0,0,0,0,0,0,0,0
9612,1040,9999, ,Bloomington-Normal IL MSA,39,39,3171,2,4,244,0,0,0,0,0,0,39,39,3171,2,4,244,0,0,0,0,0,0
9612,1080,9999, ,Boise City ID MSA,234,234,27039,1,2,113,0,0,0,1,5,251,227,227,26532,1,2,113,0,0,0,0,0,0
9612,1122,1120, ,Boston MA-NH PMSA,448,448,62524,9,18,862,2,7,357,8,218,12017,342,342,48572,7,14,675,1,4,100,3,177,9417
