Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200711,102,18700, ,Corvallis  OR ,5,5,1716,0,0,0,0,0,0,0,0,0,5,5,1716,0,0,0,0,0,0,0,0,0
200711,104,10580, ,Albany-Schenectady-Troy  NY ,64,64,16811,0,0,0,1,3,210,2,16,1603,55,55,15086,0,0,0,0,0,0,2,16,1603
200711,104,24020, ,Glens Falls  NY ,37,37,7650,0,0,0,2,6,154,1,5,313,24,24,4891,0,0,0,0,0,0,0,0,0
200711,112,11180, ,Ames  IA ,13,13,3659,0,0,0,0,0,0,0,0,0,13,13,3659,0,0,0,0,0,0,0,0,0
200711,118,11540, ,Appleton  WI ,25,25,4972,0,0,0,1,3,252,0,0,0,25,25,4972,0,0,0,1,3,252,0,0,0
200711,118,36780, ,Oshkosh-Neenah  WI ,16,16,2762,1,2,250,0,0,0,2,16,644,16,16,2762,1,2,250,0,0,0,2,16,644
200711,120,11700, ,Asheville  NC ,170,170,36226,1,2,186,0,0,0,2,13,1718,81,81,16232,0,0,0,0,0,0,0,0,0
200711,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,1559,1559,265592,2,4,527,3,12,1878,20,602,52755,1469,1469,252674,2,4,527,3,12,1878,19,593,52230
200711,122,23580, ,Gainesville  GA ,51,51,7510,0,0,0,0,0,0,0,0,0,51,51,7510,0,0,0,0,0,0,0,0,0
200711,132,12940, ,Baton Rouge  LA ,174,174,27025,16,32,2742,0,0,0,0,0,0,172,172,26775,16,32,2742,0,0,0,0,0,0
200711,140,13460,C,Bend  OR ,83,83,22743,0,0,0,1,3,495,5,30,3935,83,83,22743,0,0,0,1,3,495,5,30,3935
200711,142,13820,C,Birmingham-Hoover  AL ,272,272,45318,0,0,0,0,0,0,6,119,9323,214,214,36240,0,0,0,0,0,0,2,48,4198
200711,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,395,395,100086,16,32,3810,9,30,3009,13,158,19569,272,272,74834,12,24,2822,6,21,2342,2,48,7252
200711,148,31700, ,Manchester-Nashua  NH ,35,35,9812,2,4,412,0,0,0,2,18,2116,29,29,8635,2,4,412,0,0,0,1,12,1525
200711,148,49340, ,Worcester  MA ,66,66,10997,0,0,0,0,0,0,0,0,0,47,47,7648,0,0,0,0,0,0,0,0,0
200711,154,15180, ,Brownsville-Harlingen  TX ,85,85,8599,6,12,559,0,0,0,0,0,0,83,83,8427,6,12,559,0,0,0,0,0,0
200711,160,15380, ,Buffalo-Niagara Falls  NY ,56,56,10655,1,2,300,0,0,0,0,0,0,55,55,10465,1,2,300,0,0,0,0,0,0
200711,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,842,842,157315,3,6,544,4,14,1439,29,711,69228,748,748,141935,3,6,544,3,11,1133,27,683,67765
200711,174,16860, ,Chattanooga  TN-GA ,85,85,12872,2,4,274,0,0,0,4,27,2652,60,60,9330,1,2,181,0,0,0,2,10,992
200711,174,17420, ,Cleveland  TN ,20,20,2687,2,4,214,0,0,0,0,0,0,15,15,1975,1,2,100,0,0,0,0,0,0
200711,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,1074,1074,284978,17,34,3625,37,124,11601,45,815,68216,941,941,251823,9,18,1886,36,120,11397,38,749,62051
200711,176,28100, ,Kankakee-Bradley  IL ,11,11,3181,0,0,0,0,0,0,0,0,0,11,11,3181,0,0,0,0,0,0,0,0,0
200711,176,33140, ,Michigan City-La Porte  IN ,10,10,2034,0,0,0,0,0,0,0,0,0,10,10,2034,0,0,0,0,0,0,0,0,0
200711,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,282,282,64181,2,4,613,5,19,2854,11,111,8896,224,224,52076,2,4,613,3,11,2266,6,85,7251
200711,184,10420, ,Akron  OH ,59,59,12757,0,0,0,0,0,0,1,11,389,51,51,11960,0,0,0,0,0,0,0,0,0
200711,184,17460,C,Cleveland-Elyria-Mentor  OH ,205,205,41856,0,0,0,2,6,530,14,154,6812,131,131,28841,0,0,0,0,0,0,12,144,6300
200711,192,17900,C,Columbia  SC ,307,307,36033,4,8,588,2,7,613,12,222,16609,126,126,14486,3,6,480,0,0,0,10,174,13900
200711,194,12220,C,Auburn-Opelika  AL ,193,193,24177,0,0,0,1,3,600,4,72,2736,193,193,24177,0,0,0,1,3,600,4,72,2736
200711,194,17980, ,Columbus  GA-AL ,45,45,6070,0,0,0,1,4,181,2,24,1852,18,18,3215,0,0,0,0,0,0,0,0,0
200711,198,18140,C,Columbus  OH ,237,237,51001,4,8,1030,15,60,5953,27,184,15407,209,209,46026,4,8,1030,15,60,5953,27,184,15407
200711,204,18580, ,Corpus Christi  TX ,70,70,8901,1,2,112,3,12,384,3,66,3076,17,17,2281,0,0,0,0,0,0,0,0,0
200711,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1534,1534,322152,7,14,1208,2,8,708,38,1687,152276,1377,1377,285252,5,10,906,1,4,412,35,1662,148699
200711,212,19380, ,Dayton  OH ,82,82,22044,0,0,0,0,0,0,1,6,275,79,79,21366,0,0,0,0,0,0,1,6,275
200711,212,44220, ,Springfield  OH ,13,13,1867,0,0,0,0,0,0,0,0,0,13,13,1867,0,0,0,0,0,0,0,0,0
200711,216,14500, ,Boulder  CO ,28,28,6702,0,0,0,0,0,0,1,5,364,26,26,6342,0,0,0,0,0,0,0,0,0
200711,216,19740,C,Denver-Aurora  CO ,364,364,86478,18,36,4147,1,4,713,5,56,4663,325,325,78717,18,36,4147,1,4,713,4,46,3794
