Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9602,0040,9999, ,Abilene TX MSA,21,21,2299,0,0,0,0,0,0,1,11,286,0,0,0,0,0,0,0,0,0,0,0,0
9602,0120,9999, ,Albany GA MSA,78,78,6289,0,0,0,3,12,598,2,33,783,78,78,6289,0,0,0,3,12,598,2,33,783
9602,0160,9999, ,Albany-Schenectady-Troy NY MSA,69,69,8719,0,0,0,0,0,0,1,5,231,59,59,7734,0,0,0,0,0,0,0,0,0
9602,0200,9999, ,Albuquerque NM MSA,376,376,32179,0,0,0,0,0,0,1,5,157,282,282,26420,0,0,0,0,0,0,0,0,0
9602,0220,9999, ,Alexandria LA MSA,33,33,2616,0,0,0,0,0,0,0,0,0,33,33,2616,0,0,0,0,0,0,0,0,0
9602,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,79,79,8112,0,0,0,0,0,0,0,0,0,70,70,7078,0,0,0,0,0,0,0,0,0
9602,0280,9999, ,Altoona PA MSA,3,3,250,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
9602,0320,9999, ,Amarillo TX MSA,55,55,6076,0,0,0,0,0,0,0,0,0,55,55,6076,0,0,0,0,0,0,0,0,0
9602,0380,9999, ,Anchorage AK MSA,40,40,4721,1,2,148,0,0,0,1,20,1085,40,40,4721,1,2,148,0,0,0,1,20,1085
9602,0450,9999, ,Anniston AL MSA,11,11,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9602,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,102,102,11561,8,16,926,0,0,0,0,0,0,76,76,8469,7,14,800,0,0,0,0,0,0
9602,0480,9999, ,Asheville NC MSA,80,80,10202,0,0,0,3,11,825,0,0,0,80,80,10202,0,0,0,3,11,825,0,0,0
9602,0500,9999, ,Athens GA MSA,79,79,7354,10,20,1112,2,8,694,0,0,0,71,71,6611,10,20,1112,2,8,694,0,0,0
9602,0520,9999, ,Atlanta GA MSA,3231,3231,301379,4,8,392,11,43,1779,50,910,37089,2999,2999,282155,4,8,392,11,43,1779,50,910,37089
9602,0600,9999, ,Augusta-Aiken GA-SC MSA,158,158,13983,0,0,0,0,0,0,0,0,0,158,158,13983,0,0,0,0,0,0,0,0,0
9602,0640,9999, ,Austin-San Marcos TX MSA,685,685,71257,8,16,942,0,0,0,17,252,10300,671,671,69962,8,16,942,0,0,0,17,252,10300
9602,0680,9999, ,Bakersfield CA MSA,170,170,16793,1,2,100,4,15,840,1,8,281,108,108,10355,0,0,0,3,12,637,0,0,0
9602,0730,9999, ,Bangor ME MSA,2,2,171,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
9602,0740,9999, ,Barnstable-Yarmouth MA MSA,71,71,9310,0,0,0,1,3,340,0,0,0,68,68,8903,0,0,0,0,0,0,0,0,0
9602,0760,9999, ,Baton Rouge LA MSA,157,157,12659,0,0,0,0,0,0,0,0,0,157,157,12659,0,0,0,0,0,0,0,0,0
9602,0840,9999, ,Beaumont-Port Arthur TX MSA,43,43,4451,0,0,0,0,0,0,0,0,0,43,43,4451,0,0,0,0,0,0,0,0,0
9602,0860,9999, ,Bellingham WA MSA,88,88,10865,0,0,0,3,12,584,1,6,371,39,39,5583,0,0,0,3,12,584,0,0,0
9602,0870,9999, ,Benton Harbor MI MSA,4,4,228,0,0,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0
9602,0880,9999, ,Billings MT MSA,22,22,2392,0,0,0,0,0,0,0,0,0,22,22,2392,0,0,0,0,0,0,0,0,0
9602,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,148,148,9619,0,0,10,1,4,225,0,0,0,142,142,9109,0,0,10,1,4,225,0,0,0
9602,0960,9999, ,Binghamton NY MSA,1,1,158,1,2,85,0,0,0,0,0,0,0,0,0,1,2,85,0,0,0,0,0,0
9602,1000,9999, ,Birmingham AL MSA,385,385,45256,0,0,0,0,0,0,1,5,113,288,288,35417,0,0,0,0,0,0,0,0,0
9602,1010,9999, ,Bismarck ND MSA,8,8,715,0,0,0,0,0,0,0,0,0,8,8,715,0,0,0,0,0,0,0,0,0
9602,1020,9999, ,Bloomington IN MSA,46,46,4006,7,14,1050,0,0,0,1,12,400,46,46,4006,7,14,1050,0,0,0,1,12,400
9602,1040,9999, ,Bloomington-Normal IL MSA,44,44,3568,1,2,105,0,0,0,0,0,0,44,44,3568,1,2,105,0,0,0,0,0,0
9602,1080,9999, ,Boise City ID MSA,308,308,35725,1,2,180,1,4,270,1,7,247,301,301,35261,1,2,180,1,4,270,0,0,0
9602,1122,1120, ,Boston MA-NH PMSA,277,277,37724,5,10,548,1,3,160,2,10,1152,204,204,28734,4,8,420,1,3,160,0,0,0
