Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9112,0040,9999, ,Abilene TX MSA,11,11,1550,0,0,0,0,0,0,0,0,0,11,11,1550,0,0,0,0,0,0,0,0,0
9112,0120,9999, ,Albany GA MSA,10,10,728,2,4,130,0,0,0,0,0,0,10,10,728,2,4,130,0,0,0,0,0,0
9112,0160,9999, ,Albany-Schenectady-Troy NY MSA,153,153,17200,5,10,520,1,3,96,2,10,135,131,131,14523,4,8,462,1,3,96,0,0,0
9112,0200,9999, ,Albuquerque NM MSA,101,101,9322,0,0,0,0,0,0,0,0,0,101,101,9322,0,0,0,0,0,0,0,0,0
9112,0220,9999, ,Alexandria LA MSA,3,3,360,0,0,0,0,0,0,0,0,0,3,3,360,0,0,0,0,0,0,0,0,0
9112,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,122,122,10949,0,0,0,0,0,0,2,12,330,109,109,9810,0,0,0,0,0,0,2,12,330
9112,0280,9999, ,Altoona PA MSA,7,7,540,0,0,0,1,4,60,0,0,0,2,2,80,0,0,0,1,4,60,0,0,0
9112,0320,9999, ,Amarillo TX MSA,11,11,1124,0,0,0,0,0,0,0,0,0,11,11,1124,0,0,0,0,0,0,0,0,0
9112,0380,9999, ,Anchorage AK MSA,28,28,4494,0,0,0,0,0,0,0,0,0,28,28,4494,0,0,0,0,0,0,0,0,0
9112,0400,9999, ,Anderson IN MSA,7,7,832,2,4,236,0,0,0,0,0,0,7,7,832,2,4,236,0,0,0,0,0,0
9112,0405,9999, ,Anderson SC MSA,40,40,2961,0,0,0,0,0,0,0,0,0,40,40,2961,0,0,0,0,0,0,0,0,0
9112,0450,9999, ,Anniston AL MSA,9,9,576,0,0,0,1,3,70,0,0,0,5,5,322,0,0,0,0,0,0,0,0,0
9112,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,46,46,4491,6,12,521,1,3,113,4,25,462,8,8,1080,1,2,126,0,0,0,0,0,0
9112,0480,9999, ,Asheville NC MSA,47,47,4893,1,2,34,0,0,0,12,88,1102,47,47,4893,1,2,34,0,0,0,12,88,1102
9112,0500,9999, ,Athens GA MSA,34,34,2497,0,0,0,0,0,0,7,144,6143,34,34,2497,0,0,0,0,0,0,7,144,6143
9112,0520,9999, ,Atlanta GA MSA,1603,1603,130524,7,14,505,2,8,302,0,0,0,1514,1514,124392,6,12,463,2,8,302,0,0,0
9112,0560,9999, ,Atlantic City NJ MSA,52,52,5147,3,6,525,0,0,0,0,0,0,41,41,4028,3,6,525,0,0,0,0,0,0
9112,0600,9999, ,Augusta GA-SC MSA,191,191,15083,0,0,0,0,0,0,0,0,0,191,191,15083,0,0,0,0,0,0,0,0,0
9112,0640,9999, ,Austin TX MSA,277,277,29199,0,0,0,0,0,0,0,0,0,276,276,29120,0,0,0,0,0,0,0,0,0
9112,0680,9999, ,Bakersfield CA MSA,230,230,21682,1,2,89,7,24,1312,0,0,0,230,230,21682,1,2,89,7,24,1312,0,0,0
9112,0720,9999, ,Baltimore MD MSA,609,609,51062,0,0,0,0,0,0,2,92,3319,605,605,50700,0,0,0,0,0,0,2,92,3319
9112,0730,9999, ,Bangor ME MSA,7,7,481,0,0,0,0,0,0,0,0,0,6,6,437,0,0,0,0,0,0,0,0,0
9112,0760,9999, ,Baton Rouge LA MSA,105,105,8206,0,0,0,0,0,0,0,0,0,102,102,7940,0,0,0,0,0,0,0,0,0
9112,0780,9999, ,Battle Creek MI MSA,2,2,93,0,0,0,0,0,0,0,0,0,2,2,93,0,0,0,0,0,0,0,0,0
9112,0840,9999, ,Beaumont-Port Arthur TX MSA,13,13,1081,0,0,0,0,0,0,0,0,0,13,13,1081,0,0,0,0,0,0,0,0,0
9112,0860,9999, ,Bellingham WA MSA,67,67,5955,6,12,646,0,0,0,0,0,0,64,64,5815,6,12,646,0,0,0,0,0,0
9112,0870,9999, ,Benton Harbor MI MSA,5,5,432,0,0,0,0,0,0,0,0,0,2,2,170,0,0,0,0,0,0,0,0,0
9112,0880,9999, ,Billings MT MSA,20,20,2014,0,0,0,0,0,0,0,0,0,20,20,2014,0,0,0,0,0,0,0,0,0
9112,0920,9999, ,Biloxi-Gulfport MS MSA,37,37,2425,0,0,0,0,0,0,0,0,0,33,33,2289,0,0,0,0,0,0,0,0,0
9112,0960,9999, ,Binghamton NY MSA,14,14,1331,0,0,0,0,0,0,0,0,0,13,13,1250,0,0,0,0,0,0,0,0,0
9112,1000,9999, ,Birmingham AL MSA,182,182,17026,0,0,0,0,0,0,1,5,339,127,127,12542,0,0,0,0,0,0,0,0,0
9112,1010,9999, ,Bismarck ND MSA,9,9,793,0,0,0,0,0,0,0,0,0,9,9,793,0,0,0,0,0,0,0,0,0
