Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202407,144,14020,2,Bloomington  IN ,34,34,13629,0,0,0,0,0,0,0,0,0,24,24,10354,0,0,0,0,0,0,0,0,0
202407,145,14010,2,Bloomington  IL ,17,17,5286,0,0,0,0,0,0,0,0,0,16,16,4943,0,0,0,0,0,0,0,0,0
202407,145,38700,5,Pontiac  IL ,3,3,781,0,0,0,0,0,0,0,0,0,1,1,200,0,0,0,0,0,0,0,0,0
202407,146,14100,5,Bloomsburg-Berwick  PA ,10,10,2020,0,0,0,0,0,0,0,0,0,5,5,620,0,0,0,0,0,0,0,0,0
202407,146,30260,5,Lewisburg  PA ,3,3,1574,0,0,0,0,0,0,0,0,0,2,2,1014,0,0,0,0,0,0,0,0,0
202407,146,42780,5,Selinsgrove  PA ,4,4,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,146,44980,5,Sunbury  PA ,9,9,2635,0,0,0,0,0,0,0,0,0,1,1,265,0,0,0,0,0,0,0,0,0
202407,147,14260,2,Boise City  ID ,793,793,227049,0,0,0,3,11,1284,1,10,1686,694,694,202488,0,0,0,1,4,549,0,0,0
202407,147,34300,5,Mountain Home  ID ,2,2,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,147,36620,5,Ontario  OR-ID ,31,31,7667,1,2,425,0,0,0,0,0,0,25,25,5782,0,0,0,0,0,0,0,0,0
202407,148,12700,2,Barnstable Town  MA ,25,25,19991,4,8,1600,0,0,0,0,0,0,16,16,14664,4,8,1600,0,0,0,0,0,0
202407,148,14460,2,Boston-Cambridge-Newton  MA-NH ,313,313,146417,18,36,10170,7,23,5610,29,546,111347,182,182,98526,9,18,5907,6,20,4410,13,397,84134
202407,148,18180,5,Concord  NH ,32,32,10770,1,2,337,0,0,0,1,5,717,17,17,6046,1,2,337,0,0,0,0,0,0
202407,148,29060,5,Laconia  NH ,19,19,7611,1,2,600,0,0,0,0,0,0,10,10,3851,1,2,600,0,0,0,0,0,0
202407,148,31700,2,Manchester-Nashua  NH ,37,37,12282,2,4,1189,1,3,473,1,19,4196,12,12,4899,0,0,0,0,0,0,0,0,0
202407,148,39300,2,Providence-Warwick  RI-MA ,121,121,37364,24,48,6727,5,15,2174,2,35,3825,57,57,19148,19,38,5587,5,15,2174,2,35,3825
202407,148,49340,2,Worcester  MA ,115,115,39320,2,4,912,1,3,675,2,62,11962,68,68,23396,0,0,0,0,0,0,2,62,11962
202407,150,14540,2,Bowling Green  KY ,62,62,20966,0,0,0,0,0,0,3,24,3096,62,62,20966,0,0,0,0,0,0,3,24,3096
202407,150,23190,5,Franklin  KY ,14,14,3086,0,0,0,0,0,0,0,0,0,14,14,3086,0,0,0,0,0,0,0,0,0
202407,150,23980,5,Glasgow  KY ,26,26,10200,0,0,0,0,0,0,0,0,0,26,26,10200,0,0,0,0,0,0,0,0,0
202407,152,15060,5,Brookings  OR ,2,2,609,0,0,0,0,0,0,0,0,0,2,2,609,0,0,0,0,0,0,0,0,0
202407,152,18860,5,Crescent City  CA ,2,2,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,154,15180,2,Brownsville-Harlingen  TX ,146,146,26958,8,16,2046,2,7,559,5,32,1666,50,50,9207,6,12,1458,1,4,130,4,26,1173
202407,154,39700,5,Raymondville  TX ,1,1,240,0,0,0,0,0,0,0,0,0,1,1,240,0,0,0,0,0,0,0,0,0
202407,160,15380,2,Buffalo-Cheektowaga  NY ,53,53,24734,0,0,0,2,6,946,8,77,12027,41,41,22163,0,0,0,0,0,0,7,66,9560
202407,160,36460,5,Olean  NY ,10,10,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,161,15460,5,Burlington  IA-IL ,2,2,392,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202407,161,22800,5,Fort Madison  IA ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,162,12740,5,Barre  VT ,12,12,3995,0,0,0,0,0,0,0,0,0,3,3,999,0,0,0,0,0,0,0,0,0
202407,162,15540,2,Burlington-South Burlington  VT ,44,44,17637,3,6,707,0,0,0,2,185,19911,28,28,12487,2,4,407,0,0,0,1,180,19680
202407,163,15980,2,Cape Coral-Fort Myers  FL ,969,969,252850,7,14,2249,0,0,0,4,188,37826,969,969,252850,7,14,2249,0,0,0,4,188,37826
202407,163,17500,5,Clewiston  FL ,48,48,7563,0,0,0,0,0,0,0,0,0,47,47,7373,0,0,0,0,0,0,0,0,0
202407,163,34940,2,Naples-Marco Island  FL ,269,269,131249,1,2,703,1,4,612,3,44,53416,14,14,14272,0,0,0,0,0,0,0,0,0
202407,164,16020,2,Cape Girardeau  MO-IL ,8,8,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,164,43460,5,Sikeston  MO ,2,2,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,166,16060,5,Carbondale  IL ,1,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,166,32060,5,Marion-Herrin  IL ,4,4,619,0,0,0,1,4,294,0,0,0,1,1,200,0,0,0,0,0,0,0,0,0
202407,168,16300,2,Cedar Rapids  IA ,42,42,13213,6,12,1654,0,0,0,1,52,4272,39,39,12446,6,12,1654,0,0,0,1,52,4272
202407,168,26980,2,Iowa City  IA ,40,40,10920,1,2,329,0,0,0,1,5,966,27,27,7248,0,0,0,0,0,0,0,0,0
202407,169,16580,2,Champaign-Urbana  IL ,19,19,6244,1,2,340,0,0,0,0,0,0,15,15,5052,0,0,0,0,0,0,0,0,0
202407,169,19180,5,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,170,16620,2,Charleston  WV ,5,5,1623,0,0,0,0,0,0,0,0,0,3,3,1278,0,0,0,0,0,0,0,0,0
202407,170,26580,2,Huntington-Ashland  WV-KY-OH ,24,24,4492,0,0,0,2,6,586,0,0,0,7,7,1390,0,0,0,1,3,300,0,0,0
202407,170,39020,5,Portsmouth  OH ,2,2,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,172,10620,5,Albemarle  NC ,32,32,5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1649,1649,485709,2,4,464,2,8,1168,17,463,45069,1486,1486,426042,2,4,464,2,8,1168,15,444,42797
202407,172,25860,2,Hickory-Lenoir-Morganton  NC ,172,172,49327,3,6,1103,0,0,0,1,7,390,134,134,40133,3,6,1103,0,0,0,0,0,0
202407,172,32000,5,Marion  NC ,17,17,7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,172,43140,5,Shelby-Kings Mountain  NC ,30,30,6822,0,0,0,0,0,0,1,22,3203,17,17,4946,0,0,0,0,0,0,0,0,0
202407,174,11940,5,Athens  TN ,12,12,4181,0,0,0,0,0,0,0,0,0,1,1,1365,0,0,0,0,0,0,0,0,0
202407,174,16860,2,Chattanooga  TN-GA ,199,199,41744,4,8,575,1,3,174,5,48,4646,144,144,29217,0,0,0,0,0,0,2,10,850
202407,174,17420,2,Cleveland  TN ,84,84,17668,4,8,1440,0,0,0,0,0,0,65,65,14227,4,8,1440,0,0,0,0,0,0
202407,174,19140,2,Dalton  GA ,33,33,6358,2,4,261,0,0,0,1,5,382,0,0,0,0,0,0,0,0,0,0,0,0
202407,174,42460,5,Scottsboro  AL ,4,4,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,889,889,352842,16,32,10261,11,37,10129,36,422,87781,699,699,280249,12,24,8896,10,33,9831,30,392,82690
202407,176,28100,2,Kankakee  IL ,5,5,1306,3,6,1200,1,3,697,0,0,0,1,1,62,3,6,1200,0,0,0,0,0,0
202407,176,28450,2,Kenosha  WI ,12,12,5583,0,0,0,0,0,0,1,8,2100,7,7,3670,0,0,0,0,0,0,1,8,2100
202407,176,33140,2,Michigan City-La Porte  IN ,15,15,4897,0,0,0,0,0,0,1,5,633,0,0,0,0,0,0,0,0,0,0,0,0
202407,176,36837,5,Ottawa  IL ,10,10,3318,0,0,0,1,3,224,0,0,0,6,6,1838,0,0,0,1,3,224,0,0,0
202407,178,17140,2,Cincinnati  OH-KY-IN ,404,404,129990,15,30,3870,4,13,1924,6,36,4463,376,376,123595,14,28,3488,4,13,1924,4,22,2396
202407,178,48940,5,Wilmington  OH ,6,6,2321,0,0,0,0,0,0,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0
202407,184,10420,2,Akron  OH ,57,57,20963,1,2,210,1,3,315,0,0,0,50,50,17825,1,2,210,1,3,315,0,0,0
202407,184,15940,2,Canton-Massillon  OH ,27,27,9624,1,2,270,3,9,1193,1,5,384,21,21,8728,1,2,270,2,6,1039,0,0,0
202407,184,17410,2,Cleveland  OH ,266,266,98794,3,6,1350,1,3,185,2,69,19361,179,179,72440,3,6,1350,0,0,0,1,64,17762
202407,184,18740,5,Coshocton  OH ,1,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,184,23380,5,Fremont  OH ,3,3,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,184,35420,5,New Philadelphia-Dover  OH ,27,27,7961,0,0,0,1,3,414,0,0,0,2,2,500,0,0,0,0,0,0,0,0,0
202407,184,35940,5,Norwalk  OH ,3,3,1044,0,0,0,0,0,0,0,0,0,1,1,288,0,0,0,0,0,0,0,0,0
202407,184,41780,2,Sandusky  OH ,23,23,9942,0,0,0,0,0,0,0,0,0,17,17,8172,0,0,0,0,0,0,0,0,0
202407,184,49300,5,Wooster  OH ,25,25,8117,0,0,0,1,4,1000,1,42,4910,25,25,8117,0,0,0,1,4,1000,1,42,4910
202407,190,17860,2,Columbia  MO ,73,73,25998,1,2,300,0,0,0,6,68,11547,73,73,25998,1,2,300,0,0,0,6,68,11547
202407,190,27620,2,Jefferson City  MO ,25,25,8147,0,0,0,0,0,0,0,0,0,20,20,7069,0,0,0,0,0,0,0,0,0
202407,190,33020,5,Mexico  MO ,1,1,125,0,0,0,0,0,0,0,0,0,1,1,125,0,0,0,0,0,0,0,0,0
202407,190,33620,5,Moberly  MO ,5,5,1218,1,2,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,192,17900,2,Columbia  SC ,370,370,106308,3,6,1315,3,10,1577,17,600,79799,268,268,86914,3,6,1315,3,10,1577,17,600,79799
202407,192,35140,5,Newberry  SC ,12,12,4337,0,0,0,0,0,0,0,0,0,12,12,4337,0,0,0,0,0,0,0,0,0
202407,192,36700,5,Orangeburg  SC ,8,8,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,192,44940,2,Sumter  SC ,31,31,5121,1,2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,194,10760,5,Alexander City  AL ,17,17,11041,0,0,0,0,0,0,0,0,0,17,17,11041,0,0,0,0,0,0,0,0,0
202407,194,12220,2,Auburn-Opelika  AL ,141,141,40722,0,0,0,0,0,0,0,0,0,88,88,27446,0,0,0,0,0,0,0,0,0
202407,194,17980,2,Columbus  GA-AL ,54,54,14639,2,4,369,0,0,0,1,5,515,15,15,2955,2,4,369,0,0,0,0,0,0
202407,198,11900,5,Athens  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,198,13340,5,Bellefontaine  OH ,7,7,1926,0,0,0,0,0,0,0,0,0,6,6,1826,0,0,0,0,0,0,0,0,0
202407,198,15740,5,Cambridge  OH ,3,3,713,0,0,0,0,0,0,0,0,0,3,3,713,0,0,0,0,0,0,0,0,0
202407,198,17060,5,Chillicothe  OH ,2,2,858,0,0,0,0,0,0,0,0,0,1,1,700,0,0,0,0,0,0,0,0,0
202407,198,18140,2,Columbus  OH ,497,497,194959,6,12,2190,2,7,797,32,570,70686,421,421,165285,5,10,1947,1,4,680,32,570,70686
202407,198,32020,5,Marion  OH ,5,5,1080,0,0,0,1,3,130,0,0,0,1,1,243,0,0,0,1,3,130,0,0,0
202407,198,34540,5,Mount Vernon  OH ,10,10,3363,0,0,0,0,0,0,0,0,0,2,2,750,0,0,0,0,0,0,0,0,0
202407,198,47920,5,Washington Court House  OH ,2,2,646,0,0,0,1,3,270,0,0,0,2,2,646,0,0,0,1,3,270,0,0,0
202407,198,49780,5,Zanesville  OH ,2,2,587,1,2,340,0,0,0,1,10,1208,0,0,0,0,0,0,0,0,0,0,0,0
202407,204,10860,5,Alice  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,204,18580,2,Corpus Christi  TX ,137,137,37401,0,0,0,1,3,438,1,5,372,15,15,4260,0,0,0,0,0,0,0,0,0
202407,204,28780,5,Kingsville  TX ,2,2,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,206,11980,5,Athens  TX ,22,22,6039,1,2,400,0,0,0,0,0,0,10,10,2812,1,2,400,0,0,0,0,0,0
202407,206,14300,5,Bonham  TX ,3,3,593,1,2,345,0,0,0,0,0,0,1,1,120,1,2,345,0,0,0,0,0,0
202407,206,18620,5,Corsicana  TX ,40,40,9953,1,2,230,0,0,0,0,0,0,1,1,150,0,0,0,0,0,0,0,0,0
202407,206,19100,2,Dallas-Fort Worth-Arlington  TX ,4246,4246,1327117,18,36,5169,54,207,29669,48,1995,271864,3489,3489,1120222,5,10,1400,51,196,28618,45,1950,266201
202407,206,20460,5,Durant  OK ,12,12,7561,1,2,320,0,0,0,3,40,6000,12,12,7561,1,2,320,0,0,0,3,40,6000
202407,206,23620,5,Gainesville  TX ,5,5,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,206,24180,5,Granbury  TX ,2,2,542,0,0,0,0,0,0,0,0,0,1,1,285,0,0,0,0,0,0,0,0,0
202407,206,33420,5,Mineral Wells  TX ,2,2,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,206,43300,2,Sherman-Denison  TX ,101,101,29450,3,6,805,0,0,0,0,0,0,76,76,22474,0,0,0,0,0,0,0,0,0
202407,206,44860,5,Sulphur Springs  TX ,6,6,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,209,17540,5,Clinton  IA ,4,4,1635,1,2,446,0,0,0,1,5,833,3,3,1395,0,0,0,0,0,0,0,0,0
202407,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,35,35,10798,1,2,325,2,6,925,2,11,1742,28,28,9040,0,0,0,1,3,675,1,6,1218
202407,209,34700,5,Muscatine  IA ,3,3,896,0,0,0,0,0,0,0,0,0,3,3,896,0,0,0,0,0,0,0,0,0
202407,212,19430,2,Dayton-Kettering-Beavercreek  OH ,109,109,48792,2,4,529,0,0,0,1,19,2305,67,67,35143,1,2,178,0,0,0,0,0,0
202407,212,24820,5,Greenville  OH ,2,2,521,0,0,0,0,0,0,0,0,0,2,2,521,0,0,0,0,0,0,0,0,0
202407,212,43380,5,Sidney  OH ,12,12,2247,0,0,0,0,0,0,0,0,0,12,12,2247,0,0,0,0,0,0,0,0,0
202407,212,44220,2,Springfield  OH ,12,12,5112,0,0,0,0,0,0,0,0,0,12,12,5112,0,0,0,0,0,0,0,0,0
202407,212,46500,5,Urbana  OH ,4,4,1300,0,0,0,0,0,0,0,0,0,4,4,1300,0,0,0,0,0,0,0,0,0
202407,216,14500,2,Boulder  CO ,48,48,36922,5,10,1884,2,7,1638,5,25,4582,25,25,17294,4,8,1551,1,4,1209,5,25,4582
202407,216,19740,2,Denver-Aurora-Centennial  CO ,666,666,224424,0,0,0,1,4,859,17,600,96297,630,630,208442,0,0,0,1,4,859,16,592,94894
202407,216,24540,2,Greeley  CO ,209,209,83941,7,14,3500,1,4,711,0,0,0,166,166,69934,6,12,3095,0,0,0,0,0,0
202407,218,11180,2,Ames  IA ,18,18,6833,4,8,2184,0,0,0,0,0,0,14,14,5896,4,8,2184,0,0,0,0,0,0
202407,218,19780,2,Des Moines-West Des Moines  IA ,237,237,90171,2,4,809,0,0,0,8,430,55805,233,233,89026,2,4,809,0,0,0,8,430,55805
202407,218,36820,5,Oskaloosa  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,218,37800,5,Pella  IA ,10,10,4234,0,0,0,0,0,0,0,0,0,9,9,3931,0,0,0,0,0,0,0,0,0
202407,220,10300,5,Adrian  MI ,15,15,4480,0,0,0,0,0,0,0,0,0,6,6,2457,0,0,0,0,0,0,0,0,0
202407,220,11460,2,Ann Arbor  MI ,34,34,13016,0,0,0,0,0,0,1,22,22783,22,22,9038,0,0,0,0,0,0,0,0,0
202407,220,19820,2,Detroit-Warren-Dearborn  MI ,402,402,137228,10,20,1514,3,12,2972,8,88,24122,306,306,109115,10,20,1514,3,12,2972,7,79,22463
202407,220,22420,2,Flint  MI ,40,40,11603,0,0,0,0,0,0,1,5,977,33,33,9447,0,0,0,0,0,0,0,0,0
202407,220,33780,2,Monroe  MI ,25,25,7260,0,0,0,0,0,0,2,10,859,20,20,6135,0,0,0,0,0,0,0,0,0
202407,221,19940,5,Dixon  IL ,3,3,875,0,0,0,0,0,0,0,0,0,3,3,875,0,0,0,0,0,0,0,0,0
202407,221,44580,5,Sterling  IL ,2,2,433,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,0,0
202407,222,20020,2,Dothan  AL ,41,41,12012,0,0,0,0,0,0,0,0,0,26,26,8802,0,0,0,0,0,0,0,0,0
202407,222,21460,5,Enterprise  AL ,12,12,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,222,37120,5,Ozark  AL ,3,3,469,0,0,0,0,0,0,0,0,0,3,3,469,0,0,0,0,0,0,0,0,0
202407,228,20260,2,Duluth  MN-WI ,56,56,14722,1,2,272,0,0,0,1,210,46950,50,50,13128,1,2,272,0,0,0,1,210,46950
202407,228,24330,5,Grand Rapids  MN ,14,14,4768,0,0,0,0,0,0,0,0,0,11,11,3888,0,0,0,0,0,0,0,0,0
202407,232,20740,2,Eau Claire  WI ,38,38,16819,5,10,2404,0,0,0,2,30,3600,35,35,15789,5,10,2404,0,0,0,2,30,3600
202407,232,32860,5,Menomonie  WI ,12,12,3662,3,6,1160,0,0,0,0,0,0,7,7,2333,2,4,820,0,0,0,0,0,0
202407,233,20780,5,Edwards  CO ,20,20,28962,0,0,0,0,0,0,1,9,980,19,19,26020,0,0,0,0,0,0,1,9,980
202407,233,40090,5,Rifle  CO ,19,19,20190,0,0,0,3,12,4500,1,8,875,17,17,19592,0,0,0,3,12,4500,1,8,875
202407,236,18500,5,Corning  NY ,13,13,2298,1,2,12,1,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,236,21300,2,Elmira  NY ,2,2,374,0,0,0,0,0,0,1,5,560,0,0,0,0,0,0,0,0,0,0,0,0
202407,238,21340,2,El Paso  TX ,173,173,41024,2,4,518,1,3,395,2,13,1532,10,10,2876,0,0,0,0,0,0,0,0,0
202407,238,29740,2,Las Cruces  NM ,57,57,15825,7,14,2330,0,0,0,0,0,0,39,39,10255,7,14,2330,0,0,0,0,0,0
202407,240,21500,2,Erie  PA ,19,19,6070,0,0,0,0,0,0,0,0,0,11,11,3620,0,0,0,0,0,0,0,0,0
202407,240,32740,5,Meadville  PA ,8,8,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,241,21780,2,Evansville  IN ,61,61,19878,5,10,1821,1,3,244,0,0,0,19,19,6534,1,2,700,0,0,0,0,0,0
202407,241,25775,5,Henderson  KY ,9,9,3262,2,4,650,0,0,0,0,0,0,9,9,3262,2,4,650,0,0,0,0,0,0
202407,242,17220,5,Clarksburg  WV ,9,9,2467,0,0,0,0,0,0,0,0,0,7,7,2282,0,0,0,0,0,0,0,0,0
202407,242,21900,5,Fairmont  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,244,22020,2,Fargo  ND-MN ,85,85,27040,0,0,0,12,40,8800,0,0,0,85,85,27040,0,0,0,12,40,8800,0,0,0
202407,244,47420,5,Wahpeton  ND-MN ,5,5,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,246,22180,2,Fayetteville  NC ,167,167,45438,0,0,0,0,0,0,0,0,0,167,167,45438,0,0,0,0,0,0,0,0,0
202407,246,29900,5,Laurinburg  NC ,9,9,1901,0,0,0,0,0,0,0,0,0,9,9,1901,0,0,0,0,0,0,0,0,0
202407,246,31300,5,Lumberton  NC ,31,31,6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202407,246,38240,2,Pinehurst-Southern Pines  NC ,64,64,10632,0,0,0,0,0,0,0,0,0,48,48,6350,0,0,0,0,0,0,0,0,0
202407,246,40460,5,Rockingham  NC ,3,3,863,0,0,0,0,0,0,0,0,0,3,3,863,0,0,0,0,0,0,0,0,0
202407,248,22300,5,Findlay  OH ,10,10,2897,0,0,0,0,0,0,0,0,0,3,3,913,0,0,0,0,0,0,0,0,0
