Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201304,102,18700, ,Corvallis  OR ,8,8,2438,0,0,0,0,0,0,5,80,7082,8,8,2438,0,0,0,0,0,0,5,80,7082
201304,104,10580, ,Albany-Schenectady-Troy  NY ,83,83,19529,0,0,0,2,8,450,6,44,4588,54,54,13249,0,0,0,2,8,450,2,22,2450
201304,104,24020, ,Glens Falls  NY ,22,22,3104,0,0,0,0,0,0,0,0,0,5,5,1169,0,0,0,0,0,0,0,0,0
201304,112,11180, ,Ames  IA ,21,21,5443,0,0,0,0,0,0,1,13,1280,17,17,4637,0,0,0,0,0,0,1,13,1280
201304,118,11540, ,Appleton  WI ,52,52,11538,2,4,413,0,0,0,10,120,5070,49,49,11084,2,4,413,0,0,0,10,120,5070
201304,118,36780, ,Oshkosh-Neenah  WI ,29,29,6076,0,0,0,0,0,0,1,34,2590,29,29,6076,0,0,0,0,0,0,1,34,2590
201304,120,11700, ,Asheville  NC ,92,92,22054,0,0,0,0,0,0,0,0,0,42,42,11312,0,0,0,0,0,0,0,0,0
201304,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,1418,1418,290337,0,0,0,2,8,1397,5,645,63999,1365,1365,278997,0,0,0,2,8,1397,3,633,63218
201304,122,23580, ,Gainesville  GA ,26,26,5551,0,0,0,0,0,0,0,0,0,26,26,5551,0,0,0,0,0,0,0,0,0
201304,126,12420,C,Austin-Round Rock-San Marcos  TX ,827,827,162434,13,26,3479,6,18,2218,71,1463,94352,670,670,135597,13,26,3479,6,18,2218,55,1288,82605
201304,132,12940, ,Baton Rouge  LA ,303,303,53039,1,2,158,0,0,0,1,11,896,101,101,24165,0,0,0,0,0,0,0,0,0
201304,140,13460,C,Bend  OR ,114,114,28447,1,2,243,0,0,0,0,0,0,114,114,28447,1,2,243,0,0,0,0,0,0
201304,142,13820,C,Birmingham-Hoover  AL ,187,187,44563,0,0,0,2,8,793,11,80,6434,136,136,33616,0,0,0,2,8,793,8,48,4699
201304,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,432,432,118294,13,26,3558,2,6,665,23,425,45400,297,297,82765,10,20,3039,1,3,370,9,297,29949
201304,148,31700, ,Manchester-Nashua  NH ,42,42,8998,1,2,137,0,0,0,0,0,0,38,38,8145,1,2,137,0,0,0,0,0,0
201304,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,130,130,23577,3,6,559,2,6,430,0,0,0,87,87,14548,2,4,353,1,3,235,0,0,0
201304,148,49340, ,Worcester  MA ,62,62,13168,0,0,0,1,3,106,0,0,0,44,44,9438,0,0,0,0,0,0,0,0,0
201304,154,15180, ,Brownsville-Harlingen  TX ,67,67,7236,8,16,786,0,0,0,1,8,316,66,66,7159,8,16,786,0,0,0,1,8,316
201304,160,15380, ,Buffalo-Niagara Falls  NY ,80,80,20599,0,0,0,0,0,0,5,134,11869,62,62,15689,0,0,0,0,0,0,4,128,11200
201304,164,16020, ,Cape Girardeau-Jackson  MO-IL ,8,8,1877,0,0,0,0,0,0,0,0,0,8,8,1877,0,0,0,0,0,0,0,0,0
201304,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,792,792,162667,6,12,1331,4,16,702,15,423,32768,775,775,157316,6,12,1331,4,16,702,15,423,32768
201304,174,16860, ,Chattanooga  TN-GA ,93,93,15654,1,2,92,0,0,0,1,11,1023,64,64,11564,0,0,0,0,0,0,0,0,0
201304,174,17420, ,Cleveland  TN ,25,25,2819,0,0,0,1,3,213,0,0,0,16,16,1961,0,0,0,0,0,0,0,0,0
201304,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,646,646,162838,38,76,22124,10,36,5102,20,341,54838,519,519,134845,35,70,21459,9,32,4698,13,278,47704
201304,176,28100, ,Kankakee-Bradley  IL ,2,2,516,0,0,0,0,0,0,0,0,0,2,2,516,0,0,0,0,0,0,0,0,0
201304,176,33140, ,Michigan City-La Porte  IN ,6,6,1204,0,0,0,0,0,0,0,0,0,6,6,1204,0,0,0,0,0,0,0,0,0
201304,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,319,319,66944,3,6,1140,0,0,0,2,44,2425,288,288,61858,3,6,1140,0,0,0,1,39,2000
201304,184,10420, ,Akron  OH ,43,43,10647,0,0,0,0,0,0,0,0,0,43,43,10647,0,0,0,0,0,0,0,0,0
201304,184,17460,C,Cleveland-Elyria-Mentor  OH ,184,184,43139,0,0,0,1,3,136,5,53,5030,142,142,34972,0,0,0,0,0,0,3,26,2955
201304,192,17900,C,Columbia  SC ,312,312,50784,0,0,0,0,0,0,3,61,4384,75,75,13110,0,0,0,0,0,0,0,0,0
201304,194,12220,C,Auburn-Opelika  AL ,67,67,18316,0,0,0,0,0,0,1,5,511,24,24,5018,0,0,0,0,0,0,0,0,0
201304,194,17980, ,Columbus  GA-AL ,58,58,9054,0,0,0,1,3,136,1,20,1517,28,28,5878,0,0,0,0,0,0,0,0,0
201304,198,18140,C,Columbus  OH ,412,412,91215,18,36,4316,0,0,0,27,668,53072,389,389,86401,18,36,4316,0,0,0,27,668,53072
201304,204,18580, ,Corpus Christi  TX ,102,102,16481,0,0,0,0,0,0,0,0,0,102,102,16481,0,0,0,0,0,0,0,0,0
201304,206,19100,C,Dallas-Fort Worth-Arlington  TX ,2161,2161,563343,10,20,2761,2,7,900,24,737,55060,2029,2029,529197,10,20,2761,2,7,900,22,718,53860
201304,206,43300, ,Sherman-Denison  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
