Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200606,102,18700, ,Corvallis  OR ,17,17,3467,1,2,289,0,0,0,0,0,0,17,17,3467,1,2,289,0,0,0,0,0,0
200606,104,10580, ,Albany-Schenectady-Troy  NY ,117,117,28748,0,0,0,7,27,2055,3,43,2857,82,82,20366,0,0,0,6,24,1680,1,14,1280
200606,104,24020, ,Glens Falls  NY ,64,64,11589,0,0,0,0,0,0,0,0,0,50,50,9964,0,0,0,0,0,0,0,0,0
200606,112,11180, ,Ames  IA ,25,25,5172,0,0,0,0,0,0,1,17,515,22,22,4569,0,0,0,0,0,0,1,17,515
200606,118,11540, ,Appleton  WI ,79,79,15801,1,2,150,0,0,0,0,0,0,76,76,15213,1,2,150,0,0,0,0,0,0
200606,118,36780, ,Oshkosh-Neenah  WI ,33,33,5825,3,6,689,2,8,716,1,6,558,33,33,5825,3,6,689,2,8,716,1,6,558
200606,120,11700, ,Asheville  NC ,297,297,60224,2,4,651,4,15,1141,3,29,1692,91,91,16988,1,2,480,3,12,975,0,0,0
200606,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,5637,5637,814310,11,22,1895,3,11,883,26,518,34619,5005,5005,733934,11,22,1895,2,8,883,24,508,34219
200606,122,23580, ,Gainesville  GA ,116,116,21698,0,0,0,0,0,0,1,9,900,96,96,19377,0,0,0,0,0,0,0,0,0
200606,132,12940, ,Baton Rouge  LA ,441,441,47325,1,2,112,1,3,223,6,56,4722,193,193,23986,0,0,0,0,0,0,0,0,0
200606,140,13460,C,Bend  OR ,371,371,87443,6,12,1859,6,24,2028,0,0,0,371,371,87443,6,12,1859,6,24,2028,0,0,0
200606,142,13820,C,Birmingham-Hoover  AL ,507,507,88937,6,12,487,0,0,0,1,68,14808,390,390,69738,6,12,487,0,0,0,1,68,14808
200606,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,646,646,131338,38,76,8218,27,96,10399,32,699,58622,347,347,72619,23,46,4818,23,84,8672,12,346,29537
200606,148,31700, ,Manchester-Nashua  NH ,65,65,13845,1,2,181,1,4,450,1,24,1000,58,58,12490,1,2,181,1,4,450,1,24,1000
200606,148,49340, ,Worcester  MA ,135,135,24175,6,12,1360,3,10,1003,1,5,342,61,61,11988,1,2,200,0,0,0,0,0,0
200606,154,15180, ,Brownsville-Harlingen  TX ,270,270,22981,1,2,58,0,0,0,0,0,0,195,195,18988,0,0,0,0,0,0,0,0,0
200606,160,15380, ,Buffalo-Niagara Falls  NY ,97,97,21541,1,2,400,0,0,0,1,107,5000,97,97,21541,1,2,400,0,0,0,1,107,5000
200606,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1900,1900,313457,2,4,330,1,3,306,13,306,14870,1731,1731,284549,0,0,0,0,0,0,12,296,13795
200606,174,16860, ,Chattanooga  TN-GA ,253,253,36381,1,2,89,2,6,546,1,8,349,153,153,23154,0,0,0,2,6,546,0,0,0
200606,174,17420, ,Cleveland  TN ,45,45,6409,0,0,0,0,0,0,0,0,0,45,45,6409,0,0,0,0,0,0,0,0,0
200606,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,2685,2685,592315,28,56,6652,50,162,13996,62,1156,117884,2193,2193,482428,24,48,5909,47,151,13354,43,878,87266
200606,176,28100, ,Kankakee-Bradley  IL ,8,8,1472,0,0,0,0,0,0,0,0,0,8,8,1472,0,0,0,0,0,0,0,0,0
200606,176,33140, ,Michigan City-La Porte  IN ,25,25,4423,0,0,0,0,0,0,0,0,0,25,25,4423,0,0,0,0,0,0,0,0,0
200606,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,715,715,136423,5,10,996,10,37,5309,9,70,4990,563,563,107733,3,6,554,9,34,5090,3,25,2472
200606,184,10420, ,Akron  OH ,146,146,29924,1,2,250,1,4,384,1,19,671,126,126,27930,1,2,250,1,4,384,0,0,0
200606,184,17460,C,Cleveland-Elyria-Mentor  OH ,485,485,107487,1,2,138,3,9,1758,3,20,1174,314,314,78239,0,0,0,1,3,915,1,10,440
200606,192,17900,C,Columbia  SC ,617,617,80066,0,0,0,0,0,0,4,58,3275,206,206,30569,0,0,0,0,0,0,0,0,0
200606,194,12220,C,Auburn-Opelika  AL ,126,126,23085,0,0,0,0,0,0,0,0,0,126,126,23085,0,0,0,0,0,0,0,0,0
200606,194,17980, ,Columbus  GA-AL ,142,142,20229,0,0,0,1,3,137,4,34,2394,71,71,12680,0,0,0,0,0,0,0,0,0
200606,198,18140,C,Columbus  OH ,570,570,113027,8,16,2543,26,102,6308,20,324,16517,463,463,93880,7,14,2381,24,96,6085,20,324,16517
200606,204,18580, ,Corpus Christi  TX ,179,179,23056,2,4,240,0,0,0,2,26,1034,55,55,7608,0,0,0,0,0,0,0,0,0
200606,206,19100,C,Dallas-Fort Worth-Arlington  TX ,4730,4730,847485,55,110,7475,7,24,2449,115,2510,189197,4211,4211,756500,54,108,7380,7,24,2449,111,2468,187037
200606,212,19380, ,Dayton  OH ,139,139,28216,1,2,307,0,0,0,1,6,400,125,125,26079,1,2,307,0,0,0,1,6,400
200606,212,44220, ,Springfield  OH ,42,42,5139,0,0,0,0,0,0,0,0,0,42,42,5139,0,0,0,0,0,0,0,0,0
200606,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,374,374,77405,2,4,776,0,0,0,5,187,58879,214,214,50641,2,4,776,0,0,0,2,145,55295
200606,216,14500, ,Boulder  CO ,37,37,13282,0,0,0,1,3,270,1,12,871,31,31,12190,0,0,0,0,0,0,0,0,0
