Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200207,0040,9999,,Abilene  TX MSA ,14,14,2479,0,0,0,0,0,0,0,0,0,14,14,2479,0,0,0,0,0,0,0,0,0
200207,0120,9999,,Albany  GA MSA ,40,40,4531,0,0,0,0,0,0,0,0,0,12,12,1331,0,0,0,0,0,0,0,0,0
200207,0160,9999,,Albany-Schenectady-Troy  NY MSA ,189,189,36145,0,0,0,0,0,0,5,37,1560,150,150,29876,0,0,0,0,0,0,2,20,630
200207,0200,9999,,Albuquerque  NM MSA ,623,623,64101,0,0,0,1,3,169,0,0,0,487,487,48335,0,0,0,1,3,169,0,0,0
200207,0220,9999,,Alexandria  LA MSA ,38,38,4176,0,0,0,0,0,0,0,0,0,38,38,4176,0,0,0,0,0,0,0,0,0
200207,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,247,247,30870,0,0,0,2,6,362,1,34,1403,225,225,27051,0,0,0,0,0,0,0,0,0
200207,0280,9999,,Altoona  PA MSA ,5,5,363,0,0,0,0,0,0,0,0,0,5,5,363,0,0,0,0,0,0,0,0,0
200207,0320,9999,,Amarillo  TX MSA ,78,78,11206,0,0,0,0,0,0,0,0,0,78,78,11206,0,0,0,0,0,0,0,0,0
200207,0380,9999,,Anchorage  AK MSA ,89,89,21662,12,24,3130,9,34,666,3,24,222,89,89,21662,12,24,3130,9,34,666,3,24,222
200207,0450,9999,,Anniston  AL MSA ,20,20,2899,0,0,0,0,0,0,0,0,0,1,1,91,0,0,0,0,0,0,0,0,0
200207,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,142,142,21396,5,10,1043,1,4,110,11,132,6478,106,106,14844,4,8,873,1,4,110,9,108,5400
200207,0480,9999,,Asheville  NC MSA ,147,147,20398,2,4,331,1,4,144,0,0,0,147,147,20398,2,4,331,1,4,144,0,0,0
200207,0500,9999,,Athens  GA MSA ,103,103,13478,0,0,0,0,0,0,31,616,27417,88,88,11149,0,0,0,0,0,0,31,616,27417
200207,0520,9999,,Atlanta  GA MSA ,4479,4479,534703,17,34,2054,4,13,874,58,1369,92808,4366,4366,519571,17,34,2054,4,13,874,55,1332,89669
200207,0580,9999,,Auburn-Opelika  AL MSA ,26,26,4426,2,4,212,0,0,0,17,184,9900,26,26,4426,2,4,212,0,0,0,17,184,9900
200207,0600,9999,,Augusta-Aiken  GA-SC MSA ,224,224,27141,0,0,0,2,8,583,1,52,3102,202,202,24745,0,0,0,2,8,583,1,52,3102
200207,0640,9999,,Austin-San Marcos  TX MSA ,677,677,84824,4,8,554,1,3,219,16,127,7606,610,610,76669,4,8,554,1,3,219,15,122,7278
200207,0680,9999,,Bakersfield  CA MSA ,340,340,43590,0,0,0,0,0,0,0,0,0,98,98,12750,0,0,0,0,0,0,0,0,0
200207,0730,9999,,Bangor  ME MSA ,27,27,3651,1,2,230,2,8,358,0,0,0,20,20,2836,1,2,230,2,8,358,0,0,0
200207,0740,9999,,Barnstable-Yarmouth  MA MSA ,90,90,20835,0,0,0,0,0,0,1,5,524,48,48,10110,0,0,0,0,0,0,0,0,0
200207,0760,9999,,Baton Rouge  LA MSA ,117,117,11064,0,0,0,0,0,0,0,0,0,117,117,11064,0,0,0,0,0,0,0,0,0
200207,0840,9999,,Beaumont-Port Arthur  TX MSA ,46,46,6138,0,0,0,0,0,0,0,0,0,46,46,6138,0,0,0,0,0,0,0,0,0
200207,0860,9999,,Bellingham  WA MSA ,112,112,17970,4,8,861,0,0,0,3,58,2624,104,104,16716,4,8,861,0,0,0,3,58,2624
200207,0870,9999,,Benton Harbor  MI MSA ,11,11,3053,0,0,0,0,0,0,0,0,0,8,8,2423,0,0,0,0,0,0,0,0,0
200207,0880,9999,,Billings  MT MSA ,39,39,4515,0,0,0,0,0,0,1,8,689,39,39,4515,0,0,0,0,0,0,1,8,689
200207,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,171,171,18886,0,0,0,0,0,0,0,0,0,159,159,17282,0,0,0,0,0,0,0,0,0
200207,0960,9999,,Binghamton  NY MSA ,10,10,1887,0,0,0,0,0,0,0,0,0,4,4,993,0,0,0,0,0,0,0,0,0
200207,1000,9999,,Birmingham  AL MSA ,405,405,57317,1,2,105,7,22,1660,5,64,2934,248,248,34132,1,2,105,7,22,1660,3,47,2321
200207,1010,9999,,Bismarck  ND MSA ,71,71,11129,1,2,282,2,8,784,2,24,957,71,71,11129,1,2,282,2,8,784,2,24,957
200207,1020,9999,,Bloomington  IN MSA ,67,67,10002,0,0,0,0,0,0,0,0,0,65,65,9851,0,0,0,0,0,0,0,0,0
200207,1040,9999,,Bloomington-Normal  IL MSA ,86,86,10024,0,0,0,1,3,208,3,30,993,85,85,9940,0,0,0,1,3,208,3,30,993
