Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201906,104,10580,C,Albany-Schenectady-Troy  NY ,85,85,23514,3,6,1017,1,3,465,4,42,5154,53,53,13618,1,2,330,0,0,0,0,0,0
201906,104,24020, ,Glens Falls  NY ,16,16,3486,0,0,0,0,0,0,0,0,0,9,9,1842,0,0,0,0,0,0,0,0,0
201906,106,10740,C,Albuquerque  NM ,189,189,42555,0,0,0,0,0,0,1,6,250,128,128,29074,0,0,0,0,0,0,0,0,0
201906,106,42140,C,Santa Fe  NM ,21,21,5521,0,0,0,0,0,0,1,5,344,0,0,0,0,0,0,0,0,0,0,0,0
201906,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,108,11100, ,Amarillo  TX ,42,42,9973,1,2,224,0,0,0,0,0,0,42,42,9973,1,2,224,0,0,0,0,0,0
201906,118,11540, ,Appleton  WI ,38,38,11901,1,2,490,0,0,0,0,0,0,38,38,11901,1,2,490,0,0,0,0,0,0
201906,118,36780, ,Oshkosh-Neenah  WI ,16,16,4271,0,0,0,0,0,0,1,8,640,14,14,3960,0,0,0,0,0,0,1,8,640
201906,120,11700, ,Asheville  NC ,169,169,52388,0,0,0,0,0,0,2,16,1886,51,51,17275,0,0,0,0,0,0,0,0,0
201906,122,12020, ,Athens-Clarke County  GA ,73,73,13562,0,0,0,7,23,1900,2,10,995,73,73,13562,0,0,0,7,23,1900,2,10,995
201906,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,2236,2236,511422,3,6,1371,2,7,1267,8,325,52677,1949,1949,451307,2,4,1196,2,7,1267,5,298,48652
201906,122,23580, ,Gainesville  GA ,105,105,20449,0,0,0,0,0,0,0,0,0,105,105,20449,0,0,0,0,0,0,0,0,0
201906,122,40660,C,Rome  GA ,12,12,1692,0,0,0,0,0,0,0,0,0,12,12,1692,0,0,0,0,0,0,0,0,0
201906,140,13460,C,Bend  OR ,120,120,33002,3,6,965,0,0,0,1,8,800,120,120,33002,3,6,965,0,0,0,1,8,800
201906,142,13820,C,Birmingham-Hoover  AL ,233,233,63347,2,4,495,0,0,0,1,9,908,119,119,30473,0,0,0,0,0,0,0,0,0
201906,144,14020,C,Bloomington  IN ,23,23,5945,2,4,538,0,0,0,1,9,1036,0,0,0,0,0,0,0,0,0,0,0,0
201906,145,14010, ,Bloomington  IL ,16,16,1793,5,10,645,0,0,0,0,0,0,16,16,1793,5,10,645,0,0,0,0,0,0
201906,146,14100,C,Bloomsburg-Berwick  PA ,6,6,1376,7,14,2000,0,0,0,1,6,791,4,4,938,7,14,2000,0,0,0,0,0,0
201906,147,14260,C,Boise City  ID ,583,583,136417,4,8,1218,9,36,2944,2,40,4154,509,509,114669,3,6,1078,9,36,2944,2,40,4154
201906,148,12700, ,Barnstable Town  MA ,2,2,1740,0,0,0,0,0,0,0,0,0,2,2,1740,0,0,0,0,0,0,0,0,0
201906,148,14460,C,Boston-Cambridge-Newton  MA-NH ,364,364,112510,27,54,8977,9,27,5207,31,830,175637,181,181,56765,12,24,3565,6,18,3134,10,582,140750
201906,148,31700, ,Manchester-Nashua  NH ,31,31,6946,1,2,263,0,0,0,1,5,631,12,12,3678,0,0,0,0,0,0,0,0,0
201906,148,39300,C,Providence-Warwick  RI-MA ,141,141,38976,10,20,2593,0,0,0,3,16,1469,76,76,25274,4,8,1091,0,0,0,1,6,962
201906,148,49340, ,Worcester  MA-CT ,17,17,3891,0,0,0,0,0,0,0,0,0,10,10,2248,0,0,0,0,0,0,0,0,0
201906,150,14540, ,Bowling Green  KY ,64,64,15197,0,0,0,0,0,0,0,0,0,64,64,15197,0,0,0,0,0,0,0,0,0
201906,154,15180, ,Brownsville-Harlingen  TX ,83,83,8459,0,0,0,0,0,0,0,0,0,26,26,2674,0,0,0,0,0,0,0,0,0
201906,160,15380,C,Buffalo-Cheektowaga  NY ,82,82,25276,1,2,575,0,0,0,5,94,10760,62,62,17220,0,0,0,0,0,0,4,72,5824
201906,162,15540, ,Burlington-South Burlington  VT ,20,20,4530,6,12,1890,1,4,350,0,0,0,15,15,3268,5,10,1675,0,0,0,0,0,0
201906,163,15980,C,Cape Coral-Fort Myers  FL ,361,361,73715,27,54,8248,5,20,2831,15,501,70821,361,361,73715,27,54,8248,5,20,2831,15,501,70821
201906,163,34940, ,Naples-Marco Island  FL ,247,247,52864,0,0,0,1,4,807,2,14,4726,247,247,52864,0,0,0,1,4,807,2,14,4726
201906,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,168,16300, ,Cedar Rapids  IA ,47,47,8152,4,8,1310,0,0,0,1,50,5678,47,47,8152,4,8,1310,0,0,0,1,50,5678
201906,168,26980, ,Iowa City  IA ,16,16,4689,1,2,407,3,12,2130,4,92,26400,7,7,2595,0,0,0,3,12,2130,4,92,26400
201906,170,16620, ,Charleston  WV ,11,11,652,0,0,0,0,0,0,0,0,0,6,6,277,0,0,0,0,0,0,0,0,0
201906,170,26580, ,Huntington-Ashland  WV-KY-OH ,15,15,2561,1,2,278,0,0,0,0,0,0,8,8,1525,0,0,0,0,0,0,0,0,0
201906,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1275,1275,338112,0,0,0,0,0,0,34,882,103529,1087,1087,273114,0,0,0,0,0,0,33,871,102281
