Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202008,104,10580,C,Albany-Schenectady-Troy  NY ,108,108,27084,3,6,1170,0,0,0,17,204,15983,85,85,20502,3,6,1170,0,0,0,17,204,15983
202008,104,24020, ,Glens Falls  NY ,18,18,4379,0,0,0,0,0,0,0,0,0,10,10,2396,0,0,0,0,0,0,0,0,0
202008,106,10740,C,Albuquerque  NM ,143,143,38117,0,0,0,1,3,324,1,5,208,73,73,22579,0,0,0,0,0,0,0,0,0
202008,106,42140,C,Santa Fe  NM ,29,29,7285,0,0,0,0,0,0,2,91,13588,29,29,7285,0,0,0,0,0,0,2,91,13588
202008,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,108,11100, ,Amarillo  TX ,57,57,13288,0,0,0,0,0,0,0,0,0,57,57,13288,0,0,0,0,0,0,0,0,0
202008,118,11540, ,Appleton  WI ,52,52,17119,0,0,0,0,0,0,0,0,0,48,48,16237,0,0,0,0,0,0,0,0,0
202008,118,36780, ,Oshkosh-Neenah  WI ,24,24,6875,0,0,0,0,0,0,2,10,700,24,24,6875,0,0,0,0,0,0,2,10,700
202008,120,11700, ,Asheville  NC ,198,198,57618,0,0,0,0,0,0,3,52,5156,57,57,15144,0,0,0,0,0,0,0,0,0
202008,122,12020, ,Athens-Clarke County  GA ,59,59,18005,0,0,0,0,0,0,0,0,0,59,59,18005,0,0,0,0,0,0,0,0,0
202008,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,2563,2563,562873,1,2,139,14,47,5074,15,157,17950,2349,2349,516972,1,2,139,14,47,5074,14,124,13929
202008,122,23580, ,Gainesville  GA ,71,71,15491,0,0,0,0,0,0,0,0,0,12,12,1366,0,0,0,0,0,0,0,0,0
202008,122,40660,C,Rome  GA ,22,22,2670,0,0,0,0,0,0,0,0,0,22,22,2670,0,0,0,0,0,0,0,0,0
202008,140,13460,C,Bend  OR ,161,161,38770,4,8,359,3,10,1569,0,0,0,161,161,38770,4,8,359,3,10,1569,0,0,0
202008,142,13820,C,Birmingham-Hoover  AL ,291,291,81250,1,2,247,0,0,0,1,7,706,201,201,59281,0,0,0,0,0,0,0,0,0
202008,144,14020,C,Bloomington  IN ,16,16,4422,1,2,301,0,0,0,4,53,6622,13,13,3620,1,2,301,0,0,0,4,53,6622
202008,145,14010, ,Bloomington  IL ,24,24,4939,1,2,164,0,0,0,0,0,0,24,24,4939,1,2,164,0,0,0,0,0,0
202008,146,14100,C,Bloomsburg-Berwick  PA ,8,8,1766,2,4,480,0,0,0,0,0,0,3,3,869,2,4,480,0,0,0,0,0,0
202008,147,14260,C,Boise City  ID ,679,679,156506,2,4,500,2,7,520,10,104,12311,539,539,135439,1,2,376,0,0,0,8,68,9360
202008,148,12700, ,Barnstable Town  MA ,6,6,2502,1,2,450,0,0,0,0,0,0,2,2,500,1,2,450,0,0,0,0,0,0
202008,148,14460,C,Boston-Cambridge-Newton  MA-NH ,404,404,129131,28,56,11709,11,38,6078,45,346,40975,236,236,81662,20,40,7888,9,32,5078,9,136,21682
202008,148,31700, ,Manchester-Nashua  NH ,32,32,8216,1,2,280,0,0,0,0,0,0,17,17,5047,1,2,280,0,0,0,0,0,0
202008,148,39300,C,Providence-Warwick  RI-MA ,152,152,34951,6,12,1183,2,8,776,3,22,1324,94,94,22592,2,4,593,1,4,546,1,12,700
202008,148,49340, ,Worcester  MA-CT ,16,16,3775,0,0,0,0,0,0,0,0,0,6,6,1368,0,0,0,0,0,0,0,0,0
202008,150,14540, ,Bowling Green  KY ,87,87,18233,3,6,100,0,0,0,3,22,1460,87,87,18233,3,6,100,0,0,0,3,22,1460
202008,154,15180, ,Brownsville-Harlingen  TX ,102,102,9748,4,8,495,4,12,1490,0,0,0,72,72,6637,4,8,495,3,9,1369,0,0,0
202008,160,15380,C,Buffalo-Cheektowaga  NY ,91,91,24632,1,2,620,0,0,0,1,12,2690,83,83,22874,1,2,620,0,0,0,0,0,0
202008,162,15540, ,Burlington-South Burlington  VT ,29,29,7666,1,2,423,1,3,466,0,0,0,21,21,5670,0,0,0,1,3,466,0,0,0
202008,163,15980,C,Cape Coral-Fort Myers  FL ,592,592,122934,13,26,3425,4,16,3286,17,442,78395,592,592,122934,13,26,3425,4,16,3286,17,442,78395
202008,163,34940, ,Naples-Marco Island  FL ,280,280,57077,0,0,0,2,8,2047,1,8,600,280,280,57077,0,0,0,2,8,2047,1,8,600
202008,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,168,16300, ,Cedar Rapids  IA ,18,18,3705,3,6,1000,1,3,450,0,0,0,18,18,3705,3,6,1000,1,3,450,0,0,0
202008,168,26980, ,Iowa City  IA ,16,16,4392,0,0,0,1,3,555,2,78,6580,13,13,3867,0,0,0,1,3,555,2,78,6580
202008,170,16620, ,Charleston  WV ,23,23,2088,0,0,0,0,0,0,0,0,0,22,22,1985,0,0,0,0,0,0,0,0,0
202008,170,26580, ,Huntington-Ashland  WV-KY-OH ,25,25,3622,0,0,0,0,0,0,0,0,0,11,11,592,0,0,0,0,0,0,0,0,0
202008,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1565,1565,409345,22,44,5117,4,12,2749,36,797,86780,1355,1355,336285,21,42,4931,3,9,2224,35,782,85077
