Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201108,102,18700, ,Corvallis  OR ,3,3,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201108,104,10580, ,Albany-Schenectady-Troy  NY ,50,50,12987,8,16,1088,0,0,0,1,8,1436,42,42,11248,8,16,1088,0,0,0,1,8,1436
201108,104,24020, ,Glens Falls  NY ,17,17,2973,0,0,0,0,0,0,0,0,0,8,8,1763,0,0,0,0,0,0,0,0,0
201108,112,11180, ,Ames  IA ,12,12,2813,0,0,0,0,0,0,3,41,3910,10,10,2368,0,0,0,0,0,0,3,41,3910
201108,118,11540, ,Appleton  WI ,24,24,6185,2,4,671,0,0,0,1,70,3921,24,24,6185,2,4,671,0,0,0,1,70,3921
201108,118,36780, ,Oshkosh-Neenah  WI ,6,6,863,0,0,0,0,0,0,0,0,0,6,6,863,0,0,0,0,0,0,0,0,0
201108,120,11700, ,Asheville  NC ,80,80,17260,0,0,0,0,0,0,0,0,0,67,67,14534,0,0,0,0,0,0,0,0,0
201108,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,598,598,120972,1,2,540,0,0,0,17,673,76516,567,567,115190,1,2,540,0,0,0,15,660,75418
201108,122,23580, ,Gainesville  GA ,18,18,2964,0,0,0,0,0,0,0,0,0,18,18,2964,0,0,0,0,0,0,0,0,0
201108,126,12420,C,Austin-Round Rock-San Marcos  TX ,544,544,100895,0,0,0,5,20,2570,14,144,9694,476,476,89228,0,0,0,5,20,2570,0,0,0
201108,132,12940, ,Baton Rouge  LA ,223,223,37855,1,2,158,0,0,0,5,56,6943,93,93,19370,0,0,0,0,0,0,4,50,6454
201108,140,13460,C,Bend  OR ,61,61,13956,0,0,0,0,0,0,1,5,400,57,57,13226,0,0,0,0,0,0,0,0,0
201108,142,13820,C,Birmingham-Hoover  AL ,198,198,40693,0,0,0,0,0,0,0,0,0,167,167,35399,0,0,0,0,0,0,0,0,0
201108,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,309,309,87840,4,8,795,3,9,1207,12,96,10392,221,221,66826,2,4,488,1,3,187,0,0,800
201108,148,31700, ,Manchester-Nashua  NH ,22,22,3778,1,2,165,2,8,605,1,6,458,17,17,3064,0,0,0,0,0,0,0,0,0
201108,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,87,87,15874,1,2,110,0,0,0,2,12,976,60,60,10929,0,0,0,0,0,0,0,0,0
201108,148,49340, ,Worcester  MA ,38,38,7551,1,2,315,0,0,0,0,0,0,27,27,5584,0,0,0,0,0,0,0,0,0
201108,154,15180, ,Brownsville-Harlingen  TX ,90,90,9334,0,0,0,0,0,0,0,0,0,55,55,5430,0,0,0,0,0,0,0,0,0
201108,160,15380, ,Buffalo-Niagara Falls  NY ,52,52,11995,1,2,120,35,140,15765,3,19,2104,48,48,11245,1,2,120,35,140,15765,2,12,1351
201108,164,16020, ,Cape Girardeau-Jackson  MO-IL ,12,12,1924,2,4,420,0,0,0,0,0,0,12,12,1924,2,4,420,0,0,0,0,0,0
201108,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,490,490,94841,3,6,356,7,28,2522,16,312,33323,312,312,63609,2,4,180,0,0,0,14,240,27447
201108,174,16860, ,Chattanooga  TN-GA ,88,88,13201,1,2,92,0,0,0,1,7,651,58,58,8697,0,0,0,0,0,0,0,0,0
201108,174,17420, ,Cleveland  TN ,30,30,4048,0,0,0,2,8,505,0,0,0,30,30,4048,0,0,0,2,8,505,0,0,0
201108,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,448,448,120220,4,8,3743,7,26,4323,9,509,12649,338,338,95555,3,6,3452,7,26,4323,3,456,7400
201108,176,28100, ,Kankakee-Bradley  IL ,2,2,374,0,0,0,0,0,0,0,0,0,2,2,374,0,0,0,0,0,0,0,0,0
201108,176,33140, ,Michigan City-La Porte  IN ,9,9,2826,0,0,0,0,0,0,0,0,0,9,9,2826,0,0,0,0,0,0,0,0,0
201108,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,255,255,45889,3,6,418,0,0,0,6,125,9086,231,231,41882,3,6,418,0,0,0,6,125,9086
201108,184,10420, ,Akron  OH ,51,51,10076,0,0,0,0,0,0,0,0,0,51,51,10076,0,0,0,0,0,0,0,0,0
201108,184,17460,C,Cleveland-Elyria-Mentor  OH ,189,189,41328,0,0,0,5,19,1832,2,10,780,114,114,26732,0,0,0,4,16,1696,1,5,250
201108,192,17900,C,Columbia  SC ,242,242,49866,0,0,0,0,0,0,2,33,2261,76,76,23423,0,0,0,0,0,0,0,0,0
201108,194,12220,C,Auburn-Opelika  AL ,44,44,10518,0,0,0,0,0,0,0,0,0,44,44,10518,0,0,0,0,0,0,0,0,0
201108,194,17980, ,Columbus  GA-AL ,57,57,9805,0,0,0,1,4,182,1,11,834,36,36,7582,0,0,0,0,0,0,0,0,0
201108,198,18140,C,Columbus  OH ,229,229,51545,3,6,993,2,7,748,19,152,10471,216,216,49118,3,6,993,1,4,440,18,147,10104
201108,204,18580, ,Corpus Christi  TX ,64,64,10154,0,0,0,0,0,0,0,0,0,63,63,10069,0,0,0,0,0,0,0,0,0
201108,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1322,1322,314657,2,4,236,0,0,0,79,1997,186814,1210,1210,281441,2,4,236,0,0,0,78,1982,186096
201108,206,43300, ,Sherman-Denison  TX ,1,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
