Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9108,0040,9999, ,Abilene TX MSA,13,13,1639,0,0,0,0,0,0,0,0,0,13,13,1639,0,0,0,0,0,0,0,0,0
9108,0120,9999, ,Albany GA MSA,15,15,1048,5,10,375,0,0,0,0,0,0,15,15,1048,5,10,375,0,0,0,0,0,0
9108,0160,9999, ,Albany-Schenectady-Troy NY MSA,217,217,22186,3,6,293,0,0,0,4,65,2355,156,156,15895,2,4,235,0,0,0,1,50,2000
9108,0200,9999, ,Albuquerque NM MSA,142,142,13837,0,0,0,0,0,0,0,0,0,142,142,13837,0,0,0,0,0,0,0,0,0
9108,0220,9999, ,Alexandria LA MSA,5,5,281,0,0,0,0,0,0,0,0,0,5,5,281,0,0,0,0,0,0,0,0,0
9108,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,197,197,18590,2,4,140,0,0,0,3,21,739,167,167,16144,0,0,0,0,0,0,2,16,680
9108,0280,9999, ,Altoona PA MSA,19,19,1247,0,0,0,0,0,0,0,0,0,10,10,427,0,0,0,0,0,0,0,0,0
9108,0320,9999, ,Amarillo TX MSA,15,15,1595,0,0,0,0,0,0,0,0,0,15,15,1595,0,0,0,0,0,0,0,0,0
9108,0380,9999, ,Anchorage AK MSA,70,70,10318,0,0,0,1,4,508,0,0,0,70,70,10318,0,0,0,1,4,508,0,0,0
9108,0400,9999, ,Anderson IN MSA,17,17,1214,2,4,140,0,0,0,0,0,0,17,17,1214,2,4,140,0,0,0,0,0,0
9108,0405,9999, ,Anderson SC MSA,59,59,3945,2,4,100,0,0,0,1,8,138,59,59,3945,2,4,100,0,0,0,1,8,138
9108,0450,9999, ,Anniston AL MSA,8,8,533,0,0,0,0,0,0,0,0,0,3,3,202,0,0,0,0,0,0,0,0,0
9108,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,104,104,9686,6,12,500,0,0,0,6,38,805,37,37,3681,1,2,105,0,0,0,2,16,400
9108,0480,9999, ,Asheville NC MSA,79,79,7395,2,4,229,0,0,0,0,0,0,79,79,7395,2,4,229,0,0,0,0,0,0
9108,0500,9999, ,Athens GA MSA,49,49,3647,1,2,76,0,0,0,0,0,0,49,49,3647,1,2,76,0,0,0,0,0,0
9108,0520,9999, ,Atlanta GA MSA,1879,1879,158986,3,6,205,0,0,0,5,69,2140,1788,1788,153273,3,6,205,0,0,0,4,64,2014
9108,0560,9999, ,Atlantic City NJ MSA,65,65,5629,6,12,1000,0,0,0,4,26,1351,55,55,4510,6,12,1000,0,0,0,4,26,1351
9108,0600,9999, ,Augusta GA-SC MSA,207,207,16443,0,0,0,0,0,0,0,0,0,206,206,16387,0,0,0,0,0,0,0,0,0
9108,0640,9999, ,Austin TX MSA,288,288,29845,0,0,0,0,0,0,0,0,0,287,287,29750,0,0,0,0,0,0,0,0,0
9108,0680,9999, ,Bakersfield CA MSA,258,258,24786,1,2,66,14,54,1804,0,0,0,258,258,24786,1,2,66,14,54,1804,0,0,0
9108,0720,9999, ,Baltimore MD MSA,1095,1095,92149,0,0,0,0,0,0,6,81,2902,1089,1089,91636,0,0,0,0,0,0,5,76,2742
9108,0730,9999, ,Bangor ME MSA,22,22,1386,0,0,0,0,0,0,0,0,0,14,14,1007,0,0,0,0,0,0,0,0,0
9108,0760,9999, ,Baton Rouge LA MSA,108,108,8213,0,0,0,0,0,0,0,0,0,105,105,7952,0,0,0,0,0,0,0,0,0
9108,0780,9999, ,Battle Creek MI MSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,0840,9999, ,Beaumont-Port Arthur TX MSA,14,14,1164,0,0,0,2,8,323,0,0,0,14,14,1164,0,0,0,2,8,323,0,0,0
9108,0860,9999, ,Bellingham WA MSA,91,91,9115,0,0,0,0,0,0,1,90,3011,87,87,8929,0,0,0,0,0,0,1,90,3011
9108,0870,9999, ,Benton Harbor MI MSA,11,11,950,1,2,115,0,0,0,0,0,0,7,7,476,1,2,115,0,0,0,0,0,0
9108,0880,9999, ,Billings MT MSA,17,17,1686,0,0,0,0,0,0,0,0,0,17,17,1686,0,0,0,0,0,0,0,0,0
9108,0920,9999, ,Biloxi-Gulfport MS MSA,38,38,2326,1,2,64,0,0,0,0,0,0,34,34,2190,1,2,64,0,0,0,0,0,0
9108,0960,9999, ,Binghamton NY MSA,26,26,2968,1,2,75,0,0,0,0,0,0,25,25,2886,1,2,75,0,0,0,0,0,0
9108,1000,9999, ,Birmingham AL MSA,251,251,23385,1,2,50,0,0,0,0,0,0,220,220,20940,0,0,0,0,0,0,0,0,0
9108,1010,9999, ,Bismarck ND MSA,29,29,2531,0,0,0,0,0,0,0,0,0,29,29,2531,0,0,0,0,0,0,0,0,0
