Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201102,102,18700, ,Corvallis  OR ,3,3,757,0,0,0,0,0,0,2,27,2220,3,3,757,0,0,0,0,0,0,2,27,2220
201102,104,10580, ,Albany-Schenectady-Troy  NY ,29,29,7876,0,0,0,0,0,0,5,135,37950,26,26,7154,0,0,0,0,0,0,5,135,37950
201102,104,24020, ,Glens Falls  NY ,10,10,1415,0,0,0,0,0,0,0,0,0,3,3,636,0,0,0,0,0,0,0,0,0
201102,112,11180, ,Ames  IA ,3,3,645,0,0,0,0,0,0,0,0,0,3,3,645,0,0,0,0,0,0,0,0,0
201102,118,11540, ,Appleton  WI ,11,11,2457,0,0,0,0,0,0,0,0,0,11,11,2457,0,0,0,0,0,0,0,0,0
201102,118,36780, ,Oshkosh-Neenah  WI ,6,6,1135,1,2,150,0,0,0,0,0,0,6,6,1135,1,2,150,0,0,0,0,0,0
201102,120,11700, ,Asheville  NC ,70,70,12950,0,0,0,0,0,0,0,0,0,60,60,10944,0,0,0,0,0,0,0,0,0
201102,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,523,523,101494,1,2,499,1,3,434,1,85,4658,491,491,95892,1,2,499,1,3,434,1,85,4658
201102,122,23580, ,Gainesville  GA ,19,19,2766,0,0,0,0,0,0,0,0,0,19,19,2766,0,0,0,0,0,0,0,0,0
201102,126,12420,C,Austin-Round Rock-San Marcos  TX ,449,449,76811,2,4,620,1,4,550,3,25,2374,402,402,69811,2,4,620,1,4,550,1,7,1350
201102,132,12940, ,Baton Rouge  LA ,169,169,31455,1,2,158,0,0,0,1,7,570,102,102,20775,0,0,0,0,0,0,0,0,0
201102,140,13460,C,Bend  OR ,30,30,5408,0,0,0,0,0,0,0,0,0,30,30,5408,0,0,0,0,0,0,0,0,0
201102,142,13820,C,Birmingham-Hoover  AL ,107,107,18040,0,0,0,0,0,0,0,0,0,71,71,10734,0,0,0,0,0,0,0,0,0
201102,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,131,131,48926,1,2,300,1,3,305,8,124,12613,97,97,40511,1,2,300,0,0,0,3,91,10067
201102,148,31700, ,Manchester-Nashua  NH ,7,7,1354,0,0,0,0,0,0,7,202,14239,4,4,696,0,0,0,0,0,0,6,195,13705
201102,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,39,39,11024,2,4,309,0,0,0,0,0,0,28,28,9317,1,2,142,0,0,0,0,0,0
201102,148,49340, ,Worcester  MA ,14,14,2294,0,0,0,0,0,0,1,17,1026,9,9,1401,0,0,0,0,0,0,0,0,0
201102,154,15180, ,Brownsville-Harlingen  TX ,79,79,8155,1,2,73,2,8,329,0,0,0,70,70,7118,1,2,73,2,8,329,0,0,0
201102,160,15380, ,Buffalo-Niagara Falls  NY ,34,34,7378,0,0,0,0,0,0,0,0,0,31,31,6685,0,0,0,0,0,0,0,0,0
201102,164,16020, ,Cape Girardeau-Jackson  MO-IL ,6,6,606,1,2,198,0,0,0,0,0,0,4,4,335,0,0,0,0,0,0,0,0,0
201102,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,259,259,52398,2,4,318,1,3,200,4,168,13937,164,164,35271,1,2,134,1,3,200,0,0,0
201102,174,16860, ,Chattanooga  TN-GA ,73,73,11224,0,0,0,0,0,0,1,5,464,58,58,9109,0,0,0,0,0,0,0,0,0
201102,174,17420, ,Cleveland  TN ,11,11,1752,0,0,0,5,20,801,0,0,0,11,11,1752,0,0,0,5,20,801,0,0,0
201102,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,206,206,54269,1,2,248,2,8,1170,4,23,2599,155,155,41231,1,2,248,2,8,1170,2,13,1600
201102,176,28100, ,Kankakee-Bradley  IL ,1,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,176,33140, ,Michigan City-La Porte  IN ,1,1,151,0,0,0,0,0,0,0,0,0,1,1,151,0,0,0,0,0,0,0,0,0
201102,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,140,140,28418,0,0,0,1,3,279,3,16,1773,95,95,18699,0,0,0,0,0,0,1,6,879
201102,184,10420, ,Akron  OH ,24,24,4487,0,0,0,0,0,0,1,5,177,21,21,4188,0,0,0,0,0,0,0,0,0
201102,184,17460,C,Cleveland-Elyria-Mentor  OH ,87,87,20695,0,0,0,1,4,480,0,0,0,67,67,17236,0,0,0,1,4,480,0,0,0
201102,192,17900,C,Columbia  SC ,165,165,23863,1,2,130,0,0,0,3,80,5413,41,41,5117,1,2,130,0,0,0,0,0,0
201102,194,12220,C,Auburn-Opelika  AL ,37,37,8239,1,2,145,0,0,0,0,0,0,37,37,8239,1,2,145,0,0,0,0,0,0
201102,194,17980, ,Columbus  GA-AL ,49,49,9217,0,0,0,0,0,0,1,10,758,34,34,7629,0,0,0,0,0,0,0,0,0
201102,198,18140,C,Columbus  OH ,198,198,36581,0,0,0,7,26,2049,16,99,4179,189,189,34947,0,0,0,7,26,2049,16,99,4179
201102,204,18580, ,Corpus Christi  TX ,59,59,6601,0,0,0,0,0,0,1,5,541,5,5,440,0,0,0,0,0,0,0,0,0
201102,206,19100,C,Dallas-Fort Worth-Arlington  TX ,835,835,210135,1,2,254,1,4,96,28,1238,78743,767,767,195754,1,2,254,1,4,96,26,1217,77709
201102,206,43300, ,Sherman-Denison  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
