Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9606,0040,9999, ,Abilene TX MSA,22,22,2478,0,0,0,0,0,0,1,14,364,0,0,0,0,0,0,0,0,0,0,0,0
9606,0120,9999, ,Albany GA MSA,66,66,6241,0,0,0,2,8,429,0,0,0,66,66,6241,0,0,0,2,8,429,0,0,0
9606,0160,9999, ,Albany-Schenectady-Troy NY MSA,130,130,15838,2,4,185,1,4,115,6,45,1505,116,116,14691,0,0,0,1,4,115,5,40,1422
9606,0200,9999, ,Albuquerque NM MSA,394,394,35538,1,2,76,2,8,312,4,147,7729,198,198,20392,1,2,76,2,8,312,2,134,7441
9606,0220,9999, ,Alexandria LA MSA,24,24,2162,0,0,0,0,0,0,0,0,0,6,6,665,0,0,0,0,0,0,0,0,0
9606,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,160,160,16424,0,0,0,2,8,318,1,25,280,153,153,15417,0,0,0,2,8,318,1,25,280
9606,0280,9999, ,Altoona PA MSA,5,5,539,0,0,0,0,0,0,0,0,0,4,4,470,0,0,0,0,0,0,0,0,0
9606,0320,9999, ,Amarillo TX MSA,41,41,4777,0,0,0,0,0,0,0,0,0,41,41,4777,0,0,0,0,0,0,0,0,0
9606,0380,9999, ,Anchorage AK MSA,77,77,9437,5,10,765,2,7,483,0,0,0,77,77,9437,5,10,765,2,7,483,0,0,0
9606,0450,9999, ,Anniston AL MSA,19,19,1619,0,0,0,0,0,0,1,6,288,4,4,385,0,0,0,0,0,0,0,0,0
9606,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,153,153,16757,7,14,985,3,11,451,5,53,1228,114,114,12196,4,8,520,2,8,320,4,48,1124
9606,0480,9999, ,Asheville NC MSA,95,95,10498,2,4,182,0,0,0,2,12,720,84,84,9377,0,0,0,0,0,0,2,12,720
9606,0500,9999, ,Athens GA MSA,62,62,6344,2,4,132,0,0,0,0,0,0,50,50,5190,2,4,132,0,0,0,0,0,0
9606,0520,9999, ,Atlanta GA MSA,2826,2826,267994,7,14,595,1,4,253,36,860,38899,2379,2379,236862,5,10,464,1,4,253,35,855,38780
9606,0600,9999, ,Augusta-Aiken GA-SC MSA,158,158,13426,0,0,0,0,0,0,0,0,0,158,158,13426,0,0,0,0,0,0,0,0,0
9606,0640,9999, ,Austin-San Marcos TX MSA,656,656,66406,12,24,1432,0,0,0,27,501,22021,645,645,65385,12,24,1432,0,0,0,27,501,22021
9606,0680,9999, ,Bakersfield CA MSA,249,249,25093,0,0,0,3,12,562,2,21,2007,176,176,17231,0,0,0,2,8,405,0,0,0
9606,0730,9999, ,Bangor ME MSA,21,21,1964,0,0,0,0,0,0,0,0,0,14,14,1378,0,0,0,0,0,0,0,0,0
9606,0740,9999, ,Barnstable-Yarmouth MA MSA,82,82,9524,0,0,0,0,0,0,0,0,0,82,82,9524,0,0,0,0,0,0,0,0,0
9606,0760,9999, ,Baton Rouge LA MSA,160,160,12277,0,0,0,0,0,0,0,0,0,153,153,11691,0,0,0,0,0,0,0,0,0
9606,0840,9999, ,Beaumont-Port Arthur TX MSA,38,38,3964,1,2,97,0,0,0,0,0,0,38,38,3964,1,2,97,0,0,0,0,0,0
9606,0860,9999, ,Bellingham WA MSA,80,80,9856,1,2,146,1,4,323,1,6,207,36,36,5007,1,2,146,1,4,323,1,6,207
9606,0870,9999, ,Benton Harbor MI MSA,9,9,674,0,0,0,1,3,199,0,0,0,4,4,289,0,0,0,0,0,0,0,0,0
9606,0880,9999, ,Billings MT MSA,29,29,3554,11,22,1683,3,12,828,3,22,1208,29,29,3554,11,22,1683,3,12,828,3,22,1208
9606,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,118,118,7703,0,0,0,0,0,0,1,8,288,111,111,7108,0,0,0,0,0,0,1,8,288
9606,0960,9999, ,Binghamton NY MSA,5,5,699,0,0,0,0,0,0,0,0,0,5,5,699,0,0,0,0,0,0,0,0,0
9606,1000,9999, ,Birmingham AL MSA,395,395,46122,0,0,0,0,0,0,1,5,113,322,322,39153,0,0,0,0,0,0,0,0,0
9606,1010,9999, ,Bismarck ND MSA,43,43,4577,2,4,208,0,0,0,2,55,1990,43,43,4577,2,4,208,0,0,0,2,55,1990
9606,1020,9999, ,Bloomington IN MSA,54,54,5392,0,0,0,0,0,0,1,10,305,21,21,2004,0,0,0,0,0,0,1,10,305
9606,1040,9999, ,Bloomington-Normal IL MSA,64,64,5637,0,0,0,1,4,111,2,24,442,64,64,5637,0,0,0,1,4,111,2,24,442
9606,1080,9999, ,Boise City ID MSA,355,355,41442,11,22,923,5,17,748,5,28,1392,307,307,35459,11,22,923,4,14,579,3,16,938
9606,1122,1120, ,Boston MA-NH PMSA,541,541,75314,9,18,1139,0,0,0,11,79,3666,347,347,51155,6,12,739,0,0,0,6,50,2044
