Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200912,102,18700, ,Corvallis  OR ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200912,104,10580, ,Albany-Schenectady-Troy  NY ,37,37,9844,0,0,0,1,4,200,0,0,0,30,30,8814,0,0,0,1,4,200,0,0,0
200912,104,24020, ,Glens Falls  NY ,19,19,3366,1,2,253,0,0,0,0,0,0,8,8,1802,0,0,0,0,0,0,0,0,0
200912,112,11180, ,Ames  IA ,2,2,419,0,0,0,0,0,0,0,0,0,1,1,200,0,0,0,0,0,0,0,0,0
200912,118,11540, ,Appleton  WI ,16,16,2722,3,6,450,0,0,0,0,0,0,16,16,2722,3,6,450,0,0,0,0,0,0
200912,118,36780, ,Oshkosh-Neenah  WI ,15,15,3262,1,2,230,1,4,352,9,66,8262,15,15,3262,1,2,230,1,4,352,9,66,8262
200912,120,11700, ,Asheville  NC ,55,55,10121,0,0,0,1,3,500,0,0,0,44,44,7810,0,0,0,0,0,0,0,0,0
200912,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,428,428,82831,0,0,0,1,4,979,3,145,12490,403,403,77476,0,0,0,1,4,979,3,145,12490
200912,122,23580, ,Gainesville  GA ,21,21,2553,0,0,0,0,0,0,0,0,0,21,21,2553,0,0,0,0,0,0,0,0,0
200912,132,12940, ,Baton Rouge  LA ,252,252,38581,0,0,0,0,0,0,0,0,0,203,203,32470,0,0,0,0,0,0,0,0,0
200912,140,13460,C,Bend  OR ,22,22,5073,0,0,0,0,0,0,0,0,0,22,22,5073,0,0,0,0,0,0,0,0,0
200912,142,13820,C,Birmingham-Hoover  AL ,116,116,23385,0,0,0,0,0,0,1,12,892,83,83,17183,0,0,0,0,0,0,0,0,0
200912,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,312,312,73534,12,24,3252,5,19,2471,16,314,31296,224,224,55732,11,22,3092,4,16,2166,5,234,24199
200912,148,31700, ,Manchester-Nashua  NH ,34,34,6575,0,0,0,1,4,320,1,8,1041,33,33,6385,0,0,0,1,4,320,1,8,1041
200912,148,49340, ,Worcester  MA ,48,48,10849,0,0,0,0,0,0,1,5,300,34,34,7974,0,0,0,0,0,0,0,0,0
200912,154,15180, ,Brownsville-Harlingen  TX ,77,77,8592,3,6,650,0,0,0,0,0,0,76,76,8393,3,6,650,0,0,0,0,0,0
200912,160,15380, ,Buffalo-Niagara Falls  NY ,48,48,10758,0,0,0,0,0,0,0,0,0,36,36,8638,0,0,0,0,0,0,0,0,0
200912,164,16020, ,Cape Girardeau-Jackson  MO-IL ,6,6,853,3,6,600,0,0,0,0,0,0,6,6,853,3,6,600,0,0,0,0,0,0
200912,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,445,445,85464,0,0,0,0,0,0,3,24,1937,347,347,60871,0,0,0,0,0,0,2,19,1548
200912,174,16860, ,Chattanooga  TN-GA ,83,83,12285,1,2,92,0,0,0,0,0,0,66,66,9887,0,0,0,0,0,0,0,0,0
200912,174,17420, ,Cleveland  TN ,11,11,1276,2,4,140,0,0,0,0,0,0,11,11,1276,2,4,140,0,0,0,0,0,0
200912,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,327,327,86868,1,2,160,1,4,750,10,143,21032,281,281,75857,1,2,160,1,4,750,6,108,17254
200912,176,28100, ,Kankakee-Bradley  IL ,3,3,885,0,0,0,0,0,0,0,0,0,3,3,885,0,0,0,0,0,0,0,0,0
200912,176,33140, ,Michigan City-La Porte  IN ,4,4,725,0,0,0,0,0,0,0,0,0,4,4,725,0,0,0,0,0,0,0,0,0
200912,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,236,236,43553,1,2,160,4,16,1444,2,17,1599,230,230,41826,1,2,160,4,16,1444,2,17,1599
200912,184,10420, ,Akron  OH ,20,20,4397,0,0,0,0,0,0,0,0,0,20,20,4397,0,0,0,0,0,0,0,0,0
200912,184,17460,C,Cleveland-Elyria-Mentor  OH ,133,133,24703,0,0,0,1,3,840,1,5,530,111,111,20517,0,0,0,1,3,840,0,0,0
200912,192,17900,C,Columbia  SC ,237,237,35821,0,0,0,0,0,0,1,16,903,91,91,13787,0,0,0,0,0,0,0,0,0
200912,194,12220,C,Auburn-Opelika  AL ,60,60,14522,0,0,0,0,0,0,0,0,0,60,60,14522,0,0,0,0,0,0,0,0,0
200912,194,17980, ,Columbus  GA-AL ,52,52,8507,1,2,114,1,3,136,1,6,456,34,34,6602,1,2,114,0,0,0,0,0,0
200912,198,18140,C,Columbus  OH ,163,163,35760,3,6,1771,3,12,2100,11,302,22725,155,155,34247,3,6,1771,3,12,2100,11,302,22725
200912,204,18580, ,Corpus Christi  TX ,66,66,8397,0,0,0,0,0,0,0,0,0,66,66,8397,0,0,0,0,0,0,0,0,0
200912,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1139,1139,268704,0,0,0,2,7,820,9,373,34193,989,989,228570,0,0,0,2,7,820,5,331,32125
200912,212,19380, ,Dayton  OH ,47,47,9763,0,0,0,0,0,0,0,0,0,47,47,9763,0,0,0,0,0,0,0,0,0
200912,212,44220, ,Springfield  OH ,6,6,907,0,0,0,0,0,0,0,0,0,6,6,907,0,0,0,0,0,0,0,0,0
200912,216,14500, ,Boulder  CO ,10,10,4971,0,0,0,1,3,614,0,0,0,10,10,4971,0,0,0,1,3,614,0,0,0
