Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200009,0040,9999,,Abilene  TX MSA ,10,10,1989,0,0,0,0,0,0,0,0,0,10,10,1989,0,0,0,0,0,0,0,0,0
200009,0120,9999,,Albany  GA MSA ,31,31,3569,0,0,0,0,0,0,0,0,0,10,10,1162,0,0,0,0,0,0,0,0,0
200009,0160,9999,,Albany-Schenectady-Troy  NY MSA ,160,160,22075,1,2,196,0,0,0,2,17,715,146,146,20202,1,2,196,0,0,0,1,12,425
200009,0200,9999,,Albuquerque  NM MSA ,396,396,38157,0,0,0,3,12,673,0,0,0,349,349,31084,0,0,0,3,12,673,0,0,0
200009,0220,9999,,Alexandria  LA MSA ,27,27,2754,0,0,0,0,0,0,0,0,0,4,4,339,0,0,0,0,0,0,0,0,0
200009,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,160,160,19257,0,0,0,3,12,664,0,0,0,140,140,16379,0,0,0,1,4,308,0,0,0
200009,0280,9999,,Altoona  PA MSA ,7,7,1137,0,0,0,0,0,0,0,0,0,7,7,1137,0,0,0,0,0,0,0,0,0
200009,0320,9999,,Amarillo  TX MSA ,34,34,4128,0,0,0,0,0,0,0,0,0,34,34,4128,0,0,0,0,0,0,0,0,0
200009,0380,9999,,Anchorage  AK MSA ,79,79,15365,6,12,1648,0,0,0,5,50,3282,79,79,15365,6,12,1648,0,0,0,5,50,3282
200009,0450,9999,,Anniston  AL MSA ,10,10,898,0,0,0,0,0,0,8,47,2171,0,0,0,0,0,0,0,0,0,7,40,1850
200009,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,102,102,15217,8,16,1161,1,3,390,9,71,2569,65,65,10436,5,10,755,1,3,390,3,24,900
200009,0480,9999,,Asheville  NC MSA ,87,87,11806,2,4,128,0,0,0,0,0,0,87,87,11806,2,4,128,0,0,0,0,0,0
200009,0500,9999,,Athens  GA MSA ,61,61,6434,1,2,95,0,0,0,0,0,0,48,48,4974,1,2,95,0,0,0,0,0,0
200009,0520,9999,,Atlanta  GA MSA ,3624,3624,386334,6,12,734,2,8,509,32,1119,59166,3413,3413,364441,5,10,658,2,8,509,30,1082,56140
200009,0580,9999,,Auburn-Opelika  AL MSA ,20,20,2328,0,0,0,1,3,198,0,0,0,20,20,2328,0,0,0,1,3,198,0,0,0
200009,0600,9999,,Augusta-Aiken  GA-SC MSA ,153,153,16887,0,0,0,0,0,0,1,10,521,128,128,14075,0,0,0,0,0,0,1,10,521
200009,0640,9999,,Austin-San Marcos  TX MSA ,792,792,105312,10,20,1317,7,28,1781,47,1014,51741,745,745,98722,9,18,1150,7,28,1781,46,999,51084
200009,0680,9999,,Bakersfield  CA MSA ,244,244,30517,0,0,0,0,0,0,0,0,0,243,243,30404,0,0,0,0,0,0,0,0,0
200009,0730,9999,,Bangor  ME MSA ,15,15,1340,0,0,0,0,0,0,0,0,0,11,11,937,0,0,0,0,0,0,0,0,0
200009,0740,9999,,Barnstable-Yarmouth  MA MSA ,75,75,13759,0,0,0,0,0,0,0,0,0,40,40,7178,0,0,0,0,0,0,0,0,0
200009,0760,9999,,Baton Rouge  LA MSA ,103,103,9862,0,0,0,0,0,0,2,16,916,103,103,9862,0,0,0,0,0,0,2,16,916
200009,0840,9999,,Beaumont-Port Arthur  TX MSA ,35,35,4261,2,4,303,0,0,0,0,0,0,35,35,4261,2,4,303,0,0,0,0,0,0
200009,0860,9999,,Bellingham  WA MSA ,80,80,10960,2,4,422,1,3,242,2,34,1790,52,52,7070,0,0,0,0,0,0,0,0,0
200009,0870,9999,,Benton Harbor  MI MSA ,5,5,626,0,0,0,0,0,0,0,0,0,5,5,626,0,0,0,0,0,0,0,0,0
200009,0880,9999,,Billings  MT MSA ,37,37,3835,0,0,0,0,0,0,0,0,0,37,37,3835,0,0,0,0,0,0,0,0,0
200009,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,177,177,17254,0,0,0,0,0,0,1,12,900,167,167,15894,0,0,0,0,0,0,1,12,900
200009,0960,9999,,Binghamton  NY MSA ,4,4,588,0,0,0,0,0,0,0,0,0,2,2,319,0,0,0,0,0,0,0,0,0
200009,1000,9999,,Birmingham  AL MSA ,289,289,40167,0,0,0,0,0,0,0,0,0,195,195,27314,0,0,0,0,0,0,0,0,0
200009,1010,9999,,Bismarck  ND MSA ,38,38,5429,2,4,540,1,4,300,0,0,0,34,34,4918,2,4,540,1,4,300,0,0,0
200009,1020,9999,,Bloomington  IN MSA ,27,27,3609,0,0,0,0,0,0,2,10,547,25,25,3446,0,0,0,0,0,0,2,10,547
200009,1040,9999,,Bloomington-Normal  IL MSA ,47,47,5541,1,2,125,0,0,0,0,0,0,47,47,5541,1,2,125,0,0,0,0,0,0
