Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9604,0040,9999, ,Abilene TX MSA,26,26,2860,1,2,100,0,0,0,1,15,390,0,0,0,0,0,0,0,0,0,0,0,0
9604,0120,9999, ,Albany GA MSA,70,70,4759,0,0,0,2,7,120,0,0,0,70,70,4759,0,0,0,2,7,120,0,0,0
9604,0160,9999, ,Albany-Schenectady-Troy NY MSA,133,133,15625,4,8,440,1,3,77,5,141,6050,110,110,12999,2,4,299,0,0,0,3,129,5430
9604,0200,9999, ,Albuquerque NM MSA,401,401,38988,2,4,131,1,4,240,3,155,7511,276,276,31345,2,4,131,1,4,240,2,150,7354
9604,0220,9999, ,Alexandria LA MSA,29,29,2922,0,0,0,0,0,0,0,0,0,29,29,2922,0,0,0,0,0,0,0,0,0
9604,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,137,137,12894,0,0,0,1,3,142,1,5,199,132,132,12248,0,0,0,0,0,0,0,0,0
9604,0280,9999, ,Altoona PA MSA,11,11,1183,0,0,0,0,0,0,0,0,0,7,7,910,0,0,0,0,0,0,0,0,0
9604,0320,9999, ,Amarillo TX MSA,42,42,4939,0,0,0,0,0,0,0,0,0,42,42,4939,0,0,0,0,0,0,0,0,0
9604,0380,9999, ,Anchorage AK MSA,105,105,17689,3,6,714,1,4,594,0,0,0,105,105,17689,3,6,714,1,4,594,0,0,0
9604,0450,9999, ,Anniston AL MSA,17,17,1179,1,2,55,0,0,0,1,5,185,3,3,171,1,2,55,0,0,0,0,0,0
9604,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,151,151,16739,16,32,2086,1,4,116,2,15,452,92,92,9965,9,18,1068,1,4,116,0,0,0
9604,0480,9999, ,Asheville NC MSA,109,109,10685,6,12,628,4,15,1035,1,8,300,109,109,10685,6,12,628,4,15,1035,1,8,300
9604,0500,9999, ,Athens GA MSA,80,80,8345,14,28,1144,5,19,580,14,112,4320,69,69,7322,14,28,1144,5,19,580,14,112,4320
9604,0520,9999, ,Atlanta GA MSA,3811,3811,369344,13,26,1125,1,3,71,40,511,18214,3646,3646,357904,13,26,1125,0,0,0,40,511,18214
9604,0600,9999, ,Augusta-Aiken GA-SC MSA,178,178,14988,0,0,0,0,0,0,1,5,229,165,165,13445,0,0,0,0,0,0,0,0,0
9604,0640,9999, ,Austin-San Marcos TX MSA,812,812,83329,0,0,0,5,20,919,20,510,20946,812,812,83329,0,0,0,5,20,919,20,510,20946
9604,0680,9999, ,Bakersfield CA MSA,284,284,27537,1,2,100,3,12,735,19,144,8521,198,198,18692,0,0,0,2,8,463,18,138,8311
9604,0730,9999, ,Bangor ME MSA,13,13,1118,0,0,0,0,0,0,1,5,212,7,7,636,0,0,0,0,0,0,0,0,0
9604,0740,9999, ,Barnstable-Yarmouth MA MSA,79,79,9737,0,0,0,0,0,0,0,0,0,49,49,5537,0,0,0,0,0,0,0,0,0
9604,0760,9999, ,Baton Rouge LA MSA,131,131,10366,0,0,0,1,4,152,66,640,32068,121,121,9607,0,0,0,1,4,152,66,640,32068
9604,0840,9999, ,Beaumont-Port Arthur TX MSA,32,32,3275,0,0,0,0,0,0,0,0,0,32,32,3275,0,0,0,0,0,0,0,0,0
9604,0860,9999, ,Bellingham WA MSA,112,112,13256,4,8,824,3,12,898,5,58,2943,19,19,2203,0,0,0,0,0,0,0,0,0
9604,0870,9999, ,Benton Harbor MI MSA,5,5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9604,0880,9999, ,Billings MT MSA,52,52,6339,1,2,151,0,0,0,0,0,0,52,52,6339,1,2,151,0,0,0,0,0,0
9604,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,153,153,36101,0,0,0,0,0,0,1,8,450,145,145,35421,0,0,0,0,0,0,1,8,450
9604,0960,9999, ,Binghamton NY MSA,2,2,218,0,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,0,0,0,0,0
9604,1000,9999, ,Birmingham AL MSA,456,456,53194,0,0,0,5,18,608,2,11,359,341,341,42709,0,0,0,3,11,484,0,0,0
9604,1010,9999, ,Bismarck ND MSA,55,55,5714,0,0,0,0,0,0,1,10,1242,55,55,5714,0,0,0,0,0,0,1,10,1242
9604,1020,9999, ,Bloomington IN MSA,70,70,7847,4,8,216,0,0,0,0,0,0,70,70,7847,4,8,216,0,0,0,0,0,0
9604,1040,9999, ,Bloomington-Normal IL MSA,98,98,9259,4,8,360,2,8,240,2,12,216,98,98,9259,4,8,360,2,8,240,2,12,216
9604,1080,9999, ,Boise City ID MSA,415,415,46083,2,4,171,3,12,682,1,5,176,406,406,45479,2,4,171,3,12,682,0,0,0
