Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200610,102,18700, ,Corvallis  OR ,15,15,4160,0,0,0,9,34,3257,0,0,0,15,15,4160,0,0,0,9,34,3257,0,0,0
200610,104,10580, ,Albany-Schenectady-Troy  NY ,86,86,22453,0,0,0,0,0,0,2,13,774,58,58,16522,0,0,0,0,0,0,1,8,507
200610,104,24020, ,Glens Falls  NY ,48,48,8650,0,0,0,1,4,175,0,0,0,36,36,7257,0,0,0,1,4,175,0,0,0
200610,112,11180, ,Ames  IA ,20,20,3235,0,0,0,0,0,0,1,20,646,18,18,2833,0,0,0,0,0,0,1,20,646
200610,118,11540, ,Appleton  WI ,61,61,12522,2,4,409,0,0,0,2,18,860,59,59,12166,2,4,409,0,0,0,2,18,860
200610,118,36780, ,Oshkosh-Neenah  WI ,37,37,9005,5,10,1099,2,7,820,0,0,0,37,37,9005,5,10,1099,2,7,820,0,0,0
200610,120,11700, ,Asheville  NC ,266,266,54189,0,0,0,1,4,700,2,29,1216,172,172,33874,0,0,0,1,4,700,1,10,180
200610,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4104,4104,624559,4,8,684,12,36,3273,23,1429,127622,3896,3896,600938,4,8,684,12,36,3273,21,1419,127222
200610,122,23580, ,Gainesville  GA ,116,116,24490,1,2,140,3,10,1250,0,0,0,116,116,24490,1,2,140,3,10,1250,0,0,0
200610,132,12940, ,Baton Rouge  LA ,359,359,37657,0,0,0,0,0,0,6,55,4604,228,228,23577,0,0,0,0,0,0,0,0,0
200610,140,13460,C,Bend  OR ,151,151,38656,3,6,1144,2,6,592,1,8,272,116,116,33441,3,6,1144,1,3,353,1,8,272
200610,142,13820,C,Birmingham-Hoover  AL ,417,417,66963,0,0,0,0,0,0,13,160,12889,332,332,53099,0,0,0,0,0,0,13,160,12889
200610,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,562,562,113356,36,72,7982,8,27,3121,24,321,24718,318,318,64920,29,58,6337,6,21,2394,9,174,11266
200610,148,31700, ,Manchester-Nashua  NH ,97,97,19424,0,0,0,0,0,0,1,5,551,78,78,16178,0,0,0,0,0,0,0,0,100
200610,148,49340, ,Worcester  MA ,142,142,23786,1,2,170,1,3,258,2,11,500,107,107,18038,1,2,170,0,0,0,2,11,500
200610,154,15180, ,Brownsville-Harlingen  TX ,175,175,13666,3,6,254,5,18,853,0,0,0,118,118,10345,2,4,196,4,15,651,0,0,0
200610,160,15380, ,Buffalo-Niagara Falls  NY ,143,143,21778,1,2,150,0,0,0,0,0,0,128,128,17920,1,2,150,0,0,0,0,0,0
200610,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1762,1762,299851,1,2,184,1,4,408,11,307,27274,1642,1642,279156,1,2,184,0,0,0,10,299,26414
200610,174,16860, ,Chattanooga  TN-GA ,152,152,21565,3,6,350,0,0,0,1,7,305,103,103,14675,1,2,171,0,0,0,0,0,0
200610,174,17420, ,Cleveland  TN ,50,50,7912,1,2,117,1,3,228,0,0,0,40,40,6340,0,0,0,0,0,0,0,0,0
200610,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,2236,2236,493246,27,54,6247,48,152,14413,64,1127,97359,1992,1992,446262,26,52,6054,45,142,13859,53,1012,83993
200610,176,28100, ,Kankakee-Bradley  IL ,9,9,1924,0,0,0,0,0,0,0,0,0,9,9,1924,0,0,0,0,0,0,0,0,0
200610,176,33140, ,Michigan City-La Porte  IN ,18,18,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200610,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,557,557,103345,1,2,110,5,17,2096,12,145,10798,344,344,63256,1,2,110,3,11,1877,8,118,9438
200610,184,10420, ,Akron  OH ,98,98,18852,0,0,0,0,0,0,1,14,494,83,83,17356,0,0,0,0,0,0,0,0,0
200610,184,17460,C,Cleveland-Elyria-Mentor  OH ,365,365,70295,2,4,418,6,22,1806,4,21,1619,273,273,53672,2,4,418,4,16,1220,1,6,490
200610,192,17900,C,Columbia  SC ,409,409,50628,0,0,0,0,0,0,4,54,3713,78,78,9829,0,0,0,0,0,0,0,0,0
200610,194,12220,C,Auburn-Opelika  AL ,162,162,25622,0,0,0,0,0,0,3,88,8708,162,162,25622,0,0,0,0,0,0,3,88,8708
200610,194,17980, ,Columbus  GA-AL ,106,106,14974,0,0,0,1,4,183,2,27,1901,31,31,6746,0,0,0,0,0,0,0,0,0
200610,198,18140,C,Columbus  OH ,353,353,71262,7,14,1052,15,58,4134,4,64,5991,272,272,56771,6,12,890,14,55,3911,4,64,5991
200610,204,18580, ,Corpus Christi  TX ,125,125,16082,1,2,101,0,0,0,7,77,4961,124,124,15993,1,2,101,0,0,0,7,77,4961
200610,206,19100,C,Dallas-Fort Worth-Arlington  TX ,3092,3092,565536,25,50,4215,9,31,3867,22,427,38379,2781,2781,509761,24,48,4134,8,28,3219,19,380,34994
200610,212,19380, ,Dayton  OH ,110,110,23626,0,0,0,0,0,0,0,0,0,104,104,22831,0,0,0,0,0,0,0,0,0
200610,212,44220, ,Springfield  OH ,14,14,2328,0,0,0,0,0,0,0,0,0,14,14,2328,0,0,0,0,0,0,0,0,0
200610,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,187,187,41522,0,0,0,1,4,400,2,208,57151,94,94,24994,0,0,0,0,0,0,1,186,55000
200610,216,14500, ,Boulder  CO ,32,32,7970,0,0,0,1,3,270,1,8,581,8,8,2929,0,0,0,0,0,0,0,0,0
