Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201003,102,18700, ,Corvallis  OR ,6,6,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201003,104,10580, ,Albany-Schenectady-Troy  NY ,73,73,19190,0,0,0,2,8,600,0,0,0,63,63,17187,0,0,0,2,8,600,0,0,0
201003,104,24020, ,Glens Falls  NY ,20,20,3591,0,0,0,0,0,0,0,0,0,9,9,2028,0,0,0,0,0,0,0,0,0
201003,112,11180, ,Ames  IA ,10,10,2522,0,0,0,0,0,0,1,62,9227,8,8,2083,0,0,0,0,0,0,1,62,9227
201003,118,11540, ,Appleton  WI ,35,35,5830,0,0,0,0,0,0,1,8,400,35,35,5830,0,0,0,0,0,0,1,8,400
201003,118,36780, ,Oshkosh-Neenah  WI ,21,21,2751,2,4,351,0,0,0,0,0,0,21,21,2751,2,4,351,0,0,0,0,0,0
201003,120,11700, ,Asheville  NC ,124,124,26069,0,0,0,0,0,0,1,11,1320,76,76,16417,0,0,0,0,0,0,0,0,0
201003,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,743,743,137447,0,0,0,0,0,0,6,37,4507,658,658,123543,0,0,0,0,0,0,5,32,4173
201003,122,23580, ,Gainesville  GA ,24,24,2990,0,0,0,0,0,0,0,0,0,24,24,2990,0,0,0,0,0,0,0,0,0
201003,126,12420,C,Austin-Round Rock-San Marcos  TX ,781,781,116841,0,0,0,42,126,20906,2,104,2458,651,651,95141,0,0,0,42,126,20906,1,90,1619
201003,132,12940, ,Baton Rouge  LA ,262,262,38887,0,0,0,0,0,0,0,0,0,190,190,29962,0,0,0,0,0,0,0,0,0
201003,140,13460,C,Bend  OR ,31,31,6831,1,2,338,0,0,0,0,0,0,31,31,6831,1,2,338,0,0,0,0,0,0
201003,142,13820,C,Birmingham-Hoover  AL ,172,172,31810,0,0,0,1,4,274,2,39,4429,100,100,16481,0,0,0,1,4,274,0,0,0
201003,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,298,298,69054,8,16,1506,1,3,605,7,54,4824,215,215,47963,5,10,878,0,0,0,1,24,1814
201003,148,31700, ,Manchester-Nashua  NH ,31,31,7654,2,4,406,0,0,0,0,0,0,31,31,7654,2,4,406,0,0,0,0,0,0
201003,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,94,94,16148,0,0,0,0,0,0,0,0,0,64,64,10199,0,0,0,0,0,0,0,0,0
201003,148,49340, ,Worcester  MA ,65,65,12111,0,0,0,0,0,0,1,5,300,48,48,8816,0,0,0,0,0,0,0,0,0
201003,154,15180, ,Brownsville-Harlingen  TX ,113,113,10861,0,0,0,0,0,0,1,8,692,111,111,10735,0,0,0,0,0,0,1,8,692
201003,160,15380, ,Buffalo-Niagara Falls  NY ,80,80,17470,0,0,0,0,0,0,0,0,0,77,77,16881,0,0,0,0,0,0,0,0,0
201003,164,16020, ,Cape Girardeau-Jackson  MO-IL ,9,9,1561,0,0,0,0,0,0,0,0,0,6,6,1094,0,0,0,0,0,0,0,0,0
201003,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,580,580,113072,1,2,151,15,57,5152,0,0,0,434,434,76434,1,2,151,15,57,5152,0,0,0
201003,174,16860, ,Chattanooga  TN-GA ,99,99,13684,0,0,0,0,0,0,1,8,748,75,75,10298,0,0,0,0,0,0,0,0,0
201003,174,17420, ,Cleveland  TN ,22,22,3776,0,0,0,0,0,0,0,0,0,7,7,1461,0,0,0,0,0,0,0,0,0
201003,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,447,447,106965,4,8,1768,1,4,340,7,102,12861,345,345,79892,2,4,1395,1,4,340,4,79,11045
201003,176,28100, ,Kankakee-Bradley  IL ,4,4,1460,0,0,0,0,0,0,0,0,0,4,4,1460,0,0,0,0,0,0,0,0,0
201003,176,33140, ,Michigan City-La Porte  IN ,9,9,1387,0,0,0,0,0,0,0,0,0,9,9,1387,0,0,0,0,0,0,0,0,0
201003,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,346,346,65590,4,8,1027,0,0,0,3,15,1252,255,255,46867,4,8,1027,0,0,0,0,0,0
201003,184,10420, ,Akron  OH ,43,43,9024,0,0,0,0,0,0,0,0,0,35,35,8227,0,0,0,0,0,0,0,0,0
201003,184,17460,C,Cleveland-Elyria-Mentor  OH ,231,231,46315,0,0,0,1,3,136,1,5,530,174,174,34050,0,0,0,0,0,0,0,0,0
201003,192,17900,C,Columbia  SC ,320,320,45527,0,0,0,0,0,0,1,18,1016,99,99,12300,0,0,0,0,0,0,0,0,0
201003,194,12220,C,Auburn-Opelika  AL ,86,86,16660,0,0,0,0,0,0,0,0,0,86,86,16660,0,0,0,0,0,0,0,0,0
201003,194,17980, ,Columbus  GA-AL ,62,62,9267,0,0,0,1,3,136,1,7,532,35,35,6409,0,0,0,0,0,0,0,0,0
201003,198,18140,C,Columbus  OH ,286,286,60362,7,14,1737,9,34,3105,12,298,7254,261,261,55089,7,14,1737,9,34,3105,12,298,7254
201003,204,18580, ,Corpus Christi  TX ,91,91,11115,1,2,211,1,3,150,1,13,498,14,14,1188,0,0,0,0,0,0,0,0,0
201003,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1828,1828,390952,6,12,732,0,0,0,10,456,46800,1639,1639,335607,5,10,632,0,0,0,6,393,43173
201003,206,43300, ,Sherman-Denison  TX ,1,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
