Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202501,144,14020,2,Bloomington  IN ,16,16,5297,3,6,1200,1,3,984,0,0,0,15,15,5089,3,6,1200,1,3,984,0,0,0
202501,145,14010,2,Bloomington  IL ,6,6,2211,0,0,0,0,0,0,0,0,0,6,6,2211,0,0,0,0,0,0,0,0,0
202501,145,38700,5,Pontiac  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,146,14100,5,Bloomsburg-Berwick  PA ,9,9,2434,0,0,0,0,0,0,0,0,0,4,4,1111,0,0,0,0,0,0,0,0,0
202501,146,30260,5,Lewisburg  PA ,4,4,1971,0,0,0,0,0,0,0,0,0,2,2,484,0,0,0,0,0,0,0,0,0
202501,146,42780,5,Selinsgrove  PA ,3,3,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,146,44980,5,Sunbury  PA ,4,4,1024,0,0,0,0,0,0,0,0,0,1,1,333,0,0,0,0,0,0,0,0,0
202501,147,14260,2,Boise City  ID ,593,593,164306,5,10,1367,2,8,1558,4,80,11608,589,589,163359,5,10,1367,2,8,1558,4,80,11608
202501,147,34300,5,Mountain Home  ID ,8,8,1622,0,0,0,0,0,0,0,0,0,7,7,1386,0,0,0,0,0,0,0,0,0
202501,147,36620,5,Ontario  OR-ID ,7,7,1881,0,0,0,1,3,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,148,12700,2,Barnstable Town  MA ,18,18,13322,1,2,452,0,0,0,0,0,0,11,11,9185,1,2,452,0,0,0,0,0,0
202501,148,14460,2,Boston-Cambridge-Newton  MA-NH ,254,254,121778,17,34,9211,5,15,2260,27,486,145245,145,145,77335,10,20,5150,3,9,874,11,375,126172
202501,148,18180,5,Concord  NH ,12,12,4049,0,0,0,0,0,0,0,0,0,3,3,1020,0,0,0,0,0,0,0,0,0
202501,148,29060,5,Laconia  NH ,20,20,9987,2,4,1160,0,0,0,0,0,0,14,14,7340,2,4,1160,0,0,0,0,0,0
202501,148,31700,2,Manchester-Nashua  NH ,31,31,11670,3,6,1689,0,0,0,2,37,7424,11,11,5922,1,2,500,0,0,0,0,0,0
202501,148,39300,2,Providence-Warwick  RI-MA ,93,93,31154,19,38,4565,4,14,1815,1,5,308,49,49,19056,15,30,3784,3,11,1290,0,0,0
202501,148,49340,2,Worcester  MA ,54,54,21240,3,6,628,0,0,0,0,0,0,36,36,15122,3,6,628,0,0,0,0,0,0
202501,150,14540,2,Bowling Green  KY ,36,36,10416,0,0,0,0,0,0,0,0,0,36,36,10416,0,0,0,0,0,0,0,0,0
202501,150,23190,5,Franklin  KY ,14,14,2595,2,4,580,0,0,0,0,0,0,14,14,2595,2,4,580,0,0,0,0,0,0
202501,150,23980,5,Glasgow  KY ,15,15,4500,0,0,0,0,0,0,0,0,0,15,15,4500,0,0,0,0,0,0,0,0,0
202501,152,15060,5,Brookings  OR ,2,2,765,0,0,0,0,0,0,0,0,0,2,2,765,0,0,0,0,0,0,0,0,0
202501,152,18860,5,Crescent City  CA ,1,1,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,154,15180,2,Brownsville-Harlingen  TX ,153,153,35385,6,12,1768,2,6,738,2,10,1768,73,73,19982,1,2,280,0,0,0,0,0,0
202501,154,39700,5,Raymondville  TX ,5,5,2669,0,0,0,0,0,0,0,0,0,4,4,669,0,0,0,0,0,0,0,0,0
202501,160,15380,2,Buffalo-Cheektowaga  NY ,39,39,15741,1,2,275,1,3,473,1,8,1794,24,24,11350,0,0,0,0,0,0,0,0,0
202501,160,36460,5,Olean  NY ,4,4,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,161,15460,5,Burlington  IA-IL ,2,2,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,161,22800,5,Fort Madison  IA ,2,2,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,162,12740,5,Barre  VT ,6,6,3125,1,2,475,0,0,0,0,0,0,1,1,1675,0,0,0,0,0,0,0,0,0
202501,162,15540,2,Burlington-South Burlington  VT ,51,51,16647,4,8,1423,2,8,1364,3,94,10768,42,42,13831,2,4,674,2,8,1364,3,94,10768
202501,163,15980,2,Cape Coral-Fort Myers  FL ,979,979,274763,10,20,3376,0,0,0,6,390,66478,956,956,268336,10,20,3376,0,0,0,6,390,66478
202501,163,17500,5,Clewiston  FL ,39,39,7819,0,0,0,0,0,0,0,0,0,35,35,7066,0,0,0,0,0,0,0,0,0
202501,163,34940,2,Naples-Marco Island  FL ,225,225,108148,1,2,703,1,4,612,4,63,75940,8,8,9215,0,0,0,0,0,0,0,0,0
202501,164,16020,2,Cape Girardeau  MO-IL ,3,3,1354,0,0,0,0,0,0,0,0,0,1,1,600,0,0,0,0,0,0,0,0,0
202501,164,43460,5,Sikeston  MO ,2,2,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,166,16060,5,Carbondale  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,166,32060,5,Marion-Herrin  IL ,4,4,557,1,2,143,1,3,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,168,16300,2,Cedar Rapids  IA ,14,14,3968,0,0,0,1,3,408,1,10,1025,2,2,806,0,0,0,0,0,0,0,0,0
202501,168,26980,2,Iowa City  IA ,16,16,3925,1,2,329,0,0,0,0,0,0,9,9,1870,0,0,0,0,0,0,0,0,0
202501,169,16580,2,Champaign-Urbana  IL ,18,18,4616,1,2,340,0,0,0,0,0,0,13,13,3228,0,0,0,0,0,0,0,0,0
202501,169,19180,5,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,170,16620,2,Charleston  WV ,13,13,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,170,26580,2,Huntington-Ashland  WV-KY-OH ,15,15,2907,0,0,0,0,0,0,0,0,0,1,1,200,0,0,0,0,0,0,0,0,0
202501,170,39020,5,Portsmouth  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,172,10620,5,Albemarle  NC ,29,29,4883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1423,1423,429227,3,6,802,0,0,0,22,875,79204,1275,1275,372285,3,6,802,0,0,0,20,855,76818
202501,172,25860,2,Hickory-Lenoir-Morganton  NC ,185,185,41105,3,6,480,0,0,0,3,66,6357,150,150,32626,3,6,480,0,0,0,1,54,5535
202501,172,32000,5,Marion  NC ,15,15,6874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,172,43140,5,Shelby-Kings Mountain  NC ,25,25,5064,0,0,0,0,0,0,1,24,3494,14,14,3477,0,0,0,0,0,0,0,0,0
202501,174,11940,5,Athens  TN ,11,11,2455,0,0,0,0,0,0,0,0,0,2,2,235,0,0,0,0,0,0,0,0,0
202501,174,16860,2,Chattanooga  TN-GA ,165,165,44131,2,4,424,3,10,976,2,33,3297,109,109,31644,0,0,0,1,4,408,0,0,0
202501,174,17420,2,Cleveland  TN ,82,82,20664,0,0,0,0,0,0,0,0,0,67,67,17947,0,0,0,0,0,0,0,0,0
202501,174,19140,2,Dalton  GA ,47,47,10497,3,6,391,1,3,417,1,5,382,23,23,6615,0,0,0,0,0,0,0,0,0
202501,174,42460,5,Scottsboro  AL ,3,3,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,580,580,215718,8,16,3470,17,51,17525,15,172,49350,493,493,183013,8,16,3470,15,45,17106,11,151,45706
202501,176,28100,2,Kankakee  IL ,2,2,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,176,28450,2,Kenosha  WI ,14,14,4490,18,36,5927,0,0,0,1,158,33157,13,13,3636,18,36,5927,0,0,0,1,158,33157
202501,176,33140,2,Michigan City-La Porte  IN ,11,11,3552,0,0,0,0,0,0,1,6,760,0,0,0,0,0,0,0,0,0,0,0,0
202501,176,36837,5,Ottawa  IL ,3,3,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,178,17140,2,Cincinnati  OH-KY-IN ,324,324,100341,10,20,3145,6,21,3381,15,99,12263,293,293,90874,9,18,2763,6,21,3381,12,72,9096
202501,178,48940,5,Wilmington  OH ,8,8,2385,0,0,0,0,0,0,0,0,0,4,4,838,0,0,0,0,0,0,0,0,0
202501,184,10420,2,Akron  OH ,42,42,15303,0,0,0,0,0,0,2,14,1164,38,38,13300,0,0,0,0,0,0,2,14,1164
202501,184,15940,2,Canton-Massillon  OH ,26,26,10659,0,0,0,1,3,529,1,6,461,21,21,9777,0,0,0,0,0,0,0,0,0
202501,184,17410,2,Cleveland  OH ,204,204,66173,0,0,0,1,3,185,2,55,6702,156,156,51642,0,0,0,0,0,0,0,0,0
202501,184,18740,5,Coshocton  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,184,23380,5,Fremont  OH ,2,2,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,184,35420,5,New Philadelphia-Dover  OH ,19,19,5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,184,35940,5,Norwalk  OH ,1,1,592,0,0,0,0,0,0,0,0,0,1,1,592,0,0,0,0,0,0,0,0,0
202501,184,41780,2,Sandusky  OH ,19,19,7372,0,0,0,0,0,0,0,0,0,16,16,6760,0,0,0,0,0,0,0,0,0
202501,184,49300,5,Wooster  OH ,8,8,2148,0,0,0,0,0,0,0,0,0,8,8,2148,0,0,0,0,0,0,0,0,0
202501,190,17860,2,Columbia  MO ,51,51,18271,0,0,0,0,0,0,0,0,0,51,51,18271,0,0,0,0,0,0,0,0,0
202501,190,27620,2,Jefferson City  MO ,8,8,2592,0,0,0,0,0,0,0,0,0,6,6,2121,0,0,0,0,0,0,0,0,0
202501,190,33020,5,Mexico  MO ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,190,33620,5,Moberly  MO ,2,2,487,1,2,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,192,17900,2,Columbia  SC ,382,382,118633,7,14,2813,10,38,5236,0,0,0,259,259,91806,7,14,2813,10,38,5236,0,0,0
202501,192,35140,5,Newberry  SC ,13,13,5437,0,0,0,0,0,0,0,0,0,13,13,5437,0,0,0,0,0,0,0,0,0
202501,192,36700,5,Orangeburg  SC ,7,7,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,192,44940,2,Sumter  SC ,28,28,4625,2,4,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,194,10760,5,Alexander City  AL ,8,8,6116,0,0,0,0,0,0,0,0,0,8,8,6116,0,0,0,0,0,0,0,0,0
202501,194,12220,2,Auburn-Opelika  AL ,141,141,40473,0,0,0,0,0,0,0,0,0,141,141,40473,0,0,0,0,0,0,0,0,0
202501,194,17980,2,Columbus  GA-AL ,44,44,12539,0,0,0,0,0,0,1,5,515,6,6,1439,0,0,0,0,0,0,0,0,0
202501,198,11900,5,Athens  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,198,13340,5,Bellefontaine  OH ,5,5,1377,0,0,0,0,0,0,0,0,0,5,5,1377,0,0,0,0,0,0,0,0,0
202501,198,15740,5,Cambridge  OH ,7,7,2446,0,0,0,0,0,0,0,0,0,7,7,2446,0,0,0,0,0,0,0,0,0
202501,198,17060,5,Chillicothe  OH ,1,1,343,1,2,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,198,18140,2,Columbus  OH ,406,406,172273,3,6,802,3,9,1616,2,236,19226,358,358,154912,2,4,559,2,6,1499,2,236,19226
202501,198,32020,5,Marion  OH ,1,1,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,198,34540,5,Mount Vernon  OH ,8,8,3336,0,0,0,0,0,0,0,0,0,1,1,353,0,0,0,0,0,0,0,0,0
202501,198,47920,5,Washington Court House  OH ,1,1,399,0,0,0,0,0,0,0,0,0,1,1,399,0,0,0,0,0,0,0,0,0
202501,198,49780,5,Zanesville  OH ,2,2,553,1,2,340,0,0,0,1,11,1329,0,0,0,0,0,0,0,0,0,0,0,0
202501,204,10860,5,Alice  TX ,1,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,204,18580,2,Corpus Christi  TX ,147,147,40195,1,2,310,1,3,438,1,5,372,24,24,6709,0,0,0,0,0,0,0,0,0
202501,204,28780,5,Kingsville  TX ,3,3,447,0,0,0,0,0,0,0,0,0,3,3,447,0,0,0,0,0,0,0,0,0
202501,206,11980,5,Athens  TX ,18,18,4651,0,0,0,0,0,0,0,0,0,6,6,1400,0,0,0,0,0,0,0,0,0
202501,206,14300,5,Bonham  TX ,1,1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,206,18620,5,Corsicana  TX ,39,39,9789,1,2,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,206,19100,2,Dallas-Fort Worth-Arlington  TX ,3411,3411,1023367,46,92,13662,12,43,5583,121,1330,208269,2686,2686,811310,27,54,8257,8,29,4234,117,1277,202540
202501,206,20460,5,Durant  OK ,2,2,224,0,0,0,0,0,0,0,0,0,2,2,224,0,0,0,0,0,0,0,0,0
202501,206,23620,5,Gainesville  TX ,7,7,2058,0,0,0,0,0,0,0,0,0,3,3,1028,0,0,0,0,0,0,0,0,0
202501,206,24180,5,Granbury  TX ,20,20,6386,0,0,0,0,0,0,0,0,0,19,19,6130,0,0,0,0,0,0,0,0,0
202501,206,33420,5,Mineral Wells  TX ,2,2,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,206,43300,2,Sherman-Denison  TX ,127,127,37463,2,4,535,0,0,0,4,300,42245,125,125,36938,1,2,310,0,0,0,4,300,42245
202501,206,44860,5,Sulphur Springs  TX ,6,6,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,209,17540,5,Clinton  IA ,2,2,603,1,2,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,11,11,3494,0,0,0,2,8,1680,0,0,0,7,7,2597,0,0,0,2,8,1680,0,0,0
202501,209,34700,5,Muscatine  IA ,1,1,353,0,0,0,0,0,0,0,0,0,1,1,353,0,0,0,0,0,0,0,0,0
202501,212,19430,2,Dayton-Kettering-Beavercreek  OH ,108,108,36874,0,0,0,8,25,4531,3,42,7196,102,102,35173,0,0,0,7,22,4233,2,21,4649
202501,212,24820,5,Greenville  OH ,2,2,400,0,0,0,0,0,0,0,0,0,2,2,400,0,0,0,0,0,0,0,0,0
202501,212,43380,5,Sidney  OH ,6,6,2380,0,0,0,0,0,0,0,0,0,6,6,2380,0,0,0,0,0,0,0,0,0
202501,212,44220,2,Springfield  OH ,7,7,1835,0,0,0,0,0,0,0,0,0,7,7,1835,0,0,0,0,0,0,0,0,0
202501,212,46500,5,Urbana  OH ,3,3,958,0,0,0,0,0,0,0,0,0,3,3,958,0,0,0,0,0,0,0,0,0
202501,216,14500,2,Boulder  CO ,52,52,29605,0,0,0,0,0,0,2,24,4869,23,23,19179,0,0,0,0,0,0,1,5,1682
202501,216,19740,2,Denver-Aurora-Centennial  CO ,703,703,239566,0,0,0,2,7,1992,5,275,58074,633,633,218800,0,0,0,2,7,1992,3,257,55194
202501,216,24540,2,Greeley  CO ,176,176,65343,2,4,759,2,6,1200,1,8,923,61,61,24392,0,0,0,0,0,0,0,0,0
202501,218,11180,2,Ames  IA ,3,3,744,0,0,0,0,0,0,1,25,4299,2,2,544,0,0,0,0,0,0,1,25,4299
202501,218,19780,2,Des Moines-West Des Moines  IA ,211,211,76212,2,4,1116,0,0,0,3,408,113901,210,210,75985,2,4,1116,0,0,0,3,408,113901
202501,218,36820,5,Oskaloosa  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,218,37800,5,Pella  IA ,3,3,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,220,10300,5,Adrian  MI ,8,8,3498,0,0,0,0,0,0,0,0,0,3,3,2516,0,0,0,0,0,0,0,0,0
202501,220,11460,2,Ann Arbor  MI ,23,23,8989,0,0,0,0,0,0,1,24,24854,22,22,8442,0,0,0,0,0,0,0,0,0
202501,220,19820,2,Detroit-Warren-Dearborn  MI ,296,296,105378,17,34,1638,0,0,0,3,64,3160,222,222,83370,17,34,1638,0,0,0,1,49,1150
202501,220,22420,2,Flint  MI ,24,24,6131,0,0,0,0,0,0,0,0,0,18,18,4648,0,0,0,0,0,0,0,0,0
202501,220,33780,2,Monroe  MI ,8,8,2021,0,0,0,0,0,0,0,0,0,3,3,751,0,0,0,0,0,0,0,0,0
202501,221,19940,5,Dixon  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,221,44580,5,Sterling  IL ,1,1,300,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,0,0
202501,222,20020,2,Dothan  AL ,33,33,6705,0,0,0,0,0,0,0,0,0,21,21,4053,0,0,0,0,0,0,0,0,0
202501,222,21460,5,Enterprise  AL ,12,12,2828,0,0,0,0,0,0,0,0,0,12,12,2828,0,0,0,0,0,0,0,0,0
202501,222,37120,5,Ozark  AL ,1,1,174,0,0,0,0,0,0,0,0,0,1,1,174,0,0,0,0,0,0,0,0,0
202501,228,20260,2,Duluth  MN-WI ,4,4,1722,1,2,410,0,0,0,0,0,0,2,2,707,1,2,410,0,0,0,0,0,0
202501,228,24330,5,Grand Rapids  MN ,3,3,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,232,20740,2,Eau Claire  WI ,9,9,2958,0,0,0,0,0,0,0,0,0,7,7,2220,0,0,0,0,0,0,0,0,0
202501,232,32860,5,Menomonie  WI ,6,6,1717,0,0,0,0,0,0,0,0,0,4,4,1110,0,0,0,0,0,0,0,0,0
202501,233,20780,5,Edwards  CO ,17,17,20802,0,0,0,0,0,0,1,5,1857,16,16,20442,0,0,0,0,0,0,0,0,0
202501,233,40090,5,Rifle  CO ,13,13,19298,0,0,0,0,0,0,0,0,0,10,10,18282,0,0,0,0,0,0,0,0,0
202501,236,18500,5,Corning  NY ,11,11,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,236,21300,2,Elmira  NY ,7,7,1421,0,0,0,0,0,0,1,5,560,0,0,0,0,0,0,0,0,0,0,0,0
202501,238,21340,2,El Paso  TX ,161,161,38488,3,6,777,1,3,395,2,10,1179,2,2,663,0,0,0,0,0,0,0,0,0
202501,238,29740,2,Las Cruces  NM ,64,64,19325,0,0,0,0,0,0,0,0,0,47,47,14065,0,0,0,0,0,0,0,0,0
202501,240,21500,2,Erie  PA ,11,11,3206,0,0,0,0,0,0,0,0,0,4,4,1411,0,0,0,0,0,0,0,0,0
202501,240,32740,5,Meadville  PA ,7,7,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,241,21780,2,Evansville  IN ,46,46,19060,2,4,561,0,0,0,0,0,0,16,16,9520,0,0,0,0,0,0,0,0,0
202501,241,25775,5,Henderson  KY ,5,5,1714,0,0,0,0,0,0,2,48,6954,5,5,1714,0,0,0,0,0,0,2,48,6954
202501,242,17220,5,Clarksburg  WV ,2,2,692,0,0,0,0,0,0,0,0,0,2,2,692,0,0,0,0,0,0,0,0,0
202501,242,21900,5,Fairmont  WV ,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,244,22020,2,Fargo  ND-MN ,9,9,4343,0,0,0,0,0,0,0,0,0,9,9,4343,0,0,0,0,0,0,0,0,0
202501,244,47420,5,Wahpeton  ND-MN ,3,3,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,246,22180,2,Fayetteville  NC ,98,98,27450,0,0,0,0,0,0,1,312,11234,98,98,27450,0,0,0,0,0,0,1,312,11234
202501,246,29900,5,Laurinburg  NC ,3,3,128,0,0,0,0,0,0,0,0,0,3,3,128,0,0,0,0,0,0,0,0,0
202501,246,31300,5,Lumberton  NC ,29,29,6112,1,2,180,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,0,0
202501,246,38240,2,Pinehurst-Southern Pines  NC ,90,90,18206,0,0,0,0,0,0,0,0,0,76,76,14436,0,0,0,0,0,0,0,0,0
202501,246,40460,5,Rockingham  NC ,3,3,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,248,22300,5,Findlay  OH ,4,4,1060,0,0,0,1,4,604,3,17,2892,0,0,0,0,0,0,1,4,604,3,17,2892
202501,248,45660,5,Tiffin  OH ,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
