Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9312,0040,9999, ,Abilene TX MSA,19,19,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312,0120,9999, ,Albany GA MSA,10,10,790,11,22,718,1,3,96,0,0,0,10,10,790,11,22,718,1,3,96,0,0,0
9312,0160,9999, ,Albany-Schenectady-Troy NY MSA,169,169,19303,2,4,219,0,0,0,1,30,803,133,133,15632,1,2,151,0,0,0,0,0,0
9312,0200,9999, ,Albuquerque NM MSA,263,263,23537,0,0,0,0,0,0,0,0,0,207,207,20652,0,0,0,0,0,0,0,0,0
9312,0220,9999, ,Alexandria LA MSA,6,6,460,0,0,0,0,0,0,0,0,0,6,6,460,0,0,0,0,0,0,0,0,0
9312,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,140,140,16600,0,0,0,1,4,145,3,120,3169,119,119,14305,0,0,0,1,4,145,1,80,800
9312,0280,9999, ,Altoona PA MSA,27,27,2400,0,0,0,1,3,136,0,0,0,23,23,2160,0,0,0,0,0,0,0,0,0
9312,0320,9999, ,Amarillo TX MSA,31,31,3516,0,0,0,0,0,0,0,0,0,31,31,3516,0,0,0,0,0,0,0,0,0
9312,0380,9999, ,Anchorage AK MSA,51,51,7516,0,0,0,0,0,0,0,0,0,51,51,7516,0,0,0,0,0,0,0,0,0
9312,0450,9999, ,Anniston AL MSA,15,15,1169,0,0,0,0,0,0,0,0,0,9,9,723,0,0,0,0,0,0,0,0,0
9312,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,71,71,7275,3,6,313,1,3,84,3,27,475,36,36,4316,1,2,100,0,0,0,0,0,0
9312,0480,9999, ,Asheville NC MSA,52,52,5502,0,0,0,0,0,0,6,78,1456,44,44,4806,0,0,0,0,0,0,0,0,0
9312,0500,9999, ,Athens GA MSA,42,42,4145,0,0,0,0,0,0,0,0,0,42,42,4145,0,0,0,0,0,0,0,0,0
9312,0520,9999, ,Atlanta GA MSA,2886,2886,273229,0,0,0,1,4,95,14,333,18794,2767,2767,267882,0,0,0,1,4,95,14,333,18794
9312,0600,9999, ,Augusta-Aiken GA-SC MSA,198,198,17881,0,0,0,0,0,0,2,18,256,180,180,16332,0,0,0,0,0,0,2,18,256
9312,0640,9999, ,Austin-San Marcos TX MSA,618,618,59501,1,2,85,0,0,0,9,97,2775,600,600,58106,1,2,85,0,0,0,9,97,2775
9312,0680,9999, ,Bakersfield CA MSA,241,241,22807,1,2,125,1,3,136,0,0,0,124,124,12195,1,2,125,0,0,0,0,0,0
9312,0730,9999, ,Bangor ME MSA,16,16,1234,0,0,0,0,0,0,0,0,0,11,11,876,0,0,0,0,0,0,0,0,0
9312,0740,9999, ,Barnstable-Yarmouth MA MSA,83,83,11062,3,6,710,2,6,670,0,0,0,78,78,10573,3,6,710,2,6,670,0,0,0
9312,0760,9999, ,Baton Rouge LA MSA,157,157,12092,0,0,0,0,0,0,1,67,2253,156,156,12019,0,0,0,0,0,0,1,67,2253
9312,0840,9999, ,Beaumont-Port Arthur TX MSA,15,15,1331,0,0,0,0,0,0,0,0,0,15,15,1331,0,0,0,0,0,0,0,0,0
9312,0860,9999, ,Bellingham WA MSA,88,88,8682,4,8,522,2,6,418,4,40,1982,14,14,1601,0,0,0,0,0,0,1,8,462
9312,0870,9999, ,Benton Harbor MI MSA,2,2,225,0,0,0,0,0,0,0,0,0,2,2,225,0,0,0,0,0,0,0,0,0
9312,0880,9999, ,Billings MT MSA,36,36,4068,0,0,0,0,0,0,7,60,3501,35,35,3999,0,0,0,0,0,0,7,60,3501
9312,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,161,161,10611,0,0,0,0,0,0,0,0,0,142,142,9380,0,0,0,0,0,0,0,0,0
9312,0960,9999, ,Binghamton NY MSA,5,5,782,1,2,125,0,0,0,0,0,0,3,3,565,1,2,125,0,0,0,0,0,0
9312,1000,9999, ,Birmingham AL MSA,305,305,36972,1,2,105,1,3,35,21,105,2551,194,194,27437,0,0,0,0,0,0,21,105,2551
9312,1010,9999, ,Bismarck ND MSA,4,4,417,0,0,0,0,0,0,0,0,0,4,4,417,0,0,0,0,0,0,0,0,0
9312,1020,9999, ,Bloomington IN MSA,58,58,5110,0,0,0,1,4,167,2,13,467,58,58,5110,0,0,0,1,4,167,2,13,467
9312,1040,9999, ,Bloomington-Normal IL MSA,47,47,3933,0,0,0,1,4,185,1,6,225,47,47,3933,0,0,0,1,4,185,1,6,225
9312,1080,9999, ,Boise City ID MSA,355,355,31500,3,6,347,1,4,185,6,84,2845,266,266,24041,3,6,347,1,4,185,6,84,2845
9312,1122,1120, ,Boston MA-NH-ME-CT PMSA,961,961,108347,19,38,2084,2,7,576,14,222,10287,610,610,72327,14,28,1462,1,3,250,5,165,7488
