Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200502,102,18700, ,Corvallis  OR ,18,18,3518,0,0,0,0,0,0,1,87,5516,18,18,3518,0,0,0,0,0,0,1,87,5516
200502,104,10580, ,Albany-Schenectady-Troy  NY ,66,66,15229,0,0,0,0,0,0,1,10,580,55,55,13886,0,0,0,0,0,0,0,0,0
200502,104,24020, ,Glens Falls  NY ,26,26,3797,1,2,360,0,0,0,1,5,116,10,10,1636,0,0,0,0,0,0,0,0,0
200502,112,11180, ,Ames  IA ,19,19,3404,0,0,0,0,0,0,6,148,14016,18,18,3276,0,0,0,0,0,0,6,148,14016
200502,118,11540, ,Appleton  WI ,67,67,15116,3,6,425,0,0,0,0,0,0,66,66,14985,3,6,425,0,0,0,0,0,0
200502,118,36780, ,Oshkosh-Neenah  WI ,31,31,6031,1,2,235,0,0,0,2,12,624,31,31,6031,1,2,235,0,0,0,2,12,624
200502,120,11700, ,Asheville  NC ,239,239,40122,4,8,574,1,3,225,4,34,5367,219,219,37426,3,6,466,1,3,225,3,22,1574
200502,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4138,4138,555944,5,10,780,6,21,1452,31,1213,79138,3941,3941,532884,4,8,579,5,18,1277,26,1164,76912
200502,122,23580, ,Gainesville  GA ,112,112,17686,2,4,200,0,0,0,0,0,0,112,112,17686,2,4,200,0,0,0,0,0,0
200502,132,12940, ,Baton Rouge  LA ,341,341,33964,1,2,131,0,0,0,0,0,0,249,249,22916,1,2,131,0,0,0,0,0,0
200502,140,13460,C,Bend  OR ,281,281,56217,13,26,2840,8,28,2150,0,0,0,281,281,56217,13,26,2840,8,28,2150,0,0,0
200502,142,13820,C,Birmingham-Hoover  AL ,532,532,87168,0,0,0,0,0,0,0,0,0,398,398,69010,0,0,0,0,0,0,0,0,0
200502,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,421,421,84202,19,38,4022,5,16,1270,17,343,33034,271,271,58960,11,22,2299,3,9,711,4,168,17874
200502,148,31700, ,Manchester-Nashua  NH ,64,64,11808,3,6,479,1,4,324,1,5,327,52,52,10287,3,6,479,1,4,324,0,0,0
200502,148,49340, ,Worcester  MA ,96,96,15485,2,4,305,3,9,909,0,0,0,64,64,10669,1,2,190,2,6,702,0,0,0
200502,154,15180, ,Brownsville-Harlingen  TX ,252,252,19339,6,12,696,1,4,131,1,10,704,187,187,15877,5,10,638,1,4,131,1,10,704
200502,160,15380, ,Buffalo-Niagara Falls  NY ,58,58,12497,1,2,194,0,0,0,1,50,2800,55,55,12183,0,0,0,0,0,0,1,50,2800
200502,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1409,1409,208604,3,6,434,1,4,482,5,29,2270,1281,1281,186911,3,6,434,0,0,0,2,11,729
200502,174,16860, ,Chattanooga  TN-GA ,232,232,30759,2,4,179,0,0,0,1,7,301,178,178,23344,0,0,0,0,0,0,0,0,0
200502,174,17420, ,Cleveland  TN ,42,42,5096,0,0,0,0,0,0,0,0,0,42,42,5096,0,0,0,0,0,0,0,0,0
200502,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,2036,2036,438416,17,34,4194,59,200,17010,32,720,50807,1846,1846,399054,13,26,3477,57,193,16489,22,648,45114
200502,176,28100, ,Kankakee-Bradley  IL ,8,8,1325,0,0,0,0,0,0,0,0,0,7,7,1211,0,0,0,0,0,0,0,0,0
200502,176,33140, ,Michigan City-La Porte  IN ,16,16,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200502,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,734,734,111000,4,8,500,4,13,1268,12,99,6091,532,532,78072,4,8,500,2,6,685,7,61,4090
200502,184,10420, ,Akron  OH ,116,116,23667,2,4,450,0,0,0,1,14,489,98,98,21867,2,4,450,0,0,0,0,0,0
200502,184,17460,C,Cleveland-Elyria-Mentor  OH ,366,366,76903,2,4,440,5,16,3030,1,5,530,308,308,68951,2,4,440,3,9,2455,0,0,0
200502,192,17900,C,Columbia  SC ,541,541,63888,0,0,0,1,3,55,4,64,3624,315,315,37668,0,0,0,0,0,0,0,0,0
200502,194,12220,C,Auburn-Opelika  AL ,106,106,16249,0,0,0,0,0,0,6,69,4646,106,106,16249,0,0,0,0,0,0,6,69,4646
200502,194,17980, ,Columbus  GA-AL ,145,145,20032,0,0,0,0,0,0,0,0,0,145,145,20032,0,0,0,0,0,0,0,0,0
200502,198,18140,C,Columbus  OH ,539,539,101399,2,4,600,4,13,1019,5,44,2602,476,476,92387,2,4,600,3,9,761,3,31,2147
200502,204,18580, ,Corpus Christi  TX ,127,127,13706,1,2,113,0,0,0,3,25,917,14,14,2257,0,0,0,0,0,0,0,0,0
200502,206,19100,C,Dallas-Fort Worth-Arlington  TX ,3525,3525,559937,12,24,1678,3,11,1330,39,1087,77937,3183,3183,498567,12,24,1678,3,11,1330,38,1074,77082
200502,212,19380, ,Dayton  OH ,209,209,34037,1,2,260,3,12,1437,0,0,0,202,202,33108,0,0,0,3,12,1437,0,0,0
200502,212,44220, ,Springfield  OH ,10,10,1181,0,0,0,0,0,0,0,0,0,10,10,1181,0,0,0,0,0,0,0,0,0
200502,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,388,388,66267,1,2,397,0,0,0,5,57,6105,340,340,56994,1,2,397,0,0,0,0,0,0
200502,216,14500, ,Boulder  CO ,72,72,15364,0,0,0,0,0,0,1,5,328,65,65,13910,0,0,0,0,0,0,0,0,0
