Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200312,0040,9999,,Abilene  TX MSA ,12,12,1688,5,10,717,0,0,0,0,0,0,12,12,1688,5,10,717,0,0,0,0,0,0
200312,0120,9999,,Albany  GA MSA ,41,41,4760,0,0,0,0,0,0,0,0,0,13,13,1561,0,0,0,0,0,0,0,0,0
200312,0160,9999,,Albany-Schenectady-Troy  NY MSA ,153,153,32454,0,0,0,0,0,0,2,15,869,133,133,29086,0,0,0,0,0,0,0,0,0
200312,0200,9999,,Albuquerque  NM MSA ,500,500,52611,0,0,0,2,8,399,6,85,3490,25,25,4726,0,0,0,0,0,0,0,0,0
200312,0220,9999,,Alexandria  LA MSA ,22,22,3054,0,0,0,0,0,0,0,0,0,22,22,3054,0,0,0,0,0,0,0,0,0
200312,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,138,138,18891,1,2,50,1,4,100,0,0,0,116,116,14917,0,0,0,1,4,100,0,0,0
200312,0280,9999,,Altoona  PA MSA ,1,1,87,0,0,0,0,0,0,0,0,0,1,1,87,0,0,0,0,0,0,0,0,0
200312,0320,9999,,Amarillo  TX MSA ,70,70,12570,0,0,0,0,0,0,0,0,0,70,70,12570,0,0,0,0,0,0,0,0,0
200312,0380,9999,,Anchorage  AK MSA ,61,61,14830,3,6,824,0,0,0,4,112,8768,61,61,14830,3,6,824,0,0,0,4,112,8768
200312,0450,9999,,Anniston  AL MSA ,29,29,2892,0,0,0,0,0,0,0,0,0,27,27,2764,0,0,0,0,0,0,0,0,0
200312,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,97,97,17082,1,2,180,4,13,1343,3,90,4910,86,86,15314,1,2,180,4,13,1343,2,68,4000
200312,0480,9999,,Asheville  NC MSA ,83,83,14561,0,0,0,5,20,1958,8,64,5632,83,83,14561,0,0,0,5,20,1958,8,64,5632
200312,0500,9999,,Athens  GA MSA ,94,94,18530,0,0,0,0,0,0,2,157,6418,81,81,16859,0,0,0,0,0,0,2,157,6418
200312,0520,9999,,Atlanta  GA MSA ,4866,4866,593035,4,8,584,4,16,1113,23,763,47399,4588,4588,560152,4,8,584,4,16,1113,22,758,47125
200312,0580,9999,,Auburn-Opelika  AL MSA ,30,30,5951,0,0,0,0,0,0,0,0,0,30,30,5951,0,0,0,0,0,0,0,0,0
200312,0600,9999,,Augusta-Aiken  GA-SC MSA ,244,244,31102,1,2,60,0,0,0,0,0,0,213,213,27686,0,0,0,0,0,0,0,0,0
200312,0640,9999,,Austin-San Marcos  TX MSA ,642,642,76809,2,4,88,0,0,0,0,0,0,642,642,76809,2,4,88,0,0,0,0,0,0
200312,0680,9999,,Bakersfield  CA MSA ,395,395,53647,6,12,1042,5,20,1279,0,0,0,117,117,14776,6,12,1042,5,20,1279,0,0,0
200312,0730,9999,,Bangor  ME MSA ,10,10,1374,0,0,0,0,0,0,1,5,200,9,9,1224,0,0,0,0,0,0,1,5,200
200312,0740,9999,,Barnstable-Yarmouth  MA MSA ,35,35,8713,0,0,0,0,0,0,0,0,0,22,22,5643,0,0,0,0,0,0,0,0,0
200312,0760,9999,,Baton Rouge  LA MSA ,122,122,12142,0,0,0,0,0,0,0,0,0,122,122,12142,0,0,0,0,0,0,0,0,0
200312,0840,9999,,Beaumont-Port Arthur  TX MSA ,35,35,4664,0,0,0,0,0,0,0,0,0,35,35,4664,0,0,0,0,0,0,0,0,0
200312,0860,9999,,Bellingham  WA MSA ,101,101,16539,4,8,1339,1,4,353,3,23,1144,71,71,11729,2,4,881,0,0,0,0,0,0
200312,0870,9999,,Benton Harbor  MI MSA ,5,5,823,0,0,0,0,0,0,0,0,0,4,4,544,0,0,0,0,0,0,0,0,0
200312,0880,9999,,Billings  MT MSA ,26,26,3960,1,2,136,0,0,0,1,51,2662,26,26,3960,1,2,136,0,0,0,1,51,2662
200312,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,166,166,18128,2,4,255,1,3,205,5,96,7944,107,107,13896,2,4,255,1,3,205,5,96,7944
200312,0960,9999,,Binghamton  NY MSA ,8,8,1564,0,0,0,0,0,0,0,0,0,3,3,692,0,0,0,0,0,0,0,0,0
200312,1000,9999,,Birmingham  AL MSA ,469,469,73045,0,0,0,0,0,0,7,205,16023,377,377,60714,0,0,0,0,0,0,6,200,15897
200312,1010,9999,,Bismarck  ND MSA ,25,25,4133,0,0,0,2,8,661,0,0,0,25,25,4133,0,0,0,2,8,661,0,0,0
200312,1020,9999,,Bloomington  IN MSA ,41,41,6034,8,16,1439,1,3,236,1,19,1056,0,0,0,0,0,0,0,0,0,0,0,0
200312,1040,9999,,Bloomington-Normal  IL MSA ,48,48,5121,0,0,0,0,0,0,1,12,400,48,48,5121,0,0,0,0,0,0,1,12,400
