Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200609,102,18700, ,Corvallis  OR ,9,9,2572,0,0,0,0,0,0,0,0,0,9,9,2572,0,0,0,0,0,0,0,0,0
200609,104,10580, ,Albany-Schenectady-Troy  NY ,85,85,19321,1,2,461,0,0,0,2,79,13846,54,54,12676,1,2,461,0,0,0,2,79,13846
200609,104,24020, ,Glens Falls  NY ,31,31,5676,0,0,0,11,44,753,5,40,2500,20,20,4400,0,0,0,11,44,753,5,40,2500
200609,112,11180, ,Ames  IA ,14,14,2827,1,2,320,0,0,0,0,0,0,11,11,2229,1,2,320,0,0,0,0,0,0
200609,118,11540, ,Appleton  WI ,48,48,8815,5,10,976,0,0,0,0,0,0,47,47,8618,5,10,976,0,0,0,0,0,0
200609,118,36780, ,Oshkosh-Neenah  WI ,29,29,5352,2,4,398,1,4,400,0,0,0,29,29,5352,2,4,398,1,4,400,0,0,0
200609,120,11700, ,Asheville  NC ,241,241,53960,2,4,303,1,4,200,1,22,920,222,222,50789,0,0,0,1,4,200,0,0,0
200609,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,3533,3533,543217,15,30,3085,16,62,6246,27,380,36145,3341,3341,518804,14,28,3005,15,59,6126,26,375,35964
200609,122,23580, ,Gainesville  GA ,82,82,17686,0,0,0,0,0,0,4,82,1794,82,82,17686,0,0,0,0,0,0,4,82,1794
200609,132,12940, ,Baton Rouge  LA ,363,363,36752,0,0,0,0,0,0,4,43,3615,239,239,23891,0,0,0,0,0,0,0,0,0
200609,140,13460,C,Bend  OR ,195,195,53208,1,2,256,1,4,319,0,0,0,156,156,47398,1,2,256,0,0,0,0,0,0
200609,142,13820,C,Birmingham-Hoover  AL ,485,485,82728,0,0,0,0,0,0,0,0,0,360,360,57529,0,0,0,0,0,0,0,0,0
200609,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,506,506,105983,34,68,8443,14,43,9933,30,484,46732,270,270,58561,25,50,6153,11,34,8684,10,270,26269
200609,148,31700, ,Manchester-Nashua  NH ,60,60,10627,7,14,1637,2,8,898,4,102,10599,43,43,7768,7,14,1637,2,8,898,3,96,10058
200609,148,49340, ,Worcester  MA ,145,145,23249,1,2,280,1,3,288,0,0,0,98,98,15384,0,0,0,0,0,30,0,0,0
200609,154,15180, ,Brownsville-Harlingen  TX ,201,201,17120,3,6,252,1,4,350,1,5,557,145,145,13852,2,4,195,1,4,350,0,0,0
200609,160,15380, ,Buffalo-Niagara Falls  NY ,99,99,22063,10,20,2400,0,0,0,1,50,6000,98,98,21891,10,20,2400,0,0,0,1,50,6000
200609,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1623,1623,271253,28,56,4704,32,100,9126,23,607,61482,1505,1505,251061,26,52,4444,31,97,8819,22,599,60622
200609,174,16860, ,Chattanooga  TN-GA ,179,179,26902,2,4,179,0,0,0,1,6,262,137,137,21077,0,0,0,0,0,0,0,0,0
200609,174,17420, ,Cleveland  TN ,58,58,8027,7,14,900,0,0,0,0,0,0,58,58,8027,7,14,900,0,0,0,0,0,0
200609,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,2059,2059,445135,17,34,3415,41,136,12928,65,1161,110656,1783,1783,382737,17,34,3415,37,123,11870,54,974,91211
200609,176,28100, ,Kankakee-Bradley  IL ,16,16,3279,0,0,0,0,0,0,0,0,0,16,16,3279,0,0,0,0,0,0,0,0,0
200609,176,33140, ,Michigan City-La Porte  IN ,17,17,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200609,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,545,545,107919,4,8,1005,9,31,4118,12,99,16056,402,402,82485,4,8,1005,8,28,3559,9,84,15468
200609,184,10420, ,Akron  OH ,76,76,22925,0,0,0,0,0,0,1,16,565,61,61,21430,0,0,0,0,0,0,0,0,0
200609,184,17460,C,Cleveland-Elyria-Mentor  OH ,455,455,91380,1,2,300,3,10,900,10,113,5255,372,372,76012,0,0,0,0,0,0,9,108,4725
200609,192,17900,C,Columbia  SC ,382,382,47059,0,0,0,0,0,0,13,219,10886,61,61,7471,0,0,0,0,0,0,11,172,8233
200609,194,12220,C,Auburn-Opelika  AL ,75,75,12879,0,0,0,0,0,0,0,0,0,75,75,12879,0,0,0,0,0,0,0,0,0
200609,194,17980, ,Columbus  GA-AL ,104,104,14328,0,0,0,1,4,183,2,26,1831,54,54,9011,0,0,0,0,0,0,0,0,0
200609,198,18140,C,Columbus  OH ,382,382,88556,3,6,614,15,59,4701,23,216,17489,330,330,79881,3,6,614,15,59,4701,23,216,17489
200609,204,18580, ,Corpus Christi  TX ,107,107,13234,2,4,240,0,0,0,1,23,915,19,19,2281,0,0,0,0,0,0,0,0,0
200609,206,19100,C,Dallas-Fort Worth-Arlington  TX ,2921,2921,529203,20,40,3429,5,20,1960,43,1216,82915,2680,2680,479552,20,40,3429,5,20,1960,42,1211,82781
200609,212,19380, ,Dayton  OH ,107,107,24482,1,2,125,0,0,0,0,0,0,100,100,23434,0,0,0,0,0,0,0,0,0
200609,212,44220, ,Springfield  OH ,12,12,1719,0,0,0,0,0,0,0,0,0,12,12,1719,0,0,0,0,0,0,0,0,0
200609,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,181,181,35958,0,0,0,0,0,0,3,27,3104,75,75,18059,0,0,0,0,0,0,0,0,0
200609,216,14500, ,Boulder  CO ,42,42,13364,0,0,0,0,0,0,2,16,1419,16,16,7895,0,0,0,0,0,0,0,0,0
