target_name,fold_id,solver_name,convergence_info_code,converged,iterations,maxiter,requested_tolerance,achieved_absolute_residual,achieved_relative_residual,rhs_norm,solution_norm,maximum_absolute_solution_entry,riesz_ridge,scaling_value,cached_scale,elapsed_seconds,contains_nonfinite
asinh_permits_mean,0,scipy.sparse.linalg.cg,0,True,375,2000,1e-05,2.394604868001268e-07,8.297342693796197e-06,0.028859900770299384,3.9947755614044267,0.19758046554759934,1e-05,340.8744216308138,False,0.2101981999585405,False
asinh_permits_mean,1,scipy.sparse.linalg.cg,0,True,366,2000,1e-05,2.5305837007809314e-07,8.76854676636512e-06,0.02885978450258012,3.9535076890133363,0.2264700736831975,1e-05,344.7357585566659,False,0.19629039999563247,False
asinh_permits_mean,2,scipy.sparse.linalg.cg,0,True,335,2000,1e-05,2.14601236241325e-07,7.4359441114184375e-06,0.028859985097492737,3.991775066929421,0.2634001667488704,1e-05,341.437801471269,False,0.18851600005291402,False
asinh_permits_mean,3,scipy.sparse.linalg.cg,0,True,355,2000,1e-05,2.6267897471056356e-07,9.101841724258378e-06,0.028859980503777298,4.084363546659555,0.19309677817057938,1e-05,332.955415180929,False,0.21108219993766397,False
asinh_permits_mean,4,scipy.sparse.linalg.cg,0,True,360,2000,1e-05,2.2896732560984787e-07,7.933763192226816e-06,0.028859863858071905,4.0530042087162785,0.23467302320344227,1e-05,334.95284808378693,False,0.2063135999487713,False
asinh_permits_mean,5,scipy.sparse.linalg.cg,0,True,358,2000,1e-05,1.9757647862838252e-07,6.846037741587439e-06,0.028859975081377373,4.076346316868727,0.1997243769007863,1e-05,333.2650422177511,False,0.2075812000548467,False
asinh_permits_mean,6,scipy.sparse.linalg.cg,0,True,372,2000,1e-05,2.6879513211901606e-07,9.313780273860738e-06,0.028859939167063406,4.024066545249443,0.1994111381442535,1e-05,337.16792020609455,False,0.20265079999808222,False
asinh_permits_mean,7,scipy.sparse.linalg.cg,0,True,345,2000,1e-05,2.4936106021343625e-07,8.640389839486135e-06,0.028859931651911017,4.075941607792819,0.20339628690752717,1e-05,332.9597197017176,False,0.1923792000161484,False
asinh_permits_mean,8,scipy.sparse.linalg.cg,0,True,336,2000,1e-05,1.864218897316391e-07,6.459532211996034e-06,0.028859967504370355,4.0970787926079995,0.22915169560717022,1e-05,332.1022228844507,False,0.1820134000154212,False
asinh_permits_mean,9,scipy.sparse.linalg.cg,0,True,344,2000,1e-05,2.0792178709624994e-07,7.204544548874854e-06,0.028859810038751363,4.074346726946386,0.2592170513186614,1e-05,334.89606824501925,False,0.18900619994383305,False
lag_log_zhvi_mean,0,scipy.sparse.linalg.cg,0,True,375,2000,1e-05,2.015858710063431e-07,6.983139420865939e-06,0.028867513428701613,4.313640462788129,0.1388550880093469,1e-05,339.7804185141641,False,0.20672090002335608,False
lag_log_zhvi_mean,1,scipy.sparse.linalg.cg,0,True,361,2000,1e-05,2.8421882272256405e-07,9.845628854585053e-06,0.028867513382875992,4.263215428424985,0.1388755312462568,1e-05,343.6801856289928,False,0.19563460000790656,False
lag_log_zhvi_mean,2,scipy.sparse.linalg.cg,0,True,331,2000,1e-05,2.3089745131533414e-07,7.998522353822337e-06,0.028867513410773028,4.3059723749010415,0.13679255776492383,1e-05,340.09562743104595,False,0.18116779997944832,False
lag_log_zhvi_mean,3,scipy.sparse.linalg.cg,0,True,355,2000,1e-05,2.8101414262365754e-07,9.734615477580008e-06,0.02886751338775188,4.409764440067144,0.14070917596124352,1e-05,332.07993345926207,False,0.193789399927482,False
